Zip,Cases,Deaths,Recovered,ReportDate
74012,2166,26,1926,2020-10-31
73099,2015,8,1702,2020-10-31
Other***,1727,22,1502,2020-10-31
73072,1590,18,1421,2020-10-31
73119,1551,23,1389,2020-10-31
74133,1550,14,1404,2020-10-31
73160,1548,16,1323,2020-10-31
73942,1448,10,1360,2020-10-31
73071,1383,25,1209,2020-10-31
73013,1337,18,1105,2020-10-31
74074,1303,5,1234,2020-10-31
73170,1261,18,1070,2020-10-31
74055,1256,4,1088,2020-10-31
74136,1240,21,1128,2020-10-31
74014,1208,9,1063,2020-10-31
73034,1202,3,1029,2020-10-31
73701,1166,18,1022,2020-10-31
73069,1132,10,1035,2020-10-31
73703,1103,10,956,2020-10-31
73159,1076,6,975,2020-10-31
73109,1070,9,958,2020-10-31
74464,1031,4,894,2020-10-31
73521,1019,13,911,2020-10-31
73107,999,7,880,2020-10-31
74037,998,8,931,2020-10-31
73120,976,22,812,2020-10-31
74137,974,8,875,2020-10-31
74701,965,8,807,2020-10-31
74008,956,5,834,2020-10-31
74017,946,43,796,2020-10-31
73012,935,0,797,2020-10-31
74501,933,16,825,2020-10-31
73036,931,8,703,2020-10-31
74011,904,9,762,2020-10-31
73841,904,2,897,2020-10-31
73129,856,11,754,2020-10-31
74115,854,8,781,2020-10-31
74006,844,30,735,2020-10-31
73505,840,8,681,2020-10-31
74134,837,4,734,2020-10-31
73112,818,14,704,2020-10-31
74105,801,8,719,2020-10-31
73127,799,4,718,2020-10-31
73018,785,10,705,2020-10-31
74146,782,3,723,2020-10-31
74463,770,2,739,2020-10-31
74354,767,12,676,2020-10-31
73110,742,10,597,2020-10-31
73162,732,13,646,2020-10-31
74403,727,13,604,2020-10-31
74066,726,12,628,2020-10-31
73401,725,8,591,2020-10-31
74804,717,7,528,2020-10-31
73132,714,6,620,2020-10-31
74075,705,3,656,2020-10-31
74820,704,2,535,2020-10-31
73108,702,0,642,2020-10-31
74063,683,7,609,2020-10-31
73064,681,4,585,2020-10-31
74129,659,5,601,2020-10-31
74801,657,5,544,2020-10-31
74728,654,24,571,2020-10-31
74110,624,13,565,2020-10-31
73139,614,8,519,2020-10-31
74145,612,3,552,2020-10-31
74135,591,13,525,2020-10-31
73135,576,7,483,2020-10-31
73020,575,5,503,2020-10-31
74960,572,9,424,2020-10-31
73008,568,6,492,2020-10-31
73010,566,2,481,2020-10-31
73601,557,1,502,2020-10-31
74112,555,9,494,2020-10-31
73051,554,6,461,2020-10-31
74301,546,2,502,2020-10-31
73533,540,3,401,2020-10-31
74033,529,5,461,2020-10-31
74128,529,6,481,2020-10-31
74745,528,10,467,2020-10-31
73114,519,3,462,2020-10-31
73130,517,9,469,2020-10-31
74019,513,5,442,2020-10-31
73102,513,2,493,2020-10-31
74447,511,7,413,2020-10-31
74955,510,4,429,2020-10-31
73044,502,0,423,2020-10-31
73503,501,1,495,2020-10-31
74106,498,5,443,2020-10-31
74107,498,9,457,2020-10-31
74035,497,2,490,2020-10-31
74953,491,6,433,2020-10-31
73003,486,5,402,2020-10-31
74344,485,18,413,2020-10-31
74021,476,3,426,2020-10-31
73501,472,3,389,2020-10-31
73644,471,5,401,2020-10-31
73169,470,1,434,2020-10-31
73096,466,5,431,2020-10-31
74601,447,7,399,2020-10-31
73115,447,3,375,2020-10-31
74070,447,8,396,2020-10-31
73005,445,9,398,2020-10-31
74429,438,15,379,2020-10-31
74868,429,4,355,2020-10-31
73142,427,8,365,2020-10-31
74851,420,1,385,2020-10-31
74114,412,4,360,2020-10-31
74104,404,1,362,2020-10-31
73662,396,5,287,2020-10-31
73065,393,4,329,2020-10-31
74127,390,3,333,2020-10-31
73122,388,3,343,2020-10-31
73080,388,5,334,2020-10-31
73106,385,2,343,2020-10-31
74525,384,0,334,2020-10-31
74437,381,6,305,2020-10-31
74401,380,7,293,2020-10-31
73089,355,5,296,2020-10-31
73507,353,4,277,2020-10-31
74132,350,3,321,2020-10-31
73025,344,0,297,2020-10-31
74467,329,6,280,2020-10-31
74873,329,0,275,2020-10-31
73118,329,3,282,2020-10-31
74743,328,2,269,2020-10-31
74361,322,6,279,2020-10-31
74346,315,2,263,2020-10-31
73068,312,4,263,2020-10-31
73801,305,2,232,2020-10-31
74023,300,3,256,2020-10-31
74948,299,3,257,2020-10-31
74848,292,4,243,2020-10-31
74829,286,4,76,2020-10-31
73111,285,2,244,2020-10-31
73075,280,2,211,2020-10-31
73078,279,3,256,2020-10-31
74003,279,8,254,2020-10-31
73116,272,2,230,2020-10-31
73026,272,4,233,2020-10-31
74937,270,6,238,2020-10-31
74959,255,1,225,2020-10-31
74426,252,4,219,2020-10-31
73045,250,2,227,2020-10-31
74108,249,1,228,2020-10-31
74462,247,4,204,2020-10-31
73750,245,1,190,2020-10-31
74884,244,1,209,2020-10-31
