Zip,Cases,Deaths,Recovered,ReportDate
73942,825,6,812,2020-07-08
74136,448,12,393,2020-07-08
74037,441,0,395,2020-07-08
74012,330,9,221,2020-07-08
74133,289,4,214,2020-07-08
73160,279,10,216,2020-07-08
74728,273,6,180,2020-07-08
74006,266,29,220,2020-07-08
73072,258,12,195,2020-07-08
73013,243,8,187,2020-07-08
73119,236,7,164,2020-07-08
74074,227,0,189,2020-07-08
73107,225,2,161,2020-07-08
74137,219,5,172,2020-07-08
73099,208,1,158,2020-07-08
73012,203,0,154,2020-07-08
74146,201,1,146,2020-07-08
73159,199,2,125,2020-07-08
73112,199,8,151,2020-07-08
73120,192,6,148,2020-07-08
73071,190,5,147,2020-07-08
74745,184,2,134,2020-07-08
73501,180,2,173,2020-07-08
73170,175,8,135,2020-07-08
74110,174,2,132,2020-07-08
74115,169,2,128,2020-07-08
74014,166,3,115,2020-07-08
Other***,157,5,115,2020-07-08
74055,151,1,106,2020-07-08
74033,149,0,120,2020-07-08
73109,149,2,100,2020-07-08
73129,148,1,90,2020-07-08
74075,146,0,119,2020-07-08
74135,146,7,112,2020-07-08
74105,137,3,91,2020-07-08
74011,135,3,93,2020-07-08
73127,134,0,91,2020-07-08
74129,132,1,88,2020-07-08
73034,132,1,97,2020-07-08
73401,126,1,78,2020-07-08
74008,125,0,83,2020-07-08
73018,124,4,71,2020-07-08
74128,124,2,93,2020-07-08
73505,119,4,85,2020-07-08
73069,119,5,90,2020-07-08
73108,118,0,70,2020-07-08
73132,117,1,83,2020-07-08
74145,116,0,94,2020-07-08
74134,114,1,82,2020-07-08
73080,113,3,95,2020-07-08
74070,112,7,97,2020-07-08
74106,109,2,92,2020-07-08
74743,107,1,96,2020-07-08
74344,107,15,81,2020-07-08
74132,106,0,88,2020-07-08
73945,104,0,103,2020-07-08
74429,103,12,75,2020-07-08
73162,99,2,74,2020-07-08
73008,98,1,51,2020-07-08
73139,95,5,61,2020-07-08
73110,92,1,60,2020-07-08
73142,92,5,71,2020-07-08
74112,92,4,56,2020-07-08
74066,91,3,62,2020-07-08
74063,90,2,68,2020-07-08
73047,89,0,87,2020-07-08
74003,88,8,73,2020-07-08
74017,86,3,46,2020-07-08
74107,85,4,61,2020-07-08
74701,82,0,50,2020-07-08
74403,81,8,48,2020-07-08
73169,80,1,74,2020-07-08
74019,79,3,50,2020-07-08
73122,76,2,58,2020-07-08
74021,76,1,53,2020-07-08
73503,75,0,70,2020-07-08
73135,74,2,41,2020-07-08
73106,73,0,51,2020-07-08
73114,72,0,49,2020-07-08
74354,72,2,44,2020-07-08
73036,72,1,45,2020-07-08
73064,70,1,49,2020-07-08
74464,70,1,57,2020-07-08
74960,68,4,57,2020-07-08
73115,67,2,40,2020-07-08
73118,67,2,58,2020-07-08
73554,66,7,57,2020-07-08
74467,66,4,53,2020-07-08
73003,66,1,53,2020-07-08
73116,65,0,61,2020-07-08
74127,63,1,47,2020-07-08
73010,61,0,44,2020-07-08
74601,60,2,44,2020-07-08
73130,60,2,36,2020-07-08
73111,57,2,35,2020-07-08
73020,56,1,37,2020-07-08
74104,56,1,37,2020-07-08
74116,55,0,36,2020-07-08
74801,54,0,44,2020-07-08
73533,51,0,38,2020-07-08
74114,51,2,24,2020-07-08
74126,50,0,34,2020-07-08
73701,50,2,38,2020-07-08
74820,49,0,33,2020-07-08
73507,48,1,36,2020-07-08
74604,48,4,38,2020-07-08
73521,47,3,30,2020-07-08
74108,46,0,29,2020-07-08
74501,45,3,35,2020-07-08
73044,44,0,30,2020-07-08
73096,44,0,39,2020-07-08
73089,43,1,32,2020-07-08
73068,43,1,31,2020-07-08
73075,43,0,35,2020-07-08
73025,42,0,32,2020-07-08
74447,42,0,29,2020-07-08
73009,41,8,32,2020-07-08
73134,41,1,31,2020-07-08
74426,39,1,28,2020-07-08
74965,36,0,35,2020-07-08
73179,36,0,26,2020-07-08
74766,36,0,28,2020-07-08
73065,35,1,27,2020-07-08
74020,35,2,28,2020-07-08
74346,34,0,28,2020-07-08
74804,34,3,24,2020-07-08
74029,34,1,33,2020-07-08
73026,33,1,30,2020-07-08
73005,33,1,26,2020-07-08
73703,32,0,23,2020-07-08
73103,32,0,30,2020-07-08
73078,31,0,24,2020-07-08
74401,30,1,19,2020-07-08
74039,30,2,26,2020-07-08
74023,30,1,20,2020-07-08
74361,29,1,24,2020-07-08
73949,28,0,28,2020-07-08
73448,28,0,24,2020-07-08
73149,27,0,24,2020-07-08
74437,27,0,8,2020-07-08
74432,27,0,22,2020-07-08
73128,27,0,20,2020-07-08
74073,27,0,20,2020-07-08
73052,27,1,18,2020-07-08
74764,27,0,25,2020-07-08
73084,26,0,18,2020-07-08
73051,26,0,23,2020-07-08
73104,26,0,18,2020-07-08
74740,25,0,18,2020-07-08
74525,24,0,14,2020-07-08
73165,24,1,18,2020-07-08
74015,24,0,15,2020-07-08
74857,24,0,19,2020-07-08
74651,24,1,20,2020-07-08
74337,23,3,17,2020-07-08
74035,23,0,21,2020-07-08
74051,23,1,22,2020-07-08
73141,23,0,18,2020-07-08
73542,23,1,22,2020-07-08
74338,23,0,16,2020-07-08
73045,22,0,18,2020-07-08
74036,22,0,18,2020-07-08
74119,22,0,19,2020-07-08
74352,22,0,17,2020-07-08
73105,22,0,12,2020-07-08
74955,22,0,13,2020-07-08
73601,22,0,12,2020-07-08
73446,22,0,15,2020-07-08
74868,22,2,14,2020-07-08
73439,21,0,16,2020-07-08
74048,21,1,18,2020-07-08
74339,21,0,7,2020-07-08
74059,21,0,15,2020-07-08
74120,21,0,10,2020-07-08
74365,21,1,6,2020-07-08
74301,20,0,18,2020-07-08
73117,20,0,14,2020-07-08
74884,20,0,15,2020-07-08
74331,20,0,15,2020-07-08
73093,18,0,9,2020-07-08
74436,18,0,12,2020-07-08
74948,18,1,11,2020-07-08
73173,18,0,16,2020-07-08
74851,18,0,12,2020-07-08
74434,18,2,12,2020-07-08
74047,18,0,13,2020-07-08
73086,18,0,16,2020-07-08
73951,17,0,15,2020-07-08
74103,17,0,8,2020-07-08
74058,17,0,17,2020-07-08
73950,16,0,16,2020-07-08
74053,16,0,11,2020-07-08
73102,15,0,10,2020-07-08
74421,15,0,12,2020-07-08
74964,15,0,15,2020-07-08
73750,15,0,9,2020-07-08
74445,15,0,1,2020-07-08
73049,15,0,13,2020-07-08
74056,14,0,13,2020-07-08
74730,14,0,9,2020-07-08
74131,14,0,13,2020-07-08
73077,14,0,10,2020-07-08
74873,14,0,10,2020-07-08
74130,13,1,6,2020-07-08
73150,13,0,8,2020-07-08
73121,13,0,12,2020-07-08
73939,13,0,13,2020-07-08
