Zip,Cases,Deaths,Recovered,ReportDate
74012,1391,17,1208,2020-09-10
73119,1094,12,975,2020-09-10
Other***,1013,16,768,2020-09-10
73942,1013,7,930,2020-09-10
74133,989,5,852,2020-09-10
73072,946,15,677,2020-09-10
74136,899,15,793,2020-09-10
73099,832,6,749,2020-09-10
73160,832,13,738,2020-09-10
74014,768,6,674,2020-09-10
73109,766,6,672,2020-09-10
74074,762,2,515,2020-09-10
73071,750,9,580,2020-09-10
74037,723,2,660,2020-09-10
73107,719,7,643,2020-09-10
74463,703,1,650,2020-09-10
73159,696,6,632,2020-09-10
73013,687,16,591,2020-09-10
74055,681,2,590,2020-09-10
73069,654,8,432,2020-09-10
74137,641,6,540,2020-09-10
73129,622,8,552,2020-09-10
74115,619,3,585,2020-09-10
73701,616,6,470,2020-09-10
74017,614,34,486,2020-09-10
74464,592,3,445,2020-09-10
74146,591,3,547,2020-09-10
73521,572,9,514,2020-09-10
73170,567,13,481,2020-09-10
73034,562,1,460,2020-09-10
74008,562,4,494,2020-09-10
73120,559,19,485,2020-09-10
74006,544,29,449,2020-09-10
74134,539,2,477,2020-09-10
73703,534,9,381,2020-09-10
73112,532,11,474,2020-09-10
74011,528,6,451,2020-09-10
73127,520,4,481,2020-09-10
73108,520,0,471,2020-09-10
74105,512,4,448,2020-09-10
74129,495,4,443,2020-09-10
73012,492,0,442,2020-09-10
74110,477,10,434,2020-09-10
74728,466,21,385,2020-09-10
74501,461,14,383,2020-09-10
74145,430,1,380,2020-09-10
73102,426,2,388,2020-09-10
73132,423,6,370,2020-09-10
73162,421,13,366,2020-09-10
74701,416,1,354,2020-09-10
73503,406,1,392,2020-09-10
74135,405,12,334,2020-09-10
74066,403,7,343,2020-09-10
73139,397,6,349,2020-09-10
74112,393,6,355,2020-09-10
74075,393,1,284,2020-09-10
73110,392,5,327,2020-09-10
74128,390,4,362,2020-09-10
74354,380,3,270,2020-09-10
74063,376,4,311,2020-09-10
74745,372,6,319,2020-09-10
73401,368,6,318,2020-09-10
73505,363,6,308,2020-09-10
73051,360,3,318,2020-09-10
74403,355,10,273,2020-09-10
74033,346,4,290,2020-09-10
74960,345,8,248,2020-09-10
73008,330,3,286,2020-09-10
73036,317,4,262,2020-09-10
74107,315,8,263,2020-09-10
74106,315,4,287,2020-09-10
73114,314,3,280,2020-09-10
73135,309,4,263,2020-09-10
73018,304,4,244,2020-09-10
73169,296,1,269,2020-09-10
74429,292,13,255,2020-09-10
74851,290,1,255,2020-09-10
74019,289,4,248,2020-09-10
73005,281,5,237,2020-09-10
73064,281,2,251,2020-09-10
74447,280,3,224,2020-09-10
74070,278,8,234,2020-09-10
74801,277,1,226,2020-09-10
73130,272,5,227,2020-09-10
73122,269,2,241,2020-09-10
74021,269,1,242,2020-09-10
73501,266,3,245,2020-09-10
74114,263,4,218,2020-09-10
73106,259,2,232,2020-09-10
74344,249,16,205,2020-09-10
74104,248,1,215,2020-09-10
73115,245,2,199,2020-09-10
74804,242,6,184,2020-09-10
74955,241,2,199,2020-09-10
73142,241,5,210,2020-09-10
73020,240,3,206,2020-09-10
74132,235,2,205,2020-09-10
73080,233,3,205,2020-09-10
74127,230,2,206,2020-09-10
