Zip,Cases,Deaths,Recovered,ReportDate
74012,1949,23,1695,2020-10-18
73099,1626,7,1342,2020-10-18
Other***,1551,21,1320,2020-10-18
73119,1445,23,1301,2020-10-18
74133,1418,10,1248,2020-10-18
73072,1403,16,1235,2020-10-18
73942,1361,10,1281,2020-10-18
73160,1347,14,1138,2020-10-18
74074,1232,5,1138,2020-10-18
73071,1213,11,1054,2020-10-18
74136,1153,18,1030,2020-10-18
73013,1123,18,950,2020-10-18
73170,1093,18,904,2020-10-18
74055,1080,3,922,2020-10-18
74014,1069,7,934,2020-10-18
73701,1054,13,901,2020-10-18
73069,1019,10,900,2020-10-18
73034,1014,3,851,2020-10-18
73109,1002,8,898,2020-10-18
73159,991,6,881,2020-10-18
73703,973,10,788,2020-10-18
74464,944,4,802,2020-10-18
74037,940,6,856,2020-10-18
73107,912,7,805,2020-10-18
73521,897,11,770,2020-10-18
73841,896,2,877,2020-10-18
74137,880,7,779,2020-10-18
74017,856,43,719,2020-10-18
74501,856,15,714,2020-10-18
74008,833,5,720,2020-10-18
73120,822,21,702,2020-10-18
74701,821,8,668,2020-10-18
73012,791,0,672,2020-10-18
73129,791,11,717,2020-10-18
74115,781,7,702,2020-10-18
74011,776,7,673,2020-10-18
74463,750,2,738,2020-10-18
74134,738,4,659,2020-10-18
74006,736,30,621,2020-10-18
73127,733,4,660,2020-10-18
73112,733,13,626,2020-10-18
74146,731,3,667,2020-10-18
74105,728,6,615,2020-10-18
73018,709,9,627,2020-10-18
73036,703,8,457,2020-10-18
74354,675,6,558,2020-10-18
73108,666,0,608,2020-10-18
73162,665,13,560,2020-10-18
74075,664,2,610,2020-10-18
73505,658,6,549,2020-10-18
74403,645,13,520,2020-10-18
74066,637,10,542,2020-10-18
73132,632,6,546,2020-10-18
73110,627,9,508,2020-10-18
74129,609,4,564,2020-10-18
74063,605,5,528,2020-10-18
74728,603,21,526,2020-10-18
73401,582,7,482,2020-10-18
74110,579,13,522,2020-10-18
74145,556,2,488,2020-10-18
74801,554,4,447,2020-10-18
73064,551,4,466,2020-10-18
73139,547,7,477,2020-10-18
74135,535,12,466,2020-10-18
74301,516,1,456,2020-10-18
74804,510,6,426,2020-10-18
73020,507,4,425,2020-10-18
74820,505,1,404,2020-10-18
74112,504,7,452,2020-10-18
73008,503,5,438,2020-10-18
73135,502,5,427,2020-10-18
73102,499,2,479,2020-10-18
74745,496,9,416,2020-10-18
73503,496,1,465,2020-10-18
73010,492,1,388,2020-10-18
74035,489,2,459,2020-10-18
74128,489,5,456,2020-10-18
74960,486,9,376,2020-10-18
73601,482,0,399,2020-10-18
73130,480,9,426,2020-10-18
74033,476,5,409,2020-10-18
73051,472,5,382,2020-10-18
73114,471,3,407,2020-10-18
74107,464,9,394,2020-10-18
74106,447,5,377,2020-10-18
74019,447,5,388,2020-10-18
74955,437,4,355,2020-10-18
73169,435,1,398,2020-10-18
74953,433,6,352,2020-10-18
74344,430,18,330,2020-10-18
74021,423,1,365,2020-10-18
73096,421,3,354,2020-10-18
74447,421,5,354,2020-10-18
73005,417,7,352,2020-10-18
73044,415,0,336,2020-10-18
74601,407,6,365,2020-10-18
73644,403,4,333,2020-10-18
74070,402,8,344,2020-10-18
73003,399,4,323,2020-10-18
73115,389,3,332,2020-10-18
74851,388,1,353,2020-10-18
74429,386,14,333,2020-10-18
73533,383,3,303,2020-10-18
73501,380,3,333,2020-10-18
73142,376,6,308,2020-10-18
74104,361,1,325,2020-10-18
73122,354,3,316,2020-10-18
74114,354,4,323,2020-10-18
73106,349,2,307,2020-10-18
73662,348,5,253,2020-10-18
73080,339,4,282,2020-10-18
74868,338,4,263,2020-10-18
74525,333,0,287,2020-10-18
74127,333,2,285,2020-10-18
73065,321,3,273,2020-10-18
74132,319,2,286,2020-10-18
74437,319,3,250,2020-10-18
74401,315,7,246,2020-10-18
73025,293,0,245,2020-10-18
73089,290,4,244,2020-10-18
73118,288,3,258,2020-10-18
74467,280,6,238,2020-10-18
74743,278,2,247,2020-10-18
74873,277,0,222,2020-10-18
74361,277,3,232,2020-10-18
74346,271,1,191,2020-10-18
73507,271,4,229,2020-10-18
74948,269,3,235,2020-10-18
73068,265,3,226,2020-10-18
73111,260,2,213,2020-10-18
74003,255,8,217,2020-10-18
74848,253,3,207,2020-10-18
74023,253,2,221,2020-10-18
73078,252,2,214,2020-10-18
74937,244,5,215,2020-10-18
73026,237,4,195,2020-10-18
73116,230,1,196,2020-10-18
73801,228,2,196,2020-10-18
73045,227,1,184,2020-10-18
74959,224,1,207,2020-10-18
74108,223,1,209,2020-10-18
74010,218,9,187,2020-10-18
74426,216,3,174,2020-10-18
74884,213,1,183,2020-10-18
74604,212,6,180,2020-10-18
74462,211,4,178,2020-10-18
73179,209,2,181,2020-10-18
73075,206,2,169,2020-10-18
74432,205,6,163,2020-10-18
74126,203,2,172,2020-10-18
73047,192,0,165,2020-10-18
74352,190,0,138,2020-10-18
73742,184,2,167,2020-10-18
74434,183,4,144,2020-10-18
73750,181,0,149,2020-10-18
74103,177,0,90,2020-10-18
74834,173,9,139,2020-10-18
73448,172,0,150,2020-10-18
