Zip,Cases,Deaths,Recovered,ReportDate
74012,973,14,758,2020-08-11
73942,866,7,847,2020-08-11
73119,802,10,657,2020-08-11
74136,722,15,651,2020-08-11
74133,703,5,612,2020-08-11
73099,662,5,569,2020-08-11
73160,642,12,567,2020-08-11
74037,606,0,581,2020-08-11
73107,576,4,496,2020-08-11
Other***,573,10,417,2020-08-11
73072,573,14,510,2020-08-11
73109,566,4,460,2020-08-11
73159,552,4,473,2020-08-11
74014,522,6,427,2020-08-11
73013,511,15,438,2020-08-11
73129,490,3,397,2020-08-11
73071,477,7,421,2020-08-11
74115,475,2,400,2020-08-11
73521,474,7,415,2020-08-11
74055,459,2,384,2020-08-11
74137,447,5,389,2020-08-11
74146,443,2,376,2020-08-11
73112,437,8,382,2020-08-11
73127,420,4,366,2020-08-11
73120,419,12,357,2020-08-11
73108,405,0,326,2020-08-11
73170,404,11,344,2020-08-11
74017,395,11,278,2020-08-11
73012,387,0,356,2020-08-11
73034,381,1,328,2020-08-11
74728,380,21,339,2020-08-11
74008,379,2,323,2020-08-11
74006,374,29,313,2020-08-11
74011,373,4,298,2020-08-11
74134,373,1,306,2020-08-11
74110,372,6,329,2020-08-11
74105,356,4,315,2020-08-11
74129,354,3,312,2020-08-11
73069,333,7,291,2020-08-11
74074,331,2,292,2020-08-11
74464,323,2,210,2020-08-11
74128,319,3,266,2020-08-11
73132,311,4,262,2020-08-11
73162,306,6,255,2020-08-11
73139,303,5,256,2020-08-11
74145,293,1,247,2020-08-11
74112,292,5,246,2020-08-11
74066,289,4,244,2020-08-11
74745,289,5,249,2020-08-11
74701,288,0,227,2020-08-11
74135,283,9,244,2020-08-11
73401,280,3,232,2020-08-11
73110,268,1,215,2020-08-11
74501,267,4,138,2020-08-11
74033,262,1,242,2020-08-11
73505,257,5,218,2020-08-11
73701,256,4,162,2020-08-11
73008,252,1,224,2020-08-11
74063,247,3,194,2020-08-11
73135,235,3,196,2020-08-11
74106,233,4,189,2020-08-11
74403,232,10,171,2020-08-11
73114,232,1,191,2020-08-11
74960,228,5,154,2020-08-11
73018,228,4,204,2020-08-11
74429,228,13,171,2020-08-11
73501,225,2,217,2020-08-11
74107,223,5,185,2020-08-11
74075,221,1,200,2020-08-11
73122,219,2,187,2020-08-11
74019,216,3,165,2020-08-11
73064,204,2,172,2020-08-11
74070,202,7,174,2020-08-11
74354,202,3,185,2020-08-11
73703,201,1,155,2020-08-11
74021,192,1,164,2020-08-11
73115,186,2,156,2020-08-11
74447,186,2,153,2020-08-11
73036,184,1,150,2020-08-11
73106,183,2,164,2020-08-11
74132,182,1,166,2020-08-11
74801,181,1,133,2020-08-11
73142,181,5,153,2020-08-11
73080,180,3,151,2020-08-11
74344,179,16,149,2020-08-11
74114,178,4,142,2020-08-11
73051,177,1,160,2020-08-11
73130,177,2,148,2020-08-11
74127,173,1,142,2020-08-11
73102,169,0,65,2020-08-11
74104,169,1,151,2020-08-11
73003,168,2,150,2020-08-11
73020,163,2,137,2020-08-11
74820,160,0,128,2020-08-11
73118,155,2,138,2020-08-11
73005,154,3,126,2020-08-11
74743,154,1,134,2020-08-11
74437,147,1,126,2020-08-11
74955,142,1,94,2020-08-11
73169,141,1,109,2020-08-11
73503,138,1,125,2020-08-11
73010,138,1,120,2020-08-11
74003,137,8,111,2020-08-11
74467,132,5,106,2020-08-11
74108,130,0,110,2020-08-11
73533,129,1,101,2020-08-11
73601,124,0,111,2020-08-11
74804,124,6,100,2020-08-11
73111,123,2,99,2020-08-11
74116,119,0,97,2020-08-11
73044,118,0,104,2020-08-11
73116,118,0,109,2020-08-11
74401,114,2,89,2020-08-11
73047,114,0,104,2020-08-11
73065,113,1,100,2020-08-11
73507,112,2,97,2020-08-11
74601,112,4,99,2020-08-11
73068,112,1,94,2020-08-11
73025,112,0,103,2020-08-11
74884,108,1,76,2020-08-11
74126,107,0,90,2020-08-11
73089,106,2,90,2020-08-11
73179,105,1,88,2020-08-11
74361,105,1,91,2020-08-11
73945,105,0,105,2020-08-11
73075,104,1,95,2020-08-11
74948,98,1,66,2020-08-11
74010,94,2,56,2020-08-11
74848,93,2,69,2020-08-11
74868,92,3,61,2020-08-11
74426,92,1,79,2020-08-11
74432,89,0,66,2020-08-11
74023,89,1,64,2020-08-11
73026,87,3,67,2020-08-11
74015,86,0,64,2020-08-11
74604,85,4,73,2020-08-11
74937,84,0,50,2020-08-11
74346,84,1,80,2020-08-11
73128,83,0,72,2020-08-11
73149,83,0,69,2020-08-11
73078,82,1,74,2020-08-11
73134,80,1,74,2020-08-11
73446,79,1,72,2020-08-11
73554,79,8,66,2020-08-11
74331,76,0,68,2020-08-11
74020,73,3,57,2020-08-11
74953,72,0,50,2020-08-11
73084,71,1,57,2020-08-11
74120,70,0,65,2020-08-11
73096,70,0,64,2020-08-11
74352,69,0,56,2020-08-11
74434,67,3,53,2020-08-11
74073,66,1,53,2020-08-11
74965,64,1,54,2020-08-11
74766,64,0,46,2020-08-11
74036,63,2,46,2020-08-11
73750,62,0,53,2020-08-11
74857,61,1,56,2020-08-11
73052,61,2,49,2020-08-11
73103,61,0,55,2020-08-11
74571,60,1,43,2020-08-11
74029,60,1,52,2020-08-11
74301,59,1,50,2020-08-11
73165,58,1,49,2020-08-11
74365,57,1,38,2020-08-11
74851,57,1,41,2020-08-11
74047,57,1,49,2020-08-11
74119,56,0,49,2020-08-11
73045,55,0,44,2020-08-11
74730,54,0,42,2020-08-11
73117,54,0,45,2020-08-11
74035,54,2,40,2020-08-11
73105,54,0,50,2020-08-11
74016,54,0,38,2020-08-11
73448,53,0,48,2020-08-11
74103,53,0,45,2020-08-11
74525,53,0,50,2020-08-11
74058,53,0,45,2020-08-11
74044,52,1,39,2020-08-11
74339,49,0,44,2020-08-11
74337,49,3,38,2020-08-11
74039,48,2,40,2020-08-11
74578,48,1,33,2020-08-11
73104,48,0,44,2020-08-11
73086,47,0,40,2020-08-11
73542,47,1,45,2020-08-11
74445,47,0,36,2020-08-11
74959,47,0,29,2020-08-11
73644,46,1,32,2020-08-11
73009,46,8,38,2020-08-11
74873,46,0,33,2020-08-11
73049,46,1,35,2020-08-11
74962,45,1,30,2020-08-11
74130,45,1,37,2020-08-11
74338,45,1,38,2020-08-11
74370,44,0,26,2020-08-11
74436,44,0,35,2020-08-11
74523,44,0,33,2020-08-11
73949,43,0,38,2020-08-11
74053,42,0,40,2020-08-11
74740,42,1,37,2020-08-11
74421,42,0,38,2020-08-11
74441,41,0,25,2020-08-11
74462,41,0,25,2020-08-11
74864,41,0,33,2020-08-11
74079,41,0,27,2020-08-11
74834,40,1,27,2020-08-11
74764,40,0,40,2020-08-11
73742,40,0,25,2020-08-11
74451,38,0,26,2020-08-11
73173,38,0,37,2020-08-11
73141,37,0,33,2020-08-11
74059,37,0,33,2020-08-11
73093,37,0,35,2020-08-11
73801,35,0,30,2020-08-11
73055,34,0,30,2020-08-11
73077,34,0,30,2020-08-11
74883,33,0,20,2020-08-11
74041,32,0,29,2020-08-11
74859,32,0,22,2020-08-11
74056,32,0,28,2020-08-11
73529,31,1,30,2020-08-11
74547,31,0,17,2020-08-11
73550,30,0,19,2020-08-11
74131,30,0,25,2020-08-11
74048,30,1,29,2020-08-11
73439,30,0,23,2020-08-11
73030,30,0,23,2020-08-11
74538,30,0,22,2020-08-11
74651,29,1,24,2020-08-11
74343,29,0,25,2020-08-11
73095,29,0,26,2020-08-11
74051,29,1,22,2020-08-11
73527,28,0,23,2020-08-11
73121,28,0,27,2020-08-11
74931,27,0,21,2020-08-11
73449,27,1,18,2020-08-11
73762,27,0,24,2020-08-11
73538,27,0,26,2020-08-11
74729,27,0,19,2020-08-11
74631,26,1,18,2020-08-11
74637,26,0,20,2020-08-11
74342,26,0,20,2020-08-11
74954,26,0,15,2020-08-11
73150,26,1,19,2020-08-11
74435,26,1,20,2020-08-11
74733,24,0,21,2020-08-11
74930,24,0,20,2020-08-11
74455,23,1,15,2020-08-11
74536,23,0,18,2020-08-11
74347,23,0,12,2020-08-11
