Zip,Cases,Deaths,Recovered,ReportDate
74012,927,14,706,2020-08-08
73942,863,7,845,2020-08-08
73119,761,10,631,2020-08-08
74136,706,15,627,2020-08-08
74133,674,5,584,2020-08-08
73099,645,4,557,2020-08-08
73160,628,11,542,2020-08-08
74037,599,0,573,2020-08-08
73107,565,4,483,2020-08-08
73072,560,14,495,2020-08-08
73109,548,4,439,2020-08-08
Other***,534,9,396,2020-08-08
73159,532,4,460,2020-08-08
73013,502,15,431,2020-08-08
74014,502,6,408,2020-08-08
73071,467,7,412,2020-08-08
73129,467,2,385,2020-08-08
73521,465,5,400,2020-08-08
74115,456,2,379,2020-08-08
74137,430,5,380,2020-08-08
74146,430,2,366,2020-08-08
73112,429,8,374,2020-08-08
74055,429,2,372,2020-08-08
73120,407,12,336,2020-08-08
73127,403,2,357,2020-08-08
73170,390,11,334,2020-08-08
73108,384,0,310,2020-08-08
73012,381,0,349,2020-08-08
74728,380,21,337,2020-08-08
74017,373,10,264,2020-08-08
74134,371,1,296,2020-08-08
73034,368,1,316,2020-08-08
74008,364,2,313,2020-08-08
74110,360,5,317,2020-08-08
74006,360,29,308,2020-08-08
74011,348,4,282,2020-08-08
74105,348,4,303,2020-08-08
74129,345,3,303,2020-08-08
73069,325,7,276,2020-08-08
74074,322,2,285,2020-08-08
74128,315,3,252,2020-08-08
74464,302,2,190,2020-08-08
73132,301,4,258,2020-08-08
73139,297,5,250,2020-08-08
73162,294,6,241,2020-08-08
74745,290,5,243,2020-08-08
74112,286,5,239,2020-08-08
74145,284,1,241,2020-08-08
74701,279,0,217,2020-08-08
74066,273,5,227,2020-08-08
74135,271,9,236,2020-08-08
73401,268,2,223,2020-08-08
74033,263,1,232,2020-08-08
73505,253,5,215,2020-08-08
73110,253,1,207,2020-08-08
74501,245,3,115,2020-08-08
73008,243,1,219,2020-08-08
74063,235,3,180,2020-08-08
73135,227,3,189,2020-08-08
73701,227,4,151,2020-08-08
74960,226,5,146,2020-08-08
74403,226,10,158,2020-08-08
73018,224,4,203,2020-08-08
73501,222,2,213,2020-08-08
74106,222,4,181,2020-08-08
73114,220,1,187,2020-08-08
74107,219,5,183,2020-08-08
74075,216,1,199,2020-08-08
73122,211,2,182,2020-08-08
74429,209,13,161,2020-08-08
74019,202,3,158,2020-08-08
74354,197,3,183,2020-08-08
74070,194,7,169,2020-08-08
73064,189,1,169,2020-08-08
73703,189,1,150,2020-08-08
73036,182,1,144,2020-08-08
73106,182,2,161,2020-08-08
74021,182,1,158,2020-08-08
74132,182,1,163,2020-08-08
73115,181,2,147,2020-08-08
74447,178,2,145,2020-08-08
73051,174,1,158,2020-08-08
73142,174,5,148,2020-08-08
74801,172,1,129,2020-08-08
74344,171,15,147,2020-08-08
74114,171,4,136,2020-08-08
73130,169,2,145,2020-08-08
73080,168,3,146,2020-08-08
73003,166,2,143,2020-08-08
74104,166,1,143,2020-08-08
74127,161,1,140,2020-08-08
73020,158,2,130,2020-08-08
73005,153,3,118,2020-08-08
74820,152,0,121,2020-08-08
73118,150,2,133,2020-08-08
73102,149,0,62,2020-08-08
74743,149,1,132,2020-08-08
74437,147,1,120,2020-08-08
74003,136,8,108,2020-08-08
73010,133,1,120,2020-08-08
73169,132,1,105,2020-08-08
74955,130,1,89,2020-08-08
74467,128,5,96,2020-08-08
73533,127,1,93,2020-08-08
74108,126,0,103,2020-08-08
73503,123,1,122,2020-08-08
73111,122,2,96,2020-08-08
73601,122,0,104,2020-08-08
74804,120,6,93,2020-08-08
73116,118,0,108,2020-08-08
74401,115,2,79,2020-08-08
73044,114,0,98,2020-08-08
74116,113,0,93,2020-08-08
74601,112,4,97,2020-08-08
73025,111,0,98,2020-08-08
73065,110,1,98,2020-08-08
73068,109,1,87,2020-08-08
73507,108,2,96,2020-08-08
74884,106,1,72,2020-08-08
73047,106,0,101,2020-08-08
73945,105,0,105,2020-08-08
74126,104,0,83,2020-08-08
73089,102,2,87,2020-08-08
74361,101,1,85,2020-08-08
73179,101,1,86,2020-08-08
73075,100,1,92,2020-08-08
74948,93,1,60,2020-08-08
74848,90,2,65,2020-08-08
74426,88,1,71,2020-08-08
74010,87,2,48,2020-08-08
74868,86,3,57,2020-08-08
74015,83,0,59,2020-08-08
74604,83,4,70,2020-08-08
74346,83,1,79,2020-08-08
74023,83,1,62,2020-08-08
73078,81,1,73,2020-08-08
74432,81,0,59,2020-08-08
73128,81,0,72,2020-08-08
73149,81,0,67,2020-08-08
73554,79,8,66,2020-08-08
73026,79,3,66,2020-08-08
73446,78,1,66,2020-08-08
73134,78,1,71,2020-08-08
74937,76,0,34,2020-08-08
74331,74,0,67,2020-08-08
73096,69,0,63,2020-08-08
74020,69,3,54,2020-08-08
74120,67,0,62,2020-08-08
74953,66,0,46,2020-08-08
74352,65,0,54,2020-08-08
74965,64,1,55,2020-08-08
74434,63,3,52,2020-08-08
74073,62,1,52,2020-08-08
73084,62,1,53,2020-08-08
73052,61,2,48,2020-08-08
74857,60,1,53,2020-08-08
74029,60,1,52,2020-08-08
73103,60,0,54,2020-08-08
74301,58,0,46,2020-08-08
74571,58,1,39,2020-08-08
74766,58,0,43,2020-08-08
73750,58,0,50,2020-08-08
74036,57,2,43,2020-08-08
73165,56,1,49,2020-08-08
74851,56,1,39,2020-08-08
74119,54,0,45,2020-08-08
74365,54,1,37,2020-08-08
74103,54,0,44,2020-08-08
74525,53,0,49,2020-08-08
73448,53,0,48,2020-08-08
74047,53,1,47,2020-08-08
73045,52,0,42,2020-08-08
73105,52,0,50,2020-08-08
73117,52,0,45,2020-08-08
74016,51,0,36,2020-08-08
74730,51,0,40,2020-08-08
74445,48,0,32,2020-08-08
74039,48,2,38,2020-08-08
73104,48,0,44,2020-08-08
74058,47,0,42,2020-08-08
74337,47,3,37,2020-08-08
74044,46,1,34,2020-08-08
73049,46,1,34,2020-08-08
73542,46,1,42,2020-08-08
73009,46,8,38,2020-08-08
74339,46,0,43,2020-08-08
74578,45,1,26,2020-08-08
74035,45,2,39,2020-08-08
74873,45,0,31,2020-08-08
73086,44,0,40,2020-08-08
74338,43,1,37,2020-08-08
74523,43,0,28,2020-08-08
73949,43,0,34,2020-08-08
73644,42,1,28,2020-08-08
74959,42,0,29,2020-08-08
74053,42,0,37,2020-08-08
74436,42,0,33,2020-08-08
74130,42,1,36,2020-08-08
74962,41,1,29,2020-08-08
74740,41,1,35,2020-08-08
74421,41,0,34,2020-08-08
74764,40,0,40,2020-08-08
74864,39,0,27,2020-08-08
