City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,7791,87,6368,2020-08-04
TULSA,6469,76,5500,2020-08-04
BROKEN ARROW,1577,22,1287,2020-08-04
EDMOND,1394,16,1203,2020-08-04
NORMAN,1379,30,1150,2020-08-04
GUYMON,857,7,841,2020-08-04
OTHER***,737,5,600,2020-08-04
YUKON,600,3,483,2020-08-04
LAWTON,587,9,530,2020-08-04
MOORE,585,11,491,2020-08-04
JENKS,568,0,536,2020-08-04
STILLWATER,543,2,490,2020-08-04
CLAREMORE,530,13,371,2020-08-04
BARTLESVILLE,467,37,401,2020-08-04
ALTUS,441,5,360,2020-08-04
OWASSO,401,2,337,2020-08-04
BROKEN BOW,376,20,331,2020-08-04
ENID,356,4,268,2020-08-04
MUSKOGEE,329,12,218,2020-08-04
BIXBY,328,2,284,2020-08-04
SHAWNEE,278,8,197,2020-08-04
IDABEL,274,4,233,2020-08-04
ARDMORE,256,2,215,2020-08-04
TAHLEQUAH,253,2,151,2020-08-04
DURANT,249,0,196,2020-08-04
SAPULPA,247,4,208,2020-08-04
GLENPOOL,247,0,212,2020-08-04
BETHANY,232,1,188,2020-08-04
CHICKASHA,216,4,200,2020-08-04
SAND SPRINGS,203,3,162,2020-08-04
STILWELL,201,5,125,2020-08-04
MIAMI,196,2,172,2020-08-04
PONCA CITY,188,8,151,2020-08-04
COWETA,186,13,148,2020-08-04
SKIATOOK,183,7,159,2020-08-04
MUSTANG,182,1,161,2020-08-04
EL RENO,167,1,134,2020-08-04
GROVE,167,16,145,2020-08-04
COLLINSVILLE,167,1,141,2020-08-04
LEXINGTON,162,1,143,2020-08-04
OKMULGEE,161,2,125,2020-08-04
PURCELL,158,3,138,2020-08-04
ANADARKO,149,2,73,2020-08-04
CHOCTAW,147,2,121,2020-08-04
MCALESTER,147,3,96,2020-08-04
ADA,141,0,110,2020-08-04
HUGO,137,1,128,2020-08-04
BLANCHARD,128,0,113,2020-08-04
WAGONER,117,5,90,2020-08-04
DUNCAN,116,1,88,2020-08-04
SALLISAW,116,1,68,2020-08-04
HENRYETTA,116,1,81,2020-08-04
CLINTON,115,0,83,2020-08-04
WARR ACRES,115,0,87,2020-08-04
GUTHRIE,109,0,93,2020-08-04
HINTON,105,0,94,2020-08-04
NOBLE,100,1,80,2020-08-04
NEWCASTLE,99,1,83,2020-08-04
TUTTLE,97,2,81,2020-08-04
WEWOKA,97,1,56,2020-08-04
PAULS VALLEY,97,1,87,2020-08-04
PRYOR CREEK,95,2,74,2020-08-04
HOOKER,93,0,91,2020-08-04
MIDWEST CITY,89,2,74,2020-08-04
JAY,85,1,80,2020-08-04
HOLDENVILLE,82,1,44,2020-08-04
CHECOTAH,81,1,66,2020-08-04
SEMINOLE,78,3,53,2020-08-04
MANGUM,77,8,66,2020-08-04
MULDROW,75,1,52,2020-08-04
PIEDMONT,75,1,69,2020-08-04
CUSHING,74,1,54,2020-08-04
MADILL,71,0,50,2020-08-04
EUFAULA,70,0,51,2020-08-04
DEL CITY,66,0,49,2020-08-04
WEATHERFORD,66,0,59,2020-08-04
WESTVILLE,65,1,52,2020-08-04
AFTON,65,0,55,2020-08-04
CATOOSA,64,0,47,2020-08-04
SPENCER,62,1,49,2020-08-04
LOCUST GROVE,62,0,52,2020-08-04
CLEVELAND,61,3,51,2020-08-04
LINDSAY,58,2,46,2020-08-04
WRIGHT CITY,58,0,43,2020-08-04
DEWEY,58,1,47,2020-08-04
TALIHINA,57,1,32,2020-08-04
BRISTOW,57,2,43,2020-08-04
POTEAU,57,0,34,2020-08-04
SPERRY,55,1,44,2020-08-04
VINITA,55,0,46,2020-08-04
KINGFISHER,53,0,42,2020-08-04
ATOKA,52,0,46,2020-08-04
FORT GIBSON,52,3,43,2020-08-04
INOLA,52,2,38,2020-08-04
NICHOLS HILLS,51,0,47,2020-08-04
MCLOUD,50,0,39,2020-08-04
HEAVENER,50,0,23,2020-08-04
MOUNDS,48,1,39,2020-08-04
SALINA,48,1,35,2020-08-04
HARRAH,48,0,35,2020-08-04
PAWNEE,46,0,39,2020-08-04
BINGER,46,9,37,2020-08-04
FREDERICK,46,1,41,2020-08-04
MARIETTA,46,0,43,2020-08-04
COMMERCE,45,0,42,2020-08-04
HOMINY,45,2,40,2020-08-04
KELLYVILLE,44,2,35,2020-08-04
CHOUTEAU,44,3,37,2020-08-04
ANTLERS,43,0,18,2020-08-04
CALERA,43,0,34,2020-08-04
MORRIS,42,0,28,2020-08-04
HAWORTH,41,1,35,2020-08-04
SULPHUR,41,0,36,2020-08-04
COLCORD,41,1,37,2020-08-04
VALLIANT,41,0,40,2020-08-04
JONES,40,1,33,2020-08-04
TECUMSEH,40,0,24,2020-08-04
MANNFORD,40,1,26,2020-08-04
BEGGS,39,0,31,2020-08-04
OOLOGAH,39,0,31,2020-08-04
CHELSEA,39,0,32,2020-08-04
HULBERT,38,0,19,2020-08-04
HASKELL,38,0,30,2020-08-04
VIAN,38,1,19,2020-08-04
TEXHOMA,38,0,30,2020-08-04
WILBURTON,37,1,22,2020-08-04
PRAGUE,35,0,19,2020-08-04
PERKINS,35,0,32,2020-08-04
ELK CITY,34,1,24,2020-08-04
WASHINGTON,33,0,29,2020-08-04
MARLOW,33,0,29,2020-08-04
WYANDOTTE,32,0,10,2020-08-04
COMANCHE,31,1,29,2020-08-04
WOODWARD,31,0,25,2020-08-04
PERRY,31,0,28,2020-08-04
STROUD,31,0,20,2020-08-04
NOWATA,30,1,28,2020-08-04
KIEFER,29,0,23,2020-08-04
SPIRO,29,0,20,2020-08-04
CHANDLER,29,1,22,2020-08-04
KINGSTON,28,0,23,2020-08-04
PAWHUSKA,28,0,22,2020-08-04
STIGLER,27,0,17,2020-08-04
HENNESSEY,27,0,22,2020-08-04
RED ROCK,26,1,21,2020-08-04
ELGIN,26,0,24,2020-08-04
OKARCHE,25,0,22,2020-08-04
FAIRFAX,25,0,18,2020-08-04
CACHE,24,0,22,2020-08-04
WAYNE,24,0,21,2020-08-04
MEAD,24,1,14,2020-08-04
OCHELATA,24,1,20,2020-08-04
HOLLIS,23,0,6,2020-08-04
GORE,23,1,16,2020-08-04
OKEMAH,23,0,17,2020-08-04
COALGATE,23,0,15,2020-08-04
BOKOSHE,23,0,9,2020-08-04
FAIRLAND,23,0,12,2020-08-04
WETUMKA,22,0,12,2020-08-04
DAVIS,22,0,17,2020-08-04
COLBERT,22,0,21,2020-08-04
CADDO,21,0,15,2020-08-04
ROLAND,21,0,10,2020-08-04
MEEKER,21,0,13,2020-08-04
CLAYTON,20,0,17,2020-08-04
BARNSDALL,20,2,17,2020-08-04
LUTHER,20,0,19,2020-08-04
HARTSHORNE,20,0,14,2020-08-04
APACHE,19,0,15,2020-08-04
LONE GROVE,19,1,17,2020-08-04
KANSAS,19,0,11,2020-08-04
MAYSVILLE,19,0,16,2020-08-04
WATTS,19,0,17,2020-08-04
WILSON,19,0,11,2020-08-04
WISTER,18,0,16,2020-08-04
ELMORE CITY,18,0,15,2020-08-04
WEBBERS FALLS,18,0,4,2020-08-04
COPAN,18,0,12,2020-08-04
TYRONE,17,0,15,2020-08-04
PORTER,17,0,15,2020-08-04
POCOLA,17,0,11,2020-08-04
FORT COBB,16,0,13,2020-08-04
ALVA,16,0,12,2020-08-04
PADEN,16,0,6,2020-08-04
OLUSTEE,16,0,15,2020-08-04
PORUM,16,1,10,2020-08-04
BLACKWELL,16,0,14,2020-08-04
MAUD,16,0,8,2020-08-04
ARCADIA,16,0,16,2020-08-04
BLAIR,16,0,10,2020-08-04
CAMERON,15,0,5,2020-08-04
WYNNEWOOD,15,1,11,2020-08-04
GLENCOE,15,0,14,2020-08-04
GARVIN,15,0,14,2020-08-04
GERONIMO,14,0,6,2020-08-04
BIG CABIN,14,1,8,2020-08-04
KONAWA,14,1,11,2020-08-04
QUAPAW,14,0,9,2020-08-04
DEWAR,14,0,10,2020-08-04
TISHOMINGO,14,0,9,2020-08-04
WATONGA,14,0,10,2020-08-04
GOODWELL,13,0,13,2020-08-04
MINCO,13,0,9,2020-08-04
EARLSBORO,13,0,8,2020-08-04
WALTERS,13,0,11,2020-08-04
FORT TOWSON,12,0,10,2020-08-04
WELLSTON,12,0,7,2020-08-04
FAIRVIEW,12,0,10,2020-08-04
ALLEN,12,1,5,2020-08-04
YALE,12,0,10,2020-08-04
CYRIL,12,1,7,2020-08-04
CASHION,12,0,12,2020-08-04
WELEETKA,12,0,9,2020-08-04
RAMONA,12,0,12,2020-08-04
SAYRE,11,0,9,2020-08-04
TIPTON,11,0,9,2020-08-04
GEARY,11,0,9,2020-08-04
STONEWALL,11,1,8,2020-08-04
ALEX,11,0,10,2020-08-04
ADAIR,11,0,9,2020-08-04
RINGLING,11,0,10,2020-08-04
WAURIKA,11,0,7,2020-08-04
BOKCHITO,11,0,8,2020-08-04
TALALA,10,0,10,2020-08-04
RUSH SPRINGS,10,0,9,2020-08-04
