Zip,Cases,Deaths,Recovered,ReportDate
74012,935,14,713,2020-08-09
73942,864,7,846,2020-08-09
73119,779,10,642,2020-08-09
74136,707,15,629,2020-08-09
74133,683,5,588,2020-08-09
73099,650,4,561,2020-08-09
73160,633,11,550,2020-08-09
74037,599,0,573,2020-08-09
73107,573,4,488,2020-08-09
73072,560,14,498,2020-08-09
73109,556,4,445,2020-08-09
Other***,553,10,406,2020-08-09
73159,539,4,463,2020-08-09
74014,507,6,411,2020-08-09
73013,503,15,434,2020-08-09
73129,474,2,388,2020-08-09
73071,470,7,416,2020-08-09
73521,470,5,404,2020-08-09
74115,461,2,381,2020-08-09
74055,439,2,374,2020-08-09
74137,434,5,382,2020-08-09
74146,431,2,368,2020-08-09
73112,430,8,377,2020-08-09
73120,412,12,339,2020-08-09
73127,410,2,359,2020-08-09
73170,394,11,336,2020-08-09
73108,392,0,314,2020-08-09
73012,383,0,351,2020-08-09
74017,380,10,267,2020-08-09
74728,379,21,336,2020-08-09
73034,373,1,317,2020-08-09
74134,373,1,299,2020-08-09
74008,367,2,318,2020-08-09
74006,367,29,308,2020-08-09
74110,365,5,320,2020-08-09
74011,353,4,285,2020-08-09
74105,349,4,306,2020-08-09
74129,348,3,304,2020-08-09
73069,328,7,281,2020-08-09
74074,323,2,287,2020-08-09
74464,315,2,192,2020-08-09
74128,314,3,261,2020-08-09
73132,306,4,260,2020-08-09
73139,300,5,251,2020-08-09
73162,295,6,243,2020-08-09
74112,288,5,240,2020-08-09
74745,287,5,244,2020-08-09
74145,285,1,240,2020-08-09
74701,279,0,220,2020-08-09
74066,277,4,232,2020-08-09
74135,274,9,237,2020-08-09
73401,269,2,227,2020-08-09
74033,262,1,232,2020-08-09
73110,261,1,208,2020-08-09
73505,256,5,216,2020-08-09
74501,251,3,116,2020-08-09
73008,248,1,219,2020-08-09
74063,237,3,182,2020-08-09
73701,230,4,153,2020-08-09
73135,228,3,191,2020-08-09
74960,227,5,146,2020-08-09
74403,227,10,164,2020-08-09
74106,226,4,183,2020-08-09
73114,225,1,188,2020-08-09
73018,224,4,202,2020-08-09
73501,224,2,214,2020-08-09
74107,220,5,184,2020-08-09
74075,217,1,199,2020-08-09
73122,213,2,183,2020-08-09
74429,212,13,163,2020-08-09
74019,207,3,158,2020-08-09
74354,197,3,183,2020-08-09
74070,196,7,169,2020-08-09
73064,193,1,170,2020-08-09
73703,190,1,151,2020-08-09
74021,184,1,158,2020-08-09
73106,183,2,162,2020-08-09
73036,183,1,144,2020-08-09
73115,182,2,151,2020-08-09
74132,181,1,164,2020-08-09
74447,179,2,145,2020-08-09
73142,176,5,151,2020-08-09
73051,175,1,158,2020-08-09
74801,174,1,129,2020-08-09
73080,173,3,147,2020-08-09
73130,173,2,145,2020-08-09
74114,173,4,136,2020-08-09
74344,172,15,147,2020-08-09
74127,168,1,141,2020-08-09
73003,166,2,144,2020-08-09
74104,166,1,144,2020-08-09
73020,160,2,131,2020-08-09
73005,154,3,121,2020-08-09
74820,153,0,124,2020-08-09
73102,152,0,61,2020-08-09
73118,152,2,133,2020-08-09
74743,151,1,133,2020-08-09
74437,146,1,120,2020-08-09
73169,139,1,107,2020-08-09
74003,136,8,108,2020-08-09
73503,135,1,122,2020-08-09
73010,134,1,120,2020-08-09
74955,134,1,91,2020-08-09
74467,130,5,98,2020-08-09
73533,129,1,96,2020-08-09
74108,126,0,105,2020-08-09
73601,122,0,107,2020-08-09
73111,121,2,96,2020-08-09
74804,121,6,95,2020-08-09
73116,118,0,108,2020-08-09
74401,114,2,81,2020-08-09
74116,114,0,95,2020-08-09
73044,114,0,100,2020-08-09
73507,112,2,96,2020-08-09
74601,112,4,97,2020-08-09
73068,112,1,91,2020-08-09
73025,111,0,98,2020-08-09
73065,111,1,98,2020-08-09
73047,108,0,101,2020-08-09
74884,106,1,74,2020-08-09
74126,106,0,85,2020-08-09
73945,105,0,105,2020-08-09
73089,104,2,88,2020-08-09
74361,103,1,86,2020-08-09
73179,102,1,86,2020-08-09
73075,101,1,93,2020-08-09
74948,96,1,60,2020-08-09
74848,90,2,65,2020-08-09
74010,89,2,49,2020-08-09
74426,88,1,73,2020-08-09
74868,87,3,57,2020-08-09
74346,85,1,79,2020-08-09
74023,84,1,62,2020-08-09
74604,84,4,71,2020-08-09
73128,83,0,72,2020-08-09
74015,83,0,59,2020-08-09
73078,82,1,73,2020-08-09
73026,82,3,66,2020-08-09
73149,81,0,66,2020-08-09
74432,80,0,60,2020-08-09
73554,79,8,66,2020-08-09
73134,79,1,72,2020-08-09
74937,79,0,34,2020-08-09
73446,78,1,69,2020-08-09
74331,74,0,67,2020-08-09
74020,69,3,55,2020-08-09
73096,69,0,63,2020-08-09
74953,68,0,47,2020-08-09
74120,68,0,62,2020-08-09
74352,65,0,54,2020-08-09
73084,64,1,53,2020-08-09
74073,64,1,52,2020-08-09
74965,64,1,55,2020-08-09
74434,63,3,52,2020-08-09
73750,62,0,50,2020-08-09
74857,61,1,54,2020-08-09
73052,61,2,48,2020-08-09
73103,61,0,55,2020-08-09
74029,60,1,52,2020-08-09
74036,59,2,44,2020-08-09
74301,58,0,46,2020-08-09
74766,58,0,45,2020-08-09
74571,58,1,41,2020-08-09
74851,57,1,40,2020-08-09
73165,56,1,49,2020-08-09
74365,55,1,38,2020-08-09
74047,54,1,47,2020-08-09
74119,54,0,47,2020-08-09
74525,53,0,50,2020-08-09
73117,53,0,45,2020-08-09
73105,53,0,50,2020-08-09
74103,53,0,45,2020-08-09
73448,53,0,48,2020-08-09
73045,52,0,42,2020-08-09
74730,51,0,40,2020-08-09
74016,50,0,37,2020-08-09
74035,50,2,40,2020-08-09
74039,48,2,40,2020-08-09
74337,48,3,37,2020-08-09
73104,48,0,44,2020-08-09
74058,47,0,42,2020-08-09
74445,47,0,33,2020-08-09
74044,47,1,35,2020-08-09
73009,46,8,38,2020-08-09
74578,46,1,29,2020-08-09
73542,46,1,42,2020-08-09
74339,46,0,43,2020-08-09
73049,46,1,35,2020-08-09
73086,45,0,40,2020-08-09
74873,45,0,32,2020-08-09
73644,45,1,28,2020-08-09
74523,43,0,28,2020-08-09
73949,43,0,35,2020-08-09
74338,43,1,37,2020-08-09
74959,42,0,29,2020-08-09
74436,42,0,33,2020-08-09
74740,42,1,36,2020-08-09
74053,42,0,39,2020-08-09
74130,42,1,36,2020-08-09
74421,41,0,36,2020-08-09
74962,41,1,30,2020-08-09
74441,40,0,24,2020-08-09
74764,40,0,40,2020-08-09
74864,39,0,29,2020-08-09
74370,39,0,20,2020-08-09
74451,38,0,24,2020-08-09
73742,38,0,24,2020-08-09
74462,38,0,22,2020-08-09
73173,37,0,37,2020-08-09
74079,36,0,25,2020-08-09
73141,36,0,33,2020-08-09
73093,36,0,33,2020-08-09
74834,36,1,27,2020-08-09
74059,35,0,33,2020-08-09
73077,33,0,30,2020-08-09
73055,32,0,29,2020-08-09
73801,32,0,29,2020-08-09
74041,32,0,26,2020-08-09
74056,32,0,27,2020-08-09
