City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,3633,66,2647,2020-07-11
TULSA,3445,59,2655,2020-07-11
GUYMON,837,6,821,2020-07-11
EDMOND,737,10,546,2020-07-11
BROKEN ARROW,716,15,499,2020-07-11
NORMAN,660,23,529,2020-07-11
JENKS,443,0,411,2020-07-11
STILLWATER,408,0,355,2020-07-11
LAWTON,390,8,329,2020-07-11
BARTLESVILLE,367,37,301,2020-07-11
OTHER***,328,3,264,2020-07-11
MOORE,290,9,239,2020-07-11
BROKEN BOW,284,8,211,2020-07-11
YUKON,249,1,177,2020-07-11
IDABEL,194,2,145,2020-07-11
CLAREMORE,190,6,112,2020-07-11
OWASSO,168,1,126,2020-07-11
GLENPOOL,153,0,137,2020-07-11
ARDMORE,144,1,100,2020-07-11
BIXBY,142,0,104,2020-07-11
MUSKOGEE,140,11,78,2020-07-11
CHICKASHA,138,4,75,2020-07-11
GROVE,122,16,86,2020-07-11
SKIATOOK,118,7,100,2020-07-11
BETHANY,115,1,75,2020-07-11
PURCELL,115,3,103,2020-07-11
PONCA CITY,113,6,88,2020-07-11
SHAWNEE,108,4,81,2020-07-11
HUGO,107,1,96,2020-07-11
COWETA,105,12,84,2020-07-11
DURANT,103,0,59,2020-07-11
ENID,98,2,73,2020-07-11
SAND SPRINGS,95,2,76,2020-07-11
SAPULPA,92,3,70,2020-07-11
COLLINSVILLE,92,1,65,2020-07-11
HOOKER,91,0,90,2020-07-11
HINTON,90,0,88,2020-07-11
TAHLEQUAH,88,1,66,2020-07-11
MIAMI,88,2,63,2020-07-11
MUSTANG,83,1,53,2020-07-11
EL RENO,82,1,55,2020-07-11
STILWELL,71,4,60,2020-07-11
BLANCHARD,68,0,54,2020-07-11
WAGONER,67,4,56,2020-07-11
MANGUM,67,7,57,2020-07-11
CHOCTAW,65,1,49,2020-07-11
DUNCAN,57,0,42,2020-07-11
MIDWEST CITY,55,2,38,2020-07-11
PAULS VALLEY,55,1,43,2020-07-11
GUTHRIE,54,0,35,2020-07-11
ADA,53,0,37,2020-07-11
JAY,51,0,34,2020-07-11
ALTUS,50,3,35,2020-07-11
OKMULGEE,50,0,36,2020-07-11
HENRYETTA,49,0,12,2020-07-11
MCALESTER,47,3,41,2020-07-11
CHECOTAH,46,1,30,2020-07-11
NOBLE,46,1,34,2020-07-11
TUTTLE,46,1,34,2020-07-11
WEATHERFORD,45,0,42,2020-07-11
NEWCASTLE,43,1,29,2020-07-11
BINGER,42,9,32,2020-07-11
WARR ACRES,42,0,31,2020-07-11
WESTVILLE,40,0,38,2020-07-11
CLEVELAND,39,3,33,2020-07-11
NICHOLS HILLS,37,0,31,2020-07-11
LINDSAY,37,1,22,2020-07-11
PRYOR CREEK,36,1,26,2020-07-11
SPENCER,36,1,21,2020-07-11
ANADARKO,36,1,29,2020-07-11
PIEDMONT,36,0,28,2020-07-11
EUFAULA,35,0,23,2020-07-11
DEWEY,35,1,33,2020-07-11
WRIGHT CITY,35,0,31,2020-07-11
CUSHING,35,1,24,2020-07-11
DEL CITY,33,0,20,2020-07-11
MARIETTA,30,0,26,2020-07-11
VALLIANT,30,0,27,2020-07-11
HOMINY,30,0,25,2020-07-11
KELLYVILLE,30,2,26,2020-07-11
SEMINOLE,30,2,17,2020-07-11
LEXINGTON,30,0,25,2020-07-11
TEXHOMA,28,0,28,2020-07-11
SPERRY,28,0,20,2020-07-11
WEWOKA,27,0,17,2020-07-11
CLINTON,26,0,14,2020-07-11
COLCORD,26,0,21,2020-07-11
CATOOSA,26,0,16,2020-07-11
ATOKA,26,0,16,2020-07-11
HAWORTH,25,0,21,2020-07-11
SALLISAW,25,0,20,2020-07-11
CHOUTEAU,25,3,16,2020-07-11
VINITA,24,0,20,2020-07-11
COMMERCE,24,0,8,2020-07-11
LOCUST GROVE,24,0,20,2020-07-11
INOLA,23,0,19,2020-07-11
HARRAH,23,0,20,2020-07-11
SALINA,23,1,10,2020-07-11
FREDERICK,23,1,22,2020-07-11
MADILL,22,0,18,2020-07-11
RED ROCK,22,1,19,2020-07-11
NOWATA,22,1,19,2020-07-11
OCHELATA,22,1,21,2020-07-11
KINGSTON,21,0,17,2020-07-11
FORT GIBSON,21,2,10,2020-07-11
MOUNDS,21,1,14,2020-07-11
SULPHUR,20,0,18,2020-07-11
MULDROW,20,1,17,2020-07-11
PERKINS,20,0,14,2020-07-11
JONES,20,0,13,2020-07-11
AFTON,19,0,16,2020-07-11
WASHINGTON,19,0,17,2020-07-11
HASKELL,19,0,12,2020-07-11
MCLOUD,18,0,14,2020-07-11
KINGFISHER,18,0,10,2020-07-11
PERRY,18,0,12,2020-07-11
OOLOGAH,18,0,14,2020-07-11
PAWNEE,18,0,16,2020-07-11
CALERA,18,0,10,2020-07-11
TECUMSEH,17,0,11,2020-07-11
TYRONE,17,0,15,2020-07-11
COLBERT,16,0,8,2020-07-11
MANNFORD,16,0,6,2020-07-11
MORRIS,16,0,3,2020-07-11
BEGGS,15,0,12,2020-07-11
WATTS,15,0,15,2020-07-11
BRISTOW,14,0,9,2020-07-11
PAWHUSKA,14,0,14,2020-07-11
CHELSEA,14,0,5,2020-07-11
ELGIN,14,0,12,2020-07-11
CHANDLER,13,1,9,2020-07-11
GOODWELL,13,0,13,2020-07-11
WOODWARD,13,0,10,2020-07-11
OKARCHE,13,0,7,2020-07-11
HULBERT,12,0,9,2020-07-11
ARCADIA,12,0,8,2020-07-11
MARLOW,12,0,7,2020-07-11
WILBURTON,12,1,8,2020-07-11
ELK CITY,12,0,7,2020-07-11
HENNESSEY,12,0,10,2020-07-11
BARNSDALL,12,2,8,2020-07-11
TALIHINA,12,1,3,2020-07-11
RAMONA,12,0,10,2020-07-11
COMANCHE,12,1,11,2020-07-11
OKEMAH,11,0,8,2020-07-11
KIEFER,11,0,9,2020-07-11
WAYNE,11,0,11,2020-07-11
MEAD,11,1,4,2020-07-11
GARVIN,11,0,7,2020-07-11
WATONGA,10,0,8,2020-07-11
MAYSVILLE,10,0,8,2020-07-11
GLENCOE,10,0,2,2020-07-11
FAIRFAX,9,0,7,2020-07-11
SPIRO,9,0,3,2020-07-11
APACHE,9,0,8,2020-07-11
ALVA,9,0,6,2020-07-11
WYNNEWOOD,9,1,8,2020-07-11
CADDO,9,0,6,2020-07-11
CACHE,9,0,5,2020-07-11
GORE,9,1,7,2020-07-11
OPTIMA,9,0,9,2020-07-11
MEEKER,8,0,4,2020-07-11
ANTLERS,8,0,5,2020-07-11
FORT COBB,8,0,8,2020-07-11
ALEX,8,0,8,2020-07-11
HOLDENVILLE,8,0,7,2020-07-11
BENNINGTON,8,0,7,2020-07-11
COALGATE,8,0,6,2020-07-11
HEAVENER,8,0,6,2020-07-11
BEAVER,8,0,8,2020-07-11
LONE GROVE,8,0,4,2020-07-11
PRAGUE,8,0,6,2020-07-11
QUAPAW,7,0,4,2020-07-11
STIGLER,7,0,5,2020-07-11
COPAN,7,0,6,2020-07-11
POTEAU,7,0,3,2020-07-11
CLAYTON,7,0,4,2020-07-11
LUTHER,7,0,4,2020-07-11
JENNINGS,6,0,5,2020-07-11
LOOKEBA,6,1,3,2020-07-11
WISTER,6,0,6,2020-07-11
PORTER,6,0,4,2020-07-11
AMBER,6,0,3,2020-07-11
GRACEMONT,6,0,6,2020-07-11
HEALDTON,6,0,2,2020-07-11
BLACKWELL,6,0,4,2020-07-11
DELAWARE,6,0,6,2020-07-11
FLETCHER,6,0,4,2020-07-11
TONKAWA,6,0,4,2020-07-11
WYANDOTTE,6,0,4,2020-07-11
HOBART,6,0,4,2020-07-11
FAIRVIEW,6,0,5,2020-07-11
ROFF,6,0,1,2020-07-11
ELMORE CITY,6,0,4,2020-07-11
GEARY,6,0,5,2020-07-11
STROUD,6,0,4,2020-07-11
DAVIS,6,0,4,2020-07-11
RYAN,6,0,3,2020-07-11
TEMPLE,5,2,3,2020-07-11
CYRIL,5,0,3,2020-07-11
WILSON,5,0,4,2020-07-11
