City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,5804,75,4496,2020-07-24
TULSA,4918,65,4113,2020-07-24
EDMOND,1098,14,920,2020-07-24
BROKEN ARROW,1084,19,873,2020-07-24
NORMAN,1013,23,804,2020-07-24
GUYMON,843,7,828,2020-07-24
JENKS,498,0,465,2020-07-24
OTHER***,489,4,391,2020-07-24
LAWTON,478,8,435,2020-07-24
STILLWATER,472,1,421,2020-07-24
MOORE,442,9,373,2020-07-24
YUKON,421,2,347,2020-07-24
BARTLESVILLE,419,37,363,2020-07-24
BROKEN BOW,347,16,269,2020-07-24
CLAREMORE,330,9,211,2020-07-24
OWASSO,291,2,219,2020-07-24
ALTUS,277,3,124,2020-07-24
IDABEL,245,2,197,2020-07-24
BIXBY,231,2,190,2020-07-24
MUSKOGEE,218,12,140,2020-07-24
ENID,206,2,131,2020-07-24
CHICKASHA,199,4,160,2020-07-24
ARDMORE,196,2,169,2020-07-24
GLENPOOL,192,0,169,2020-07-24
DURANT,180,0,129,2020-07-24
SHAWNEE,179,6,122,2020-07-24
BETHANY,173,1,142,2020-07-24
SAPULPA,159,4,117,2020-07-24
MIAMI,156,2,121,2020-07-24
GROVE,154,16,116,2020-07-24
SKIATOOK,149,7,129,2020-07-24
PONCA CITY,148,7,114,2020-07-24
TAHLEQUAH,145,1,101,2020-07-24
SAND SPRINGS,144,2,115,2020-07-24
COWETA,140,13,111,2020-07-24
PURCELL,136,3,118,2020-07-24
MUSTANG,130,1,109,2020-07-24
STILWELL,127,4,82,2020-07-24
HUGO,126,1,109,2020-07-24
EL RENO,124,1,92,2020-07-24
COLLINSVILLE,121,1,101,2020-07-24
OKMULGEE,113,0,71,2020-07-24
CHOCTAW,113,2,78,2020-07-24
BLANCHARD,103,0,86,2020-07-24
ADA,93,0,77,2020-07-24
HINTON,91,0,89,2020-07-24
HOOKER,91,0,91,2020-07-24
WAGONER,87,4,70,2020-07-24
GUTHRIE,84,0,67,2020-07-24
MCALESTER,81,3,57,2020-07-24
DUNCAN,80,0,68,2020-07-24
JAY,78,1,68,2020-07-24
PAULS VALLEY,78,1,65,2020-07-24
MIDWEST CITY,77,2,62,2020-07-24
MANGUM,75,7,60,2020-07-24
HENRYETTA,75,0,59,2020-07-24
NEWCASTLE,74,1,63,2020-07-24
TUTTLE,72,2,60,2020-07-24
PRYOR CREEK,70,1,46,2020-07-24
CHECOTAH,65,1,52,2020-07-24
NOBLE,65,1,50,2020-07-24
ANADARKO,62,1,42,2020-07-24
CLINTON,62,0,41,2020-07-24
WEATHERFORD,61,0,52,2020-07-24
PIEDMONT,61,0,50,2020-07-24
WARR ACRES,60,0,51,2020-07-24
LOCUST GROVE,54,0,33,2020-07-24
EUFAULA,53,0,37,2020-07-24
CUSHING,53,1,40,2020-07-24
SEMINOLE,53,3,38,2020-07-24
SALLISAW,53,0,28,2020-07-24
DEL CITY,52,0,37,2020-07-24
WESTVILLE,51,0,46,2020-07-24
LEXINGTON,51,0,37,2020-07-24
CLEVELAND,49,3,40,2020-07-24
WRIGHT CITY,48,0,33,2020-07-24
SPENCER,48,1,41,2020-07-24
WEWOKA,47,1,27,2020-07-24
LINDSAY,46,1,37,2020-07-24
BINGER,46,9,37,2020-07-24
CATOOSA,45,0,34,2020-07-24
AFTON,43,0,29,2020-07-24
ATOKA,42,0,37,2020-07-24
DEWEY,42,1,37,2020-07-24
FORT GIBSON,41,3,26,2020-07-24
MARIETTA,41,0,37,2020-07-24
CHOUTEAU,41,3,24,2020-07-24
HOMINY,40,1,32,2020-07-24
SALINA,39,1,21,2020-07-24
VINITA,39,0,32,2020-07-24
NICHOLS HILLS,38,0,37,2020-07-24
SPERRY,38,1,30,2020-07-24
VALLIANT,38,0,36,2020-07-24
COMMERCE,37,0,33,2020-07-24
MADILL,37,0,28,2020-07-24
INOLA,37,2,26,2020-07-24
HAWORTH,36,0,25,2020-07-24
COLCORD,34,1,29,2020-07-24
SULPHUR,34,0,28,2020-07-24
MOUNDS,33,1,27,2020-07-24
KINGFISHER,33,0,23,2020-07-24
JONES,32,0,24,2020-07-24
FREDERICK,32,1,25,2020-07-24
KELLYVILLE,32,2,28,2020-07-24
MULDROW,32,1,25,2020-07-24
BRISTOW,31,1,22,2020-07-24
MCLOUD,31,0,24,2020-07-24
PERKINS,30,0,22,2020-07-24
PAWNEE,30,0,23,2020-07-24
COMANCHE,29,1,24,2020-07-24
TEXHOMA,29,0,29,2020-07-24
HARRAH,29,0,25,2020-07-24
TALIHINA,28,1,12,2020-07-24
CALERA,27,0,19,2020-07-24
WASHINGTON,27,0,20,2020-07-24
PERRY,27,0,17,2020-07-24
BEGGS,26,0,19,2020-07-24
NOWATA,26,1,24,2020-07-24
POTEAU,25,0,14,2020-07-24
MORRIS,25,0,18,2020-07-24
HOLDENVILLE,25,1,11,2020-07-24
ELK CITY,24,0,22,2020-07-24
MANNFORD,24,0,14,2020-07-24
ELGIN,23,0,19,2020-07-24
CHELSEA,23,0,19,2020-07-24
OOLOGAH,23,0,22,2020-07-24
WOODWARD,23,0,14,2020-07-24
RED ROCK,23,1,21,2020-07-24
TECUMSEH,22,0,17,2020-07-24
MARLOW,22,0,16,2020-07-24
KINGSTON,22,0,19,2020-07-24
OCHELATA,22,1,20,2020-07-24
HASKELL,21,0,21,2020-07-24
PAWHUSKA,21,0,17,2020-07-24
COLBERT,19,0,18,2020-07-24
HENNESSEY,19,0,15,2020-07-24
CLAYTON,18,0,11,2020-07-24
WAYNE,18,0,17,2020-07-24
KIEFER,18,0,14,2020-07-24
MAYSVILLE,18,0,14,2020-07-24
CHANDLER,18,1,13,2020-07-24
OKARCHE,18,0,16,2020-07-24
WILBURTON,17,1,11,2020-07-24
TYRONE,17,0,15,2020-07-24
LONE GROVE,17,0,13,2020-07-24
BARNSDALL,17,2,14,2020-07-24
HULBERT,16,0,13,2020-07-24
CACHE,16,0,12,2020-07-24
LUTHER,16,0,9,2020-07-24
WETUMKA,16,0,5,2020-07-24
WATTS,16,0,16,2020-07-24
