Zip,Cases,Deaths,Recovered,ReportDate
74012,1917,23,1673,2020-10-16
73099,1561,7,1305,2020-10-16
Other***,1533,21,1297,2020-10-16
73119,1437,23,1291,2020-10-16
74133,1404,9,1231,2020-10-16
73072,1377,16,1219,2020-10-16
73942,1350,10,1268,2020-10-16
73160,1314,14,1123,2020-10-16
74074,1226,5,1129,2020-10-16
73071,1195,11,1036,2020-10-16
74136,1142,18,1022,2020-10-16
73013,1099,18,932,2020-10-16
74055,1080,3,905,2020-10-16
73170,1065,18,885,2020-10-16
74014,1056,7,917,2020-10-16
73701,1033,13,888,2020-10-16
73069,1002,10,893,2020-10-16
73109,993,8,888,2020-10-16
73034,991,3,826,2020-10-16
73159,970,6,871,2020-10-16
73703,953,10,764,2020-10-16
74037,936,6,849,2020-10-16
74464,927,4,786,2020-10-16
73107,898,7,800,2020-10-16
73841,896,2,877,2020-10-16
73521,875,11,746,2020-10-16
74137,868,7,771,2020-10-16
74017,849,43,711,2020-10-16
73120,819,21,681,2020-10-16
74008,813,5,711,2020-10-16
74501,810,15,694,2020-10-16
74701,797,2,650,2020-10-16
73129,788,11,709,2020-10-16
74115,775,7,697,2020-10-16
73012,773,0,653,2020-10-16
74011,770,7,655,2020-10-16
74463,751,2,737,2020-10-16
74134,735,4,655,2020-10-16
74146,724,3,659,2020-10-16
74006,723,30,606,2020-10-16
73127,722,4,647,2020-10-16
74105,721,5,599,2020-10-16
73112,717,13,616,2020-10-16
73018,699,9,617,2020-10-16
73036,668,8,444,2020-10-16
74354,663,6,546,2020-10-16
73108,659,0,605,2020-10-16
74075,657,2,595,2020-10-16
73162,652,13,546,2020-10-16
73505,628,6,530,2020-10-16
74403,627,13,506,2020-10-16
73132,626,6,538,2020-10-16
74066,620,10,529,2020-10-16
73110,616,9,497,2020-10-16
74063,604,5,517,2020-10-16
74129,602,4,556,2020-10-16
74728,595,21,516,2020-10-16
74110,578,13,516,2020-10-16
73401,572,7,474,2020-10-16
74801,552,3,435,2020-10-16
74145,547,2,484,2020-10-16
73064,539,3,455,2020-10-16
73139,532,7,472,2020-10-16
74135,531,12,458,2020-10-16
74301,516,1,452,2020-10-16
74804,504,6,404,2020-10-16
73102,500,2,478,2020-10-16
74112,499,7,446,2020-10-16
73135,497,5,421,2020-10-16
74745,493,9,414,2020-10-16
73020,493,4,412,2020-10-16
73008,491,5,429,2020-10-16
74820,491,1,390,2020-10-16
74035,490,2,454,2020-10-16
74960,489,9,374,2020-10-16
73010,485,1,381,2020-10-16
74128,481,5,449,2020-10-16
73130,475,9,418,2020-10-16
73601,472,0,383,2020-10-16
73114,468,3,398,2020-10-16
73051,467,5,381,2020-10-16
74033,465,5,402,2020-10-16
74107,458,9,383,2020-10-16
73503,457,1,449,2020-10-16
74019,444,5,381,2020-10-16
74106,439,5,373,2020-10-16
74953,431,6,334,2020-10-16
73169,428,1,390,2020-10-16
74955,425,4,355,2020-10-16
74344,423,18,323,2020-10-16
74021,421,1,358,2020-10-16
73096,414,3,345,2020-10-16
73044,412,0,319,2020-10-16
73005,407,7,349,2020-10-16
74601,405,6,362,2020-10-16
74447,404,5,351,2020-10-16
73644,395,3,315,2020-10-16
74851,387,1,345,2020-10-16
74070,387,8,336,2020-10-16
74429,387,14,330,2020-10-16
73003,384,4,318,2020-10-16
73115,384,3,326,2020-10-16
73501,369,3,325,2020-10-16
73533,367,3,296,2020-10-16
73142,365,6,303,2020-10-16
74104,357,1,318,2020-10-16
74114,353,4,320,2020-10-16
73122,351,3,313,2020-10-16
73106,343,2,305,2020-10-16
73080,333,4,278,2020-10-16
74868,332,4,251,2020-10-16
74525,331,0,273,2020-10-16
74127,325,2,282,2020-10-16
74401,316,7,240,2020-10-16
73065,315,3,269,2020-10-16
74132,314,2,281,2020-10-16
74437,304,3,249,2020-10-16
73662,290,5,248,2020-10-16
73025,289,0,238,2020-10-16
73118,287,3,254,2020-10-16
73089,280,4,236,2020-10-16
74743,278,2,243,2020-10-16
74873,277,0,212,2020-10-16
74467,275,6,238,2020-10-16
74361,275,3,226,2020-10-16
74948,265,3,229,2020-10-16
73068,263,3,221,2020-10-16
74346,260,1,175,2020-10-16
73507,260,4,225,2020-10-16
74003,252,8,216,2020-10-16
73111,252,2,210,2020-10-16
74023,250,2,219,2020-10-16
74848,249,3,198,2020-10-16
73078,247,2,206,2020-10-16
74937,242,5,208,2020-10-16
73026,230,4,188,2020-10-16
73116,228,1,191,2020-10-16
73801,225,2,191,2020-10-16
74959,223,1,203,2020-10-16
73045,220,1,177,2020-10-16
74108,219,1,208,2020-10-16
74010,214,9,185,2020-10-16
