City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,7652,83,6159,2020-08-03
TULSA,6295,76,5329,2020-08-03
BROKEN ARROW,1522,22,1229,2020-08-03
EDMOND,1385,15,1172,2020-08-03
NORMAN,1355,29,1104,2020-08-03
GUYMON,857,7,839,2020-08-03
OTHER***,734,5,588,2020-08-03
YUKON,593,2,466,2020-08-03
LAWTON,581,9,523,2020-08-03
MOORE,567,10,472,2020-08-03
JENKS,554,0,523,2020-08-03
STILLWATER,538,2,479,2020-08-03
CLAREMORE,510,11,357,2020-08-03
BARTLESVILLE,457,37,397,2020-08-03
ALTUS,439,4,350,2020-08-03
OWASSO,386,2,326,2020-08-03
BROKEN BOW,376,20,329,2020-08-03
ENID,347,4,251,2020-08-03
BIXBY,325,2,277,2020-08-03
MUSKOGEE,321,12,208,2020-08-03
IDABEL,274,4,230,2020-08-03
SHAWNEE,270,8,192,2020-08-03
ARDMORE,252,1,210,2020-08-03
TAHLEQUAH,249,1,140,2020-08-03
DURANT,242,0,193,2020-08-03
SAPULPA,242,4,201,2020-08-03
GLENPOOL,239,0,206,2020-08-03
BETHANY,229,1,178,2020-08-03
CHICKASHA,215,4,197,2020-08-03
MIAMI,197,2,165,2020-08-03
STILWELL,194,4,119,2020-08-03
SAND SPRINGS,192,3,157,2020-08-03
PONCA CITY,186,8,145,2020-08-03
COWETA,182,13,146,2020-08-03
SKIATOOK,181,7,155,2020-08-03
MUSTANG,176,1,150,2020-08-03
GROVE,167,16,142,2020-08-03
EL RENO,166,1,129,2020-08-03
COLLINSVILLE,162,1,136,2020-08-03
LEXINGTON,161,1,55,2020-08-03
OKMULGEE,158,2,116,2020-08-03
PURCELL,157,3,138,2020-08-03
ANADARKO,144,2,67,2020-08-03
CHOCTAW,143,2,115,2020-08-03
MCALESTER,141,3,90,2020-08-03
ADA,137,0,106,2020-08-03
HUGO,134,1,125,2020-08-03
BLANCHARD,125,0,112,2020-08-03
WAGONER,115,5,90,2020-08-03
WARR ACRES,114,0,87,2020-08-03
HENRYETTA,113,1,75,2020-08-03
SALLISAW,113,1,58,2020-08-03
CLINTON,112,0,80,2020-08-03
DUNCAN,112,1,87,2020-08-03
GUTHRIE,110,0,91,2020-08-03
HINTON,105,0,93,2020-08-03
PAULS VALLEY,98,1,84,2020-08-03
NEWCASTLE,98,1,80,2020-08-03
NOBLE,97,1,74,2020-08-03
PRYOR CREEK,95,2,69,2020-08-03
TUTTLE,95,2,78,2020-08-03
HOOKER,93,0,91,2020-08-03
WEWOKA,89,1,46,2020-08-03
MIDWEST CITY,88,2,73,2020-08-03
JAY,85,1,80,2020-08-03
HOLDENVILLE,80,1,35,2020-08-03
CHECOTAH,80,1,65,2020-08-03
MANGUM,77,8,66,2020-08-03
PIEDMONT,75,1,68,2020-08-03
CUSHING,72,1,51,2020-08-03
SEMINOLE,71,3,51,2020-08-03
MULDROW,68,1,45,2020-08-03
MADILL,68,0,47,2020-08-03
WEATHERFORD,66,0,58,2020-08-03
AFTON,65,0,50,2020-08-03
DEL CITY,65,0,47,2020-08-03
WESTVILLE,65,1,51,2020-08-03
EUFAULA,65,0,50,2020-08-03
CATOOSA,62,0,47,2020-08-03
LOCUST GROVE,60,0,51,2020-08-03
SPENCER,59,1,47,2020-08-03
CLEVELAND,58,3,49,2020-08-03
BRISTOW,56,2,42,2020-08-03
VINITA,55,0,45,2020-08-03
POTEAU,55,0,29,2020-08-03
SPERRY,55,1,44,2020-08-03
WRIGHT CITY,55,0,43,2020-08-03
DEWEY,55,1,47,2020-08-03
LINDSAY,54,2,44,2020-08-03
KINGFISHER,52,0,38,2020-08-03
NICHOLS HILLS,52,0,46,2020-08-03
ATOKA,51,0,44,2020-08-03
FORT GIBSON,51,3,42,2020-08-03
TALIHINA,50,1,27,2020-08-03
INOLA,50,2,37,2020-08-03
MOUNDS,49,1,39,2020-08-03
SALINA,48,1,34,2020-08-03
MCLOUD,47,0,37,2020-08-03
MARIETTA,46,0,43,2020-08-03
HARRAH,46,0,34,2020-08-03
FREDERICK,46,1,39,2020-08-03
BINGER,46,9,37,2020-08-03
HEAVENER,45,0,20,2020-08-03
COMMERCE,45,0,42,2020-08-03
CHOUTEAU,44,3,36,2020-08-03
PAWNEE,44,0,37,2020-08-03
HOMINY,44,2,40,2020-08-03
KELLYVILLE,43,2,35,2020-08-03
MORRIS,42,0,25,2020-08-03
ANTLERS,42,0,17,2020-08-03
CALERA,41,0,31,2020-08-03
VALLIANT,41,0,40,2020-08-03
JONES,40,1,30,2020-08-03
COLCORD,40,1,35,2020-08-03
SULPHUR,39,0,35,2020-08-03
BEGGS,39,0,27,2020-08-03
OOLOGAH,39,0,30,2020-08-03
CHELSEA,39,0,32,2020-08-03
HAWORTH,39,0,33,2020-08-03
MANNFORD,38,1,25,2020-08-03
VIAN,37,1,15,2020-08-03
TEXHOMA,37,0,30,2020-08-03
WILBURTON,37,1,16,2020-08-03
HASKELL,36,0,28,2020-08-03
TECUMSEH,36,0,23,2020-08-03
HULBERT,35,0,16,2020-08-03
PERKINS,34,0,31,2020-08-03
ELK CITY,34,1,22,2020-08-03
PRAGUE,34,0,18,2020-08-03
WASHINGTON,33,0,29,2020-08-03
WYANDOTTE,32,0,10,2020-08-03
COMANCHE,31,1,29,2020-08-03
NOWATA,30,1,28,2020-08-03
MARLOW,30,0,26,2020-08-03
PERRY,30,0,27,2020-08-03
KINGSTON,28,0,23,2020-08-03
PAWHUSKA,28,0,21,2020-08-03
STROUD,28,0,19,2020-08-03
WOODWARD,28,0,24,2020-08-03
SPIRO,28,0,19,2020-08-03
KIEFER,27,0,21,2020-08-03
HENNESSEY,27,0,22,2020-08-03
CHANDLER,27,1,21,2020-08-03
ELGIN,26,0,24,2020-08-03
RED ROCK,25,1,21,2020-08-03
OKARCHE,24,0,21,2020-08-03
STIGLER,24,0,16,2020-08-03
CACHE,24,0,20,2020-08-03
MEAD,24,1,14,2020-08-03
FAIRLAND,23,0,11,2020-08-03
OCHELATA,23,1,20,2020-08-03
HOLLIS,23,0,4,2020-08-03
BOKOSHE,23,0,8,2020-08-03
OKEMAH,23,0,17,2020-08-03
GORE,22,1,16,2020-08-03
COLBERT,22,0,20,2020-08-03
WAYNE,22,0,20,2020-08-03
