City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,5164,71,3904,2020-07-21
TULSA,4526,64,3644,2020-07-21
EDMOND,1008,12,826,2020-07-21
BROKEN ARROW,988,17,756,2020-07-21
NORMAN,906,23,725,2020-07-21
GUYMON,839,7,828,2020-07-21
JENKS,474,0,448,2020-07-21
LAWTON,470,8,397,2020-07-21
STILLWATER,452,1,409,2020-07-21
OTHER***,442,4,340,2020-07-21
MOORE,410,9,323,2020-07-21
BARTLESVILLE,410,37,347,2020-07-21
YUKON,370,2,300,2020-07-21
BROKEN BOW,326,11,259,2020-07-21
CLAREMORE,273,7,192,2020-07-21
OWASSO,242,2,185,2020-07-21
IDABEL,229,2,178,2020-07-21
BIXBY,208,2,160,2020-07-21
MUSKOGEE,203,11,123,2020-07-21
ALTUS,201,3,82,2020-07-21
ARDMORE,190,2,158,2020-07-21
GLENPOOL,188,0,160,2020-07-21
CHICKASHA,171,4,129,2020-07-21
ENID,168,2,109,2020-07-21
DURANT,157,0,102,2020-07-21
BETHANY,153,1,126,2020-07-21
SHAWNEE,148,6,105,2020-07-21
SAPULPA,144,3,102,2020-07-21
MIAMI,141,2,104,2020-07-21
GROVE,140,16,111,2020-07-21
PONCA CITY,137,7,107,2020-07-21
SKIATOOK,136,7,119,2020-07-21
COWETA,132,13,98,2020-07-21
SAND SPRINGS,129,2,100,2020-07-21
PURCELL,129,3,111,2020-07-21
TAHLEQUAH,126,1,94,2020-07-21
HUGO,124,1,105,2020-07-21
MUSTANG,117,1,92,2020-07-21
COLLINSVILLE,113,1,92,2020-07-21
STILWELL,111,4,73,2020-07-21
EL RENO,106,1,78,2020-07-21
OKMULGEE,95,0,53,2020-07-21
BLANCHARD,93,0,76,2020-07-21
CHOCTAW,93,2,75,2020-07-21
HOOKER,91,0,91,2020-07-21
HINTON,90,0,89,2020-07-21
ADA,83,0,57,2020-07-21
DUNCAN,79,0,60,2020-07-21
WAGONER,77,4,64,2020-07-21
GUTHRIE,74,0,54,2020-07-21
JAY,73,1,61,2020-07-21
MIDWEST CITY,72,2,54,2020-07-21
PAULS VALLEY,70,1,58,2020-07-21
MANGUM,69,7,57,2020-07-21
NEWCASTLE,69,1,53,2020-07-21
TUTTLE,67,1,51,2020-07-21
HENRYETTA,67,0,48,2020-07-21
WEATHERFORD,60,0,47,2020-07-21
PRYOR CREEK,59,1,39,2020-07-21
MCALESTER,58,3,46,2020-07-21
CHECOTAH,56,1,48,2020-07-21
WARR ACRES,55,0,44,2020-07-21
NOBLE,55,1,45,2020-07-21
CLINTON,52,0,30,2020-07-21
PIEDMONT,51,0,40,2020-07-21
LEXINGTON,50,0,37,2020-07-21
WESTVILLE,49,0,43,2020-07-21
CUSHING,49,1,36,2020-07-21
SPENCER,48,1,35,2020-07-21
ANADARKO,47,1,36,2020-07-21
LOCUST GROVE,46,0,26,2020-07-21
SEMINOLE,46,2,26,2020-07-21
CLEVELAND,46,3,38,2020-07-21
BINGER,45,9,35,2020-07-21
DEL CITY,45,0,29,2020-07-21
LINDSAY,44,1,36,2020-07-21
WRIGHT CITY,44,0,32,2020-07-21
EUFAULA,43,0,33,2020-07-21
CATOOSA,40,0,29,2020-07-21
SALLISAW,39,0,27,2020-07-21
DEWEY,39,1,36,2020-07-21
MARIETTA,39,0,34,2020-07-21
HOMINY,39,0,27,2020-07-21
NICHOLS HILLS,38,0,35,2020-07-21
VALLIANT,37,0,30,2020-07-21
ATOKA,37,0,33,2020-07-21
COMMERCE,36,0,27,2020-07-21
SPERRY,36,1,24,2020-07-21
SALINA,35,1,18,2020-07-21
CHOUTEAU,35,3,22,2020-07-21
VINITA,35,0,26,2020-07-21
FORT GIBSON,33,2,23,2020-07-21
INOLA,33,2,21,2020-07-21
KELLYVILLE,32,2,28,2020-07-21
HAWORTH,32,0,24,2020-07-21
WEWOKA,32,1,21,2020-07-21
COLCORD,32,1,29,2020-07-21
MOUNDS,32,1,25,2020-07-21
FREDERICK,31,1,23,2020-07-21
JONES,30,0,21,2020-07-21
AFTON,30,0,22,2020-07-21
KINGFISHER,30,0,18,2020-07-21
PERKINS,29,0,20,2020-07-21
MULDROW,29,1,22,2020-07-21
COMANCHE,29,1,14,2020-07-21
MADILL,29,0,26,2020-07-21
TEXHOMA,29,0,28,2020-07-21
PAWNEE,26,0,19,2020-07-21
MCLOUD,26,0,21,2020-07-21
NOWATA,25,1,21,2020-07-21
HARRAH,25,0,24,2020-07-21
ELK CITY,24,0,16,2020-07-21
CALERA,24,0,14,2020-07-21
WASHINGTON,24,0,21,2020-07-21
SULPHUR,23,0,21,2020-07-21
RED ROCK,23,1,21,2020-07-21
ELGIN,23,0,13,2020-07-21
OOLOGAH,23,0,20,2020-07-21
CHELSEA,22,0,16,2020-07-21
PERRY,22,0,15,2020-07-21
BRISTOW,22,1,13,2020-07-21
KINGSTON,22,0,19,2020-07-21
OCHELATA,22,1,20,2020-07-21
MANNFORD,21,0,13,2020-07-21
HASKELL,21,0,20,2020-07-21
MORRIS,21,0,17,2020-07-21
MARLOW,21,0,14,2020-07-21
TALIHINA,20,1,6,2020-07-21
POTEAU,20,0,7,2020-07-21
BEGGS,20,0,17,2020-07-21
TECUMSEH,20,0,14,2020-07-21
COLBERT,19,0,18,2020-07-21
PAWHUSKA,19,0,16,2020-07-21
WOODWARD,18,0,12,2020-07-21
HENNESSEY,18,0,12,2020-07-21
MAYSVILLE,17,0,12,2020-07-21
TYRONE,17,0,15,2020-07-21
BARNSDALL,16,2,11,2020-07-21
OKARCHE,16,0,15,2020-07-21
KIEFER,16,0,13,2020-07-21
CHANDLER,16,1,12,2020-07-21
WATTS,16,0,16,2020-07-21
HULBERT,15,0,12,2020-07-21
HOLDENVILLE,15,1,8,2020-07-21
PRAGUE,14,0,9,2020-07-21
ARCADIA,14,0,12,2020-07-21
WAYNE,14,0,12,2020-07-21
GARVIN,14,0,10,2020-07-21
GORE,14,1,9,2020-07-21
CLAYTON,13,0,6,2020-07-21
OLUSTEE,13,0,5,2020-07-21
HEAVENER,13,0,9,2020-07-21
CADDO,13,0,9,2020-07-21
MEAD,13,1,8,2020-07-21
WILBURTON,13,1,11,2020-07-21
CACHE,13,0,11,2020-07-21
LONE GROVE,13,0,11,2020-07-21
GOODWELL,13,0,13,2020-07-21
VIAN,12,1,5,2020-07-21
WISTER,12,0,6,2020-07-21
COALGATE,12,0,7,2020-07-21
SPIRO,12,0,8,2020-07-21
GLENCOE,12,0,10,2020-07-21
OKEMAH,12,0,11,2020-07-21
RAMONA,12,0,12,2020-07-21
FAIRFAX,11,0,11,2020-07-21
QUAPAW,11,0,8,2020-07-21
STIGLER,11,0,8,2020-07-21
LUTHER,11,0,8,2020-07-21
FORT COBB,11,0,9,2020-07-21
WYNNEWOOD,11,1,10,2020-07-21
ALEX,10,0,9,2020-07-21
WATONGA,10,0,8,2020-07-21
APACHE,10,0,9,2020-07-21
PORTER,10,0,8,2020-07-21
STROUD,10,0,7,2020-07-21
YALE,10,0,5,2020-07-21
ALVA,10,0,8,2020-07-21
DEWAR,9,0,4,2020-07-21
OPTIMA,9,0,9,2020-07-21
COPAN,9,0,9,2020-07-21
RINGLING,9,0,5,2020-07-21
MEEKER,9,0,6,2020-07-21
FORT TOWSON,9,0,5,2020-07-21
WYANDOTTE,9,0,8,2020-07-21
TISHOMINGO,9,0,5,2020-07-21
ANTLERS,9,0,7,2020-07-21
DAVIS,8,0,6,2020-07-21
BEAVER,8,0,8,2020-07-21
WELEETKA,8,0,5,2020-07-21
BENNINGTON,8,0,7,2020-07-21
HOBART,8,0,7,2020-07-21
BIG CABIN,7,1,2,2020-07-21
AMBER,7,0,6,2020-07-21
HARTSHORNE,7,0,6,2020-07-21
EARLSBORO,7,0,5,2020-07-21
WILSON,7,0,6,2020-07-21
STONEWALL,7,1,6,2020-07-21
TALALA,7,0,5,2020-07-21
BLACKWELL,7,0,6,2020-07-21
CASHION,7,0,7,2020-07-21
PORUM,7,1,4,2020-07-21
KONAWA,7,1,5,2020-07-21
RYAN,7,0,7,2020-07-21
POCOLA,7,0,6,2020-07-21
ELMORE CITY,7,0,7,2020-07-21
ROFF,7,0,5,2020-07-21
LOOKEBA,7,1,5,2020-07-21
TONKAWA,7,0,6,2020-07-21
FAIRVIEW,7,0,7,2020-07-21
WALTERS,7,0,6,2020-07-21
NORTH MIAMI,7,0,6,2020-07-21
ADAIR,7,0,5,2020-07-21
GEARY,6,0,5,2020-07-21
BOSWELL,6,0,6,2020-07-21
WARNER,6,0,5,2020-07-21
HEALDTON,6,0,4,2020-07-21
BOKOSHE,6,0,5,2020-07-21
JENNINGS,6,0,6,2020-07-21
WETUMKA,6,0,5,2020-07-21
RINGWOOD,6,0,4,2020-07-21
CYRIL,6,0,4,2020-07-21
BOKCHITO,6,0,5,2020-07-21
NEWKIRK,6,1,4,2020-07-21
DELAWARE,6,0,6,2020-07-21
FLETCHER,6,0,6,2020-07-21
CEMENT,6,0,2,2020-07-21
MINCO,6,0,4,2020-07-21
FAIRLAND,6,0,3,2020-07-21
RUSH SPRINGS,6,0,5,2020-07-21
MCCURTAIN,6,0,4,2020-07-21
WAURIKA,6,0,6,2020-07-21
GRACEMONT,6,0,6,2020-07-21
SHADY POINT,5,0,4,2020-07-21
PAOLI,5,0,4,2020-07-21
LEHIGH,5,0,3,2020-07-21
KANSAS,5,0,5,2020-07-21
PANAMA,5,0,2,2020-07-21
DEPEW,5,1,3,2020-07-21
WELLSTON,5,0,3,2020-07-21
RIPLEY,5,0,3,2020-07-21
ROLAND,5,0,2,2020-07-21
THOMAS,5,0,3,2020-07-21
MORRISON,5,0,3,2020-07-21
INDIAHOMA,5,0,4,2020-07-21
TEMPLE,5,2,3,2020-07-21
ACHILLE,5,0,5,2020-07-21
QUINTON,5,0,4,2020-07-21
WEBBERS FALLS,5,0,3,2020-07-21
TIPTON,5,0,1,2020-07-21
PRUE,4,0,4,2020-07-21
TERLTON,4,0,4,2020-07-21
CRESCENT,4,0,3,2020-07-21
CANEY,4,0,3,2020-07-21
SPRINGER,4,1,3,2020-07-21
GARBER,4,0,3,2020-07-21
POND CREEK,4,0,0,2020-07-21
VERDEN,4,0,2,2020-07-21
ORLANDO,4,0,4,2020-07-21
ASHER,4,0,3,2020-07-21
ARAPAHO,4,0,3,2020-07-21
BLAIR,4,0,2,2020-07-21
LAHOMA,4,0,4,2020-07-21
HARDESTY,4,0,4,2020-07-21
FORGAN,4,0,4,2020-07-21
SAYRE,4,0,4,2020-07-21
