Zip,Cases,Deaths,Recovered,ReportDate
74012,1434,18,1243,2020-09-13
73119,1120,13,996,2020-09-13
Other***,1109,15,828,2020-09-13
73942,1035,8,943,2020-09-13
74133,1019,5,880,2020-09-13
73072,986,15,736,2020-09-13
74136,918,15,814,2020-09-13
73099,863,6,774,2020-09-13
73160,854,13,751,2020-09-13
74074,833,2,588,2020-09-13
73071,780,9,609,2020-09-13
74014,780,6,689,2020-09-13
73109,775,7,690,2020-09-13
74463,748,2,676,2020-09-13
73107,736,7,648,2020-09-13
74037,733,2,674,2020-09-13
73159,724,6,646,2020-09-13
74055,717,2,609,2020-09-13
73013,709,16,608,2020-09-13
73069,690,8,465,2020-09-13
73701,666,8,506,2020-09-13
74137,658,6,559,2020-09-13
74115,635,3,593,2020-09-13
74017,634,38,490,2020-09-13
73129,632,8,570,2020-09-13
74464,625,3,471,2020-09-13
74146,599,3,554,2020-09-13
73170,595,13,499,2020-09-13
73521,585,9,519,2020-09-13
73120,583,19,498,2020-09-13
74008,583,4,506,2020-09-13
73034,581,1,483,2020-09-13
73703,564,9,423,2020-09-13
74134,560,2,487,2020-09-13
74006,557,29,467,2020-09-13
73112,547,11,490,2020-09-13
74011,543,6,464,2020-09-13
73127,536,4,485,2020-09-13
73108,526,0,480,2020-09-13
74105,525,4,461,2020-09-13
73012,512,0,462,2020-09-13
74129,502,4,454,2020-09-13
74110,485,10,440,2020-09-13
74501,482,14,404,2020-09-13
74728,478,21,389,2020-09-13
74701,452,1,371,2020-09-13
73102,442,2,389,2020-09-13
73132,442,6,388,2020-09-13
74145,442,1,397,2020-09-13
73162,436,13,377,2020-09-13
74075,426,1,311,2020-09-13
74066,423,9,357,2020-09-13
73503,420,1,395,2020-09-13
74135,412,12,348,2020-09-13
73139,409,6,360,2020-09-13
73110,405,5,347,2020-09-13
74128,401,4,367,2020-09-13
74112,399,6,363,2020-09-13
74354,397,3,295,2020-09-13
74063,394,4,324,2020-09-13
73401,385,6,331,2020-09-13
74403,383,10,284,2020-09-13
74745,380,6,330,2020-09-13
73505,375,6,312,2020-09-13
73051,366,4,321,2020-09-13
73018,352,4,252,2020-09-13
74960,349,8,257,2020-09-13
74033,349,4,307,2020-09-13
73008,344,4,294,2020-09-13
73036,331,4,264,2020-09-13
73135,324,4,271,2020-09-13
74107,324,8,266,2020-09-13
74106,319,4,293,2020-09-13
73114,316,3,285,2020-09-13
73169,303,1,272,2020-09-13
74801,299,1,241,2020-09-13
74851,298,1,271,2020-09-13
74019,296,4,257,2020-09-13
74429,295,13,259,2020-09-13
73130,293,5,235,2020-09-13
73005,289,5,245,2020-09-13
74447,288,3,232,2020-09-13
73064,286,2,254,2020-09-13
74070,281,8,244,2020-09-13
74021,281,1,245,2020-09-13
73122,273,2,242,2020-09-13
73501,268,3,254,2020-09-13
74114,266,4,226,2020-09-13
73106,264,2,237,2020-09-13
73020,261,3,212,2020-09-13
74344,258,16,210,2020-09-13
73115,255,2,209,2020-09-13
74955,254,2,200,2020-09-13
74804,253,6,195,2020-09-13
74104,253,1,227,2020-09-13
73142,245,5,214,2020-09-13
73080,243,3,209,2020-09-13
74132,240,2,212,2020-09-13
74127,237,2,216,2020-09-13
74820,235,1,195,2020-09-13
73003,232,4,189,2020-09-13
73010,229,1,186,2020-09-13
73118,221,3,194,2020-09-13
73601,218,0,195,2020-09-13
74601,214,5,151,2020-09-13
74437,214,2,188,2020-09-13
73533,210,2,156,2020-09-13
74467,209,5,179,2020-09-13
74953,206,3,167,2020-09-13
74743,206,2,182,2020-09-13
74525,204,0,124,2020-09-13
74003,200,8,171,2020-09-13
73068,186,2,146,2020-09-13
74035,183,2,167,2020-09-13
74937,178,5,153,2020-09-13
74848,177,3,146,2020-09-13
74108,176,0,162,2020-09-13
74023,175,2,149,2020-09-13
73044,175,0,148,2020-09-13
74948,173,3,144,2020-09-13
73111,172,2,154,2020-09-13
74401,169,2,131,2020-09-13
73025,164,0,144,2020-09-13
73065,164,3,137,2020-09-13
73089,163,2,140,2020-09-13
73116,162,0,135,2020-09-13
