Zip,Cases,Deaths,Recovered,ReportDate
74012,1672,21,1504,2020-10-02
Other***,1339,19,1160,2020-10-02
73119,1337,16,1194,2020-10-02
73942,1256,10,1129,2020-10-02
74133,1235,8,1087,2020-10-02
73099,1211,6,985,2020-10-02
73072,1210,16,1082,2020-10-02
74074,1109,4,973,2020-10-02
73160,1096,13,921,2020-10-02
73071,1035,10,892,2020-10-02
74136,1031,17,942,2020-10-02
73013,917,16,786,2020-10-02
74014,909,7,814,2020-10-02
73701,901,11,727,2020-10-02
73109,893,7,799,2020-10-02
73069,889,9,769,2020-10-02
74055,886,3,780,2020-10-02
73841,879,2,514,2020-10-02
73159,868,6,757,2020-10-02
73170,845,14,654,2020-10-02
74037,845,4,768,2020-10-02
74464,827,4,670,2020-10-02
73107,826,6,746,2020-10-02
74017,785,42,618,2020-10-02
73034,782,3,653,2020-10-02
74137,775,7,705,2020-10-02
73703,768,10,611,2020-10-02
74463,750,2,737,2020-10-02
73129,733,10,636,2020-10-02
73521,730,10,626,2020-10-02
74008,712,5,620,2020-10-02
74501,711,15,620,2020-10-02
74115,698,4,647,2020-10-02
73120,693,21,603,2020-10-02
73127,660,4,585,2020-10-02
74146,660,3,616,2020-10-02
74011,650,6,582,2020-10-02
74701,648,2,526,2020-10-02
74134,644,4,580,2020-10-02
73112,636,12,555,2020-10-02
74006,625,30,556,2020-10-02
73108,620,0,542,2020-10-02
73012,619,0,567,2020-10-02
73018,602,6,465,2020-10-02
74105,601,4,551,2020-10-02
74075,587,1,504,2020-10-02
74129,565,4,518,2020-10-02
73162,547,13,464,2020-10-02
74728,545,21,480,2020-10-02
73132,539,6,463,2020-10-02
74110,533,12,487,2020-10-02
74354,530,5,452,2020-10-02
74066,526,10,449,2020-10-02
74403,523,11,394,2020-10-02
73505,514,6,390,2020-10-02
73110,505,9,417,2020-10-02
74063,502,5,424,2020-10-02
73102,495,2,475,2020-10-02
74145,489,2,448,2020-10-02
73139,489,6,412,2020-10-02
73401,476,7,406,2020-10-02
74135,472,12,418,2020-10-02
74035,458,2,200,2020-10-02
74301,456,1,422,2020-10-02
74112,456,7,411,2020-10-02
73036,455,8,366,2020-10-02
74128,450,4,416,2020-10-02
73503,447,1,440,2020-10-02
73008,438,5,363,2020-10-02
74960,434,8,328,2020-10-02
73064,431,2,348,2020-10-02
74745,429,7,370,2020-10-02
74801,427,2,343,2020-10-02
73135,416,4,345,2020-10-02
74033,413,4,365,2020-10-02
73130,407,6,345,2020-10-02
73051,405,4,354,2020-10-02
73020,401,3,310,2020-10-02
