City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,33802,261,28209,2020-12-06
TULSA,22318,190,19437,2020-12-06
EDMOND,8262,51,6932,2020-12-06
BROKEN ARROW,7439,65,6290,2020-12-06
NORMAN,7348,74,6217,2020-12-06
OTHER***,4366,25,3774,2020-12-06
YUKON,4096,13,3456,2020-12-06
ENID,3864,35,3335,2020-12-06
LAWTON,3634,29,3015,2020-12-06
STILLWATER,3551,11,3214,2020-12-06
MOORE,3005,21,2426,2020-12-06
CLAREMORE,2834,57,2339,2020-12-06
SHAWNEE,2466,20,2051,2020-12-06
OWASSO,2332,6,1933,2020-12-06
MUSKOGEE,2263,28,1781,2020-12-06
GUYMON,1912,13,1768,2020-12-06
BARTLESVILLE,1847,44,1564,2020-12-06
ADA,1834,10,1526,2020-12-06
TAHLEQUAH,1828,6,1504,2020-12-06
DURANT,1796,13,1551,2020-12-06
ALTUS,1725,33,1497,2020-12-06
BIXBY,1565,8,1320,2020-12-06
PONCA CITY,1555,13,1243,2020-12-06
EL RENO,1467,9,1289,2020-12-06
SAND SPRINGS,1462,12,1211,2020-12-06
JENKS,1460,12,1289,2020-12-06
TAFT,1457,2,1298,2020-12-06
MCALESTER,1454,19,1294,2020-12-06
ARDMORE,1441,11,1209,2020-12-06
SAPULPA,1389,22,1182,2020-12-06
CHICKASHA,1365,14,1132,2020-12-06
MUSTANG,1296,9,1112,2020-12-06
DUNCAN,1235,11,982,2020-12-06
MIAMI,1124,17,970,2020-12-06
CLINTON,1094,7,932,2020-12-06
BLANCHARD,1093,4,908,2020-12-06
BETHANY,1089,8,907,2020-12-06
CHOCTAW,1081,9,886,2020-12-06
GUTHRIE,1078,1,794,2020-12-06
COLLINSVILLE,986,5,817,2020-12-06
WOODWARD,943,5,777,2020-12-06
WEATHERFORD,918,8,753,2020-12-06
FORT SUPPLY,911,2,904,2020-12-06
STILWELL,909,11,696,2020-12-06
VINITA,872,2,723,2020-12-06
BROKEN BOW,872,27,768,2020-12-06
ELK CITY,839,7,716,2020-12-06
IDABEL,825,13,757,2020-12-06
COWETA,809,15,701,2020-12-06
POTEAU,806,6,682,2020-12-06
GROVE,802,29,662,2020-12-06
SKIATOOK,793,8,674,2020-12-06
SALLISAW,785,4,700,2020-12-06
PURCELL,784,8,670,2020-12-06
OKMULGEE,771,12,643,2020-12-06
LEXINGTON,759,7,670,2020-12-06
ANADARKO,757,14,605,2020-12-06
GLENPOOL,757,7,668,2020-12-06
ATOKA,731,0,649,2020-12-06
TUTTLE,718,5,605,2020-12-06
SEMINOLE,707,7,615,2020-12-06
NEWCASTLE,663,4,577,2020-12-06
PRYOR CREEK,652,11,529,2020-12-06
MCLOUD,622,1,537,2020-12-06
ALVA,606,3,457,2020-12-06
TECUMSEH,595,1,493,2020-12-06
PAULS VALLEY,578,5,504,2020-12-06
HOMINY,578,2,544,2020-12-06
NOBLE,569,6,459,2020-12-06
MADILL,562,2,489,2020-12-06
WAGONER,560,8,446,2020-12-06
CUSHING,553,4,466,2020-12-06
HENRYETTA,549,9,485,2020-12-06
PIEDMONT,548,4,468,2020-12-06
SAYRE,538,10,497,2020-12-06
BOLEY,535,7,517,2020-12-06
HARRAH,497,5,395,2020-12-06
HUGO,495,4,430,2020-12-06
SULPHUR,495,5,384,2020-12-06
JAY,488,2,415,2020-12-06
MARIETTA,467,0,400,2020-12-06
CHECOTAH,436,6,373,2020-12-06
MARLOW,433,3,337,2020-12-06
EUFAULA,424,7,353,2020-12-06
STIGLER,421,6,375,2020-12-06
BRISTOW,412,11,345,2020-12-06
HOLDENVILLE,409,4,373,2020-12-06
MULDROW,408,3,366,2020-12-06
KINGFISHER,406,1,350,2020-12-06
FORT GIBSON,399,5,328,2020-12-06
LINDSAY,380,4,337,2020-12-06
HEAVENER,368,8,328,2020-12-06
CHANDLER,365,10,285,2020-12-06
CATOOSA,364,4,298,2020-12-06
CALERA,362,1,310,2020-12-06
FAIRVIEW,362,2,285,2020-12-06
SPIRO,354,1,329,2020-12-06
WEWOKA,353,2,300,2020-12-06
WARR ACRES,345,1,299,2020-12-06
HENNESSEY,340,2,293,2020-12-06
LOCUST GROVE,336,0,291,2020-12-06
OKEMAH,335,4,282,2020-12-06
SPENCER,329,3,256,2020-12-06
ELGIN,328,3,258,2020-12-06
MIDWEST CITY,326,9,268,2020-12-06
HINTON,319,0,281,2020-12-06
CACHE,317,2,244,2020-12-06
AFTON,317,2,272,2020-12-06
CLEVELAND,307,5,263,2020-12-06
JONES,296,2,221,2020-12-06
