City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,10735,129,9302,2020-08-27
TULSA,8748,93,7668,2020-08-27
BROKEN ARROW,2307,27,1998,2020-08-27
NORMAN,1797,34,1564,2020-08-27
EDMOND,1747,20,1565,2020-08-27
OTHER***,1294,8,931,2020-08-27
GUYMON,911,7,882,2020-08-27
ENID,813,11,519,2020-08-27
STILLWATER,789,3,639,2020-08-27
CLAREMORE,773,37,615,2020-08-27
YUKON,761,6,680,2020-08-27
MOORE,757,13,654,2020-08-27
LAWTON,724,10,669,2020-08-27
JENKS,647,2,607,2020-08-27
BARTLESVILLE,623,37,536,2020-08-27
OWASSO,573,2,490,2020-08-27
ALTUS,520,8,489,2020-08-27
BIXBY,471,3,414,2020-08-27
TAHLEQUAH,454,3,339,2020-08-27
MUSKOGEE,444,12,349,2020-08-27
BROKEN BOW,412,22,347,2020-08-27
SHAWNEE,408,8,329,2020-08-27
MCALESTER,389,14,324,2020-08-27
DURANT,354,1,311,2020-08-27
SAPULPA,342,8,305,2020-08-27
IDABEL,335,4,275,2020-08-27
ARDMORE,332,4,296,2020-08-27
BETHANY,297,2,261,2020-08-27
SAND SPRINGS,296,4,258,2020-08-27
GLENPOOL,295,3,262,2020-08-27
STILWELL,288,5,211,2020-08-27
LEXINGTON,283,2,220,2020-08-27
EL RENO,282,3,193,2020-08-27
MIAMI,268,3,220,2020-08-27
COWETA,264,13,228,2020-08-27
MCLOUD,257,1,78,2020-08-27
CHICKASHA,247,4,228,2020-08-27
MUSTANG,244,2,217,2020-08-27
COLLINSVILLE,238,1,201,2020-08-27
ANADARKO,232,5,174,2020-08-27
SKIATOOK,231,7,198,2020-08-27
PONCA CITY,227,9,193,2020-08-27
OKMULGEE,221,2,188,2020-08-27
GROVE,218,17,175,2020-08-27
SALLISAW,212,2,158,2020-08-27
PURCELL,211,3,184,2020-08-27
CHOCTAW,205,2,177,2020-08-27
HENRYETTA,192,2,160,2020-08-27
ADA,181,0,163,2020-08-27
CLINTON,176,0,133,2020-08-27
HUGO,174,1,153,2020-08-27
WAGONER,168,5,137,2020-08-27
HOMINY,167,2,158,2020-08-27
BLANCHARD,163,1,140,2020-08-27
DUNCAN,160,2,134,2020-08-27
HOLDENVILLE,147,2,122,2020-08-27
MULDROW,147,2,109,2020-08-27
GUTHRIE,143,0,120,2020-08-27
POTEAU,137,1,99,2020-08-27
WARR ACRES,136,0,125,2020-08-27
NOBLE,134,1,119,2020-08-27
TUTTLE,131,2,112,2020-08-27
BRISTOW,131,5,118,2020-08-27
SEMINOLE,130,3,99,2020-08-27
NEWCASTLE,129,1,116,2020-08-27
PRYOR CREEK,128,4,114,2020-08-27
WEWOKA,128,1,107,2020-08-27
HEAVENER,126,1,105,2020-08-27
CUSHING,126,1,98,2020-08-27
HINTON,124,0,117,2020-08-27
MIDWEST CITY,123,3,99,2020-08-27
EUFAULA,117,2,91,2020-08-27
PAULS VALLEY,116,1,106,2020-08-27
HENNESSEY,116,1,50,2020-08-27
JAY,110,1,101,2020-08-27
CLEVELAND,109,3,89,2020-08-27
STIGLER,107,3,53,2020-08-27
CHECOTAH,107,2,94,2020-08-27
CATOOSA,99,0,89,2020-08-27
VIAN,98,2,81,2020-08-27
HOOKER,97,0,94,2020-08-27
CHANDLER,96,7,74,2020-08-27
PIEDMONT,94,1,87,2020-08-27
WEATHERFORD,93,0,79,2020-08-27
SPENCER,89,1,78,2020-08-27
MADILL,88,1,83,2020-08-27
AFTON,87,0,78,2020-08-27
LOCUST GROVE,84,0,71,2020-08-27
KINGFISHER,82,0,71,2020-08-27
MANGUM,81,8,69,2020-08-27
DEL CITY,79,0,65,2020-08-27
SPERRY,78,1,66,2020-08-27
ATOKA,75,0,61,2020-08-27
FORT GIBSON,75,4,62,2020-08-27
MOUNDS,75,1,61,2020-08-27
ELK CITY,74,1,59,2020-08-27
VINITA,74,1,63,2020-08-27
HASKELL,74,0,60,2020-08-27
WESTVILLE,74,1,64,2020-08-27
SALINA,72,1,54,2020-08-27
WRIGHT CITY,72,0,57,2020-08-27
SPIRO,71,1,51,2020-08-27
INOLA,71,3,62,2020-08-27
CHELSEA,70,0,64,2020-08-27
DEWEY,70,1,62,2020-08-27
CALERA,69,0,60,2020-08-27
TECUMSEH,69,0,48,2020-08-27
HARRAH,67,0,58,2020-08-27
TALIHINA,66,2,61,2020-08-27
ROLAND,65,0,29,2020-08-27
MANNFORD,64,1,52,2020-08-27
LINDSAY,63,2,60,2020-08-27
NICHOLS HILLS,62,0,55,2020-08-27
CHOUTEAU,62,4,49,2020-08-27
MARIETTA,60,0,51,2020-08-27
NOWATA,59,1,38,2020-08-27
COMMERCE,59,0,56,2020-08-27
PAWNEE,59,0,53,2020-08-27
PRAGUE,58,0,54,2020-08-27
TEXHOMA,58,0,52,2020-08-27
WYANDOTTE,56,1,50,2020-08-27
ANTLERS,56,1,50,2020-08-27
MORRIS,55,0,47,2020-08-27
POCOLA,55,0,30,2020-08-27
COLCORD,54,1,46,2020-08-27
SULPHUR,54,1,50,2020-08-27
WOODWARD,54,0,41,2020-08-27
KELLYVILLE,54,2,46,2020-08-27
WILBURTON,53,1,49,2020-08-27
JONES,52,2,44,2020-08-27
FREDERICK,52,1,47,2020-08-27
HARTSHORNE,51,0,42,2020-08-27
PERKINS,51,1,37,2020-08-27
HAWORTH,49,2,41,2020-08-27
VALLIANT,49,0,44,2020-08-27
OOLOGAH,48,0,44,2020-08-27
HULBERT,48,1,41,2020-08-27
WASHINGTON,47,0,36,2020-08-27
BINGER,46,9,37,2020-08-27
STROUD,46,0,40,2020-08-27
OKEMAH,45,1,35,2020-08-27
BEGGS,45,0,44,2020-08-27
TAFT,43,0,12,2020-08-27
SAYRE,41,0,39,2020-08-27
KINGSTON,40,0,36,2020-08-27
PAWHUSKA,40,0,36,2020-08-27
WISTER,40,0,25,2020-08-27
PERRY,39,0,33,2020-08-27
MARLOW,39,0,36,2020-08-27
WETUMKA,38,0,32,2020-08-27
COMANCHE,36,1,32,2020-08-27
COALGATE,36,0,34,2020-08-27
HOLLIS,35,0,27,2020-08-27
CRESCENT,35,0,28,2020-08-27
MEAD,35,1,30,2020-08-27
FAIRLAND,35,0,30,2020-08-27
ELGIN,34,0,33,2020-08-27
CACHE,33,0,32,2020-08-27
KIEFER,33,0,33,2020-08-27
WAYNE,33,0,31,2020-08-27
COLBERT,33,0,27,2020-08-27
DAVIS,33,0,32,2020-08-27
OKARCHE,32,0,30,2020-08-27
BLACKWELL,32,1,29,2020-08-27
LUTHER,31,0,27,2020-08-27
BOKOSHE,31,0,29,2020-08-27
TISHOMINGO,31,0,21,2020-08-27
QUINTON,30,0,18,2020-08-27
MEEKER,30,0,25,2020-08-27
WATONGA,30,0,18,2020-08-27
HOWE,30,0,21,2020-08-27
PORTER,30,0,20,2020-08-27
CADDO,29,0,28,2020-08-27
KANSAS,29,0,24,2020-08-27
GORE,29,1,24,2020-08-27
OCHELATA,29,1,27,2020-08-27
RED ROCK,29,1,26,2020-08-27
PORUM,28,1,23,2020-08-27
WATTS,27,0,24,2020-08-27
FAIRFAX,27,0,27,2020-08-27
APACHE,26,1,23,2020-08-27
MAYSVILLE,26,0,21,2020-08-27
ARCADIA,25,0,19,2020-08-27
FAIRVIEW,24,0,22,2020-08-27
PADEN,23,0,20,2020-08-27
BARNSDALL,23,2,20,2020-08-27
TALALA,23,0,19,2020-08-27
KONAWA,23,1,18,2020-08-27
KEOTA,23,0,18,2020-08-27
COPAN,23,0,23,2020-08-27
CLAYTON,23,0,22,2020-08-27
WILSON,23,0,22,2020-08-27
QUAPAW,23,0,16,2020-08-27
BOSWELL,23,0,17,2020-08-27
DRUMRIGHT,22,0,12,2020-08-27
CARNEGIE,21,1,18,2020-08-27
BLAIR,21,0,20,2020-08-27
BIG CABIN,21,1,18,2020-08-27
ELMORE CITY,21,0,20,2020-08-27
CAMERON,21,0,17,2020-08-27
LONE GROVE,21,1,18,2020-08-27
MOORELAND,20,0,9,2020-08-27
WYNNEWOOD,20,1,18,2020-08-27
DEWAR,20,0,16,2020-08-27
FORT COBB,19,0,17,2020-08-27
RAMONA,19,0,16,2020-08-27
GRACEMONT,19,1,17,2020-08-27
GERONIMO,19,0,16,2020-08-27
DEPEW,18,1,15,2020-08-27
GOODWELL,18,0,13,2020-08-27
GLENCOE,18,0,17,2020-08-27
TYRONE,18,0,15,2020-08-27
WARNER,18,0,13,2020-08-27
EARLSBORO,18,0,15,2020-08-27
ALVA,18,0,18,2020-08-27
GARBER,18,0,12,2020-08-27
WEBBERS FALLS,17,0,12,2020-08-27
ADAIR,17,0,15,2020-08-27
ARKOMA,16,0,12,2020-08-27
BOKCHITO,16,1,13,2020-08-27
WELEETKA,16,1,12,2020-08-27
MAUD,16,0,15,2020-08-27
OLUSTEE,16,0,15,2020-08-27
GARVIN,16,0,16,2020-08-27
WALTERS,15,0,12,2020-08-27
WELCH,15,0,11,2020-08-27
HOBART,15,0,11,2020-08-27
RUSH SPRINGS,15,0,13,2020-08-27
TONKAWA,15,0,14,2020-08-27
HAILEYVILLE,15,0,10,2020-08-27
STONEWALL,15,1,12,2020-08-27
WELLSTON,15,0,12,2020-08-27
CASHION,14,0,14,2020-08-27
KIOWA,14,0,14,2020-08-27
GANS,14,0,9,2020-08-27
OKTAHA,14,0,13,2020-08-27
YALE,14,0,13,2020-08-27
WAURIKA,14,0,12,2020-08-27
NEWKIRK,14,1,9,2020-08-27
FORT TOWSON,14,0,14,2020-08-27
JENNINGS,14,0,13,2020-08-27
ASHER,14,0,13,2020-08-27
CYRIL,14,1,13,2020-08-27
INDIAHOMA,14,0,13,2020-08-27
ALEX,14,0,11,2020-08-27
MINCO,14,0,14,2020-08-27
FLETCHER,13,0,11,2020-08-27
RED OAK,13,0,12,2020-08-27
ALLEN,13,1,12,2020-08-27
THOMAS,13,0,9,2020-08-27
CEMENT,13,0,12,2020-08-27
MORRISON,12,0,10,2020-08-27
GEARY,12,0,11,2020-08-27
BEAVER,12,0,10,2020-08-27
ARAPAHO,12,0,7,2020-08-27
BOISE CITY,12,0,12,2020-08-27
TIPTON,12,0,12,2020-08-27
TEMPLE,11,2,6,2020-08-27
PAOLI,11,0,8,2020-08-27
MILBURN,11,0,6,2020-08-27
DELAWARE,11,0,9,2020-08-27
RINGLING,11,0,10,2020-08-27
KAW CITY,11,1,9,2020-08-27
STRATFORD,11,0,10,2020-08-27
BURNS FLAT,11,0,11,2020-08-27
SEILING,11,0,7,2020-08-27
HEALDTON,10,0,7,2020-08-27
MCCURTAIN,10,1,9,2020-08-27
CARNEY,10,0,10,2020-08-27
BENNINGTON,10,0,10,2020-08-27
NEW CORDELL,10,0,6,2020-08-27
AMBER,10,0,10,2020-08-27
TERLTON,10,0,5,2020-08-27
SHADY POINT,10,0,8,2020-08-27
PANAMA,10,1,7,2020-08-27
ROFF,10,0,8,2020-08-27
KREBS,10,1,9,2020-08-27
WAUKOMIS,10,0,9,2020-08-27
NORTH MIAMI,9,0,9,2020-08-27
WANETTE,9,0,8,2020-08-27
SAVANNA,9,0,9,2020-08-27
LAVERNE,9,0,7,2020-08-27
MANNSVILLE,9,0,9,2020-08-27
ACHILLE,9,0,7,2020-08-27
KETCHUM,9,0,8,2020-08-27
THACKERVILLE,9,0,7,2020-08-27
CHEYENNE,9,1,7,2020-08-27
RYAN,9,0,8,2020-08-27
CANADIAN,9,0,8,2020-08-27
SCHULTER,9,0,4,2020-08-27
OPTIMA,9,0,9,2020-08-27
LEHIGH,8,0,7,2020-08-27
BRAGGS,8,0,7,2020-08-27
RIPLEY,8,0,7,2020-08-27
LOOKEBA,8,2,5,2020-08-27
KINTA,8,0,4,2020-08-27
BUFFALO,8,0,7,2020-08-27
HELENA,8,0,3,2020-08-27
CANTON,8,0,2,2020-08-27
LANGLEY,8,0,7,2020-08-27
OSAGE,8,0,8,2020-08-27
SASAKWA,8,0,7,2020-08-27
BOLEY,7,1,5,2020-08-27
UNION CITY,7,0,7,2020-08-27
NINNEKAH,7,0,7,2020-08-27
KENEFIC,7,0,6,2020-08-27
SNYDER,7,0,6,2020-08-27
CROWDER,7,0,6,2020-08-27
VERDEN,7,0,7,2020-08-27
LAHOMA,7,0,7,2020-08-27
BURBANK,7,0,5,2020-08-27
CANEY,7,0,6,2020-08-27
AGRA,7,1,4,2020-08-27
RINGWOOD,7,0,6,2020-08-27
SPAVINAW,7,0,6,2020-08-27
HYDRO,7,0,7,2020-08-27
POCASSET,7,0,6,2020-08-27
PRUE,7,0,6,2020-08-27
BILLINGS,7,1,6,2020-08-27
MEDFORD,7,0,6,2020-08-27
DISNEY,7,0,7,2020-08-27
STRINGTOWN,6,1,3,2020-08-27
POND CREEK,6,0,5,2020-08-27
OILTON,6,1,3,2020-08-27
SPRINGER,6,1,5,2020-08-27
SOPER,6,0,5,2020-08-27
DOVER,6,0,4,2020-08-27
VELMA,6,1,2,2020-08-27
COUNCIL HILL,6,0,4,2020-08-27
CASTLE,6,0,4,2020-08-27
MOUNTAIN VIEW,6,1,3,2020-08-27
LONGDALE,6,0,6,2020-08-27
LAMONT,6,0,5,2020-08-27
CALUMET,6,0,5,2020-08-27
RATLIFF CITY,5,0,5,2020-08-27
FREEDOM,5,0,4,2020-08-27
HARDESTY,5,0,4,2020-08-27
CALVIN,5,0,5,2020-08-27
ALBION,5,0,5,2020-08-27
DILL CITY,5,0,4,2020-08-27
COYLE,5,0,1,2020-08-27
BLUEJACKET,5,0,2,2020-08-27
COVINGTON,5,0,5,2020-08-27
MILLERTON,5,0,3,2020-08-27
RATTAN,5,0,4,2020-08-27
PITTSBURG,5,0,4,2020-08-27
WANN,5,0,5,2020-08-27
BOYNTON,5,0,5,2020-08-27
CORN,5,0,4,2020-08-27
SHATTUCK,5,0,5,2020-08-27
MARBLE CITY,5,0,4,2020-08-27
