City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,19235,195,16773,2020-10-30
TULSA,14650,146,13255,2020-10-30
NORMAN,4437,59,3924,2020-10-30
BROKEN ARROW,4283,44,3760,2020-10-30
EDMOND,4247,26,3552,2020-10-30
OTHER***,2647,18,2318,2020-10-30
STILLWATER,2308,8,2196,2020-10-30
ENID,2275,28,1984,2020-10-30
YUKON,2015,8,1698,2020-10-30
LAWTON,1646,14,1356,2020-10-30
MOORE,1531,17,1307,2020-10-30
CLAREMORE,1452,49,1237,2020-10-30
GUYMON,1447,10,1358,2020-10-30
SHAWNEE,1380,13,1065,2020-10-30
OWASSO,1230,3,1084,2020-10-30
MUSKOGEE,1124,21,915,2020-10-30
BARTLESVILLE,1117,38,978,2020-10-30
TAHLEQUAH,1051,4,900,2020-10-30
ALTUS,1009,13,901,2020-10-30
JENKS,985,8,914,2020-10-30
DURANT,975,8,815,2020-10-30
MCALESTER,968,19,830,2020-10-30
BIXBY,933,5,814,2020-10-30
EL RENO,908,8,674,2020-10-30
FORT SUPPLY,893,2,886,2020-10-30
CHICKASHA,809,10,723,2020-10-30
MIAMI,766,11,679,2020-10-30
TAFT,750,2,735,2020-10-30
SAPULPA,736,14,641,2020-10-30
ARDMORE,728,8,597,2020-10-30
ADA,699,1,526,2020-10-30
MUSTANG,680,4,575,2020-10-30
SAND SPRINGS,678,7,605,2020-10-30
PONCA CITY,672,13,606,2020-10-30
BROKEN BOW,648,25,558,2020-10-30
CHOCTAW,572,5,501,2020-10-30
LEXINGTON,571,6,458,2020-10-30
BETHANY,565,6,494,2020-10-30
STILWELL,556,9,420,2020-10-30
BLANCHARD,555,2,477,2020-10-30
CLINTON,551,1,500,2020-10-30
VINITA,543,2,496,2020-10-30
IDABEL,525,9,464,2020-10-30
DUNCAN,524,4,394,2020-10-30
GLENPOOL,524,5,457,2020-10-30
SALLISAW,509,4,424,2020-10-30
HOMINY,500,2,493,2020-10-30
OKMULGEE,498,6,402,2020-10-30
GUTHRIE,496,0,416,2020-10-30
ELK CITY,491,6,417,2020-10-30
GROVE,489,19,412,2020-10-30
POTEAU,476,5,423,2020-10-30
COLLINSVILLE,470,2,416,2020-10-30
WEATHERFORD,460,5,420,2020-10-30
SEMINOLE,450,4,368,2020-10-30
ANADARKO,442,9,394,2020-10-30
SKIATOOK,435,8,392,2020-10-30
COWETA,432,15,375,2020-10-30
MCLOUD,412,1,380,2020-10-30
SAYRE,398,5,288,2020-10-30
PURCELL,391,5,334,2020-10-30
NEWCASTLE,383,4,320,2020-10-30
ATOKA,383,0,334,2020-10-30
HENRYETTA,379,6,304,2020-10-30
TUTTLE,346,5,288,2020-10-30
WAGONER,331,6,283,2020-10-30
PRYOR CREEK,327,7,276,2020-10-30
TECUMSEH,326,0,267,2020-10-30
JAY,314,2,268,2020-10-30
HUGO,310,2,266,2020-10-30
NOBLE,306,4,259,2020-10-30
WOODWARD,306,2,235,2020-10-30
MULDROW,298,3,255,2020-10-30
CUSHING,297,3,254,2020-10-30
HOLDENVILLE,285,4,240,2020-10-30
BOLEY,284,4,50,2020-10-30
HEAVENER,277,7,244,2020-10-30
PIEDMONT,276,3,246,2020-10-30
PAULS VALLEY,260,2,208,2020-10-30
CHECOTAH,254,4,217,2020-10-30
SPIRO,249,1,223,2020-10-30
HARRAH,246,2,218,2020-10-30
WEWOKA,239,1,203,2020-10-30
BRISTOW,237,9,214,2020-10-30
EUFAULA,237,6,195,2020-10-30
KINGFISHER,236,1,184,2020-10-30
STIGLER,235,4,193,2020-10-30
MIDWEST CITY,227,8,189,2020-10-30
HINTON,215,0,197,2020-10-30
LOCUST GROVE,213,0,187,2020-10-30
SULPHUR,212,3,171,2020-10-30
WARR ACRES,210,0,186,2020-10-30
FORT GIBSON,200,4,161,2020-10-30
CALERA,196,1,166,2020-10-30
HENNESSEY,195,2,182,2020-10-30
VIAN,190,3,156,2020-10-30
CATOOSA,188,2,149,2020-10-30
MARIETTA,186,0,168,2020-10-30
MADILL,185,1,159,2020-10-30
CHANDLER,182,10,164,2020-10-30
CHELSEA,178,3,152,2020-10-30
SPENCER,177,2,158,2020-10-30
SALINA,170,1,133,2020-10-30
AFTON,169,2,150,2020-10-30
ANTLERS,162,6,131,2020-10-30
NOWATA,162,3,146,2020-10-30
ALVA,161,0,127,2020-10-30
TISHOMINGO,161,3,137,2020-10-30
DEL CITY,158,0,136,2020-10-30
CLEVELAND,156,3,145,2020-10-30
LINDSAY,154,2,118,2020-10-30
MOUNDS,154,3,136,2020-10-30
SPERRY,154,2,137,2020-10-30
MEEKER,153,10,133,2020-10-30
INOLA,151,3,135,2020-10-30
OKEMAH,149,3,108,2020-10-30
PRAGUE,146,0,116,2020-10-30
ROLAND,145,1,133,2020-10-30
MANNFORD,143,4,127,2020-10-30
NICHOLS HILLS,137,0,114,2020-10-30
WESTVILLE,137,2,114,2020-10-30
DEWEY,136,1,123,2020-10-30
JONES,135,2,111,2020-10-30
VALLIANT,134,3,113,2020-10-30
HOOKER,134,0,124,2020-10-30
OOLOGAH,132,0,113,2020-10-30
POCOLA,132,3,120,2020-10-30
WASHINGTON,126,0,113,2020-10-30
MORRIS,126,0,109,2020-10-30
WISTER,126,1,107,2020-10-30
PERKINS,125,2,111,2020-10-30
MANGUM,124,8,104,2020-10-30
TALIHINA,123,5,104,2020-10-30
CHOUTEAU,122,6,107,2020-10-30
HASKELL,122,1,108,2020-10-30
BEGGS,122,0,100,2020-10-30
PAWHUSKA,122,0,110,2020-10-30
FREDERICK,120,4,103,2020-10-30
MARLOW,117,1,91,2020-10-30
COMMERCE,116,2,103,2020-10-30
PAWNEE,114,1,94,2020-10-30
HOWE,112,0,109,2020-10-30
HULBERT,110,2,97,2020-10-30
WYANDOTTE,109,1,97,2020-10-30
STROUD,108,0,90,2020-10-30
KANSAS,108,3,80,2020-10-30
FAIRVIEW,107,0,84,2020-10-30
WILBURTON,105,1,86,2020-10-30
WYNNEWOOD,104,1,75,2020-10-30
WRIGHT CITY,103,0,88,2020-10-30
ELGIN,103,1,79,2020-10-30
COMANCHE,102,2,90,2020-10-30
COLCORD,100,1,83,2020-10-30
CACHE,97,0,74,2020-10-30
KINGSTON,97,1,85,2020-10-30
GORE,97,3,84,2020-10-30
DAVIS,97,0,76,2020-10-30
HOBART,94,2,79,2020-10-30
FAIRLAND,94,0,75,2020-10-30
COLBERT,93,3,62,2020-10-30
APACHE,92,2,78,2020-10-30
LUTHER,92,2,72,2020-10-30
HAWORTH,90,2,81,2020-10-30
BLACKWELL,88,1,61,2020-10-30
CARNEGIE,87,2,76,2020-10-30
TEXHOMA,86,0,85,2020-10-30
STRATFORD,85,0,67,2020-10-30
BARNSDALL,84,2,76,2020-10-30
KELLYVILLE,82,2,70,2020-10-30
CADDO,80,0,66,2020-10-30
WALTERS,79,1,65,2020-10-30
KEOTA,79,0,73,2020-10-30
KIEFER,78,0,66,2020-10-30
MEAD,78,1,67,2020-10-30
KONAWA,78,1,53,2020-10-30
FORT COBB,77,0,68,2020-10-30
WATONGA,77,0,60,2020-10-30
GOODWELL,76,0,72,2020-10-30
PADEN,75,0,61,2020-10-30
HARTSHORNE,75,0,65,2020-10-30
LONE GROVE,75,1,59,2020-10-30
COALGATE,75,0,62,2020-10-30
BINGER,73,9,60,2020-10-30
PERRY,73,1,66,2020-10-30
QUAPAW,72,1,64,2020-10-30
CAMERON,72,0,62,2020-10-30
TONKAWA,72,0,49,2020-10-30
NEWKIRK,71,1,64,2020-10-30
HOLLIS,71,0,57,2020-10-30
OKARCHE,70,0,58,2020-10-30
BOKCHITO,69,1,52,2020-10-30
DRUMRIGHT,69,1,62,2020-10-30
HYDRO,67,0,52,2020-10-30
WARNER,67,0,50,2020-10-30
WETUMKA,66,0,56,2020-10-30
BLAIR,66,0,54,2020-10-30
WELLSTON,65,0,59,2020-10-30
MINCO,64,0,57,2020-10-30
MAYSVILLE,63,2,54,2020-10-30
TALALA,63,0,58,2020-10-30
CRESCENT,63,1,55,2020-10-30
ARCADIA,62,0,49,2020-10-30
WATTS,62,0,53,2020-10-30
BOKOSHE,62,0,58,2020-10-30
ELMORE CITY,62,0,57,2020-10-30
HELENA,62,0,59,2020-10-30
ALEX,61,0,53,2020-10-30
RED ROCK,59,1,45,2020-10-30
PORTER,59,1,55,2020-10-30
CEMENT,58,0,52,2020-10-30
FLETCHER,58,0,46,2020-10-30
WAYNE,57,1,46,2020-10-30
EARLSBORO,56,0,48,2020-10-30
FORT TOWSON,55,0,43,2020-10-30
YALE,55,1,47,2020-10-30
WILSON,54,0,46,2020-10-30
ADAIR,52,0,38,2020-10-30
QUINTON,51,0,42,2020-10-30
PORUM,51,1,46,2020-10-30
BOSWELL,51,0,40,2020-10-30
MOORELAND,46,1,39,2020-10-30
NEW CORDELL,46,0,42,2020-10-30
WAUKOMIS,45,0,35,2020-10-30
NINNEKAH,44,0,38,2020-10-30
BIG CABIN,44,2,37,2020-10-30
WELCH,43,0,36,2020-10-30
STONEWALL,43,1,35,2020-10-30
GARBER,42,0,34,2020-10-30
OCHELATA,42,1,34,2020-10-30
GEARY,41,0,35,2020-10-30
PAOLI,41,0,26,2020-10-30
CASHION,41,0,34,2020-10-30
WEBBERS FALLS,41,0,35,2020-10-30
WELEETKA,40,1,27,2020-10-30
CHEYENNE,40,1,34,2020-10-30
DEWAR,40,0,31,2020-10-30
BLUEJACKET,39,1,27,2020-10-30
LAHOMA,39,0,32,2020-10-30
RAMONA,39,2,34,2020-10-30
ALLEN,39,2,29,2020-10-30
BEAVER,39,0,36,2020-10-30
POND CREEK,39,0,26,2020-10-30
THOMAS,39,0,37,2020-10-30
DAVENPORT,38,0,31,2020-10-30
CYRIL,38,1,36,2020-10-30
SHADY POINT,38,0,31,2020-10-30
BUFFALO,37,2,24,2020-10-30
TYRONE,37,0,32,2020-10-30
FAIRFAX,37,0,34,2020-10-30
DOVER,37,0,32,2020-10-30
RINGLING,36,0,30,2020-10-30
MAUD,36,0,29,2020-10-30
SPAVINAW,36,0,28,2020-10-30
HAMMON,36,1,33,2020-10-30
OKTAHA,36,0,25,2020-10-30
INDIAHOMA,36,1,30,2020-10-30
RED OAK,36,0,29,2020-10-30
RUSH SPRINGS,35,0,31,2020-10-30
SASAKWA,35,0,30,2020-10-30
BURNS FLAT,35,0,27,2020-10-30
KREBS,35,1,30,2020-10-30
MCCURTAIN,35,1,33,2020-10-30
GERONIMO,35,0,30,2020-10-30
CALUMET,34,0,26,2020-10-30
KIOWA,34,1,24,2020-10-30
BENNINGTON,34,0,26,2020-10-30
CHEROKEE,33,0,27,2020-10-30
CANTON,33,1,25,2020-10-30
OKEENE,33,0,29,2020-10-30
BOISE CITY,32,0,30,2020-10-30
PANAMA,32,1,27,2020-10-30
DELAWARE,32,1,30,2020-10-30
ROFF,32,0,23,2020-10-30
ARKOMA,32,0,29,2020-10-30
GARVIN,32,0,28,2020-10-30
JENNINGS,32,1,29,2020-10-30
GRACEMONT,32,1,26,2020-10-30
VERDEN,31,0,27,2020-10-30
GLENCOE,30,0,29,2020-10-30
CANUTE,30,0,20,2020-10-30
LEEDEY,30,1,28,2020-10-30
LAVERNE,30,0,23,2020-10-30
WANETTE,29,0,26,2020-10-30
ASHER,29,0,26,2020-10-30
COPAN,29,0,27,2020-10-30
AMBER,28,0,24,2020-10-30
SOPER,28,0,23,2020-10-30
ARAPAHO,28,0,25,2020-10-30
MEDFORD,28,0,24,2020-10-30
CARNEY,28,0,27,2020-10-30
THACKERVILLE,28,0,18,2020-10-30
GANS,28,0,23,2020-10-30
MILBURN,28,1,25,2020-10-30
DEPEW,27,1,24,2020-10-30
