City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,4149,67,3043,2020-07-14
TULSA,3784,60,2915,2020-07-14
GUYMON,838,6,825,2020-07-14
EDMOND,835,10,632,2020-07-14
BROKEN ARROW,791,15,581,2020-07-14
NORMAN,753,23,571,2020-07-14
JENKS,451,0,425,2020-07-14
LAWTON,415,8,336,2020-07-14
STILLWATER,413,1,382,2020-07-14
BARTLESVILLE,382,37,322,2020-07-14
OTHER***,356,4,276,2020-07-14
MOORE,340,9,271,2020-07-14
BROKEN BOW,290,9,224,2020-07-14
YUKON,289,1,203,2020-07-14
CLAREMORE,210,6,137,2020-07-14
IDABEL,203,2,153,2020-07-14
OWASSO,186,1,138,2020-07-14
GLENPOOL,165,0,142,2020-07-14
MUSKOGEE,158,11,90,2020-07-14
ARDMORE,156,1,120,2020-07-14
BIXBY,155,1,119,2020-07-14
CHICKASHA,143,4,82,2020-07-14
BETHANY,129,1,97,2020-07-14
GROVE,127,16,89,2020-07-14
ENID,124,2,81,2020-07-14
SKIATOOK,123,7,106,2020-07-14
PURCELL,122,3,108,2020-07-14
SHAWNEE,118,4,85,2020-07-14
PONCA CITY,117,6,96,2020-07-14
MIAMI,113,2,72,2020-07-14
COWETA,111,13,87,2020-07-14
DURANT,111,0,69,2020-07-14
HUGO,111,1,99,2020-07-14
SAND SPRINGS,101,2,83,2020-07-14
SAPULPA,98,3,77,2020-07-14
TAHLEQUAH,95,1,75,2020-07-14
COLLINSVILLE,93,1,75,2020-07-14
MUSTANG,93,1,71,2020-07-14
HOOKER,91,0,91,2020-07-14
HINTON,90,0,88,2020-07-14
EL RENO,88,1,59,2020-07-14
STILWELL,79,4,62,2020-07-14
BLANCHARD,79,0,63,2020-07-14
CHOCTAW,78,1,57,2020-07-14
OKMULGEE,73,0,40,2020-07-14
WAGONER,70,4,57,2020-07-14
MANGUM,68,7,57,2020-07-14
ALTUS,65,3,39,2020-07-14
ADA,64,0,41,2020-07-14
DUNCAN,62,0,50,2020-07-14
PAULS VALLEY,61,1,47,2020-07-14
MIDWEST CITY,59,2,40,2020-07-14
HENRYETTA,58,0,15,2020-07-14
GUTHRIE,57,0,37,2020-07-14
JAY,56,0,42,2020-07-14
TUTTLE,53,1,40,2020-07-14
MCALESTER,52,3,43,2020-07-14
NEWCASTLE,51,1,32,2020-07-14
NOBLE,48,1,37,2020-07-14
WARR ACRES,47,0,36,2020-07-14
CHECOTAH,47,1,30,2020-07-14
WEATHERFORD,46,0,42,2020-07-14
BINGER,43,9,33,2020-07-14
PRYOR CREEK,43,1,27,2020-07-14
CLEVELAND,42,3,36,2020-07-14
SPENCER,42,1,23,2020-07-14
WESTVILLE,40,0,38,2020-07-14
DEL CITY,39,0,24,2020-07-14
ANADARKO,39,1,29,2020-07-14
SEMINOLE,39,2,18,2020-07-14
PIEDMONT,38,0,28,2020-07-14
NICHOLS HILLS,38,0,32,2020-07-14
CUSHING,38,1,27,2020-07-14
LINDSAY,37,1,24,2020-07-14
EUFAULA,37,0,26,2020-07-14
WRIGHT CITY,37,0,30,2020-07-14
DEWEY,35,1,33,2020-07-14
VALLIANT,34,0,27,2020-07-14
LEXINGTON,33,0,27,2020-07-14
CLINTON,33,0,21,2020-07-14
ATOKA,33,0,21,2020-07-14
MARIETTA,32,0,28,2020-07-14
LOCUST GROVE,32,0,22,2020-07-14
COMMERCE,32,0,13,2020-07-14
HOMINY,31,0,25,2020-07-14
COLCORD,31,0,22,2020-07-14
KELLYVILLE,30,2,27,2020-07-14
CATOOSA,29,0,18,2020-07-14
WEWOKA,29,0,19,2020-07-14
SPERRY,29,0,22,2020-07-14
FORT GIBSON,28,2,11,2020-07-14
TEXHOMA,28,0,28,2020-07-14
HAWORTH,28,0,22,2020-07-14
CHOUTEAU,27,3,17,2020-07-14
SALLISAW,27,0,22,2020-07-14
MADILL,26,0,18,2020-07-14
MOUNDS,25,1,16,2020-07-14
SALINA,25,1,12,2020-07-14
INOLA,25,0,19,2020-07-14
VINITA,24,0,20,2020-07-14
HARRAH,24,0,20,2020-07-14
AFTON,24,0,17,2020-07-14
RED ROCK,23,1,20,2020-07-14
FREDERICK,23,1,22,2020-07-14
NOWATA,22,1,21,2020-07-14
MULDROW,22,1,17,2020-07-14
OCHELATA,22,1,21,2020-07-14
KINGSTON,21,0,18,2020-07-14
MCLOUD,21,0,17,2020-07-14
JONES,21,0,14,2020-07-14
KINGFISHER,20,0,11,2020-07-14
ELK CITY,20,0,8,2020-07-14
PAWNEE,20,0,16,2020-07-14
WASHINGTON,20,0,19,2020-07-14
SULPHUR,20,0,19,2020-07-14
MORRIS,19,0,6,2020-07-14
PERKINS,19,0,15,2020-07-14
HASKELL,19,0,15,2020-07-14
OOLOGAH,19,0,14,2020-07-14
CALERA,18,0,11,2020-07-14
PERRY,18,0,13,2020-07-14
TECUMSEH,18,0,11,2020-07-14
TYRONE,17,0,15,2020-07-14
COLBERT,16,0,10,2020-07-14
MANNFORD,16,0,10,2020-07-14
BRISTOW,16,0,10,2020-07-14
CHELSEA,16,0,6,2020-07-14
BEGGS,15,0,12,2020-07-14
COMANCHE,15,1,11,2020-07-14
ELGIN,15,0,13,2020-07-14
WATTS,15,0,15,2020-07-14
KIEFER,14,0,9,2020-07-14
PAWHUSKA,14,0,14,2020-07-14
TALIHINA,14,1,3,2020-07-14
HULBERT,13,0,9,2020-07-14
WILBURTON,13,1,8,2020-07-14
BARNSDALL,13,2,8,2020-07-14
WOODWARD,13,0,11,2020-07-14
HENNESSEY,13,0,11,2020-07-14
OKARCHE,13,0,9,2020-07-14
CHANDLER,13,1,10,2020-07-14
GOODWELL,13,0,13,2020-07-14
MAYSVILLE,12,0,10,2020-07-14
GARVIN,12,0,7,2020-07-14
MARLOW,12,0,7,2020-07-14
WAYNE,12,0,11,2020-07-14
ARCADIA,12,0,11,2020-07-14
RAMONA,12,0,10,2020-07-14
MEAD,11,1,5,2020-07-14
LONE GROVE,11,0,6,2020-07-14
OKEMAH,11,0,9,2020-07-14
GORE,11,1,7,2020-07-14
WYNNEWOOD,11,1,9,2020-07-14
GLENCOE,10,0,5,2020-07-14
WATONGA,10,0,8,2020-07-14
FAIRFAX,10,0,8,2020-07-14
CACHE,10,0,6,2020-07-14
HOLDENVILLE,9,0,8,2020-07-14
POTEAU,9,0,3,2020-07-14
ANTLERS,9,0,6,2020-07-14
ALVA,9,0,7,2020-07-14
SPIRO,9,0,4,2020-07-14
APACHE,9,0,8,2020-07-14
WYANDOTTE,9,0,6,2020-07-14
OPTIMA,9,0,9,2020-07-14
ALEX,9,0,8,2020-07-14
CADDO,9,0,6,2020-07-14
CLAYTON,9,0,4,2020-07-14
PRAGUE,8,0,7,2020-07-14
STROUD,8,0,4,2020-07-14
STIGLER,8,0,5,2020-07-14
COALGATE,8,0,6,2020-07-14
MEEKER,8,0,4,2020-07-14
BEAVER,8,0,8,2020-07-14
PORTER,8,0,4,2020-07-14
BENNINGTON,8,0,7,2020-07-14
FORT COBB,8,0,8,2020-07-14
HEAVENER,8,0,6,2020-07-14
QUAPAW,8,0,4,2020-07-14
LUTHER,8,0,5,2020-07-14
COPAN,8,0,7,2020-07-14
AMBER,7,0,5,2020-07-14
HOBART,7,0,4,2020-07-14
CASHION,7,0,5,2020-07-14
WELEETKA,7,0,3,2020-07-14
ELMORE CITY,7,0,6,2020-07-14
STONEWALL,7,1,4,2020-07-14
RYAN,6,0,3,2020-07-14
POCOLA,6,0,2,2020-07-14
WISTER,6,0,6,2020-07-14
DELAWARE,6,0,6,2020-07-14
NORTH MIAMI,6,0,5,2020-07-14
ROFF,6,0,1,2020-07-14
GRACEMONT,6,0,6,2020-07-14
WAURIKA,6,0,2,2020-07-14
NEWKIRK,6,1,4,2020-07-14
RINGLING,6,0,5,2020-07-14
JENNINGS,6,0,5,2020-07-14
VIAN,6,1,4,2020-07-14
BOKOSHE,6,0,5,2020-07-14
FAIRVIEW,6,0,5,2020-07-14
TONKAWA,6,0,4,2020-07-14
RUSH SPRINGS,6,0,5,2020-07-14
TALALA,6,0,4,2020-07-14
DAVIS,6,0,5,2020-07-14
LOOKEBA,6,1,3,2020-07-14
WILSON,6,0,5,2020-07-14
GEARY,6,0,5,2020-07-14
HARTSHORNE,6,0,5,2020-07-14
KONAWA,6,1,3,2020-07-14
BLACKWELL,6,0,4,2020-07-14
FLETCHER,6,0,6,2020-07-14
WALTERS,6,0,3,2020-07-14
OLUSTEE,5,0,3,2020-07-14
ACHILLE,5,0,3,2020-07-14
TEMPLE,5,2,3,2020-07-14
HEALDTON,5,0,3,2020-07-14
EARLSBORO,5,0,3,2020-07-14
PORUM,5,1,4,2020-07-14
BOKCHITO,5,0,5,2020-07-14
WARNER,5,0,5,2020-07-14
TISHOMINGO,5,0,4,2020-07-14
CYRIL,5,0,3,2020-07-14
QUINTON,5,0,4,2020-07-14
YALE,5,0,4,2020-07-14
FORT TOWSON,5,0,5,2020-07-14
ADAIR,5,0,5,2020-07-14
BIG CABIN,5,1,0,2020-07-14
LEHIGH,5,0,1,2020-07-14
RINGWOOD,5,0,4,2020-07-14
KANSAS,5,0,3,2020-07-14
WETUMKA,5,0,5,2020-07-14
SPRINGER,4,1,1,2020-07-14
DEWAR,4,0,1,2020-07-14
INDIAHOMA,4,0,3,2020-07-14
HARDESTY,4,0,4,2020-07-14
MINCO,4,0,4,2020-07-14
SHADY POINT,4,0,4,2020-07-14
MCCURTAIN,4,0,3,2020-07-14
ORLANDO,4,0,4,2020-07-14
DEPEW,4,1,2,2020-07-14
PRUE,4,0,4,2020-07-14
FORGAN,4,0,4,2020-07-14
BOSWELL,4,0,4,2020-07-14
PAOLI,4,0,3,2020-07-14
TERLTON,4,0,2,2020-07-14
WEBBERS FALLS,4,0,2,2020-07-14
CEMENT,4,0,1,2020-07-14
CANADIAN,4,0,4,2020-07-14
GARBER,3,0,1,2020-07-14
ASHER,3,0,3,2020-07-14
ALLEN,3,1,2,2020-07-14
WANN,3,0,3,2020-07-14
SAVANNA,3,0,1,2020-07-14
HOLLIS,3,0,2,2020-07-14
WANETTE,3,0,3,2020-07-14
BURNS FLAT,3,0,0,2020-07-14
SAYRE,3,0,3,2020-07-14
STRATFORD,3,0,3,2020-07-14
MOUNTAIN VIEW,3,1,2,2020-07-14
ARAPAHO,3,0,1,2020-07-14
CALUMET,3,0,3,2020-07-14
CARNEGIE,3,0,2,2020-07-14
MANNSVILLE,3,0,1,2020-07-14
CRESCENT,3,0,3,2020-07-14
KEOTA,3,0,1,2020-07-14
MORRISON,3,0,3,2020-07-14
SASAKWA,3,0,1,2020-07-14
KINTA,3,0,3,2020-07-14
KIOWA,3,0,2,2020-07-14
THOMAS,3,0,3,2020-07-14
CANEY,3,0,2,2020-07-14
LONGDALE,3,0,2,2020-07-14
FAIRLAND,3,0,2,2020-07-14
MULHALL,3,0,2,2020-07-14
ROOSEVELT,3,0,2,2020-07-14
RIPLEY,3,0,2,2020-07-14
AGRA,3,1,2,2020-07-14
WELLSTON,3,0,3,2020-07-14
LENAPAH,3,0,3,2020-07-14
MARBLE CITY,3,0,3,2020-07-14
LAHOMA,3,0,3,2020-07-14
FREEDOM,2,0,0,2020-07-14
SAWYER,2,0,2,2020-07-14
SNYDER,2,0,2,2020-07-14
FOSS,2,0,1,2020-07-14
ROLAND,2,0,2,2020-07-14
SEILING,2,0,2,2020-07-14
MENO,2,0,1,2020-07-14
MARSHALL,2,0,2,2020-07-14
SENTINEL,2,0,1,2020-07-14
CROWDER,2,0,2,2020-07-14
UNION CITY,2,0,1,2020-07-14
OKTAHA,2,0,0,2020-07-14
CAMERON,2,0,2,2020-07-14
WAPANUCKA,2,0,2,2020-07-14
BLAIR,2,0,2,2020-07-14
LANGSTON,2,0,2,2020-07-14
LAVERNE,2,0,1,2020-07-14
DOVER,2,0,1,2020-07-14
BERNICE,2,0,2,2020-07-14
MILLERTON,2,0,2,2020-07-14
MAUD,2,0,1,2020-07-14
THACKERVILLE,2,0,1,2020-07-14
COUNCIL HILL,2,0,1,2020-07-14
RAVIA,2,0,1,2020-07-14
SOUTH COFFEYVILLE,2,0,2,2020-07-14
KETCHUM,2,0,0,2020-07-14
VERDEN,2,0,2,2020-07-14
CARNEY,2,0,0,2020-07-14
GENE AUTRY,1,0,1,2020-07-14
CORN,1,0,1,2020-07-14
HYDRO,1,0,1,2020-07-14
SHATTUCK,1,0,1,2020-07-14
TIPTON,1,0,1,2020-07-14
CHATTANOOGA,1,0,0,2020-07-14
PANAMA,1,0,0,2020-07-14
BRADLEY,1,0,1,2020-07-14
NINNEKAH,1,0,1,2020-07-14
LOCO,1,0,1,2020-07-14
DISNEY,1,0,1,2020-07-14
KREBS,1,0,0,2020-07-14
MOORELAND,1,0,1,2020-07-14
CANTON,1,0,0,2020-07-14
KENEFIC,1,0,1,2020-07-14
DILL CITY,1,0,1,2020-07-14
WAUKOMIS,1,0,0,2020-07-14
SOPER,1,0,1,2020-07-14
