Zip,Cases,Deaths,Recovered,ReportDate
74012,2407,29,2082,2020-11-10
73099,2393,9,1971,2020-11-10
Other***,1943,26,1630,2020-11-10
73072,1854,19,1548,2020-11-10
73160,1789,17,1475,2020-11-10
74133,1719,14,1495,2020-11-10
73119,1688,27,1463,2020-11-10
73942,1564,10,1433,2020-11-10
73013,1563,18,1271,2020-11-10
73071,1546,27,1308,2020-11-10
74055,1456,5,1228,2020-11-10
73170,1444,21,1209,2020-11-10
74074,1435,5,1281,2020-11-10
73034,1390,4,1165,2020-11-10
74014,1372,9,1153,2020-11-10
74136,1336,23,1187,2020-11-10
73701,1314,21,1143,2020-11-10
73069,1255,10,1095,2020-11-10
73703,1249,11,1085,2020-11-10
73159,1226,6,1036,2020-11-10
73109,1186,9,1020,2020-11-10
74701,1179,9,945,2020-11-10
74464,1163,4,967,2020-11-10
73120,1152,21,925,2020-11-10
73521,1149,18,971,2020-11-10
73012,1099,1,899,2020-11-10
74017,1094,43,882,2020-11-10
73107,1088,7,945,2020-11-10
74137,1088,8,944,2020-11-10
74008,1081,5,923,2020-11-10
74037,1079,9,968,2020-11-10
73505,1034,9,834,2020-11-10
73036,1025,8,857,2020-11-10
74501,1025,16,903,2020-11-10
74011,1008,10,857,2020-11-10
74820,960,4,700,2020-11-10
74134,951,4,805,2020-11-10
73129,941,11,806,2020-11-10
73112,940,14,768,2020-11-10
74006,933,30,811,2020-11-10
73841,906,2,899,2020-11-10
74115,903,9,829,2020-11-10
74403,891,13,674,2020-11-10
74105,883,8,793,2020-11-10
73127,882,4,758,2020-11-10
73132,869,7,696,2020-11-10
73401,868,10,698,2020-11-10
73018,854,11,769,2020-11-10
74146,854,4,767,2020-11-10
73110,847,10,689,2020-11-10
74066,846,14,705,2020-11-10
73162,846,14,697,2020-11-10
74354,829,13,737,2020-11-10
74063,797,7,664,2020-11-10
74075,794,3,694,2020-11-10
74463,788,2,741,2020-11-10
74804,785,9,689,2020-11-10
73108,783,0,668,2020-11-10
73064,778,4,668,2020-11-10
74801,732,6,629,2020-11-10
74129,719,5,640,2020-11-10
74728,717,24,616,2020-11-10
73139,708,8,580,2020-11-10
74145,678,4,595,2020-11-10
73020,672,5,556,2020-11-10
73010,669,3,545,2020-11-10
73601,660,1,545,2020-11-10
74135,660,13,555,2020-11-10
74110,659,13,591,2020-11-10
73008,658,6,541,2020-11-10
74960,648,11,477,2020-11-10
73135,647,7,538,2020-11-10
73533,643,3,506,2020-11-10
74019,622,5,503,2020-11-10
74745,608,10,497,2020-11-10
73130,605,10,502,2020-11-10
74112,604,10,527,2020-11-10
73051,601,6,509,2020-11-10
74301,588,2,527,2020-11-10
73114,586,3,502,2020-11-10
74955,584,4,486,2020-11-10
73003,583,5,461,2020-11-10
74021,568,3,464,2020-11-10
73044,565,0,495,2020-11-10
73501,562,4,467,2020-11-10
74033,561,6,504,2020-11-10
74447,557,7,470,2020-11-10
74128,552,6,511,2020-11-10
73503,550,1,540,2020-11-10
74107,548,10,476,2020-11-10
73096,547,5,462,2020-11-10
74953,544,7,480,2020-11-10
73115,538,4,423,2020-11-10
74344,537,18,456,2020-11-10
73644,529,6,451,2020-11-10
74106,528,6,481,2020-11-10
73102,524,3,502,2020-11-10
74601,520,7,438,2020-11-10
74035,515,2,497,2020-11-10
74070,504,8,437,2020-11-10
74429,496,15,419,2020-11-10
74868,495,4,406,2020-11-10
73005,492,9,419,2020-11-10
73142,486,8,403,2020-11-10
73080,481,7,374,2020-11-10
73169,481,1,460,2020-11-10
74401,469,7,342,2020-11-10
74851,466,1,418,2020-11-10
74114,463,4,404,2020-11-10
73065,459,4,380,2020-11-10
74104,452,1,394,2020-11-10
73106,443,2,364,2020-11-10
73122,441,4,367,2020-11-10
74437,435,7,352,2020-11-10
74525,434,0,373,2020-11-10
73507,433,4,344,2020-11-10
74127,425,3,372,2020-11-10
73089,423,5,341,2020-11-10
73662,422,8,380,2020-11-10
73801,403,3,298,2020-11-10
73025,395,1,333,2020-11-10
74132,380,3,340,2020-11-10
73118,379,3,314,2020-11-10
74361,376,8,312,2020-11-10
74743,368,2,306,2020-11-10
74467,364,6,310,2020-11-10
74873,363,1,314,2020-11-10
73075,360,2,276,2020-11-10
73068,357,5,296,2020-11-10
74346,352,2,292,2020-11-10
74023,341,3,290,2020-11-10
73078,339,3,284,2020-11-10
