City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,6994,81,5517,2020-07-30
TULSA,5940,74,4912,2020-07-30
BROKEN ARROW,1411,22,1096,2020-07-30
EDMOND,1276,15,1086,2020-07-30
NORMAN,1245,27,982,2020-07-30
GUYMON,854,7,833,2020-07-30
OTHER***,682,5,532,2020-07-30
LAWTON,563,9,510,2020-07-30
JENKS,534,0,502,2020-07-30
YUKON,533,2,426,2020-07-30
MOORE,530,10,436,2020-07-30
STILLWATER,516,2,466,2020-07-30
CLAREMORE,454,10,289,2020-07-30
BARTLESVILLE,441,37,387,2020-07-30
ALTUS,405,3,247,2020-07-30
BROKEN BOW,370,20,313,2020-07-30
OWASSO,366,2,292,2020-07-30
BIXBY,312,2,251,2020-07-30
ENID,301,4,222,2020-07-30
MUSKOGEE,299,12,183,2020-07-30
IDABEL,268,4,223,2020-07-30
SHAWNEE,246,6,164,2020-07-30
ARDMORE,238,1,194,2020-07-30
DURANT,234,0,177,2020-07-30
SAPULPA,233,4,179,2020-07-30
GLENPOOL,230,0,190,2020-07-30
BETHANY,211,1,161,2020-07-30
TAHLEQUAH,210,1,133,2020-07-30
CHICKASHA,210,4,185,2020-07-30
MIAMI,182,2,158,2020-07-30
PONCA CITY,177,8,133,2020-07-30
SKIATOOK,176,7,148,2020-07-30
STILWELL,174,4,109,2020-07-30
SAND SPRINGS,173,2,142,2020-07-30
COWETA,167,13,135,2020-07-30
GROVE,166,16,140,2020-07-30
MUSTANG,163,1,138,2020-07-30
OKMULGEE,152,1,101,2020-07-30
LEXINGTON,152,1,52,2020-07-30
EL RENO,151,1,116,2020-07-30
PURCELL,151,3,133,2020-07-30
COLLINSVILLE,146,1,123,2020-07-30
HUGO,133,1,122,2020-07-30
CHOCTAW,133,2,104,2020-07-30
ADA,129,0,98,2020-07-30
ANADARKO,123,2,56,2020-07-30
BLANCHARD,115,0,104,2020-07-30
MCALESTER,108,3,80,2020-07-30
DUNCAN,107,1,84,2020-07-30
HENRYETTA,106,1,72,2020-07-30
WARR ACRES,104,0,80,2020-07-30
WAGONER,104,5,80,2020-07-30
GUTHRIE,99,0,82,2020-07-30
HINTON,98,0,91,2020-07-30
CLINTON,95,0,62,2020-07-30
PAULS VALLEY,94,1,79,2020-07-30
SALLISAW,92,1,53,2020-07-30
NEWCASTLE,92,1,73,2020-07-30
HOOKER,92,0,91,2020-07-30
TUTTLE,87,2,71,2020-07-30
PRYOR CREEK,87,2,64,2020-07-30
JAY,85,1,78,2020-07-30
MIDWEST CITY,84,2,69,2020-07-30
NOBLE,83,1,65,2020-07-30
WEWOKA,79,1,33,2020-07-30
CHECOTAH,76,1,60,2020-07-30
MANGUM,76,7,62,2020-07-30
PIEDMONT,70,1,61,2020-07-30
SEMINOLE,68,3,45,2020-07-30
HOLDENVILLE,67,1,22,2020-07-30
WEATHERFORD,64,0,58,2020-07-30
CUSHING,62,1,50,2020-07-30
AFTON,62,0,42,2020-07-30
EUFAULA,59,0,47,2020-07-30
LOCUST GROVE,59,0,48,2020-07-30
DEL CITY,59,0,46,2020-07-30
WESTVILLE,58,1,50,2020-07-30
CATOOSA,57,0,42,2020-07-30
MADILL,55,0,37,2020-07-30
SPENCER,55,1,44,2020-07-30
CLEVELAND,55,3,47,2020-07-30
WRIGHT CITY,53,0,41,2020-07-30
VINITA,52,0,41,2020-07-30
DEWEY,52,1,43,2020-07-30
SPERRY,52,1,41,2020-07-30
LINDSAY,50,2,41,2020-07-30
MULDROW,50,1,32,2020-07-30
BRISTOW,50,1,39,2020-07-30
ATOKA,50,0,40,2020-07-30
FORT GIBSON,49,3,40,2020-07-30
NICHOLS HILLS,47,0,43,2020-07-30
INOLA,46,2,33,2020-07-30
CHOUTEAU,46,3,36,2020-07-30
BINGER,46,9,37,2020-07-30
MOUNDS,45,1,34,2020-07-30
POTEAU,45,0,26,2020-07-30
MARIETTA,45,0,43,2020-07-30
SALINA,44,1,25,2020-07-30
COMMERCE,44,0,38,2020-07-30
KINGFISHER,44,0,32,2020-07-30
VALLIANT,42,0,38,2020-07-30
HOMINY,42,2,39,2020-07-30
FREDERICK,42,1,37,2020-07-30
KELLYVILLE,41,2,33,2020-07-30
TALIHINA,41,1,23,2020-07-30
PAWNEE,41,0,33,2020-07-30
HAWORTH,39,0,31,2020-07-30
JONES,39,1,29,2020-07-30
HARRAH,39,0,27,2020-07-30
CALERA,39,0,28,2020-07-30
OOLOGAH,39,0,27,2020-07-30
COLCORD,38,1,33,2020-07-30
SULPHUR,38,0,33,2020-07-30
MCLOUD,37,0,31,2020-07-30
CHELSEA,36,0,29,2020-07-30
MORRIS,35,0,21,2020-07-30
TEXHOMA,35,0,30,2020-07-30
VIAN,34,1,14,2020-07-30
MANNFORD,33,1,23,2020-07-30
PERKINS,33,0,29,2020-07-30
BEGGS,33,0,20,2020-07-30
ELK CITY,31,0,22,2020-07-30
WILBURTON,31,1,14,2020-07-30
HASKELL,30,0,24,2020-07-30
WASHINGTON,30,0,25,2020-07-30
COMANCHE,30,1,29,2020-07-30
PERRY,29,0,23,2020-07-30
MARLOW,29,0,26,2020-07-30
NOWATA,29,1,28,2020-07-30
TECUMSEH,29,0,20,2020-07-30
KINGSTON,27,0,21,2020-07-30
PAWHUSKA,27,0,20,2020-07-30
ELGIN,26,0,24,2020-07-30
PRAGUE,26,0,17,2020-07-30
WOODWARD,26,0,21,2020-07-30
HULBERT,25,0,14,2020-07-30
SPIRO,25,0,14,2020-07-30
CHANDLER,24,1,20,2020-07-30
STROUD,24,0,14,2020-07-30
RED ROCK,24,1,21,2020-07-30
ANTLERS,24,0,13,2020-07-30
KIEFER,24,0,18,2020-07-30
HEAVENER,23,0,18,2020-07-30
OCHELATA,23,1,20,2020-07-30
HENNESSEY,23,0,20,2020-07-30
OKARCHE,22,0,18,2020-07-30
CACHE,22,0,17,2020-07-30
WAYNE,22,0,20,2020-07-30
FAIRFAX,21,0,16,2020-07-30
DAVIS,21,0,11,2020-07-30
OKEMAH,21,0,14,2020-07-30
GORE,21,1,13,2020-07-30
WETUMKA,20,0,6,2020-07-30
WYANDOTTE,20,0,9,2020-07-30
MEAD,20,1,14,2020-07-30
COLBERT,20,0,20,2020-07-30
CADDO,19,0,15,2020-07-30
BARNSDALL,19,2,17,2020-07-30
LUTHER,19,0,14,2020-07-30
LONE GROVE,18,1,15,2020-07-30
WISTER,18,0,12,2020-07-30
CLAYTON,18,0,16,2020-07-30
MAYSVILLE,18,0,16,2020-07-30
STIGLER,18,0,13,2020-07-30
COALGATE,17,0,12,2020-07-30
TYRONE,17,0,15,2020-07-30
WATTS,17,0,16,2020-07-30
HARTSHORNE,17,0,9,2020-07-30
APACHE,16,0,10,2020-07-30
ELMORE CITY,16,0,10,2020-07-30
OLUSTEE,16,0,12,2020-07-30
ARCADIA,16,0,16,2020-07-30
MAUD,16,0,4,2020-07-30
COPAN,16,0,9,2020-07-30
PORTER,15,0,13,2020-07-30
FORT COBB,15,0,12,2020-07-30
FAIRLAND,15,0,9,2020-07-30
GLENCOE,15,0,13,2020-07-30
