Zip,Cases,Deaths,Recovered,ReportDate
74012,1850,22,1631,2020-10-13
Other***,1496,20,1267,2020-10-13
73099,1491,6,1240,2020-10-13
73119,1419,16,1278,2020-10-13
74133,1364,9,1205,2020-10-13
73942,1337,10,1239,2020-10-13
73072,1331,16,1190,2020-10-13
73160,1263,14,1068,2020-10-13
74074,1197,5,1101,2020-10-13
73071,1156,10,997,2020-10-13
74136,1114,18,994,2020-10-13
73013,1045,16,894,2020-10-13
74014,1031,7,896,2020-10-13
74055,1027,3,878,2020-10-13
73170,1023,17,830,2020-10-13
73701,1006,13,853,2020-10-13
73109,982,8,879,2020-10-13
73069,977,10,870,2020-10-13
73159,947,6,851,2020-10-13
73034,947,3,780,2020-10-13
74464,920,4,756,2020-10-13
74037,908,6,828,2020-10-13
73703,898,10,725,2020-10-13
73841,894,2,876,2020-10-13
73107,879,7,785,2020-10-13
73521,850,11,714,2020-10-13
74137,841,7,760,2020-10-13
74017,839,43,694,2020-10-13
74501,795,15,684,2020-10-13
74008,791,5,689,2020-10-13
73120,788,21,662,2020-10-13
73129,780,10,687,2020-10-13
74115,752,6,686,2020-10-13
74463,750,2,736,2020-10-13
74701,743,2,617,2020-10-13
74011,741,6,631,2020-10-13
73012,734,0,625,2020-10-13
73127,710,4,638,2020-10-13
74146,709,3,649,2020-10-13
73112,700,12,606,2020-10-13
74134,700,4,627,2020-10-13
74105,699,5,584,2020-10-13
74006,691,30,590,2020-10-13
73018,680,8,587,2020-10-13
73108,648,0,590,2020-10-13
74075,646,1,572,2020-10-13
74354,643,6,517,2020-10-13
73162,633,13,526,2020-10-13
73505,618,6,502,2020-10-13
74403,606,13,465,2020-10-13
73132,602,6,522,2020-10-13
74066,601,10,510,2020-10-13
74129,596,4,550,2020-10-13
74728,583,21,507,2020-10-13
74063,577,5,498,2020-10-13
73110,573,9,466,2020-10-13
74110,567,13,509,2020-10-13
73401,544,7,454,2020-10-13
74145,527,2,475,2020-10-13
74801,523,3,414,2020-10-13
73139,522,7,448,2020-10-13
73036,521,8,430,2020-10-13
73064,511,3,436,2020-10-13
74135,508,12,451,2020-10-13
74301,502,1,445,2020-10-13
73102,502,2,484,2020-10-13
74112,486,7,438,2020-10-13
74035,484,2,358,2020-10-13
73008,478,5,421,2020-10-13
74128,477,5,447,2020-10-13
73135,473,4,410,2020-10-13
74804,471,6,357,2020-10-13
73020,466,4,384,2020-10-13
73130,465,7,411,2020-10-13
74745,464,8,404,2020-10-13
74960,460,9,370,2020-10-13
74820,459,1,364,2020-10-13
73601,456,0,358,2020-10-13
73010,454,1,354,2020-10-13
73503,453,1,448,2020-10-13
74107,449,9,367,2020-10-13
73051,449,5,373,2020-10-13
73114,447,3,385,2020-10-13
74033,444,5,400,2020-10-13
73169,425,1,381,2020-10-13
74106,423,5,360,2020-10-13
74019,423,5,372,2020-10-13
73096,404,2,309,2020-10-13
74953,403,6,307,2020-10-13
74955,403,4,350,2020-10-13
