City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,10180,120,8543,2020-08-21
TULSA,8237,89,7208,2020-08-21
BROKEN ARROW,2177,26,1845,2020-08-21
NORMAN,1678,33,1460,2020-08-21
EDMOND,1669,20,1495,2020-08-21
OTHER***,1066,8,822,2020-08-21
GUYMON,891,7,872,2020-08-21
YUKON,731,6,648,2020-08-21
CLAREMORE,723,21,550,2020-08-21
MOORE,712,13,621,2020-08-21
STILLWATER,687,3,585,2020-08-21
LAWTON,681,10,618,2020-08-21
ENID,658,9,443,2020-08-21
JENKS,631,2,589,2020-08-21
BARTLESVILLE,594,37,485,2020-08-21
OWASSO,534,2,454,2020-08-21
ALTUS,502,7,469,2020-08-21
BIXBY,441,3,371,2020-08-21
MUSKOGEE,416,12,320,2020-08-21
TAHLEQUAH,406,2,308,2020-08-21
BROKEN BOW,400,22,342,2020-08-21
SHAWNEE,366,8,294,2020-08-21
MCALESTER,359,12,272,2020-08-21
DURANT,335,1,278,2020-08-21
SAPULPA,332,7,285,2020-08-21
ARDMORE,324,4,276,2020-08-21
IDABEL,306,4,267,2020-08-21
GLENPOOL,283,3,252,2020-08-21
BETHANY,283,1,244,2020-08-21
SAND SPRINGS,275,4,242,2020-08-21
STILWELL,261,5,187,2020-08-21
COWETA,257,13,205,2020-08-21
LEXINGTON,249,2,174,2020-08-21
MIAMI,245,3,206,2020-08-21
CHICKASHA,238,4,222,2020-08-21
EL RENO,236,1,178,2020-08-21
MUSTANG,231,2,201,2020-08-21
COLLINSVILLE,223,1,185,2020-08-21
PONCA CITY,219,8,187,2020-08-21
SKIATOOK,219,7,190,2020-08-21
OKMULGEE,210,2,176,2020-08-21
ANADARKO,208,5,151,2020-08-21
GROVE,202,17,160,2020-08-21
PURCELL,197,3,173,2020-08-21
CHOCTAW,193,2,161,2020-08-21
SALLISAW,191,1,145,2020-08-21
HENRYETTA,178,2,156,2020-08-21
ADA,171,0,152,2020-08-21
MCLOUD,170,1,58,2020-08-21
HUGO,164,1,146,2020-08-21
HOMINY,163,2,52,2020-08-21
WAGONER,154,5,123,2020-08-21
BLANCHARD,153,1,134,2020-08-21
DUNCAN,148,2,124,2020-08-21
CLINTON,144,0,124,2020-08-21
HOLDENVILLE,136,2,102,2020-08-21
WARR ACRES,134,0,124,2020-08-21
GUTHRIE,133,0,115,2020-08-21
NOBLE,130,1,113,2020-08-21
BRISTOW,129,4,108,2020-08-21
NEWCASTLE,128,1,110,2020-08-21
MULDROW,127,1,92,2020-08-21
TUTTLE,127,2,101,2020-08-21
PRYOR CREEK,123,3,104,2020-08-21
HINTON,120,0,112,2020-08-21
SEMINOLE,118,3,85,2020-08-21
WEWOKA,117,1,102,2020-08-21
CUSHING,116,1,89,2020-08-21
MIDWEST CITY,112,2,93,2020-08-21
POTEAU,112,0,74,2020-08-21
PAULS VALLEY,112,1,100,2020-08-21
HEAVENER,110,1,88,2020-08-21
JAY,108,1,96,2020-08-21
EUFAULA,108,2,84,2020-08-21
CHECOTAH,101,1,90,2020-08-21
CLEVELAND,101,3,72,2020-08-21
STIGLER,94,2,38,2020-08-21
