Zip,Cases,Deaths,Recovered,ReportDate
74012,1275,17,1102,2020-09-02
73119,1024,11,911,2020-09-02
73942,941,7,886,2020-09-02
74133,891,5,787,2020-09-02
74136,836,15,747,2020-09-02
Other***,807,15,631,2020-09-02
73099,783,7,710,2020-09-02
73160,783,13,686,2020-09-02
73109,727,5,625,2020-09-02
73072,726,14,603,2020-09-02
74014,699,6,603,2020-09-02
73107,686,7,612,2020-09-02
74037,680,2,634,2020-09-02
73159,673,6,605,2020-09-02
74463,659,0,31,2020-09-02
73013,625,16,545,2020-09-02
73071,624,9,523,2020-09-02
74055,614,2,528,2020-09-02
73129,598,6,534,2020-09-02
74115,596,3,537,2020-09-02
74137,571,6,480,2020-09-02
74074,561,2,386,2020-09-02
74146,558,3,509,2020-09-02
74017,546,33,423,2020-09-02
73521,535,9,503,2020-09-02
73701,523,5,352,2020-09-02
73120,522,15,452,2020-09-02
73170,520,13,443,2020-09-02
74008,511,4,446,2020-09-02
74464,507,3,375,2020-09-02
73112,504,11,458,2020-09-02
73127,499,4,458,2020-09-02
74134,498,2,431,2020-09-02
73108,497,0,434,2020-09-02
73034,489,1,420,2020-09-02
74006,487,29,411,2020-09-02
74105,474,4,397,2020-09-02
74011,473,5,412,2020-09-02
73069,468,8,393,2020-09-02
74129,460,3,397,2020-09-02
74110,456,7,403,2020-09-02
73012,453,0,418,2020-09-02
73703,437,7,290,2020-09-02
74728,429,21,369,2020-09-02
74501,411,12,341,2020-09-02
73503,400,1,366,2020-09-02
73132,399,6,348,2020-09-02
74145,398,1,327,2020-09-02
73162,398,12,342,2020-09-02
73102,395,2,318,2020-09-02
73139,376,6,330,2020-09-02
74112,374,6,329,2020-09-02
74701,371,1,329,2020-09-02
74128,371,4,342,2020-09-02
74066,369,7,320,2020-09-02
73110,365,5,303,2020-09-02
74135,363,10,311,2020-09-02
74745,351,6,289,2020-09-02
73051,345,2,236,2020-09-02
73401,339,4,303,2020-09-02
73505,331,5,301,2020-09-02
74063,324,4,277,2020-09-02
74403,318,10,242,2020-09-02
74960,316,8,227,2020-09-02
