Zip,Cases,Deaths,Recovered,ReportDate
74012,1604,20,1432,2020-09-26
Other***,1303,17,1087,2020-09-26
73119,1292,16,1125,2020-09-26
73942,1197,9,1057,2020-09-26
74133,1160,7,1039,2020-09-26
73072,1154,15,1010,2020-09-26
73099,1081,6,887,2020-09-26
74074,1041,3,886,2020-09-26
73160,1017,13,861,2020-09-26
74136,991,17,908,2020-09-26
73071,964,9,814,2020-09-26
73109,866,7,771,2020-09-26
73013,860,16,722,2020-09-26
74014,859,7,777,2020-09-26
73069,848,8,728,2020-09-26
73841,847,1,26,2020-09-26
73159,837,6,714,2020-09-26
74055,833,2,730,2020-09-26
73701,832,10,655,2020-09-26
74037,813,4,738,2020-09-26
73107,803,6,716,2020-09-26
74464,769,4,612,2020-09-26
73170,761,13,584,2020-09-26
74463,750,2,738,2020-09-26
74017,748,40,563,2020-09-26
74137,746,7,661,2020-09-26
73034,716,3,598,2020-09-26
73129,700,10,613,2020-09-26
74501,698,14,582,2020-09-26
73703,689,10,546,2020-09-26
73521,676,10,600,2020-09-26
74115,669,4,625,2020-09-26
73120,665,21,565,2020-09-26
74008,662,5,586,2020-09-26
73127,637,4,544,2020-09-26
74146,635,3,594,2020-09-26
74011,616,6,540,2020-09-26
73112,614,12,530,2020-09-26
74134,608,4,570,2020-09-26
74006,604,29,537,2020-09-26
73108,592,0,518,2020-09-26
73012,590,0,529,2020-09-26
74701,584,1,473,2020-09-26
74105,574,4,528,2020-09-26
73018,553,6,385,2020-09-26
74129,545,4,501,2020-09-26
74075,541,1,448,2020-09-26
74728,527,21,449,2020-09-26
74110,515,11,480,2020-09-26
73132,510,6,435,2020-09-26
73162,507,13,434,2020-09-26
74354,497,4,424,2020-09-26
73102,489,2,448,2020-09-26
74066,488,9,424,2020-09-26
74403,486,11,366,2020-09-26
74145,470,1,440,2020-09-26
73110,467,9,387,2020-09-26
74063,460,5,399,2020-09-26
74135,451,12,398,2020-09-26
73139,449,6,394,2020-09-26
73401,447,6,383,2020-09-26
73503,446,1,426,2020-09-26
73505,444,6,365,2020-09-26
74301,439,1,331,2020-09-26
74112,439,7,391,2020-09-26
74128,435,4,403,2020-09-26
73036,422,8,333,2020-09-26
74960,410,8,306,2020-09-26
74745,410,7,361,2020-09-26
73008,407,5,335,2020-09-26
73051,394,4,347,2020-09-26
74033,389,4,344,2020-09-26
73135,385,4,323,2020-09-26
74801,384,2,304,2020-09-26
73064,381,2,301,2020-09-26
73130,380,6,301,2020-09-26
73169,376,1,305,2020-09-26
73114,376,3,324,2020-09-26
74019,355,5,296,2020-09-26
74106,355,4,314,2020-09-26
73020,353,3,267,2020-09-26
74107,353,8,315,2020-09-26
74021,335,1,286,2020-09-26
74955,335,4,260,2020-09-26
74804,335,6,257,2020-09-26
74447,333,4,285,2020-09-26
74429,332,13,292,2020-09-26
74851,331,1,300,2020-09-26
73601,330,0,239,2020-09-26
73005,328,6,279,2020-09-26
73010,324,1,236,2020-09-26
73115,324,2,252,2020-09-26
74820,323,1,249,2020-09-26
74070,320,8,289,2020-09-26
73122,309,3,270,2020-09-26
74344,307,17,245,2020-09-26
74601,306,5,215,2020-09-26
74114,306,4,272,2020-09-26
74104,300,1,262,2020-09-26
73501,295,3,265,2020-09-26
73106,295,2,264,2020-09-26
73142,290,5,239,2020-09-26
73003,287,4,241,2020-09-26
73533,284,2,209,2020-09-26
74035,277,2,185,2020-09-26
73080,272,3,241,2020-09-26
74132,269,2,240,2020-09-26
74953,268,4,213,2020-09-26
73096,266,0,148,2020-09-26
74127,263,2,236,2020-09-26
73118,255,3,222,2020-09-26
73644,249,1,115,2020-09-26
74525,243,0,209,2020-09-26
74437,242,3,209,2020-09-26
74743,235,2,204,2020-09-26
73044,232,0,178,2020-09-26
74401,230,4,155,2020-09-26
74467,230,6,202,2020-09-26
73065,219,3,165,2020-09-26
74003,214,8,197,2020-09-26
73089,212,4,163,2020-09-26
73068,209,3,186,2020-09-26
74023,208,2,183,2020-09-26
73025,207,0,177,2020-09-26
74948,207,3,168,2020-09-26
73507,203,2,156,2020-09-26
74848,202,3,176,2020-09-26
73111,202,2,173,2020-09-26
74937,199,5,179,2020-09-26
74868,199,4,150,2020-09-26
74108,192,1,181,2020-09-26
74361,191,3,148,2020-09-26
73116,183,1,165,2020-09-26
74959,181,1,150,2020-09-26
74873,180,0,127,2020-09-26
74010,178,9,146,2020-09-26
74884,174,1,150,2020-09-26
73026,170,4,143,2020-09-26
73078,168,1,127,2020-09-26
73179,165,2,134,2020-09-26
74126,165,2,152,2020-09-26
74462,160,3,127,2020-09-26
74604,158,5,107,2020-09-26
74432,158,2,128,2020-09-26
74116,157,0,149,2020-09-26
73801,156,2,108,2020-09-26
73742,155,2,136,2020-09-26
74426,148,3,125,2020-09-26
73075,147,1,131,2020-09-26
73045,145,0,109,2020-09-26
73047,142,0,127,2020-09-26
74962,141,3,119,2020-09-26
74352,136,0,101,2020-09-26
74346,134,1,120,2020-09-26
74020,133,3,124,2020-09-26
73084,131,2,108,2020-09-26
74015,131,1,112,2020-09-26
73149,130,0,115,2020-09-26
74834,128,9,101,2020-09-26
73945,127,0,120,2020-09-26
74331,127,0,111,2020-09-26
73134,125,1,106,2020-09-26
73662,125,0,63,2020-09-26
74434,124,4,97,2020-09-26
74857,122,2,104,2020-09-26
73128,118,0,108,2020-09-26
74047,118,3,94,2020-09-26
73446,118,1,109,2020-09-26
74730,117,1,95,2020-09-26
73750,117,0,108,2020-09-26
74073,115,2,100,2020-09-26
74016,115,1,87,2020-09-26
74036,113,3,86,2020-09-26
73448,109,0,91,2020-09-26
74044,107,3,86,2020-09-26
74365,106,1,70,2020-09-26
74965,105,2,79,2020-09-26
74120,105,0,97,2020-09-26
73105,101,0,86,2020-09-26
73165,99,1,83,2020-09-26
74436,99,1,84,2020-09-26
73103,99,1,80,2020-09-26
73117,98,0,82,2020-09-26
74451,95,1,73,2020-09-26
74337,93,6,71,2020-09-26
73717,93,0,31,2020-09-26
74339,92,1,81,2020-09-26
74059,91,1,77,2020-09-26
73460,91,3,67,2020-09-26
73554,91,8,73,2020-09-26
74441,90,2,64,2020-09-26
74029,90,1,82,2020-09-26
73052,88,2,75,2020-09-26
74766,88,0,70,2020-09-26
74103,88,0,79,2020-09-26
74048,88,3,81,2020-09-26
74954,88,0,74,2020-09-26
73049,86,2,70,2020-09-26
74902,84,3,68,2020-09-26
74421,83,0,66,2020-09-26
74966,83,0,62,2020-09-26
73086,82,1,62,2020-09-26
74764,82,2,72,2020-09-26
74571,80,3,74,2020-09-26
74119,80,0,72,2020-09-26
74445,79,0,66,2020-09-26
74370,79,1,70,2020-09-26
74859,79,2,62,2020-09-26
73104,77,0,67,2020-09-26
74940,77,0,44,2020-09-26
74053,76,0,61,2020-09-26
74864,75,0,67,2020-09-26
73093,75,0,68,2020-09-26
74058,75,0,65,2020-09-26
73173,73,0,56,2020-09-26
74435,73,1,51,2020-09-26
74523,72,2,61,2020-09-26
73542,72,2,58,2020-09-26
73949,70,0,67,2020-09-26
74338,68,1,60,2020-09-26
74347,68,2,51,2020-09-26
74578,68,1,58,2020-09-26
73055,68,0,42,2020-09-26
74078,68,0,21,2020-09-26
73529,67,1,56,2020-09-26
74740,66,2,53,2020-09-26
74941,66,0,48,2020-09-26
74039,64,2,56,2020-09-26
74079,64,0,53,2020-09-26
73121,64,0,51,2020-09-26
73939,63,0,55,2020-09-26
73150,61,1,47,2020-09-26
74547,61,0,55,2020-09-26
73077,61,0,53,2020-09-26
74130,61,1,57,2020-09-26
73439,60,1,50,2020-09-26
73145,58,0,50,2020-09-26
74131,58,0,51,2020-09-26
74056,57,0,48,2020-09-26
73009,55,8,44,2020-09-26
73772,54,0,47,2020-09-26
73054,54,0,46,2020-09-26
74883,53,0,43,2020-09-26
74855,53,0,44,2020-09-26
74343,53,0,49,2020-09-26
74363,53,0,42,2020-09-26
74931,53,0,49,2020-09-26
74729,52,0,48,2020-09-26
74538,52,0,46,2020-09-26
74041,52,0,43,2020-09-26
73527,51,0,46,2020-09-26
73030,50,0,41,2020-09-26
73141,50,0,45,2020-09-26
73449,49,1,40,2020-09-26
73538,49,1,40,2020-09-26
74930,49,0,37,2020-09-26
73572,49,1,45,2020-09-26
74631,48,1,38,2020-09-26
74454,47,0,37,2020-09-26
74002,47,2,32,2020-09-26
73006,46,1,38,2020-09-26
73741,45,0,32,2020-09-26
73028,43,0,38,2020-09-26
73098,43,1,31,2020-09-26
73015,43,1,31,2020-09-26
74964,42,0,38,2020-09-26
74651,42,1,38,2020-09-26
73550,42,0,39,2020-09-26
