City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,25998,222,20616,2020-11-20
TULSA,18228,169,15607,2020-11-20
EDMOND,6155,34,4778,2020-11-20
BROKEN ARROW,5783,53,4586,2020-11-20
NORMAN,5762,68,4845,2020-11-20
OTHER***,3638,24,2980,2020-11-20
YUKON,2992,9,2380,2020-11-20
STILLWATER,2971,8,2581,2020-11-20
ENID,2940,33,2439,2020-11-20
LAWTON,2625,23,2021,2020-11-20
MOORE,2163,18,1728,2020-11-20
CLAREMORE,2163,51,1618,2020-11-20
SHAWNEE,1796,19,1498,2020-11-20
OWASSO,1745,6,1409,2020-11-20
GUYMON,1693,11,1546,2020-11-20
MUSKOGEE,1683,22,1250,2020-11-20
DURANT,1492,10,1173,2020-11-20
BARTLESVILLE,1427,39,1219,2020-11-20
TAHLEQUAH,1426,5,1109,2020-11-20
ALTUS,1391,23,1147,2020-11-20
ADA,1301,7,965,2020-11-20
TAFT,1268,2,762,2020-11-20
BIXBY,1245,8,1029,2020-11-20
MCALESTER,1237,19,1061,2020-11-20
EL RENO,1216,8,1011,2020-11-20
JENKS,1213,9,1033,2020-11-20
ARDMORE,1074,10,854,2020-11-20
SAND SPRINGS,1054,10,786,2020-11-20
SAPULPA,1048,17,843,2020-11-20
PONCA CITY,1041,13,810,2020-11-20
CHICKASHA,1029,12,870,2020-11-20
MUSTANG,980,5,762,2020-11-20
MIAMI,936,14,821,2020-11-20
FORT SUPPLY,902,2,892,2020-11-20
DUNCAN,840,8,641,2020-11-20
BETHANY,826,7,629,2020-11-20
CLINTON,825,2,613,2020-11-20
BLANCHARD,819,3,651,2020-11-20
CHOCTAW,808,6,643,2020-11-20
BROKEN BOW,788,25,664,2020-11-20
IDABEL,749,12,550,2020-11-20
STILWELL,745,11,563,2020-11-20
COLLINSVILLE,726,3,550,2020-11-20
GUTHRIE,689,0,547,2020-11-20
VINITA,682,2,573,2020-11-20
LEXINGTON,669,6,569,2020-11-20
SALLISAW,669,4,556,2020-11-20
GLENPOOL,653,7,538,2020-11-20
POTEAU,642,6,525,2020-11-20
GROVE,634,27,526,2020-11-20
ELK CITY,629,7,538,2020-11-20
OKMULGEE,620,7,523,2020-11-20
PURCELL,620,7,472,2020-11-20
SEMINOLE,614,6,528,2020-11-20
WOODWARD,610,3,436,2020-11-20
WEATHERFORD,608,8,517,2020-11-20
ATOKA,605,0,426,2020-11-20
SKIATOOK,602,8,500,2020-11-20
COWETA,595,15,488,2020-11-20
ANADARKO,560,12,457,2020-11-20
NEWCASTLE,537,4,445,2020-11-20
HOMINY,536,2,511,2020-11-20
TUTTLE,520,5,416,2020-11-20
MCLOUD,505,1,449,2020-11-20
HENRYETTA,495,8,407,2020-11-20
PRYOR CREEK,475,9,361,2020-11-20
SAYRE,466,10,418,2020-11-20
PAULS VALLEY,454,4,367,2020-11-20
TECUMSEH,436,1,361,2020-11-20
BOLEY,422,7,283,2020-11-20
PIEDMONT,419,3,322,2020-11-20
NOBLE,419,5,339,2020-11-20
WAGONER,418,6,350,2020-11-20
HUGO,417,4,356,2020-11-20
CUSHING,416,4,329,2020-11-20
JAY,400,2,349,2020-11-20
MADILL,387,2,289,2020-11-20
HARRAH,373,5,301,2020-11-20
STIGLER,373,5,289,2020-11-20
ALVA,368,1,212,2020-11-20
MULDROW,363,3,317,2020-11-20
HOLDENVILLE,351,4,302,2020-11-20
MARIETTA,341,0,240,2020-11-20
CHECOTAH,341,6,275,2020-11-20
