City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,34064,264,28502,2020-12-07
TULSA,22486,190,19580,2020-12-07
EDMOND,8332,51,7017,2020-12-07
BROKEN ARROW,7513,65,6339,2020-12-07
NORMAN,7434,75,6320,2020-12-07
OTHER***,4383,25,3801,2020-12-07
YUKON,4136,13,3501,2020-12-07
ENID,3866,35,3367,2020-12-07
LAWTON,3674,29,3054,2020-12-07
STILLWATER,3590,11,3237,2020-12-07
MOORE,3048,21,2455,2020-12-07
CLAREMORE,2857,57,2363,2020-12-07
SHAWNEE,2488,20,2082,2020-12-07
OWASSO,2367,6,1945,2020-12-07
MUSKOGEE,2293,29,1802,2020-12-07
GUYMON,1911,13,1773,2020-12-07
BARTLESVILLE,1857,44,1576,2020-12-07
TAHLEQUAH,1851,8,1509,2020-12-07
ADA,1846,10,1547,2020-12-07
DURANT,1799,13,1565,2020-12-07
ALTUS,1731,33,1512,2020-12-07
BIXBY,1578,8,1331,2020-12-07
PONCA CITY,1568,13,1265,2020-12-07
EL RENO,1477,9,1302,2020-12-07
SAND SPRINGS,1471,12,1218,2020-12-07
MCALESTER,1468,19,1303,2020-12-07
JENKS,1468,12,1297,2020-12-07
ARDMORE,1457,11,1226,2020-12-07
TAFT,1457,2,1299,2020-12-07
SAPULPA,1401,22,1193,2020-12-07
CHICKASHA,1383,14,1136,2020-12-07
MUSTANG,1298,9,1121,2020-12-07
DUNCAN,1241,11,999,2020-12-07
MIAMI,1126,17,978,2020-12-07
BLANCHARD,1115,4,916,2020-12-07
CLINTON,1104,7,941,2020-12-07
CHOCTAW,1097,9,897,2020-12-07
BETHANY,1094,8,917,2020-12-07
GUTHRIE,1079,1,804,2020-12-07
COLLINSVILLE,998,5,824,2020-12-07
WOODWARD,948,5,780,2020-12-07
WEATHERFORD,923,8,762,2020-12-07
STILWELL,918,11,696,2020-12-07
FORT SUPPLY,911,2,904,2020-12-07
VINITA,885,2,727,2020-12-07
BROKEN BOW,872,27,771,2020-12-07
ELK CITY,849,7,724,2020-12-07
IDABEL,828,13,759,2020-12-07
COWETA,811,15,704,2020-12-07
POTEAU,811,7,691,2020-12-07
GROVE,805,29,665,2020-12-07
SKIATOOK,802,8,688,2020-12-07
PURCELL,791,9,676,2020-12-07
SALLISAW,788,4,701,2020-12-07
OKMULGEE,775,13,651,2020-12-07
ANADARKO,771,14,612,2020-12-07
LEXINGTON,764,7,672,2020-12-07
GLENPOOL,764,7,669,2020-12-07
ATOKA,732,0,651,2020-12-07
TUTTLE,721,5,615,2020-12-07
SEMINOLE,710,7,619,2020-12-07
NEWCASTLE,669,4,583,2020-12-07
PRYOR CREEK,657,11,539,2020-12-07
MCLOUD,625,1,542,2020-12-07
ALVA,608,3,461,2020-12-07
TECUMSEH,598,1,502,2020-12-07
HOMINY,582,2,545,2020-12-07
PAULS VALLEY,581,5,509,2020-12-07
NOBLE,580,6,472,2020-12-07
WAGONER,568,8,448,2020-12-07
MADILL,567,2,494,2020-12-07
CUSHING,562,4,468,2020-12-07
HENRYETTA,556,9,487,2020-12-07
PIEDMONT,548,4,475,2020-12-07
SAYRE,542,10,499,2020-12-07
BOLEY,537,7,517,2020-12-07
SULPHUR,509,5,392,2020-12-07
HARRAH,501,5,399,2020-12-07
HUGO,495,4,432,2020-12-07
JAY,492,2,417,2020-12-07
MARIETTA,469,0,405,2020-12-07
CHECOTAH,440,6,376,2020-12-07
MARLOW,437,3,347,2020-12-07
EUFAULA,432,7,357,2020-12-07
STIGLER,422,6,377,2020-12-07
BRISTOW,421,11,348,2020-12-07
HOLDENVILLE,411,4,374,2020-12-07
MULDROW,410,3,366,2020-12-07
KINGFISHER,407,1,354,2020-12-07
FORT GIBSON,405,5,331,2020-12-07
LINDSAY,390,4,337,2020-12-07
FAIRVIEW,373,2,295,2020-12-07
HEAVENER,370,8,329,2020-12-07
CHANDLER,367,10,293,2020-12-07
CATOOSA,367,4,303,2020-12-07
CALERA,363,1,311,2020-12-07
WEWOKA,355,2,300,2020-12-07
SPIRO,354,1,331,2020-12-07
HELENA,349,1,219,2020-12-07
WARR ACRES,347,1,299,2020-12-07
LOCUST GROVE,342,0,294,2020-12-07
HENNESSEY,340,2,296,2020-12-07
OKEMAH,338,5,285,2020-12-07
SPENCER,332,3,258,2020-12-07
ELGIN,329,3,262,2020-12-07
MIDWEST CITY,328,9,270,2020-12-07
CACHE,320,2,251,2020-12-07
AFTON,319,2,274,2020-12-07
HINTON,319,0,285,2020-12-07
CLEVELAND,309,5,265,2020-12-07
MANNFORD,300,4,256,2020-12-07
JONES,300,2,223,2020-12-07
KINGSTON,293,2,236,2020-12-07
PRAGUE,292,1,262,2020-12-07
SALINA,289,2,224,2020-12-07
MOUNDS,289,6,251,2020-12-07
CHELSEA,287,3,247,2020-12-07
VIAN,286,3,254,2020-12-07
DEL CITY,278,0,231,2020-12-07
MEEKER,278,12,221,2020-12-07
NOWATA,278,4,232,2020-12-07
TISHOMINGO,277,3,238,2020-12-07
SPERRY,275,2,239,2020-12-07
INOLA,263,3,221,2020-12-07
FREDERICK,262,6,209,2020-12-07
WASHINGTON,260,0,224,2020-12-07
COALGATE,257,2,225,2020-12-07
PERRY,253,2,175,2020-12-07
PERKINS,249,3,200,2020-12-07
PAWHUSKA,249,2,200,2020-12-07
WYNNEWOOD,247,2,208,2020-12-07
CARNEGIE,245,5,187,2020-12-07
ANTLERS,243,6,216,2020-12-07
HULBERT,242,2,199,2020-12-07
OOLOGAH,242,1,194,2020-12-07
CHOUTEAU,241,6,195,2020-12-07
BLACKWELL,237,4,203,2020-12-07
WESTVILLE,233,2,192,2020-12-07
DAVIS,233,0,192,2020-12-07
DEWEY,227,1,194,2020-12-07
STRATFORD,223,0,209,2020-12-07
PAWNEE,220,1,186,2020-12-07
HOOKER,218,0,192,2020-12-07
NICHOLS HILLS,214,0,184,2020-12-07
ROLAND,214,1,202,2020-12-07
HASKELL,212,1,184,2020-12-07
APACHE,212,2,166,2020-12-07
MANGUM,212,8,177,2020-12-07
POCOLA,207,3,186,2020-12-07
MORRIS,206,0,187,2020-12-07
STROUD,198,1,161,2020-12-07
COMANCHE,196,4,165,2020-12-07
BEGGS,191,3,159,2020-12-07
VALLIANT,190,3,168,2020-12-07
COLCORD,189,1,156,2020-12-07
WISTER,186,1,168,2020-12-07
WATONGA,183,0,147,2020-12-07
TALIHINA,183,6,172,2020-12-07
KONAWA,183,2,143,2020-12-07
NEWKIRK,182,1,154,2020-12-07
WALTERS,179,2,142,2020-12-07
KANSAS,177,4,145,2020-12-07
