City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,18091,190,15899,2020-10-23
TULSA,14015,137,12465,2020-10-23
NORMAN,4174,46,3671,2020-10-23
BROKEN ARROW,4030,42,3512,2020-10-23
EDMOND,3852,26,3251,2020-10-23
OTHER***,2523,18,2165,2020-10-23
STILLWATER,2261,8,2123,2020-10-23
ENID,2144,25,1826,2020-10-23
YUKON,1811,7,1527,2020-10-23
LAWTON,1458,14,1222,2020-10-23
MOORE,1422,15,1207,2020-10-23
GUYMON,1393,10,1324,2020-10-23
CLAREMORE,1380,49,1173,2020-10-23
SHAWNEE,1189,13,964,2020-10-23
OWASSO,1145,3,991,2020-10-23
MUSKOGEE,1050,21,845,2020-10-23
BARTLESVILLE,1046,38,894,2020-10-23
TAHLEQUAH,1007,4,860,2020-10-23
ALTUS,960,13,840,2020-10-23
JENKS,957,6,873,2020-10-23
MCALESTER,925,18,786,2020-10-23
DURANT,904,8,724,2020-10-23
FORT SUPPLY,892,2,881,2020-10-23
BIXBY,867,5,752,2020-10-23
EL RENO,835,8,499,2020-10-23
CHICKASHA,774,10,676,2020-10-23
TAFT,746,2,734,2020-10-23
MIAMI,732,7,626,2020-10-23
SAPULPA,684,13,587,2020-10-23
PONCA CITY,655,13,583,2020-10-23
ARDMORE,640,8,537,2020-10-23
SAND SPRINGS,638,5,566,2020-10-23
MUSTANG,625,4,526,2020-10-23
BROKEN BOW,625,23,533,2020-10-23
ADA,611,1,453,2020-10-23
CHOCTAW,537,4,457,2020-10-23
BETHANY,530,6,465,2020-10-23
VINITA,524,1,477,2020-10-23
BLANCHARD,523,1,428,2020-10-23
CLINTON,516,0,451,2020-10-23
STILWELL,515,9,388,2020-10-23
LEXINGTON,511,5,403,2020-10-23
IDABEL,508,8,437,2020-10-23
HOMINY,500,2,476,2020-10-23
GLENPOOL,496,5,421,2020-10-23
SALLISAW,482,4,378,2020-10-23
OKMULGEE,461,5,353,2020-10-23
GROVE,459,19,380,2020-10-23
ELK CITY,459,6,384,2020-10-23
DUNCAN,454,4,335,2020-10-23
POTEAU,452,5,386,2020-10-23
GUTHRIE,447,0,367,2020-10-23
COLLINSVILLE,442,1,386,2020-10-23
WEATHERFORD,436,3,397,2020-10-23
ANADARKO,431,9,371,2020-10-23
SKIATOOK,418,8,359,2020-10-23
SEMINOLE,405,4,314,2020-10-23
MCLOUD,402,1,366,2020-10-23
COWETA,401,14,354,2020-10-23
SAYRE,376,5,274,2020-10-23
PURCELL,360,4,308,2020-10-23
NEWCASTLE,356,3,291,2020-10-23
HENRYETTA,354,3,268,2020-10-23
ATOKA,349,0,302,2020-10-23
TUTTLE,316,5,266,2020-10-23
WAGONER,309,6,248,2020-10-23
PRYOR CREEK,308,6,246,2020-10-23
JAY,296,1,237,2020-10-23
HUGO,293,2,251,2020-10-23
TECUMSEH,291,0,250,2020-10-23
CUSHING,284,2,229,2020-10-23
BOLEY,283,2,38,2020-10-23
NOBLE,281,3,241,2020-10-23
MULDROW,281,3,244,2020-10-23
PIEDMONT,262,3,225,2020-10-23
HEAVENER,261,7,236,2020-10-23
HOLDENVILLE,260,3,222,2020-10-23
WOODWARD,254,2,216,2020-10-23
CHECOTAH,244,3,192,2020-10-23
HARRAH,237,2,193,2020-10-23
SPIRO,231,1,216,2020-10-23
BRISTOW,231,9,200,2020-10-23
EUFAULA,226,6,174,2020-10-23
WEWOKA,222,1,185,2020-10-23
PAULS VALLEY,218,2,182,2020-10-23
STIGLER,218,4,183,2020-10-23
MIDWEST CITY,212,8,178,2020-10-23
KINGFISHER,209,1,167,2020-10-23
LOCUST GROVE,208,0,167,2020-10-23
HINTON,203,0,183,2020-10-23
WARR ACRES,201,0,179,2020-10-23
HENNESSEY,189,2,174,2020-10-23
SULPHUR,187,2,151,2020-10-23
FORT GIBSON,187,4,148,2020-10-23
CALERA,182,1,152,2020-10-23
CHANDLER,180,9,151,2020-10-23
VIAN,178,3,147,2020-10-23
MARIETTA,173,0,159,2020-10-23
MADILL,171,1,134,2020-10-23
SPENCER,171,2,145,2020-10-23
CHELSEA,165,2,135,2020-10-23
SALINA,164,1,123,2020-10-23
CATOOSA,164,2,141,2020-10-23
AFTON,160,1,137,2020-10-23
NOWATA,155,3,123,2020-10-23
CLEVELAND,154,3,142,2020-10-23
TISHOMINGO,153,3,126,2020-10-23
MEEKER,151,9,110,2020-10-23
MOUNDS,148,3,128,2020-10-23
INOLA,148,3,123,2020-10-23
DEL CITY,147,0,127,2020-10-23
SPERRY,146,2,127,2020-10-23
ANTLERS,145,5,120,2020-10-23
ALVA,144,0,114,2020-10-23
ROLAND,142,0,126,2020-10-23
MANNFORD,139,4,119,2020-10-23
LINDSAY,131,2,111,2020-10-23
WESTVILLE,131,2,112,2020-10-23
OKEMAH,129,3,85,2020-10-23
HOOKER,129,0,119,2020-10-23
POCOLA,128,3,115,2020-10-23
PRAGUE,126,0,104,2020-10-23
DEWEY,126,1,108,2020-10-23
VALLIANT,125,3,97,2020-10-23
JONES,123,2,101,2020-10-23
MORRIS,122,0,93,2020-10-23
PERKINS,122,2,104,2020-10-23
PAWHUSKA,121,0,90,2020-10-23
CHOUTEAU,120,6,102,2020-10-23
NICHOLS HILLS,120,0,107,2020-10-23
OOLOGAH,118,0,100,2020-10-23
TALIHINA,117,3,97,2020-10-23
MANGUM,117,8,92,2020-10-23
WISTER,117,1,100,2020-10-23
WASHINGTON,117,0,96,2020-10-23
HASKELL,114,1,103,2020-10-23
COMMERCE,111,1,99,2020-10-23
FREDERICK,111,3,99,2020-10-23
BEGGS,110,0,90,2020-10-23
HOWE,110,0,101,2020-10-23
HULBERT,106,2,94,2020-10-23
PAWNEE,106,1,87,2020-10-23
WYANDOTTE,103,1,91,2020-10-23
WRIGHT CITY,101,0,83,2020-10-23
MARLOW,100,1,82,2020-10-23
STROUD,99,0,76,2020-10-23
WILBURTON,97,1,75,2020-10-23
COMANCHE,97,2,81,2020-10-23
COLCORD,95,1,78,2020-10-23
KANSAS,94,3,77,2020-10-23
GORE,94,3,82,2020-10-23
KINGSTON,93,1,79,2020-10-23
FAIRVIEW,92,0,66,2020-10-23
APACHE,90,2,64,2020-10-23
HOBART,89,1,68,2020-10-23
HAWORTH,89,2,73,2020-10-23
ELGIN,89,1,71,2020-10-23
CARNEGIE,86,2,62,2020-10-23
DAVIS,85,0,70,2020-10-23
TEXHOMA,84,0,79,2020-10-23
FAIRLAND,83,0,71,2020-10-23
WYNNEWOOD,82,1,61,2020-10-23
CACHE,80,0,62,2020-10-23
BARNSDALL,80,2,69,2020-10-23
KELLYVILLE,78,2,67,2020-10-23
LUTHER,78,2,67,2020-10-23
WALTERS,76,1,55,2020-10-23
KEOTA,76,0,72,2020-10-23
MEAD,74,1,59,2020-10-23
STRATFORD,74,0,57,2020-10-23
GOODWELL,73,0,68,2020-10-23
FORT COBB,73,0,68,2020-10-23
COLBERT,72,0,50,2020-10-23
WATONGA,71,0,57,2020-10-23
CADDO,70,0,59,2020-10-23
PERRY,70,1,63,2020-10-23
QUAPAW,70,0,62,2020-10-23
HARTSHORNE,70,0,62,2020-10-23
BINGER,70,9,56,2020-10-23
BLACKWELL,70,1,56,2020-10-23
CAMERON,69,0,54,2020-10-23
KIEFER,69,0,63,2020-10-23
DRUMRIGHT,69,1,59,2020-10-23
NEWKIRK,67,1,57,2020-10-23
COALGATE,66,0,54,2020-10-23
PADEN,66,0,36,2020-10-23
LONE GROVE,65,1,49,2020-10-23
WETUMKA,63,0,51,2020-10-23
OKARCHE,62,0,46,2020-10-23
WELLSTON,62,0,47,2020-10-23
TALALA,61,0,55,2020-10-23
HOLLIS,61,0,56,2020-10-23
KONAWA,61,1,44,2020-10-23
HELENA,61,0,53,2020-10-23
PORTER,60,0,52,2020-10-23
WARNER,60,0,44,2020-10-23
BOKOSHE,60,0,56,2020-10-23
CRESCENT,59,1,48,2020-10-23
ELMORE CITY,58,0,47,2020-10-23
MINCO,58,0,46,2020-10-23
MAYSVILLE,58,2,49,2020-10-23
BOKCHITO,57,1,43,2020-10-23
BLAIR,56,0,45,2020-10-23
ALEX,56,0,51,2020-10-23
EARLSBORO,55,0,44,2020-10-23
HYDRO,55,0,44,2020-10-23
CEMENT,55,0,41,2020-10-23
WATTS,54,0,50,2020-10-23
TONKAWA,54,0,45,2020-10-23
FORT TOWSON,54,0,38,2020-10-23
FLETCHER,53,0,38,2020-10-23
YALE,52,1,45,2020-10-23
ARCADIA,51,0,41,2020-10-23
