City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,8246,94,6857,2020-08-06
TULSA,6848,78,5827,2020-08-06
BROKEN ARROW,1684,24,1346,2020-08-06
EDMOND,1462,17,1257,2020-08-06
NORMAN,1435,31,1241,2020-08-06
GUYMON,861,7,845,2020-08-06
OTHER***,754,6,624,2020-08-06
YUKON,631,4,521,2020-08-06
MOORE,617,11,527,2020-08-06
LAWTON,597,9,537,2020-08-06
JENKS,582,0,546,2020-08-06
CLAREMORE,562,13,404,2020-08-06
STILLWATER,557,3,502,2020-08-06
BARTLESVILLE,478,37,407,2020-08-06
ALTUS,456,5,384,2020-08-06
OWASSO,410,2,361,2020-08-06
BROKEN BOW,376,22,331,2020-08-06
ENID,370,5,291,2020-08-06
MUSKOGEE,347,12,236,2020-08-06
BIXBY,347,2,296,2020-08-06
SHAWNEE,288,8,217,2020-08-06
IDABEL,278,4,238,2020-08-06
TAHLEQUAH,278,2,178,2020-08-06
ARDMORE,266,2,224,2020-08-06
SAPULPA,262,4,221,2020-08-06
GLENPOOL,255,1,223,2020-08-06
DURANT,255,0,209,2020-08-06
BETHANY,238,1,207,2020-08-06
CHICKASHA,222,4,203,2020-08-06
SAND SPRINGS,221,3,175,2020-08-06
STILWELL,211,5,139,2020-08-06
COWETA,197,13,157,2020-08-06
MIAMI,197,3,181,2020-08-06
PONCA CITY,194,8,159,2020-08-06
SKIATOOK,189,7,165,2020-08-06
MUSTANG,186,1,168,2020-08-06
COLLINSVILLE,175,1,151,2020-08-06
EL RENO,175,1,141,2020-08-06
GROVE,171,16,146,2020-08-06
MCALESTER,171,3,109,2020-08-06
PURCELL,168,3,142,2020-08-06
OKMULGEE,165,2,139,2020-08-06
LEXINGTON,165,1,146,2020-08-06
CHOCTAW,155,2,126,2020-08-06
ANADARKO,148,3,100,2020-08-06
ADA,144,0,117,2020-08-06
HENRYETTA,140,1,104,2020-08-06
HUGO,140,1,129,2020-08-06
BLANCHARD,134,1,119,2020-08-06
SALLISAW,133,1,84,2020-08-06
WAGONER,124,5,94,2020-08-06
DUNCAN,123,1,92,2020-08-06
WARR ACRES,122,0,95,2020-08-06
CLINTON,120,0,94,2020-08-06
GUTHRIE,111,0,95,2020-08-06
HINTON,107,0,97,2020-08-06
NOBLE,106,1,85,2020-08-06
NEWCASTLE,105,1,91,2020-08-06
WEWOKA,103,1,61,2020-08-06
TUTTLE,100,2,85,2020-08-06
PAULS VALLEY,99,1,89,2020-08-06
PRYOR CREEK,98,2,79,2020-08-06
HOOKER,93,0,92,2020-08-06
MIDWEST CITY,91,2,74,2020-08-06
HOLDENVILLE,87,1,61,2020-08-06
JAY,85,1,82,2020-08-06
CHECOTAH,83,1,68,2020-08-06
MULDROW,82,1,55,2020-08-06
CUSHING,79,1,59,2020-08-06
SEMINOLE,79,3,58,2020-08-06
MANGUM,78,8,66,2020-08-06
PIEDMONT,76,1,69,2020-08-06
EUFAULA,76,0,54,2020-08-06
BRISTOW,73,2,46,2020-08-06
CATOOSA,72,0,52,2020-08-06
MADILL,72,1,54,2020-08-06
HEAVENER,69,0,29,2020-08-06
WEATHERFORD,68,0,61,2020-08-06
AFTON,68,0,59,2020-08-06
DEL CITY,67,0,52,2020-08-06
CLEVELAND,66,3,53,2020-08-06
WESTVILLE,65,1,56,2020-08-06
LOCUST GROVE,64,0,53,2020-08-06
SPENCER,62,1,53,2020-08-06
SPERRY,61,1,48,2020-08-06
DEWEY,60,1,48,2020-08-06
POTEAU,60,0,39,2020-08-06
LINDSAY,59,2,47,2020-08-06
TALIHINA,58,1,38,2020-08-06
WRIGHT CITY,58,0,43,2020-08-06
FORT GIBSON,57,3,45,2020-08-06
VINITA,56,0,46,2020-08-06
INOLA,54,2,38,2020-08-06
KINGFISHER,54,0,45,2020-08-06
SALINA,53,1,36,2020-08-06
HARRAH,52,0,38,2020-08-06
ATOKA,52,0,48,2020-08-06
NICHOLS HILLS,52,0,48,2020-08-06
MCLOUD,51,1,38,2020-08-06
MOUNDS,48,1,42,2020-08-06
KELLYVILLE,48,2,37,2020-08-06
MARIETTA,47,0,45,2020-08-06
COMMERCE,47,0,44,2020-08-06
HOMINY,47,2,41,2020-08-06
JONES,46,1,34,2020-08-06
FREDERICK,46,1,41,2020-08-06
BINGER,46,9,37,2020-08-06
CHOUTEAU,46,3,37,2020-08-06
MANNFORD,45,1,28,2020-08-06
PAWNEE,45,0,41,2020-08-06
CALERA,44,0,39,2020-08-06
MORRIS,44,0,28,2020-08-06
ANTLERS,43,0,28,2020-08-06
TEXHOMA,43,0,32,2020-08-06
TECUMSEH,43,0,29,2020-08-06
SULPHUR,43,0,36,2020-08-06
COLCORD,42,1,37,2020-08-06
CHELSEA,42,0,32,2020-08-06
HAWORTH,41,1,35,2020-08-06
OOLOGAH,41,0,33,2020-08-06
ELK CITY,41,1,26,2020-08-06
VALLIANT,41,0,41,2020-08-06
BEGGS,40,0,31,2020-08-06
WILBURTON,39,1,24,2020-08-06
HASKELL,39,0,34,2020-08-06
VIAN,39,1,26,2020-08-06
HULBERT,38,0,21,2020-08-06
PRAGUE,37,0,24,2020-08-06
WYANDOTTE,36,0,15,2020-08-06
PERKINS,35,0,33,2020-08-06
WASHINGTON,35,0,32,2020-08-06
SPIRO,34,0,22,2020-08-06
MARLOW,33,0,30,2020-08-06
PERRY,33,0,29,2020-08-06
WOODWARD,32,0,28,2020-08-06
STROUD,32,0,21,2020-08-06
CHANDLER,31,1,23,2020-08-06
KIEFER,31,0,25,2020-08-06
COMANCHE,31,1,29,2020-08-06
NOWATA,30,1,29,2020-08-06
KINGSTON,30,0,24,2020-08-06
STIGLER,29,0,18,2020-08-06
PAWHUSKA,28,0,23,2020-08-06
WETUMKA,27,0,17,2020-08-06
HENNESSEY,27,0,22,2020-08-06
RED ROCK,26,1,21,2020-08-06
OKARCHE,26,0,24,2020-08-06
ELGIN,26,0,25,2020-08-06
DAVIS,26,0,19,2020-08-06
MEAD,26,1,14,2020-08-06
CACHE,25,0,22,2020-08-06
WAYNE,25,0,21,2020-08-06
FAIRLAND,25,0,17,2020-08-06
OCHELATA,25,1,21,2020-08-06
BOKOSHE,25,0,12,2020-08-06
FAIRFAX,24,0,19,2020-08-06
HOLLIS,24,0,12,2020-08-06
OKEMAH,24,0,18,2020-08-06
