Zip,Cases,Deaths,Recovered,ReportDate
73099,3892,13,3317,2020-12-04
74012,3494,39,2952,2020-12-04
73160,2885,18,2344,2020-12-04
Other***,2714,29,2309,2020-12-04
73072,2701,20,2285,2020-12-04
73013,2525,27,2093,2020-12-04
74133,2379,21,2056,2020-12-04
73170,2361,27,1882,2020-12-04
73119,2270,29,1958,2020-12-04
74055,2241,6,1873,2020-12-04
73034,2161,8,1813,2020-12-04
73071,2148,35,1800,2020-12-04
74014,2104,14,1798,2020-12-04
73703,1937,12,1620,2020-12-04
73159,1918,7,1587,2020-12-04
74074,1896,7,1721,2020-12-04
73942,1892,13,1745,2020-12-04
73505,1852,14,1492,2020-12-04
73701,1790,23,1572,2020-12-04
73120,1759,24,1474,2020-12-04
73012,1724,5,1460,2020-12-04
74464,1709,6,1422,2020-12-04
74820,1709,10,1453,2020-12-04
74701,1694,12,1482,2020-12-04
74136,1667,24,1463,2020-12-04
73069,1661,10,1445,2020-12-04
73521,1653,33,1449,2020-12-04
74017,1618,51,1331,2020-12-04
73109,1591,9,1390,2020-12-04
74011,1548,10,1314,2020-12-04
74008,1530,8,1296,2020-12-04
74137,1511,9,1314,2020-12-04
73107,1493,8,1281,2020-12-04
73112,1435,15,1214,2020-12-04
74037,1435,12,1278,2020-12-04
74403,1424,15,1110,2020-12-04
73162,1408,18,1156,2020-12-04
74063,1405,11,1160,2020-12-04
73036,1397,9,1260,2020-12-04
73401,1374,11,1160,2020-12-04
73110,1350,14,1064,2020-12-04
74501,1343,16,1214,2020-12-04
74134,1343,7,1149,2020-12-04
74066,1322,20,1115,2020-12-04
74463,1319,2,1275,2020-12-04
74006,1310,34,1127,2020-12-04
73129,1296,12,1099,2020-12-04
73132,1281,9,1089,2020-12-04
73018,1268,13,1063,2020-12-04
73127,1266,5,1091,2020-12-04
73064,1250,8,1077,2020-12-04
74804,1230,13,1018,2020-12-04
74105,1182,11,1047,2020-12-04
73533,1173,10,933,2020-12-04
74115,1158,12,1030,2020-12-04
74075,1140,3,1016,2020-12-04
74801,1112,6,919,2020-12-04
74146,1109,5,970,2020-12-04
73108,1101,0,960,2020-12-04
73601,1078,7,899,2020-12-04
74019,1067,5,898,2020-12-04
74354,1063,16,941,2020-12-04
73020,1040,9,862,2020-12-04
73008,1037,7,861,2020-12-04
73010,1037,3,879,2020-12-04
73044,1020,1,762,2020-12-04
73139,1014,8,857,2020-12-04
73135,975,10,771,2020-12-04
74129,958,7,837,2020-12-04
74021,938,4,797,2020-12-04
73841,925,2,914,2020-12-04
74601,923,7,754,2020-12-04
74145,922,5,797,2020-12-04
73003,915,6,777,2020-12-04
73130,908,11,760,2020-12-04
73114,905,6,739,2020-12-04
74135,893,13,771,2020-12-04
73096,881,8,724,2020-12-04
74960,880,11,691,2020-12-04
74728,863,26,762,2020-12-04
73801,855,5,695,2020-12-04
73115,845,5,666,2020-12-04
73501,841,9,742,2020-12-04
74301,828,2,715,2020-12-04
74112,822,11,696,2020-12-04
74745,819,13,752,2020-12-04
73507,802,5,655,2020-12-04
74110,792,14,718,2020-12-04
74953,789,7,674,2020-12-04
74429,784,15,677,2020-12-04
74107,772,11,662,2020-12-04
74955,767,4,683,2020-12-04
73142,764,11,650,2020-12-04
73644,762,6,653,2020-12-04
74070,756,8,656,2020-12-04
73080,752,8,648,2020-12-04
74447,750,10,627,2020-12-04
74033,746,7,657,2020-12-04
73051,735,7,641,2020-12-04
74344,731,28,629,2020-12-04
74401,729,9,552,2020-12-04
73005,717,14,572,2020-12-04
74525,716,0,639,2020-12-04
74128,715,6,641,2020-12-04
73089,687,5,583,2020-12-04
74106,672,7,606,2020-12-04
73122,670,6,551,2020-12-04
73106,665,2,572,2020-12-04
74114,660,4,576,2020-12-04
73065,649,4,567,2020-12-04
73025,644,2,540,2020-12-04
74868,643,7,571,2020-12-04
74127,627,4,543,2020-12-04
74361,621,10,511,2020-12-04
74104,619,3,563,2020-12-04
74851,610,1,528,2020-12-04
73503,591,1,576,2020-12-04
73118,587,4,498,2020-12-04
73102,570,3,543,2020-12-04
74604,567,6,441,2020-12-04
74035,562,2,540,2020-12-04
73075,561,5,495,2020-12-04
74873,560,1,468,2020-12-04
73068,547,6,442,2020-12-04
73169,542,1,514,2020-12-04
73446,538,2,470,2020-12-04
74437,537,9,474,2020-12-04
74829,535,7,519,2020-12-04
73078,531,4,461,2020-12-04
74467,529,7,436,2020-12-04
73717,527,1,396,2020-12-04
73662,521,10,486,2020-12-04
74132,518,4,455,2020-12-04
74023,515,4,443,2020-12-04
73116,514,9,424,2020-12-04
73111,484,4,401,2020-12-04
74743,483,4,421,2020-12-04
