Zip,Cases,Deaths,Recovered,ReportDate
73942,838,7,823,2020-07-24
74136,560,13,503,2020-07-24
74012,555,12,444,2020-07-24
74037,510,0,476,2020-07-24
74133,472,5,403,2020-07-24
73119,470,9,356,2020-07-24
73160,447,10,371,2020-07-24
73072,423,12,333,2020-07-24
73099,420,2,347,2020-07-24
73107,398,3,310,2020-07-24
73013,377,12,306,2020-07-24
73159,356,2,278,2020-07-24
74728,348,15,269,2020-07-24
73109,333,2,246,2020-07-24
74137,318,5,282,2020-07-24
74006,318,29,274,2020-07-24
73071,309,5,247,2020-07-24
73012,308,0,279,2020-07-24
73112,306,8,245,2020-07-24
74014,305,3,247,2020-07-24
73129,302,1,227,2020-07-24
74146,300,2,257,2020-07-24
74115,296,2,227,2020-07-24
73120,294,10,246,2020-07-24
Other***,290,6,223,2020-07-24
74055,290,2,218,2020-07-24
73127,286,1,215,2020-07-24
73521,276,3,122,2020-07-24
73170,272,8,214,2020-07-24
74074,266,1,241,2020-07-24
74110,256,2,216,2020-07-24
73108,254,0,181,2020-07-24
73034,253,1,217,2020-07-24
74745,245,3,197,2020-07-24
74105,241,4,199,2020-07-24
74129,240,1,193,2020-07-24
74008,234,2,193,2020-07-24
74134,221,1,171,2020-07-24
74011,215,4,174,2020-07-24
73069,212,5,173,2020-07-24
73139,209,5,140,2020-07-24
73132,208,2,155,2020-07-24
74128,200,3,170,2020-07-24
74145,200,0,163,2020-07-24
73501,199,2,191,2020-07-24
73018,199,4,159,2020-07-24
74017,198,6,105,2020-07-24
74135,195,7,162,2020-07-24
74033,192,0,169,2020-07-24
73401,190,2,163,2020-07-24
73162,190,3,140,2020-07-24
73505,182,4,157,2020-07-24
74112,182,4,134,2020-07-24
73110,181,1,137,2020-07-24
74075,179,0,157,2020-07-24
74701,178,0,128,2020-07-24
73008,173,1,141,2020-07-24
74066,159,4,118,2020-07-24
74106,153,3,133,2020-07-24
74344,152,15,116,2020-07-24
74354,152,2,118,2020-07-24
73122,151,2,116,2020-07-24
74070,150,7,129,2020-07-24
74403,149,10,98,2020-07-24
73114,147,0,122,2020-07-24
74464,145,1,100,2020-07-24
73135,143,2,106,2020-07-24
74063,143,2,114,2020-07-24
74429,140,13,111,2020-07-24
74107,137,5,114,2020-07-24
74132,137,0,123,2020-07-24
73080,134,3,116,2020-07-24
73064,129,1,108,2020-07-24
73142,129,5,107,2020-07-24
74960,129,4,82,2020-07-24
74743,127,1,110,2020-07-24
73106,125,0,97,2020-07-24
73115,124,2,90,2020-07-24
74019,124,3,103,2020-07-24
73036,123,1,92,2020-07-24
74021,121,1,101,2020-07-24
73003,120,1,91,2020-07-24
73118,118,2,95,2020-07-24
73130,117,2,96,2020-07-24
74447,114,0,72,2020-07-24
74114,114,3,87,2020-07-24
74104,112,1,93,2020-07-24
73020,112,2,78,2020-07-24
73703,106,0,68,2020-07-24
74127,105,1,89,2020-07-24
73945,104,0,104,2020-07-24
73010,102,0,86,2020-07-24
74801,102,1,73,2020-07-24
73701,100,2,62,2020-07-24
74003,100,8,88,2020-07-24
73169,97,1,95,2020-07-24
73503,96,1,91,2020-07-24
73116,94,0,86,2020-07-24
74820,92,0,76,2020-07-24
73047,90,0,88,2020-07-24
73111,88,2,73,2020-07-24
74467,87,4,70,2020-07-24
73044,84,0,67,2020-07-24
74601,82,3,64,2020-07-24
74108,81,0,61,2020-07-24
74116,80,0,73,2020-07-24
73533,79,0,67,2020-07-24
73025,78,0,68,2020-07-24
74501,78,3,55,2020-07-24
73075,78,1,65,2020-07-24
74346,76,1,66,2020-07-24
73554,75,7,60,2020-07-24
73065,75,1,63,2020-07-24
74437,75,0,59,2020-07-24
74804,74,4,47,2020-07-24
73089,73,2,61,2020-07-24
73507,73,2,64,2020-07-24
74361,68,1,45,2020-07-24
74604,67,4,51,2020-07-24
73179,67,1,53,2020-07-24
74126,67,0,55,2020-07-24
73068,66,1,50,2020-07-24
74401,65,2,39,2020-07-24
74426,64,1,51,2020-07-24
73005,62,1,42,2020-07-24
73096,62,0,53,2020-07-24
73601,62,0,41,2020-07-24
73078,61,0,50,2020-07-24
73134,60,1,50,2020-07-24
73128,58,0,43,2020-07-24
74432,53,0,37,2020-07-24
74352,53,0,32,2020-07-24
73102,53,0,24,2020-07-24
74023,52,1,39,2020-07-24
74965,51,0,45,2020-07-24
73149,51,0,33,2020-07-24
73051,51,0,37,2020-07-24
74955,51,0,27,2020-07-24
74868,50,3,35,2020-07-24
74020,49,3,39,2020-07-24
73026,49,1,39,2020-07-24
73052,48,1,38,2020-07-24
74884,48,1,27,2020-07-24
73084,48,1,41,2020-07-24
74766,47,0,32,2020-07-24
73103,47,0,43,2020-07-24
74331,47,0,31,2020-07-24
74015,47,0,37,2020-07-24
74120,46,0,36,2020-07-24
73009,46,8,38,2020-07-24
74434,45,3,30,2020-07-24
73448,43,0,38,2020-07-24
74525,42,0,37,2020-07-24
74029,42,1,37,2020-07-24
73105,41,0,34,2020-07-24
74337,41,3,25,2020-07-24
74365,40,1,22,2020-07-24
74857,40,0,36,2020-07-24
73117,39,0,34,2020-07-24
74073,38,1,30,2020-07-24
74301,38,0,31,2020-07-24
74339,37,0,33,2020-07-24
73446,37,0,28,2020-07-24
74036,37,2,26,2020-07-24
74035,37,1,30,2020-07-24
74764,37,0,35,2020-07-24
74740,36,0,25,2020-07-24
73165,36,1,33,2020-07-24
74119,35,0,29,2020-07-24
74338,34,1,30,2020-07-24
73750,34,0,24,2020-07-24
74103,34,0,27,2020-07-24
73104,34,0,30,2020-07-24
74047,33,1,27,2020-07-24
74948,33,1,26,2020-07-24
73086,33,0,28,2020-07-24
