Zip,Cases,Deaths,Recovered,ReportDate
73099,3551,11,2935,2020-11-28
74012,3249,35,2710,2020-11-28
73160,2594,18,2077,2020-11-28
Other***,2552,28,2129,2020-11-28
73072,2510,19,2083,2020-11-28
73013,2317,25,1846,2020-11-28
74133,2221,19,1875,2020-11-28
73170,2156,25,1640,2020-11-28
73119,2136,28,1805,2020-11-28
74055,2038,6,1694,2020-11-28
73071,1996,34,1672,2020-11-28
73034,1987,6,1628,2020-11-28
74014,1953,13,1614,2020-11-28
74074,1811,6,1606,2020-11-28
73942,1811,12,1661,2020-11-28
73703,1787,12,1407,2020-11-28
73159,1763,7,1400,2020-11-28
73701,1684,23,1417,2020-11-28
73505,1674,12,1265,2020-11-28
73120,1629,23,1316,2020-11-28
73012,1613,2,1288,2020-11-28
74701,1611,10,1355,2020-11-28
74464,1595,5,1268,2020-11-28
74820,1594,8,1221,2020-11-28
74136,1584,24,1386,2020-11-28
73521,1568,28,1348,2020-11-28
73069,1567,10,1334,2020-11-28
74017,1503,47,1205,2020-11-28
73109,1497,9,1261,2020-11-28
74011,1446,10,1167,2020-11-28
74008,1409,8,1190,2020-11-28
73107,1404,8,1174,2020-11-28
74137,1397,9,1203,2020-11-28
74037,1361,10,1187,2020-11-28
73112,1332,15,1068,2020-11-28
73036,1321,9,1172,2020-11-28
74463,1319,2,1215,2020-11-28
74403,1295,14,987,2020-11-28
74501,1280,16,1130,2020-11-28
73162,1279,15,1025,2020-11-28
73401,1278,10,1024,2020-11-28
74063,1277,11,1017,2020-11-28
74134,1251,5,1059,2020-11-28
74006,1242,33,1028,2020-11-28
74066,1220,19,987,2020-11-28
73110,1210,13,952,2020-11-28
73129,1206,11,1003,2020-11-28
73132,1189,8,982,2020-11-28
73127,1184,5,989,2020-11-28
73018,1159,12,956,2020-11-28
73064,1152,5,967,2020-11-28
74105,1120,10,959,2020-11-28
74804,1117,13,873,2020-11-28
74115,1104,10,965,2020-11-28
74075,1082,3,926,2020-11-28
73533,1045,9,784,2020-11-28
74146,1037,5,925,2020-11-28
73108,1034,0,857,2020-11-28
74801,1017,6,810,2020-11-28
74354,1004,14,897,2020-11-28
74019,988,5,814,2020-11-28
73601,982,4,767,2020-11-28
73010,956,3,792,2020-11-28
73008,953,7,771,2020-11-28
73020,943,8,764,2020-11-28
73139,936,8,773,2020-11-28
73841,923,2,911,2020-11-28
74129,901,7,771,2020-11-28
73135,871,8,695,2020-11-28
74021,870,3,703,2020-11-28
73044,865,0,659,2020-11-28
74145,860,4,737,2020-11-28
73003,852,6,679,2020-11-28
74135,842,13,717,2020-11-28
73130,836,10,680,2020-11-28
74728,832,25,725,2020-11-28
74601,827,7,661,2020-11-28
74960,816,11,649,2020-11-28
73114,810,3,661,2020-11-28
74745,806,13,691,2020-11-28
73501,796,9,659,2020-11-28
74301,775,2,653,2020-11-28
73115,775,4,592,2020-11-28
74110,766,14,672,2020-11-28
74112,764,11,646,2020-11-28
73096,763,8,623,2020-11-28
73801,752,4,566,2020-11-28
74429,744,15,604,2020-11-28
74955,743,4,626,2020-11-28
73507,723,5,572,2020-11-28
73142,718,9,570,2020-11-28
74107,717,11,602,2020-11-28
74033,714,7,611,2020-11-28
74953,712,7,622,2020-11-28
73644,709,6,574,2020-11-28
73051,706,7,601,2020-11-28
74344,705,27,583,2020-11-28
74447,705,9,580,2020-11-28
74070,705,8,590,2020-11-28
73080,705,8,581,2020-11-28
74525,680,0,596,2020-11-28
74128,678,6,591,2020-11-28
74401,660,8,489,2020-11-28
73005,652,13,516,2020-11-28
73106,635,2,529,2020-11-28
73089,631,5,497,2020-11-28
74106,631,7,565,2020-11-28
74114,626,4,530,2020-11-28
73122,616,5,492,2020-11-28
74868,612,7,538,2020-11-28
73065,604,4,524,2020-11-28
73025,600,1,479,2020-11-28
74104,597,3,511,2020-11-28
74127,583,4,482,2020-11-28
73503,583,1,572,2020-11-28
74851,574,1,496,2020-11-28
74361,574,9,446,2020-11-28
73102,561,3,527,2020-11-28
74035,549,2,526,2020-11-28
73118,546,3,436,2020-11-28
74829,535,7,410,2020-11-28
73075,532,5,440,2020-11-28
73169,532,1,502,2020-11-28
74873,525,1,421,2020-11-28
