Zip,Cases,Deaths,Recovered,ReportDate
74012,1786,22,1585,2020-10-09
Other***,1444,20,1230,2020-10-09
73119,1384,16,1256,2020-10-09
73099,1370,6,1130,2020-10-09
73942,1317,10,1205,2020-10-09
74133,1310,9,1151,2020-10-09
73072,1270,16,1143,2020-10-09
73160,1189,14,1016,2020-10-09
74074,1170,5,1058,2020-10-09
73071,1113,10,959,2020-10-09
74136,1077,18,963,2020-10-09
73013,1005,16,851,2020-10-09
74014,983,7,864,2020-10-09
73170,974,17,759,2020-10-09
74055,968,3,830,2020-10-09
73701,965,12,813,2020-10-09
73109,941,8,836,2020-10-09
73069,938,9,835,2020-10-09
73159,903,6,816,2020-10-09
74464,898,4,732,2020-10-09
73841,892,2,848,2020-10-09
73034,885,3,726,2020-10-09
74037,879,5,811,2020-10-09
73703,866,10,684,2020-10-09
73107,865,6,769,2020-10-09
74137,819,7,741,2020-10-09
74017,814,43,666,2020-10-09
73521,809,10,682,2020-10-09
74008,764,5,661,2020-10-09
73129,761,10,669,2020-10-09
74463,750,2,737,2020-10-09
74501,744,15,676,2020-10-09
73120,743,21,638,2020-10-09
74115,737,6,669,2020-10-09
74011,717,6,613,2020-10-09
74701,714,2,595,2020-10-09
74146,698,3,629,2020-10-09
73127,697,4,623,2020-10-09
73012,686,0,602,2020-10-09
74134,682,4,599,2020-10-09
73112,674,12,594,2020-10-09
73018,667,7,559,2020-10-09
74006,664,30,576,2020-10-09
74105,659,5,569,2020-10-09
73108,643,0,580,2020-10-09
74075,624,1,538,2020-10-09
73162,595,13,499,2020-10-09
74354,591,6,501,2020-10-09
74129,590,4,535,2020-10-09
74403,585,12,443,2020-10-09
74066,576,10,489,2020-10-09
73132,575,6,502,2020-10-09
73505,574,6,466,2020-10-09
74728,567,21,498,2020-10-09
74063,564,5,459,2020-10-09
74110,555,13,500,2020-10-09
73110,541,9,439,2020-10-09
73401,518,7,433,2020-10-09
74145,516,2,464,2020-10-09
73139,511,7,437,2020-10-09
73102,502,2,476,2020-10-09
73036,497,8,407,2020-10-09
74301,493,1,431,2020-10-09
74135,491,12,437,2020-10-09
74801,490,3,383,2020-10-09
73064,487,2,409,2020-10-09
74112,473,7,432,2020-10-09
74128,471,5,431,2020-10-09
74035,469,2,277,2020-10-09
73008,457,5,398,2020-10-09
74804,457,6,333,2020-10-09
74960,455,8,353,2020-10-09
73503,451,1,446,2020-10-09
73135,447,4,376,2020-10-09
74745,446,7,392,2020-10-09
73130,442,7,385,2020-10-09
74033,439,4,384,2020-10-09
73020,438,3,357,2020-10-09
74107,433,9,346,2020-10-09
73114,431,3,370,2020-10-09
73051,427,5,363,2020-10-09
74820,424,1,336,2020-10-09
73010,418,1,320,2020-10-09
73169,413,1,373,2020-10-09
73601,411,0,333,2020-10-09
74019,406,5,351,2020-10-09
74106,395,4,350,2020-10-09
74021,391,1,339,2020-10-09
74601,390,6,315,2020-10-09
74955,390,4,330,2020-10-09
73005,384,6,319,2020-10-09
74447,376,5,321,2020-10-09
73096,368,1,274,2020-10-09
74851,368,1,322,2020-10-09
74953,368,6,285,2020-10-09
74344,364,17,294,2020-10-09
73644,360,3,249,2020-10-09
73115,358,3,306,2020-10-09
74070,358,8,318,2020-10-09
74429,358,13,316,2020-10-09
73044,355,0,251,2020-10-09
73501,343,3,295,2020-10-09
73122,342,3,296,2020-10-09
73003,336,4,289,2020-10-09
74114,336,4,307,2020-10-09
74104,333,1,303,2020-10-09
73142,331,5,280,2020-10-09
73533,327,2,275,2020-10-09
73106,324,2,291,2020-10-09
74127,303,2,265,2020-10-09
74868,302,4,200,2020-10-09
73080,301,3,258,2020-10-09
74525,295,0,246,2020-10-09
74132,292,2,264,2020-10-09
74401,291,6,210,2020-10-09
73065,279,3,230,2020-10-09
73662,273,5,120,2020-10-09
73118,273,3,243,2020-10-09
74437,269,3,233,2020-10-09
73089,262,4,210,2020-10-09
74743,260,2,229,2020-10-09
74467,259,6,222,2020-10-09
74948,254,3,200,2020-10-09
74873,252,0,184,2020-10-09
74361,247,3,200,2020-10-09
73025,244,0,210,2020-10-09
73068,241,3,201,2020-10-09
73507,241,2,208,2020-10-09
74003,231,8,207,2020-10-09
74023,231,2,208,2020-10-09
73111,229,2,198,2020-10-09
74346,228,1,137,2020-10-09
74848,220,3,193,2020-10-09
74937,219,5,196,2020-10-09
73078,217,2,178,2020-10-09
74108,213,1,192,2020-10-09
74959,209,1,182,2020-10-09
73801,209,2,165,2020-10-09
73026,206,4,165,2020-10-09
74884,203,1,168,2020-10-09
73116,201,1,182,2020-10-09
74010,198,9,174,2020-10-09
74462,197,3,154,2020-10-09
73045,193,1,150,2020-10-09
74604,193,6,157,2020-10-09
73179,192,2,161,2020-10-09
74432,190,5,149,2020-10-09
74126,180,2,166,2020-10-09
74426,177,3,151,2020-10-09
73742,174,2,155,2020-10-09
73075,172,1,147,2020-10-09
74116,167,0,158,2020-10-09
74434,166,4,119,2020-10-09
73047,165,0,142,2020-10-09
73750,159,0,123,2020-10-09
74352,158,0,127,2020-10-09
73448,156,0,116,2020-10-09
74834,155,9,120,2020-10-09
74962,154,3,135,2020-10-09
73084,150,2,130,2020-10-09
74331,147,1,124,2020-10-09
74730,145,1,120,2020-10-09
74857,143,2,122,2020-10-09
74020,143,3,132,2020-10-09
74015,143,2,130,2020-10-09
73134,142,1,123,2020-10-09
74365,140,1,93,2020-10-09
73149,139,0,125,2020-10-09
73945,138,0,129,2020-10-09
73128,136,0,121,2020-10-09
74047,132,3,114,2020-10-09
73460,131,3,96,2020-10-09
74103,130,0,85,2020-10-09
73446,130,1,118,2020-10-09
74016,129,1,114,2020-10-09
73086,125,2,84,2020-10-09
74073,125,2,113,2020-10-09
73165,123,1,106,2020-10-09
74044,123,4,100,2020-10-09
74036,122,3,109,2020-10-09
73117,120,0,98,2020-10-09
74965,117,2,100,2020-10-09
74120,117,0,108,2020-10-09
73105,113,0,101,2020-10-09
