City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,35225,281,30036,2020-12-10
TULSA,23223,192,20424,2020-12-10
EDMOND,8687,53,7385,2020-12-10
BROKEN ARROW,7773,69,6697,2020-12-10
NORMAN,7596,77,6608,2020-12-10
OTHER***,4507,25,3946,2020-12-10
YUKON,4286,14,3727,2020-12-10
ENID,3995,35,3556,2020-12-10
LAWTON,3763,31,3261,2020-12-10
STILLWATER,3667,11,3340,2020-12-10
MOORE,3164,21,2638,2020-12-10
CLAREMORE,2971,58,2467,2020-12-10
SHAWNEE,2514,21,2210,2020-12-10
OWASSO,2467,6,2076,2020-12-10
MUSKOGEE,2413,29,1916,2020-12-10
GUYMON,1957,13,1818,2020-12-10
TAHLEQUAH,1912,8,1579,2020-12-10
ADA,1901,11,1623,2020-12-10
BARTLESVILLE,1893,45,1664,2020-12-10
DURANT,1849,13,1625,2020-12-10
ALTUS,1747,33,1573,2020-12-10
PONCA CITY,1648,13,1373,2020-12-10
BIXBY,1627,8,1398,2020-12-10
MCALESTER,1533,20,1345,2020-12-10
EL RENO,1524,9,1356,2020-12-10
SAND SPRINGS,1520,12,1296,2020-12-10
TAFT,1517,2,1301,2020-12-10
JENKS,1511,12,1349,2020-12-10
ARDMORE,1492,11,1316,2020-12-10
SAPULPA,1442,23,1260,2020-12-10
CHICKASHA,1407,15,1201,2020-12-10
MUSTANG,1361,11,1176,2020-12-10
DUNCAN,1296,11,1081,2020-12-10
MIAMI,1163,17,1010,2020-12-10
BLANCHARD,1146,5,980,2020-12-10
GUTHRIE,1143,2,898,2020-12-10
BETHANY,1138,8,966,2020-12-10
CHOCTAW,1131,9,962,2020-12-10
CLINTON,1130,7,999,2020-12-10
COLLINSVILLE,1038,5,871,2020-12-10
WOODWARD,971,5,846,2020-12-10
WEATHERFORD,950,8,836,2020-12-10
STILWELL,947,11,738,2020-12-10
FORT SUPPLY,913,2,904,2020-12-10
VINITA,912,3,772,2020-12-10
BROKEN BOW,883,27,784,2020-12-10
ELK CITY,864,8,757,2020-12-10
POTEAU,844,7,732,2020-12-10
IDABEL,841,14,768,2020-12-10
GROVE,840,29,705,2020-12-10
COWETA,837,15,728,2020-12-10
SKIATOOK,819,8,715,2020-12-10
PURCELL,808,9,701,2020-12-10
SALLISAW,799,4,729,2020-12-10
ANADARKO,798,14,652,2020-12-10
GLENPOOL,792,7,696,2020-12-10
OKMULGEE,790,13,680,2020-12-10
LEXINGTON,777,7,685,2020-12-10
TUTTLE,748,5,653,2020-12-10
ATOKA,746,0,683,2020-12-10
SEMINOLE,722,9,637,2020-12-10
NEWCASTLE,700,5,607,2020-12-10
PRYOR CREEK,678,11,567,2020-12-10
MCLOUD,634,2,571,2020-12-10
ALVA,617,3,481,2020-12-10
TECUMSEH,604,1,529,2020-12-10
NOBLE,599,6,498,2020-12-10
HOMINY,595,2,548,2020-12-10
PAULS VALLEY,594,5,536,2020-12-10
CUSHING,585,4,488,2020-12-10
WAGONER,581,8,482,2020-12-10
HENRYETTA,575,9,501,2020-12-10
MADILL,573,2,517,2020-12-10
PIEDMONT,567,5,497,2020-12-10
SAYRE,555,10,508,2020-12-10
BOLEY,544,7,520,2020-12-10
SULPHUR,530,5,426,2020-12-10
