Zip,Cases,Deaths,Recovered,ReportDate
74012,1717,21,1526,2020-10-05
Other***,1379,19,1184,2020-10-05
73119,1347,16,1210,2020-10-05
73942,1267,10,1156,2020-10-05
73099,1258,6,1057,2020-10-05
74133,1254,8,1109,2020-10-05
73072,1233,16,1106,2020-10-05
73160,1136,13,946,2020-10-05
74074,1127,4,1006,2020-10-05
73071,1054,10,914,2020-10-05
74136,1045,18,947,2020-10-05
73013,947,16,803,2020-10-05
74014,931,7,836,2020-10-05
73701,917,12,751,2020-10-05
73069,911,9,792,2020-10-05
73170,911,15,704,2020-10-05
73109,906,7,814,2020-10-05
74055,899,3,798,2020-10-05
73841,880,2,828,2020-10-05
73159,876,6,781,2020-10-05
74037,854,4,781,2020-10-05
74464,853,4,679,2020-10-05
73107,833,6,756,2020-10-05
73034,821,3,670,2020-10-05
74017,789,42,637,2020-10-05
73703,786,10,623,2020-10-05
74137,784,7,717,2020-10-05
74463,750,2,737,2020-10-05
73521,749,10,639,2020-10-05
73129,742,10,647,2020-10-05
74501,727,15,626,2020-10-05
74008,727,5,634,2020-10-05
73120,717,21,618,2020-10-05
74115,713,5,652,2020-10-05
73127,672,4,600,2020-10-05
74011,672,6,593,2020-10-05
74146,671,3,619,2020-10-05
74134,664,4,581,2020-10-05
74701,660,2,544,2020-10-05
73112,648,12,573,2020-10-05
73012,641,0,578,2020-10-05
74006,638,30,558,2020-10-05
73108,626,0,562,2020-10-05
73018,622,6,499,2020-10-05
74105,614,4,554,2020-10-05
74075,604,1,515,2020-10-05
74129,568,4,526,2020-10-05
73162,562,13,476,2020-10-05
74728,552,21,485,2020-10-05
73132,551,6,477,2020-10-05
74354,546,5,467,2020-10-05
74066,542,10,460,2020-10-05
74110,541,12,492,2020-10-05
74403,540,11,407,2020-10-05
73505,536,6,405,2020-10-05
74063,518,5,442,2020-10-05
73110,516,9,422,2020-10-05
73139,498,6,421,2020-10-05
73102,496,2,477,2020-10-05
74145,496,2,452,2020-10-05
73401,493,7,414,2020-10-05
74135,475,12,428,2020-10-05
73036,471,8,383,2020-10-05
74301,464,1,423,2020-10-05
74035,463,2,203,2020-10-05
74112,459,7,415,2020-10-05
74128,458,4,421,2020-10-05
74801,450,2,357,2020-10-05
73503,449,1,444,2020-10-05
73064,443,2,365,2020-10-05
73008,443,5,370,2020-10-05
74745,436,7,380,2020-10-05
74960,435,8,339,2020-10-05
73135,434,4,353,2020-10-05
74033,418,4,368,2020-10-05
73020,416,3,331,2020-10-05
73130,415,6,358,2020-10-05
74804,415,6,308,2020-10-05
73051,413,4,356,2020-10-05
73114,406,3,362,2020-10-05
73169,401,1,365,2020-10-05
74107,398,9,334,2020-10-05
74820,391,1,303,2020-10-05
74019,390,5,335,2020-10-05
