Zip,Cases,Deaths,Recovered,ReportDate
74012,2228,27,1958,2020-11-03
73099,2087,9,1766,2020-11-03
Other***,1769,24,1535,2020-11-03
73072,1640,18,1451,2020-11-03
73160,1607,16,1363,2020-11-03
74133,1589,14,1433,2020-11-03
73119,1575,24,1403,2020-11-03
73942,1465,10,1374,2020-11-03
73071,1416,25,1238,2020-11-03
73013,1394,18,1143,2020-11-03
74074,1321,5,1245,2020-11-03
73170,1304,19,1094,2020-11-03
74055,1304,4,1112,2020-11-03
74136,1269,22,1141,2020-11-03
73034,1240,3,1081,2020-11-03
74014,1240,9,1085,2020-11-03
73701,1205,19,1057,2020-11-03
73069,1151,10,1050,2020-11-03
73703,1133,10,979,2020-11-03
73159,1100,6,993,2020-11-03
73109,1087,9,969,2020-11-03
74464,1053,4,910,2020-11-03
73521,1045,14,928,2020-11-03
74037,1020,9,940,2020-11-03
74701,1019,8,843,2020-11-03
73107,1015,7,899,2020-11-03
73120,1013,21,832,2020-11-03
74017,998,43,813,2020-11-03
74137,998,8,889,2020-11-03
74008,988,5,853,2020-11-03
73012,973,0,810,2020-11-03
74501,952,16,858,2020-11-03
73036,944,8,740,2020-11-03
74011,937,9,783,2020-11-03
73841,906,2,900,2020-11-03
73505,882,8,717,2020-11-03
74115,870,8,790,2020-11-03
74134,869,4,755,2020-11-03
73129,866,11,765,2020-11-03
74006,865,30,749,2020-11-03
73112,836,14,722,2020-11-03
73127,816,4,724,2020-11-03
74105,812,8,737,2020-11-03
74146,800,4,745,2020-11-03
73018,789,10,718,2020-11-03
74354,777,13,703,2020-11-03
74463,772,2,739,2020-11-03
74403,762,13,614,2020-11-03
73110,761,10,623,2020-11-03
74820,759,3,576,2020-11-03
73401,757,8,611,2020-11-03
74066,756,12,647,2020-11-03
73162,752,14,658,2020-11-03
73132,748,6,636,2020-11-03
74804,742,8,613,2020-11-03
74075,718,3,667,2020-11-03
74063,711,7,620,2020-11-03
73108,711,0,648,2020-11-03
73064,702,4,600,2020-11-03
74728,677,24,586,2020-11-03
74801,674,5,565,2020-11-03
74129,672,5,609,2020-11-03
73139,637,8,538,2020-11-03
74110,634,13,568,2020-11-03
74145,631,3,567,2020-11-03
73020,606,5,518,2020-11-03
74135,606,13,529,2020-11-03
73008,592,6,503,2020-11-03
73135,590,7,495,2020-11-03
74960,582,10,436,2020-11-03
73010,581,2,500,2020-11-03
74112,570,9,501,2020-11-03
73601,564,1,509,2020-11-03
73051,562,6,472,2020-11-03
74301,557,2,511,2020-11-03
73533,557,3,424,2020-11-03
74745,546,10,480,2020-11-03
73503,543,1,497,2020-11-03
74019,541,5,451,2020-11-03
73130,540,10,479,2020-11-03
74128,539,6,486,2020-11-03
73114,537,3,470,2020-11-03
74033,537,5,471,2020-11-03
74955,525,4,451,2020-11-03
74447,521,7,430,2020-11-03
73044,518,0,446,2020-11-03
73102,516,2,496,2020-11-03
74107,506,9,459,2020-11-03
74035,505,2,492,2020-11-03
74106,505,5,450,2020-11-03
73003,503,5,412,2020-11-03
74953,502,6,451,2020-11-03
74021,495,3,434,2020-11-03
74344,493,18,423,2020-11-03
73501,487,3,405,2020-11-03
73644,485,5,414,2020-11-03
73169,475,1,439,2020-11-03
73096,473,5,438,2020-11-03
74601,462,7,407,2020-11-03
73115,461,3,389,2020-11-03
74070,459,8,407,2020-11-03
74868,457,4,367,2020-11-03
73005,450,9,406,2020-11-03
74429,450,15,385,2020-11-03
73142,437,8,373,2020-11-03
74851,432,1,393,2020-11-03
74114,427,4,368,2020-11-03
74104,413,1,366,2020-11-03
73662,409,6,361,2020-11-03
73080,408,7,337,2020-11-03
73065,408,4,350,2020-11-03
74127,403,3,346,2020-11-03
74437,402,7,320,2020-11-03
74401,400,7,307,2020-11-03
73122,398,3,348,2020-11-03
74525,396,0,342,2020-11-03
73106,392,2,351,2020-11-03
73089,376,5,306,2020-11-03
73507,364,4,294,2020-11-03
74132,360,3,326,2020-11-03
73025,353,0,306,2020-11-03
74467,341,6,291,2020-11-03
