Zip,Cases,Deaths,Recovered,ReportDate
74012,1474,19,1296,2020-09-16
Other***,1167,16,886,2020-09-16
73119,1150,13,1019,2020-09-16
73942,1086,8,969,2020-09-16
74133,1050,6,925,2020-09-16
73072,1040,15,813,2020-09-16
74136,936,16,839,2020-09-16
73160,898,13,778,2020-09-16
74074,892,2,674,2020-09-16
73099,887,6,797,2020-09-16
73071,831,9,649,2020-09-16
73109,811,7,705,2020-09-16
74014,797,6,702,2020-09-16
73107,759,7,661,2020-09-16
74463,747,2,692,2020-09-16
73159,747,6,656,2020-09-16
74037,747,2,686,2020-09-16
74055,740,2,643,2020-09-16
73013,737,16,641,2020-09-16
73069,732,8,556,2020-09-16
73701,704,8,534,2020-09-16
74137,675,6,584,2020-09-16
74464,658,3,497,2020-09-16
74017,657,38,507,2020-09-16
73129,645,8,581,2020-09-16
74115,641,3,600,2020-09-16
73170,614,13,509,2020-09-16
73034,609,2,507,2020-09-16
74501,607,14,418,2020-09-16
73521,604,10,546,2020-09-16
74146,604,3,564,2020-09-16
74008,595,4,523,2020-09-16
73120,591,19,508,2020-09-16
73703,588,9,453,2020-09-16
74134,576,2,512,2020-09-16
74006,567,29,498,2020-09-16
73127,564,4,492,2020-09-16
73112,561,12,493,2020-09-16
74011,558,6,480,2020-09-16
73108,542,0,490,2020-09-16
74105,538,4,476,2020-09-16
73012,527,0,480,2020-09-16
74129,506,4,469,2020-09-16
74110,492,11,449,2020-09-16
74728,485,21,413,2020-09-16
74701,482,1,388,2020-09-16
73102,458,2,397,2020-09-16
74075,456,1,352,2020-09-16
73132,455,6,394,2020-09-16
74145,448,1,410,2020-09-16
73162,443,13,390,2020-09-16
74066,441,9,370,2020-09-16
73503,427,1,400,2020-09-16
74354,423,3,342,2020-09-16
73110,422,5,358,2020-09-16
74135,419,12,359,2020-09-16
73139,418,6,366,2020-09-16
74403,414,11,293,2020-09-16
74063,412,5,345,2020-09-16
74128,406,4,370,2020-09-16
74112,403,7,369,2020-09-16
73401,393,6,342,2020-09-16
73018,387,4,265,2020-09-16
73505,381,6,322,2020-09-16
74745,381,6,339,2020-09-16
73051,375,4,325,2020-09-16
74960,368,8,274,2020-09-16
74033,360,4,313,2020-09-16
73008,349,5,303,2020-09-16
73036,344,7,275,2020-09-16
74301,344,1,103,2020-09-16
73135,336,4,280,2020-09-16
73114,329,3,296,2020-09-16
74106,325,4,301,2020-09-16
74107,324,8,281,2020-09-16
74801,316,1,252,2020-09-16
73130,313,5,254,2020-09-16
74851,307,1,276,2020-09-16
74019,307,4,267,2020-09-16
74429,306,13,266,2020-09-16
73169,303,1,288,2020-09-16
73005,299,5,256,2020-09-16
73064,296,2,260,2020-09-16
74447,296,3,248,2020-09-16
74021,293,1,252,2020-09-16
74070,292,8,254,2020-09-16
73122,282,2,246,2020-09-16
73020,276,3,217,2020-09-16
73115,273,2,220,2020-09-16
73106,272,2,244,2020-09-16
73501,272,3,258,2020-09-16
74344,269,16,221,2020-09-16
74114,269,4,229,2020-09-16
74804,267,6,209,2020-09-16
74104,265,1,235,2020-09-16
74955,263,2,210,2020-09-16
73142,254,5,224,2020-09-16
73080,249,3,212,2020-09-16
74132,248,2,220,2020-09-16
74127,245,2,222,2020-09-16
73003,244,4,199,2020-09-16
73010,244,1,190,2020-09-16
74820,244,1,206,2020-09-16
73601,238,0,200,2020-09-16
74601,233,5,163,2020-09-16
73118,230,3,196,2020-09-16
73533,229,2,162,2020-09-16
74953,222,3,177,2020-09-16
74437,219,2,189,2020-09-16
74467,215,5,183,2020-09-16
74743,213,2,184,2020-09-16
74525,205,0,128,2020-09-16
74003,204,8,177,2020-09-16
73068,191,2,151,2020-09-16
74035,189,2,171,2020-09-16
74023,188,2,155,2020-09-16
74937,187,5,160,2020-09-16
74848,184,3,150,2020-09-16
73044,180,0,157,2020-09-16
73111,180,2,158,2020-09-16
74948,178,3,148,2020-09-16
74401,177,3,134,2020-09-16
74108,177,0,165,2020-09-16
73089,171,2,142,2020-09-16
73025,170,0,151,2020-09-16
73065,168,3,141,2020-09-16
73507,167,2,140,2020-09-16
73116,165,0,143,2020-09-16
74868,159,3,130,2020-09-16
74884,159,1,140,2020-09-16
74010,156,6,132,2020-09-16
74361,154,3,133,2020-09-16
73026,151,3,112,2020-09-16
74959,151,1,134,2020-09-16
74116,151,0,141,2020-09-16
74126,150,2,144,2020-09-16
73096,144,0,111,2020-09-16
74462,143,3,109,2020-09-16
73179,141,2,123,2020-09-16
73742,141,2,133,2020-09-16
74432,139,2,113,2020-09-16
73075,134,1,120,2020-09-16
74873,130,0,95,2020-09-16
73047,129,0,122,2020-09-16
74426,128,2,110,2020-09-16
74020,127,3,117,2020-09-16
74962,126,3,99,2020-09-16
73644,125,1,80,2020-09-16
73078,122,1,107,2020-09-16
73945,122,0,114,2020-09-16
74346,122,1,111,2020-09-16
73149,118,0,100,2020-09-16
74015,117,0,102,2020-09-16
73084,117,1,101,2020-09-16
74604,116,5,98,2020-09-16
73045,116,0,86,2020-09-16
74331,113,0,104,2020-09-16
74857,112,2,82,2020-09-16
73801,112,0,71,2020-09-16
74834,111,8,91,2020-09-16
73128,110,0,100,2020-09-16
73750,110,0,93,2020-09-16
73134,109,1,97,2020-09-16
73446,109,1,94,2020-09-16
74352,107,0,89,2020-09-16
74434,106,4,80,2020-09-16
74073,104,2,85,2020-09-16
74047,100,3,82,2020-09-16
74120,98,0,91,2020-09-16
74730,97,1,79,2020-09-16
73448,94,0,78,2020-09-16
74036,92,3,78,2020-09-16
73105,91,0,81,2020-09-16
74044,89,3,69,2020-09-16
74016,89,0,78,2020-09-16
73554,86,8,72,2020-09-16
74436,86,1,74,2020-09-16
73103,85,1,76,2020-09-16
74965,84,2,76,2020-09-16
74029,84,1,75,2020-09-16
74451,82,1,59,2020-09-16
74103,82,0,72,2020-09-16
74365,82,1,65,2020-09-16
74337,82,5,66,2020-09-16
74766,81,0,61,2020-09-16
73117,81,0,69,2020-09-16
74048,81,2,65,2020-09-16
73165,80,1,67,2020-09-16
74339,80,0,63,2020-09-16
73052,80,2,66,2020-09-16
74571,78,3,65,2020-09-16
74954,78,0,69,2020-09-16
74059,78,1,62,2020-09-16
73049,76,2,62,2020-09-16
74764,76,1,62,2020-09-16
74370,75,1,60,2020-09-16
74119,73,0,66,2020-09-16
74441,71,2,55,2020-09-16
74902,71,3,59,2020-09-16
73093,69,0,55,2020-09-16
74445,69,0,58,2020-09-16
73460,68,3,57,2020-09-16
73949,68,0,59,2020-09-16
74421,68,0,52,2020-09-16
74058,67,0,63,2020-09-16
74859,66,2,54,2020-09-16
74864,66,0,61,2020-09-16
73104,65,0,60,2020-09-16
73662,65,0,45,2020-09-16
74338,64,1,54,2020-09-16
74966,63,0,45,2020-09-16
74053,63,0,52,2020-09-16
73086,63,1,56,2020-09-16
74523,62,1,56,2020-09-16
73542,62,2,54,2020-09-16
74039,60,2,54,2020-09-16
73529,60,1,39,2020-09-16
74130,59,1,54,2020-09-16
74578,59,1,54,2020-09-16
74740,59,2,48,2020-09-16
74435,57,1,31,2020-09-16
74079,56,0,49,2020-09-16
74547,56,0,53,2020-09-16
73939,56,0,41,2020-09-16
73077,56,0,46,2020-09-16
74347,53,2,40,2020-09-16
73173,53,0,43,2020-09-16
73439,52,0,39,2020-09-16
73121,52,0,44,2020-09-16
74931,51,0,45,2020-09-16
73145,51,0,45,2020-09-16
73009,50,8,41,2020-09-16
74131,50,0,46,2020-09-16
74941,50,0,29,2020-09-16
74729,48,0,38,2020-09-16
73772,48,0,38,2020-09-16
74343,48,0,44,2020-09-16
74538,48,0,45,2020-09-16
74041,47,0,37,2020-09-16
74883,47,0,42,2020-09-16
74056,47,0,44,2020-09-16
73572,47,1,32,2020-09-16
73150,47,1,40,2020-09-16
73055,46,0,39,2020-09-16
73054,45,0,33,2020-09-16
74855,44,0,34,2020-09-16
73141,44,0,41,2020-09-16
73527,44,0,38,2020-09-16
74363,43,0,31,2020-09-16
73030,43,0,36,2020-09-16
73550,43,0,37,2020-09-16
74651,42,1,33,2020-09-16
73006,41,1,34,2020-09-16
74631,41,1,36,2020-09-16
73449,41,1,36,2020-09-16
74940,41,0,36,2020-09-16
73538,39,0,35,2020-09-16
74454,39,0,32,2020-09-16
73028,39,0,36,2020-09-16
74964,38,0,36,2020-09-16
74030,37,0,34,2020-09-16
73762,37,0,35,2020-09-16
74930,37,0,35,2020-09-16
73095,37,0,35,2020-09-16
74647,37,1,13,2020-09-16
74733,36,0,35,2020-09-16
73098,35,1,26,2020-09-16
74849,35,1,28,2020-09-16
73015,34,1,25,2020-09-16
74002,34,2,23,2020-09-16
74469,34,0,24,2020-09-16
74561,33,0,27,2020-09-16
73737,33,0,30,2020-09-16
74455,32,1,28,2020-09-16
73057,32,0,24,2020-09-16
73852,31,0,27,2020-09-16
74364,31,0,23,2020-09-16
73741,31,0,13,2020-09-16
73463,30,0,27,2020-09-16
73007,29,0,25,2020-09-16
74840,29,0,21,2020-09-16
73017,29,0,19,2020-09-16
73131,29,0,26,2020-09-16
74051,29,1,27,2020-09-16
74080,29,0,25,2020-09-16
73651,28,1,17,2020-09-16
74470,28,0,16,2020-09-16
74637,28,0,27,2020-09-16
74061,28,1,22,2020-09-16
73717,28,0,23,2020-09-16
74342,28,0,25,2020-09-16
74332,27,1,22,2020-09-16
73038,27,0,25,2020-09-16
74932,27,0,20,2020-09-16
73430,27,0,19,2020-09-16
73151,26,0,24,2020-09-16
73433,26,0,21,2020-09-16
74369,25,0,21,2020-09-16
74957,25,1,21,2020-09-16
73841,25,0,7,2020-09-16
74727,24,0,23,2020-09-16
74871,24,1,15,2020-09-16
74450,24,0,18,2020-09-16
74431,24,0,22,2020-09-16
73951,24,0,18,2020-09-16
74726,24,1,19,2020-09-16
74536,24,0,23,2020-09-16
74735,23,0,20,2020-09-16
74860,23,0,22,2020-09-16
73950,23,0,21,2020-09-16
73059,23,0,18,2020-09-16
74330,23,0,20,2020-09-16
74050,23,0,20,2020-09-16
73443,23,1,20,2020-09-16
74022,23,0,23,2020-09-16
73654,23,1,1,2020-09-16
73543,22,0,21,2020-09-16
73526,22,0,21,2020-09-16
73002,22,0,12,2020-09-16
74554,22,1,13,2020-09-16
73933,21,0,16,2020-09-16
74944,21,1,14,2020-09-16
74736,21,0,19,2020-09-16
74854,21,0,19,2020-09-16
74032,21,0,21,2020-09-16
74078,21,0,15,2020-09-16
73042,21,1,19,2020-09-16
74085,21,0,17,2020-09-16
74028,21,1,20,2020-09-16
74872,20,0,15,2020-09-16
74653,20,0,17,2020-09-16
74027,20,1,19,2020-09-16
74881,20,0,18,2020-09-16
73724,19,1,15,2020-09-16
74452,19,0,16,2020-09-16
73669,19,0,14,2020-09-16
74546,19,0,16,2020-09-16
74880,19,1,14,2020-09-16
73738,19,0,18,2020-09-16
73541,19,0,16,2020-09-16
74936,18,0,14,2020-09-16
73029,18,1,13,2020-09-16
73016,18,0,17,2020-09-16
74038,18,0,16,2020-09-16
74956,18,0,13,2020-09-16
73560,18,0,17,2020-09-16
74425,18,0,13,2020-09-16
73040,17,0,16,2020-09-16
73768,17,0,13,2020-09-16
74081,17,0,16,2020-09-16
73552,17,0,12,2020-09-16
73568,17,2,11,2020-09-16
74563,17,0,13,2020-09-16
74901,17,0,17,2020-09-16
73061,17,0,15,2020-09-16
74826,17,0,15,2020-09-16
74825,17,1,14,2020-09-16
73450,16,1,14,2020-09-16
73432,16,0,14,2020-09-16
73082,16,0,13,2020-09-16
73074,16,0,13,2020-09-16
73453,15,0,13,2020-09-16
73459,15,1,11,2020-09-16
73932,15,0,14,2020-09-16
73456,15,0,12,2020-09-16
74471,15,0,12,2020-09-16
74333,15,0,11,2020-09-16
73573,15,0,14,2020-09-16
74553,14,1,13,2020-09-16
74731,14,0,12,2020-09-16
74951,14,1,11,2020-09-16
74963,14,1,13,2020-09-16
74574,14,0,12,2020-09-16
74878,14,0,12,2020-09-16
73773,14,0,12,2020-09-16
74852,14,0,13,2020-09-16
73053,14,2,8,2020-09-16
74052,13,1,5,2020-09-16
73566,13,0,13,2020-09-16
74350,13,0,9,2020-09-16
74720,13,0,11,2020-09-16
73004,13,0,10,2020-09-16
74366,13,0,9,2020-09-16
73632,13,0,11,2020-09-16
73834,13,0,11,2020-09-16
73048,13,0,13,2020-09-16
73547,13,0,8,2020-09-16
74865,13,0,11,2020-09-16
73067,13,0,7,2020-09-16
73628,13,1,10,2020-09-16
73620,12,0,12,2020-09-16
74641,12,1,10,2020-09-16
74072,12,0,10,2020-09-16
74533,12,0,12,2020-09-16
73848,12,0,9,2020-09-16
73663,12,0,11,2020-09-16
73759,12,0,11,2020-09-16
74867,12,0,11,2020-09-16
73624,12,0,11,2020-09-16
73458,11,1,6,2020-09-16
73754,11,0,10,2020-09-16
74358,11,0,11,2020-09-16
74565,11,0,10,2020-09-16
74723,11,0,10,2020-09-16
74472,11,0,8,2020-09-16
73447,11,0,10,2020-09-16
73570,11,0,11,2020-09-16
74062,11,0,10,2020-09-16
74552,11,0,10,2020-09-16
73734,10,0,7,2020-09-16
74832,10,0,9,2020-09-16
74460,10,0,9,2020-09-16
73092,10,0,7,2020-09-16
73062,10,0,9,2020-09-16
74939,10,0,9,2020-09-16
74734,10,0,9,2020-09-16
74430,10,0,7,2020-09-16
73565,10,0,8,2020-09-16
73050,10,0,7,2020-09-16
74054,10,0,10,2020-09-16
74556,10,0,8,2020-09-16
74824,10,1,6,2020-09-16
74738,9,0,9,2020-09-16
73625,9,0,6,2020-09-16
73073,9,0,7,2020-09-16
74630,9,1,6,2020-09-16
73090,9,0,7,2020-09-16
74349,9,0,9,2020-09-16
73438,9,0,6,2020-09-16
74875,8,0,6,2020-09-16
74570,8,0,5,2020-09-16
74422,8,0,6,2020-09-16
74748,8,0,7,2020-09-16
74423,8,0,8,2020-09-16
73014,8,0,8,2020-09-16
73491,8,1,5,2020-09-16
74741,8,0,8,2020-09-16
74427,8,0,6,2020-09-16
74829,8,1,7,2020-09-16
73079,8,0,8,2020-09-16
74562,8,0,7,2020-09-16
74759,8,0,8,2020-09-16
73736,7,0,3,2020-09-16
73838,7,1,5,2020-09-16
74340,7,0,7,2020-09-16
74833,7,0,7,2020-09-16
74643,7,0,7,2020-09-16
74633,7,0,6,2020-09-16
73027,7,0,6,2020-09-16
73944,7,0,7,2020-09-16
73024,7,0,5,2020-09-16
74060,7,0,7,2020-09-16
74543,7,0,6,2020-09-16
74001,7,0,7,2020-09-16
74827,7,1,6,2020-09-16
73455,7,0,6,2020-09-16
74756,7,0,3,2020-09-16
74724,7,0,7,2020-09-16
73766,7,0,6,2020-09-16
74569,6,1,5,2020-09-16
73859,6,0,4,2020-09-16
74367,6,0,5,2020-09-16
74557,6,0,6,2020-09-16
74457,6,0,5,2020-09-16
73755,6,0,6,2020-09-16
74428,6,0,4,2020-09-16
74083,6,0,6,2020-09-16
73639,6,0,6,2020-09-16
74560,6,0,5,2020-09-16
74839,6,0,5,2020-09-16
73720,6,0,3,2020-09-16
74869,6,0,6,2020-09-16
74945,6,0,4,2020-09-16
73664,6,0,4,2020-09-16
73763,6,0,5,2020-09-16
74558,5,0,5,2020-09-16
73549,5,0,5,2020-09-16
73641,5,0,5,2020-09-16
73011,5,0,3,2020-09-16
73761,5,0,1,2020-09-16
73730,5,0,5,2020-09-16
74026,5,0,3,2020-09-16
73753,5,0,3,2020-09-16
74531,5,0,5,2020-09-16
74521,5,0,5,2020-09-16
73546,5,0,1,2020-09-16
73858,5,0,5,2020-09-16
73718,5,0,3,2020-09-16
73931,5,0,5,2020-09-16
74555,5,0,4,2020-09-16
74042,5,0,5,2020-09-16
73058,5,0,4,2020-09-16
73481,5,0,5,2020-09-16
73650,4,0,2,2020-09-16
73063,4,0,4,2020-09-16
73853,4,0,4,2020-09-16
73655,4,0,3,2020-09-16
73744,4,0,4,2020-09-16
74644,4,0,3,2020-09-16
73938,4,0,4,2020-09-16
74845,4,0,3,2020-09-16
73056,4,0,3,2020-09-16
73842,4,0,4,2020-09-16
74034,4,0,4,2020-09-16
73532,4,0,4,2020-09-16
74850,4,0,4,2020-09-16
74522,4,0,1,2020-09-16
74359,4,1,2,2020-09-16
73760,4,0,2,2020-09-16
74722,4,0,3,2020-09-16
74442,4,0,3,2020-09-16
74652,4,0,2,2020-09-16
73537,4,0,1,2020-09-16
74084,4,0,4,2020-09-16
73749,3,0,3,2020-09-16
73658,3,0,2,2020-09-16
73544,3,0,3,2020-09-16
74071,3,0,2,2020-09-16
73461,3,0,3,2020-09-16
73564,3,0,2,2020-09-16
73727,3,0,0,2020-09-16
73647,3,0,3,2020-09-16
73559,3,0,3,2020-09-16
73444,3,0,0,2020-09-16
73735,3,0,3,2020-09-16
74760,3,0,2,2020-09-16
74577,3,0,3,2020-09-16
74456,3,0,3,2020-09-16
74842,3,0,3,2020-09-16
73434,3,0,2,2020-09-16
74446,3,0,3,2020-09-16
74572,3,0,3,2020-09-16
74856,3,0,3,2020-09-16
73771,3,0,3,2020-09-16
74750,3,0,3,2020-09-16
74830,3,0,3,2020-09-16
74844,3,0,2,2020-09-16
73901,3,0,3,2020-09-16
73728,3,0,2,2020-09-16
73851,3,0,3,2020-09-16
73645,3,0,2,2020-09-16
73729,3,0,2,2020-09-16
74754,2,0,2,2020-09-16
74843,2,0,2,2020-09-16
73659,2,0,1,2020-09-16
73556,2,0,2,2020-09-16
73528,2,0,2,2020-09-16
73626,2,0,2,2020-09-16
74636,2,0,1,2020-09-16
73043,2,0,2,2020-09-16
73747,2,0,2,2020-09-16
74942,2,1,1,2020-09-16
