Zip,Cases,Deaths,Recovered,ReportDate
74012,1053,15,871,2020-08-17
73119,884,10,720,2020-08-17
73942,880,7,865,2020-08-17
74133,754,5,644,2020-08-17
74136,744,15,677,2020-08-17
73099,703,6,615,2020-08-17
73160,673,13,587,2020-08-17
Other***,630,12,483,2020-08-17
74037,620,2,592,2020-08-17
73107,615,7,522,2020-08-17
73109,612,4,509,2020-08-17
73159,594,4,512,2020-08-17
73072,591,14,538,2020-08-17
74014,565,6,466,2020-08-17
73129,541,5,445,2020-08-17
73013,538,15,467,2020-08-17
74115,515,3,439,2020-08-17
74055,497,2,415,2020-08-17
73071,495,7,443,2020-08-17
73521,486,7,446,2020-08-17
74146,472,2,408,2020-08-17
74137,466,6,415,2020-08-17
73112,464,9,399,2020-08-17
74017,454,15,319,2020-08-17
73120,447,13,378,2020-08-17
73127,447,4,383,2020-08-17
73108,438,0,365,2020-08-17
73170,436,11,364,2020-08-17
74134,419,1,342,2020-08-17
74006,415,29,327,2020-08-17
74008,414,3,348,2020-08-17
73034,411,1,358,2020-08-17
73012,406,0,373,2020-08-17
74011,395,4,329,2020-08-17
74110,391,6,348,2020-08-17
74728,387,21,341,2020-08-17
74464,377,2,253,2020-08-17
74105,376,4,329,2020-08-17
74129,371,3,329,2020-08-17
73069,350,7,313,2020-08-17
73162,348,8,284,2020-08-17
74074,345,2,309,2020-08-17
73132,338,4,276,2020-08-17
74128,338,3,297,2020-08-17
73139,331,6,277,2020-08-17
74112,320,5,274,2020-08-17
74701,319,1,248,2020-08-17
74066,311,4,267,2020-08-17
74145,311,1,272,2020-08-17
73701,310,4,207,2020-08-17
74135,307,9,270,2020-08-17
74501,304,4,178,2020-08-17
73401,301,3,256,2020-08-17
74745,299,5,261,2020-08-17
73110,298,2,235,2020-08-17
73505,276,5,241,2020-08-17
74033,274,2,250,2020-08-17
73008,269,1,229,2020-08-17
73703,263,4,169,2020-08-17
74960,259,5,176,2020-08-17
74403,258,10,189,2020-08-17
74063,257,4,217,2020-08-17
73135,251,4,207,2020-08-17
74429,246,13,192,2020-08-17
73102,246,0,132,2020-08-17
74106,244,4,209,2020-08-17
73114,244,1,213,2020-08-17
74107,240,5,210,2020-08-17
73018,234,4,212,2020-08-17
74019,231,3,186,2020-08-17
73501,229,3,222,2020-08-17
73122,229,2,197,2020-08-17
74075,229,1,207,2020-08-17
73064,223,2,183,2020-08-17
73036,212,1,163,2020-08-17
74070,210,7,183,2020-08-17
74354,210,3,195,2020-08-17
74021,206,1,178,2020-08-17
74447,198,2,162,2020-08-17
73115,196,2,161,2020-08-17
73130,194,2,163,2020-08-17
73106,193,2,169,2020-08-17
73051,193,1,164,2020-08-17
74801,192,1,150,2020-08-17
74344,191,16,154,2020-08-17
74114,191,4,163,2020-08-17
74132,189,1,177,2020-08-17
73142,189,5,160,2020-08-17
74127,188,1,158,2020-08-17
73005,187,5,140,2020-08-17
74104,187,1,162,2020-08-17
73080,185,3,160,2020-08-17
73020,181,2,154,2020-08-17
73003,177,3,160,2020-08-17
73169,176,1,123,2020-08-17
73118,172,3,139,2020-08-17
74820,164,0,142,2020-08-17
74955,164,1,117,2020-08-17
74743,161,1,140,2020-08-17
74851,161,1,57,2020-08-17
74437,159,1,142,2020-08-17
74035,156,2,43,2020-08-17
74003,155,8,122,2020-08-17
74467,148,5,120,2020-08-17
73503,145,1,132,2020-08-17
73010,145,1,129,2020-08-17
73533,140,1,114,2020-08-17
74804,138,6,112,2020-08-17
74108,138,0,120,2020-08-17
73601,135,0,121,2020-08-17
73111,135,2,115,2020-08-17
74116,125,0,107,2020-08-17
73044,124,0,106,2020-08-17
73068,123,1,105,2020-08-17
73116,123,0,115,2020-08-17
73065,123,1,107,2020-08-17
74848,122,2,82,2020-08-17
73025,121,0,110,2020-08-17
73507,120,2,109,2020-08-17
74361,120,2,97,2020-08-17
73089,119,2,94,2020-08-17
74401,119,2,100,2020-08-17
74601,118,4,102,2020-08-17
74126,118,0,101,2020-08-17
74948,117,1,76,2020-08-17
73047,116,0,106,2020-08-17
74884,115,1,89,2020-08-17
73179,112,1,92,2020-08-17
74010,111,3,93,2020-08-17
73075,108,1,97,2020-08-17
73945,106,0,104,2020-08-17
74937,103,0,59,2020-08-17
74346,101,1,86,2020-08-17
74868,100,3,67,2020-08-17
74953,99,0,66,2020-08-17
74432,97,1,80,2020-08-17
74426,96,1,88,2020-08-17
74023,95,1,80,2020-08-17
73149,94,0,77,2020-08-17
74015,91,0,75,2020-08-17
73026,90,3,75,2020-08-17
73128,90,0,78,2020-08-17
74020,90,3,65,2020-08-17
74604,89,4,77,2020-08-17
73078,89,1,77,2020-08-17
74331,86,0,74,2020-08-17
74962,86,1,70,2020-08-17
73446,85,1,75,2020-08-17
74834,82,2,30,2020-08-17
73134,81,1,76,2020-08-17
73554,80,8,67,2020-08-17
73096,80,0,69,2020-08-17
73084,79,1,59,2020-08-17
74434,75,3,59,2020-08-17
74352,73,0,60,2020-08-17
74120,72,0,67,2020-08-17
73750,71,0,56,2020-08-17
74073,70,1,59,2020-08-17
74036,68,2,51,2020-08-17
74965,66,1,61,2020-08-17
74016,66,0,42,2020-08-17
74766,66,0,46,2020-08-17
74365,65,1,43,2020-08-17
73105,65,0,51,2020-08-17
74525,64,0,52,2020-08-17
74857,64,1,58,2020-08-17
74301,64,1,54,2020-08-17
74029,64,1,57,2020-08-17
73052,63,2,53,2020-08-17
74571,63,2,52,2020-08-17
74047,61,1,53,2020-08-17
73103,61,1,57,2020-08-17
73165,60,1,55,2020-08-17
73045,60,0,49,2020-08-17
74730,59,0,45,2020-08-17
73117,59,0,50,2020-08-17
74103,59,0,47,2020-08-17
74337,58,4,41,2020-08-17
74864,57,0,39,2020-08-17
74119,57,0,53,2020-08-17
73448,57,0,50,2020-08-17
73644,57,1,37,2020-08-17
74462,56,1,33,2020-08-17
74058,55,0,47,2020-08-17
74339,54,0,47,2020-08-17
74044,54,1,43,2020-08-17
74436,54,0,39,2020-08-17
74959,52,0,34,2020-08-17
73104,51,0,48,2020-08-17
73086,51,0,44,2020-08-17
74451,50,0,33,2020-08-17
74578,50,1,40,2020-08-17
74039,50,2,44,2020-08-17
74873,49,0,41,2020-08-17
73949,49,0,42,2020-08-17
74523,49,0,41,2020-08-17
73742,48,0,34,2020-08-17
74445,48,0,40,2020-08-17
74130,48,1,39,2020-08-17
73049,47,2,40,2020-08-17
73542,47,1,45,2020-08-17
74338,47,1,40,2020-08-17
74740,46,1,38,2020-08-17
74370,46,0,37,2020-08-17
73009,46,8,38,2020-08-17
74053,46,0,41,2020-08-17
74441,45,0,35,2020-08-17
74421,44,0,42,2020-08-17
74764,43,0,41,2020-08-17
74079,42,0,31,2020-08-17
73662,42,0,13,2020-08-17
73141,40,0,34,2020-08-17
73093,40,0,36,2020-08-17
74859,39,0,26,2020-08-17
73173,39,0,37,2020-08-17
73801,39,0,33,2020-08-17
74056,38,0,30,2020-08-17
74547,37,0,24,2020-08-17
74059,37,0,35,2020-08-17
74048,36,1,29,2020-08-17
74538,35,0,24,2020-08-17
73439,35,0,25,2020-08-17
73055,35,0,32,2020-08-17
74883,35,0,24,2020-08-17
73077,34,0,32,2020-08-17
73121,34,0,27,2020-08-17
74041,33,0,32,2020-08-17
73095,32,0,27,2020-08-17
73030,32,0,25,2020-08-17
73529,32,1,30,2020-08-17
74343,31,0,28,2020-08-17
74954,31,0,22,2020-08-17
