Zip,Cases,Deaths,Recovered,ReportDate
74012,1521,19,1350,2020-09-19
73119,1223,13,1050,2020-09-19
Other***,1199,15,948,2020-09-19
73942,1107,8,1002,2020-09-19
74133,1081,6,966,2020-09-19
73072,1079,15,911,2020-09-19
74074,962,3,766,2020-09-19
74136,962,17,860,2020-09-19
73099,941,6,827,2020-09-19
73160,937,13,800,2020-09-19
73071,894,9,724,2020-09-19
73109,823,7,741,2020-09-19
74014,820,7,735,2020-09-19
73069,777,8,637,2020-09-19
73013,776,16,668,2020-09-19
73107,776,7,679,2020-09-19
74037,774,3,717,2020-09-19
73159,773,6,668,2020-09-19
74055,773,2,675,2020-09-19
74463,748,2,695,2020-09-19
73701,747,9,579,2020-09-19
74464,705,3,537,2020-09-19
74137,699,6,614,2020-09-19
74017,681,39,531,2020-09-19
73170,671,13,536,2020-09-19
73129,660,8,592,2020-09-19
74115,652,3,613,2020-09-19
73034,641,2,538,2020-09-19
73703,628,9,506,2020-09-19
73521,619,10,575,2020-09-19
73120,618,19,527,2020-09-19
74501,617,14,436,2020-09-19
74008,614,4,542,2020-09-19
74146,613,3,585,2020-09-19
73127,591,4,506,2020-09-19
74134,584,3,534,2020-09-19
73112,581,12,503,2020-09-19
74006,576,29,516,2020-09-19
74011,575,6,506,2020-09-19
73108,557,0,497,2020-09-19
74105,552,4,499,2020-09-19
73012,550,0,496,2020-09-19
74129,517,4,480,2020-09-19
74701,507,1,407,2020-09-19
74728,506,21,426,2020-09-19
74110,497,11,463,2020-09-19
74075,487,1,382,2020-09-19
73102,486,2,416,2020-09-19
73132,473,6,408,2020-09-19
73162,467,13,400,2020-09-19
74066,459,9,386,2020-09-19
74145,455,1,421,2020-09-19
73018,447,5,284,2020-09-19
73110,440,7,369,2020-09-19
73503,439,1,408,2020-09-19
74354,439,3,376,2020-09-19
73139,432,6,377,2020-09-19
74135,430,12,377,2020-09-19
74403,430,11,318,2020-09-19
74063,428,5,363,2020-09-19
74128,417,4,380,2020-09-19
73401,416,6,353,2020-09-19
74112,412,7,381,2020-09-19
73505,401,6,335,2020-09-19
74745,389,6,348,2020-09-19
74960,389,8,285,2020-09-19
73051,378,4,327,2020-09-19
73036,374,7,293,2020-09-19
73008,370,5,313,2020-09-19
74033,368,4,333,2020-09-19
73135,359,4,300,2020-09-19
73169,351,1,294,2020-09-19
73114,347,3,300,2020-09-19
74301,345,1,112,2020-09-19
74106,338,4,305,2020-09-19
74801,336,1,268,2020-09-19
73130,335,5,267,2020-09-19
73064,334,2,271,2020-09-19
74107,331,8,296,2020-09-19
74019,322,4,278,2020-09-19
74851,316,1,285,2020-09-19
74429,314,13,275,2020-09-19
73005,312,5,263,2020-09-19
74447,309,3,263,2020-09-19
74021,309,1,263,2020-09-19
74070,302,8,267,2020-09-19
73020,296,3,230,2020-09-19
73122,294,2,253,2020-09-19
73115,292,2,230,2020-09-19
74804,289,6,230,2020-09-19
74955,289,3,229,2020-09-19
74114,282,4,251,2020-09-19
73106,278,2,250,2020-09-19
74820,276,1,214,2020-09-19
73501,276,3,260,2020-09-19
73010,275,1,206,2020-09-19
74344,274,16,232,2020-09-19
74104,271,1,248,2020-09-19
73142,260,5,229,2020-09-19
73080,259,3,221,2020-09-19
73601,257,0,207,2020-09-19
74132,255,2,224,2020-09-19
73003,254,4,208,2020-09-19
74601,249,5,182,2020-09-19
74127,249,2,225,2020-09-19
73533,243,2,174,2020-09-19
73118,240,3,205,2020-09-19
74953,229,4,187,2020-09-19
74437,227,2,195,2020-09-19
74743,224,2,191,2020-09-19
74525,224,0,146,2020-09-19
74467,221,5,187,2020-09-19
74003,205,8,188,2020-09-19
73068,203,2,164,2020-09-19
74035,196,2,179,2020-09-19
74937,195,5,164,2020-09-19
74848,193,3,162,2020-09-19
74023,190,2,162,2020-09-19
73025,190,0,161,2020-09-19
73111,189,2,162,2020-09-19
73044,188,0,167,2020-09-19
73065,187,3,152,2020-09-19
73507,185,2,146,2020-09-19
73089,183,4,145,2020-09-19
74401,183,3,143,2020-09-19
74948,181,3,155,2020-09-19
74108,179,0,168,2020-09-19
73841,175,0,10,2020-09-19
73116,169,0,153,2020-09-19
74010,167,7,137,2020-09-19
74868,167,3,135,2020-09-19
74884,164,1,141,2020-09-19
73644,162,1,85,2020-09-19
73096,162,0,119,2020-09-19
73026,159,3,116,2020-09-19
74959,159,1,136,2020-09-19
74361,159,3,135,2020-09-19
74116,157,0,144,2020-09-19
74126,153,2,147,2020-09-19
74462,149,3,114,2020-09-19
74873,147,0,106,2020-09-19
73179,147,2,125,2020-09-19
73742,145,2,136,2020-09-19
74432,145,2,117,2020-09-19
73075,138,1,123,2020-09-19
73047,134,0,123,2020-09-19
73078,132,1,110,2020-09-19
74962,132,3,108,2020-09-19
74426,132,2,115,2020-09-19
74020,129,3,119,2020-09-19
74346,125,1,112,2020-09-19
74604,125,5,103,2020-09-19
73045,124,0,89,2020-09-19
73945,124,0,117,2020-09-19
73084,124,1,103,2020-09-19
74015,124,0,108,2020-09-19
73149,122,0,105,2020-09-19
73801,119,0,88,2020-09-19
73134,116,1,99,2020-09-19
74331,115,0,105,2020-09-19
74834,114,9,93,2020-09-19
73446,114,1,96,2020-09-19
74857,112,2,85,2020-09-19
73128,112,0,102,2020-09-19
74434,111,4,87,2020-09-19
73750,111,0,102,2020-09-19
74352,111,0,94,2020-09-19
74073,107,2,89,2020-09-19
74047,105,3,86,2020-09-19
74730,102,1,86,2020-09-19
73448,101,0,81,2020-09-19
74120,98,0,91,2020-09-19
74044,98,3,75,2020-09-19
74036,95,3,83,2020-09-19
74016,94,0,81,2020-09-19
73105,93,0,81,2020-09-19
74965,91,2,76,2020-09-19
73103,89,1,78,2020-09-19
73117,89,0,69,2020-09-19
74436,89,1,78,2020-09-19
73554,87,8,72,2020-09-19
74337,86,5,67,2020-09-19
74365,86,1,67,2020-09-19
74059,86,1,67,2020-09-19
74451,86,1,62,2020-09-19
74766,85,0,63,2020-09-19
74029,85,1,76,2020-09-19
73662,85,0,49,2020-09-19
73165,85,1,73,2020-09-19
74339,84,0,66,2020-09-19
73717,84,0,26,2020-09-19
74048,84,2,71,2020-09-19
74103,83,0,73,2020-09-19
74954,82,0,71,2020-09-19
73052,81,2,69,2020-09-19
