City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,7581,83,6096,2020-08-02
TULSA,6228,76,5296,2020-08-02
BROKEN ARROW,1499,22,1212,2020-08-02
EDMOND,1370,15,1155,2020-08-02
NORMAN,1351,29,1086,2020-08-02
GUYMON,857,7,839,2020-08-02
OTHER***,732,5,579,2020-08-02
YUKON,587,2,463,2020-08-02
LAWTON,579,9,522,2020-08-02
MOORE,562,10,469,2020-08-02
JENKS,547,0,521,2020-08-02
STILLWATER,529,2,475,2020-08-02
CLAREMORE,493,11,339,2020-08-02
BARTLESVILLE,453,37,397,2020-08-02
ALTUS,440,4,340,2020-08-02
OWASSO,380,2,324,2020-08-02
BROKEN BOW,374,20,327,2020-08-02
ENID,342,4,246,2020-08-02
BIXBY,322,2,273,2020-08-02
MUSKOGEE,317,12,207,2020-08-02
IDABEL,273,4,228,2020-08-02
SHAWNEE,269,7,190,2020-08-02
TAHLEQUAH,252,1,138,2020-08-02
ARDMORE,248,1,210,2020-08-02
DURANT,241,0,192,2020-08-02
SAPULPA,240,4,194,2020-08-02
GLENPOOL,237,0,206,2020-08-02
BETHANY,228,1,176,2020-08-02
CHICKASHA,214,4,196,2020-08-02
MIAMI,197,2,163,2020-08-02
STILWELL,192,4,118,2020-08-02
SAND SPRINGS,188,3,157,2020-08-02
PONCA CITY,184,8,144,2020-08-02
COWETA,184,13,145,2020-08-02
SKIATOOK,182,7,153,2020-08-02
MUSTANG,172,1,148,2020-08-02
GROVE,167,16,142,2020-08-02
EL RENO,166,1,128,2020-08-02
OKMULGEE,161,2,110,2020-08-02
LEXINGTON,161,1,54,2020-08-02
PURCELL,156,3,135,2020-08-02
COLLINSVILLE,156,1,132,2020-08-02
ANADARKO,141,2,63,2020-08-02
CHOCTAW,140,2,114,2020-08-02
ADA,137,0,104,2020-08-02
MCALESTER,134,3,88,2020-08-02
HUGO,133,1,125,2020-08-02
BLANCHARD,125,0,110,2020-08-02
HENRYETTA,114,1,75,2020-08-02
SALLISAW,114,1,58,2020-08-02
WARR ACRES,114,0,87,2020-08-02
WAGONER,114,5,90,2020-08-02
CLINTON,111,0,77,2020-08-02
GUTHRIE,110,0,90,2020-08-02
DUNCAN,110,1,86,2020-08-02
HINTON,105,0,93,2020-08-02
PAULS VALLEY,97,1,83,2020-08-02
NEWCASTLE,97,1,80,2020-08-02
NOBLE,94,1,74,2020-08-02
TUTTLE,94,2,78,2020-08-02
PRYOR CREEK,94,2,68,2020-08-02
HOOKER,93,0,91,2020-08-02
WEWOKA,89,1,43,2020-08-02
MIDWEST CITY,86,2,72,2020-08-02
JAY,85,1,79,2020-08-02
CHECOTAH,80,1,63,2020-08-02
HOLDENVILLE,79,1,34,2020-08-02
MANGUM,77,8,66,2020-08-02
PIEDMONT,74,1,66,2020-08-02
CUSHING,71,1,51,2020-08-02
SEMINOLE,71,3,50,2020-08-02
MADILL,67,0,46,2020-08-02
WESTVILLE,65,1,51,2020-08-02
EUFAULA,65,0,50,2020-08-02
AFTON,65,0,49,2020-08-02
WEATHERFORD,65,0,58,2020-08-02
DEL CITY,64,0,46,2020-08-02
MULDROW,62,1,42,2020-08-02
CATOOSA,61,0,46,2020-08-02
LOCUST GROVE,60,0,51,2020-08-02
SPENCER,58,1,47,2020-08-02
BRISTOW,57,2,42,2020-08-02
CLEVELAND,57,3,48,2020-08-02
WRIGHT CITY,55,0,42,2020-08-02
VINITA,55,0,45,2020-08-02
DEWEY,55,1,46,2020-08-02
LINDSAY,54,2,44,2020-08-02
SPERRY,53,1,43,2020-08-02
NICHOLS HILLS,52,0,46,2020-08-02
ATOKA,51,0,43,2020-08-02
FORT GIBSON,51,3,42,2020-08-02
KINGFISHER,51,0,35,2020-08-02
POTEAU,51,0,29,2020-08-02
INOLA,49,2,35,2020-08-02
TALIHINA,49,1,26,2020-08-02
SALINA,47,1,34,2020-08-02
MOUNDS,47,1,39,2020-08-02
MCLOUD,46,0,36,2020-08-02
HARRAH,46,0,33,2020-08-02
BINGER,46,9,37,2020-08-02
MARIETTA,46,0,43,2020-08-02
FREDERICK,45,1,39,2020-08-02
COMMERCE,45,0,41,2020-08-02
HOMINY,44,2,40,2020-08-02
ANTLERS,44,0,17,2020-08-02
CHOUTEAU,44,3,36,2020-08-02
PAWNEE,44,0,36,2020-08-02
KELLYVILLE,43,2,35,2020-08-02
MORRIS,42,0,25,2020-08-02
VALLIANT,41,0,40,2020-08-02
CALERA,41,0,29,2020-08-02
JONES,40,1,29,2020-08-02
CHELSEA,40,0,32,2020-08-02
HAWORTH,39,0,33,2020-08-02
OOLOGAH,39,0,30,2020-08-02
HEAVENER,39,0,20,2020-08-02
COLCORD,39,1,35,2020-08-02
BEGGS,38,0,25,2020-08-02
SULPHUR,38,0,35,2020-08-02
TEXHOMA,37,0,30,2020-08-02
MANNFORD,37,1,25,2020-08-02
TECUMSEH,36,0,23,2020-08-02
VIAN,36,1,14,2020-08-02
WILBURTON,35,1,16,2020-08-02
HASKELL,35,0,28,2020-08-02
PERKINS,34,0,31,2020-08-02
ELK CITY,34,1,22,2020-08-02
PRAGUE,34,0,18,2020-08-02
WASHINGTON,33,0,29,2020-08-02
COMANCHE,32,1,29,2020-08-02
HULBERT,30,0,15,2020-08-02
WYANDOTTE,30,0,10,2020-08-02
NOWATA,30,1,28,2020-08-02
PERRY,30,0,26,2020-08-02
MARLOW,30,0,26,2020-08-02
SPIRO,29,0,18,2020-08-02
KINGSTON,28,0,22,2020-08-02
PAWHUSKA,28,0,21,2020-08-02
WOODWARD,28,0,23,2020-08-02
CHANDLER,27,1,21,2020-08-02
KIEFER,26,0,21,2020-08-02
STROUD,26,0,19,2020-08-02
HENNESSEY,26,0,22,2020-08-02
ELGIN,26,0,24,2020-08-02
MEAD,25,1,14,2020-08-02
RED ROCK,25,1,21,2020-08-02
CACHE,24,0,20,2020-08-02
OKARCHE,24,0,20,2020-08-02
HOLLIS,23,0,4,2020-08-02
STIGLER,23,0,15,2020-08-02
OCHELATA,23,1,20,2020-08-02
BOKOSHE,23,0,8,2020-08-02
OKEMAH,23,0,14,2020-08-02
GORE,23,1,16,2020-08-02
FAIRLAND,23,0,11,2020-08-02
COLBERT,22,0,20,2020-08-02
WAYNE,22,0,20,2020-08-02
FAIRFAX,21,0,18,2020-08-02
DAVIS,21,0,15,2020-08-02
WETUMKA,21,0,10,2020-08-02
WILSON,20,0,9,2020-08-02
CADDO,20,0,15,2020-08-02
LUTHER,20,0,16,2020-08-02
BARNSDALL,20,2,17,2020-08-02
MEEKER,19,0,11,2020-08-02
COALGATE,19,0,15,2020-08-02
MAYSVILLE,19,0,16,2020-08-02
WATTS,18,0,16,2020-08-02
LONE GROVE,18,1,16,2020-08-02
KANSAS,18,0,9,2020-08-02
CLAYTON,18,0,17,2020-08-02
ROLAND,18,0,8,2020-08-02
COPAN,18,0,11,2020-08-02
WISTER,18,0,16,2020-08-02
POCOLA,17,0,9,2020-08-02
ELMORE CITY,17,0,11,2020-08-02
TYRONE,17,0,15,2020-08-02
HARTSHORNE,17,0,12,2020-08-02
APACHE,17,0,14,2020-08-02
GARVIN,16,0,14,2020-08-02
ARCADIA,16,0,16,2020-08-02
OLUSTEE,16,0,15,2020-08-02
MAUD,16,0,6,2020-08-02
PADEN,16,0,6,2020-08-02
FORT COBB,16,0,13,2020-08-02
GLENCOE,15,0,14,2020-08-02
PORUM,15,1,9,2020-08-02
BLAIR,15,0,9,2020-08-02
PORTER,15,0,14,2020-08-02
CAMERON,14,0,4,2020-08-02
WYNNEWOOD,14,1,11,2020-08-02
WATONGA,14,0,10,2020-08-02
BIG CABIN,14,1,8,2020-08-02
TISHOMINGO,14,0,9,2020-08-02
BLACKWELL,14,0,12,2020-08-02
KONAWA,13,1,10,2020-08-02
GOODWELL,13,0,13,2020-08-02
MINCO,13,0,9,2020-08-02
WALTERS,12,0,10,2020-08-02
FAIRVIEW,12,0,10,2020-08-02
ADAIR,12,0,9,2020-08-02
DEWAR,12,0,10,2020-08-02
YALE,12,0,10,2020-08-02
EARLSBORO,12,0,6,2020-08-02
FORT TOWSON,12,0,10,2020-08-02
QUAPAW,12,0,9,2020-08-02
ALVA,12,0,11,2020-08-02
CASHION,12,0,11,2020-08-02
RAMONA,12,0,12,2020-08-02
CYRIL,11,1,5,2020-08-02
ALEX,11,0,10,2020-08-02
WELEETKA,11,0,8,2020-08-02
WEBBERS FALLS,11,0,4,2020-08-02
SAYRE,11,0,7,2020-08-02
RINGLING,11,0,10,2020-08-02
GEARY,11,0,7,2020-08-02
STONEWALL,10,1,8,2020-08-02
TALALA,10,0,9,2020-08-02
TONKAWA,10,0,9,2020-08-02
WAURIKA,10,0,6,2020-08-02
WELLSTON,10,0,6,2020-08-02
BENNINGTON,10,0,9,2020-08-02
TIPTON,10,0,8,2020-08-02
WELCH,10,0,8,2020-08-02
RUSH SPRINGS,10,0,9,2020-08-02
HOBART,9,0,9,2020-08-02
NORTH MIAMI,9,0,8,2020-08-02
JENNINGS,9,0,8,2020-08-02
QUINTON,9,0,9,2020-08-02
ROFF,9,0,8,2020-08-02
FLETCHER,9,0,6,2020-08-02
WARNER,9,0,7,2020-08-02
ALLEN,9,1,4,2020-08-02
WANETTE,9,0,5,2020-08-02
RYAN,9,0,8,2020-08-02
BOKCHITO,9,0,8,2020-08-02
BURNS FLAT,9,0,6,2020-08-02
DEPEW,9,1,6,2020-08-02
CRESCENT,9,0,9,2020-08-02
GRACEMONT,8,0,8,2020-08-02
GERONIMO,8,0,5,2020-08-02
INDIAHOMA,8,0,6,2020-08-02
OPTIMA,8,0,8,2020-08-02
BOSWELL,8,0,8,2020-08-02
CEMENT,8,0,5,2020-08-02
NEWKIRK,8,1,5,2020-08-02
DELAWARE,8,0,8,2020-08-02
HEALDTON,8,0,5,2020-08-02
MORRISON,8,0,7,2020-08-02
WAUKOMIS,8,0,6,2020-08-02
MANNSVILLE,8,0,8,2020-08-02
DRUMRIGHT,8,0,5,2020-08-02
BEAVER,8,0,8,2020-08-02
MCCURTAIN,7,0,6,2020-08-02
CHEYENNE,7,0,6,2020-08-02
KEOTA,7,0,3,2020-08-02
SHADY POINT,7,0,5,2020-08-02
SPAVINAW,7,0,3,2020-08-02
OSAGE,7,0,5,2020-08-02
CARNEGIE,7,0,5,2020-08-02
LEHIGH,7,0,7,2020-08-02
SASAKWA,7,0,6,2020-08-02
AMBER,7,0,7,2020-08-02
PAOLI,7,0,7,2020-08-02
LANGLEY,6,0,1,2020-08-02
VERDEN,6,0,5,2020-08-02
OKTAHA,6,0,4,2020-08-02
KIOWA,6,0,4,2020-08-02
TAFT,6,0,1,2020-08-02
POCASSET,6,0,6,2020-08-02
ASHER,6,0,4,2020-08-02
ACHILLE,6,0,6,2020-08-02
RINGWOOD,6,0,6,2020-08-02
LOOKEBA,6,2,4,2020-08-02
POND CREEK,5,0,5,2020-08-02
PANAMA,5,0,4,2020-08-02
RIPLEY,5,0,5,2020-08-02
RED OAK,5,0,3,2020-08-02
KREBS,5,0,2,2020-08-02
TEMPLE,5,2,3,2020-08-02
ARAPAHO,5,0,5,2020-08-02
LAHOMA,5,0,5,2020-08-02
HOWE,5,0,2,2020-08-02
TERLTON,5,0,4,2020-08-02
ALBION,5,0,4,2020-08-02
SNYDER,5,0,4,2020-08-02
UNION CITY,5,0,5,2020-08-02
LAVERNE,5,0,3,2020-08-02
THOMAS,5,0,5,2020-08-02
AGRA,5,1,3,2020-08-02
CANEY,5,0,4,2020-08-02
BURBANK,5,0,3,2020-08-02
GANS,5,0,2,2020-08-02
PRUE,5,0,5,2020-08-02
MEDFORD,4,0,1,2020-08-02
ARKOMA,4,0,2,2020-08-02
CARNEY,4,0,3,2020-08-02
FREEDOM,4,0,4,2020-08-02
COUNCIL HILL,4,0,3,2020-08-02
CALUMET,4,0,4,2020-08-02
RATTAN,4,0,3,2020-08-02
NEW CORDELL,4,0,3,2020-08-02
GARBER,4,0,4,2020-08-02
CASTLE,4,0,2,2020-08-02
RATLIFF CITY,4,0,3,2020-08-02
WYNONA,4,0,2,2020-08-02
SENTINEL,4,0,3,2020-08-02
BUFFALO,4,0,1,2020-08-02
MOUNTAIN VIEW,4,1,2,2020-08-02
NINNEKAH,4,0,4,2020-08-02
CANADIAN,4,0,4,2020-08-02
ORLANDO,4,0,4,2020-08-02
SPRINGER,4,1,3,2020-08-02
LONGDALE,4,0,4,2020-08-02
FORGAN,4,0,4,2020-08-02
SAVANNA,4,0,4,2020-08-02
DISNEY,4,0,2,2020-08-02
KAW CITY,4,1,2,2020-08-02
HARDESTY,4,0,4,2020-08-02
CROWDER,4,0,3,2020-08-02
STRATFORD,4,0,3,2020-08-02
WANN,4,0,3,2020-08-02
MULHALL,3,0,3,2020-08-02
LAMAR,3,0,1,2020-08-02
MILLERTON,3,0,3,2020-08-02
BOLEY,3,0,1,2020-08-02
KETCHUM,3,0,3,2020-08-02
HYDRO,3,0,3,2020-08-02
LENAPAH,3,0,3,2020-08-02
OKEENE,3,0,2,2020-08-02
BERNICE,3,0,3,2020-08-02
KINTA,3,0,3,2020-08-02
GOULD,3,0,1,2020-08-02
BOYNTON,3,0,3,2020-08-02
MARBLE CITY,3,0,3,2020-08-02
BUTLER,3,0,3,2020-08-02
KENEFIC,3,0,2,2020-08-02
DOVER,3,0,2,2020-08-02
THACKERVILLE,3,0,3,2020-08-02
STRINGTOWN,3,0,1,2020-08-02
CALVIN,3,0,3,2020-08-02
VICI,3,0,3,2020-08-02
WAPANUCKA,3,0,3,2020-08-02
LANGSTON,3,0,3,2020-08-02
DILL CITY,3,0,2,2020-08-02
SHATTUCK,3,0,1,2020-08-02
OAKS,3,0,2,2020-08-02
OKAY,3,0,2,2020-08-02
MOUNTAIN PARK,3,0,2,2020-08-02
FRANCIS,2,0,2,2020-08-02
FOSS,2,0,1,2020-08-02
MENO,2,0,2,2020-08-02
SCHULTER,2,0,2,2020-08-02
CANTON,2,0,2,2020-08-02
OILTON,2,1,1,2020-08-02
MARSHALL,2,0,2,2020-08-02
MOORELAND,2,0,1,2020-08-02
MARTHA,2,0,2,2020-08-02
FITZHUGH,2,0,2,2020-08-02
AVANT,2,0,0,2020-08-02
RAVIA,2,0,2,2020-08-02
ROOSEVELT,2,0,2,2020-08-02
MILBURN,2,0,1,2020-08-02
HAILEYVILLE,2,0,1,2020-08-02
CORN,2,0,2,2020-08-02
HITCHCOCK,2,0,1,2020-08-02
GRANITE,2,0,2,2020-08-02
SOPER,2,0,2,2020-08-02
TRYON,2,0,2,2020-08-02
LAMONT,2,0,1,2020-08-02
HASTINGS,2,0,1,2020-08-02
SAWYER,2,0,2,2020-08-02
HELENA,2,0,0,2020-08-02
SOUTH COFFEYVILLE,2,0,2,2020-08-02
BOWLEGS,2,0,1,2020-08-02
STUART,2,0,2,2020-08-02
BRAGGS,2,0,1,2020-08-02
SEILING,2,0,2,2020-08-02
PITTSBURG,2,0,2,2020-08-02
ELDORADO,2,0,1,2020-08-02
SHIDLER,2,0,1,2020-08-02
BRADLEY,2,0,1,2020-08-02
SLICK,2,0,0,2020-08-02
BYNG,1,0,1,2020-08-02
CANUTE,1,0,1,2020-08-02
BOISE CITY,1,0,1,2020-08-02
CHATTANOOGA,1,0,1,2020-08-02
HANNA,1,0,0,2020-08-02
HALLETT,1,0,1,2020-08-02
FORT SUPPLY,1,0,1,2020-08-02
BESSIE,1,0,1,2020-08-02
MILL CREEK,1,0,1,2020-08-02
GOTEBO,1,0,1,2020-08-02
HAMMON,1,0,0,2020-08-02
THE VILLAGE,1,0,1,2020-08-02
DAVENPORT,1,0,1,2020-08-02
FOYIL,1,0,1,2020-08-02
GOLDSBY,1,0,1,2020-08-02
LOCO,1,0,1,2020-08-02
GRANDFIELD,1,0,1,2020-08-02
LONE WOLF,1,0,0,2020-08-02
LEEDEY,1,0,1,2020-08-02
BLUEJACKET,1,0,0,2020-08-02
COYLE,1,0,1,2020-08-02
TUPELO,1,0,1,2020-08-02
MARLAND,1,0,1,2020-08-02
JET,1,0,1,2020-08-02
CLEO SPRINGS,1,0,1,2020-08-02
BILLINGS,1,1,0,2020-08-02
MEDICINE PARK,1,0,1,2020-08-02
SPARKS,1,0,1,2020-08-02
RALSTON,1,0,1,2020-08-02
GENE AUTRY,1,0,1,2020-08-02
COVINGTON,1,0,1,2020-08-02
