Zip,Cases,Deaths,Recovered,ReportDate
74012,2338,28,2027,2020-11-07
73099,2324,9,1912,2020-11-07
Other***,1929,26,1593,2020-11-07
73072,1803,18,1505,2020-11-07
73160,1729,17,1435,2020-11-07
74133,1675,14,1466,2020-11-07
73119,1665,27,1440,2020-11-07
73942,1554,10,1417,2020-11-07
73013,1511,18,1222,2020-11-07
73071,1488,26,1284,2020-11-07
74074,1425,5,1268,2020-11-07
74055,1410,5,1184,2020-11-07
73170,1406,21,1172,2020-11-07
73034,1361,4,1141,2020-11-07
74136,1317,23,1170,2020-11-07
74014,1315,9,1127,2020-11-07
73701,1277,21,1120,2020-11-07
73703,1218,11,1060,2020-11-07
73069,1202,10,1078,2020-11-07
73159,1164,6,1015,2020-11-07
74701,1161,9,907,2020-11-07
73109,1151,9,1001,2020-11-07
74464,1134,4,944,2020-11-07
73521,1121,18,962,2020-11-07
73120,1113,21,898,2020-11-07
74017,1073,43,865,2020-11-07
73012,1070,1,860,2020-11-07
73107,1069,7,931,2020-11-07
74137,1057,8,926,2020-11-07
74037,1054,9,962,2020-11-07
74008,1052,5,897,2020-11-07
73036,1015,8,837,2020-11-07
74501,1014,16,881,2020-11-07
73505,992,9,786,2020-11-07
74011,982,10,823,2020-11-07
74134,931,4,791,2020-11-07
74006,914,30,785,2020-11-07
73129,913,11,790,2020-11-07
74820,909,3,653,2020-11-07
73112,907,14,749,2020-11-07
73841,906,2,899,2020-11-07
74115,897,8,816,2020-11-07
73127,866,4,746,2020-11-07
73401,856,10,654,2020-11-07
74403,854,13,655,2020-11-07
74105,844,8,760,2020-11-07
73132,835,7,679,2020-11-07
73018,834,11,763,2020-11-07
74146,833,4,758,2020-11-07
73110,829,10,675,2020-11-07
73162,823,14,682,2020-11-07
74066,813,13,684,2020-11-07
74354,812,13,730,2020-11-07
74463,777,2,740,2020-11-07
74804,772,9,673,2020-11-07
74075,771,3,686,2020-11-07
74063,767,7,643,2020-11-07
73108,763,0,663,2020-11-07
73064,754,4,655,2020-11-07
74801,715,5,607,2020-11-07
74728,704,24,605,2020-11-07
74129,703,5,632,2020-11-07
73139,686,8,569,2020-11-07
74145,654,4,584,2020-11-07
74110,650,13,587,2020-11-07
73020,650,5,543,2020-11-07
73010,645,3,522,2020-11-07
74135,642,13,545,2020-11-07
73008,634,6,523,2020-11-07
74960,628,11,465,2020-11-07
73135,628,7,528,2020-11-07
73601,627,1,540,2020-11-07
73533,624,3,477,2020-11-07
74112,596,10,515,2020-11-07
74019,594,5,482,2020-11-07
73130,589,10,495,2020-11-07
73051,586,6,506,2020-11-07
74745,582,10,488,2020-11-07
74301,580,2,522,2020-11-07
73114,574,3,489,2020-11-07
74955,571,4,479,2020-11-07
73003,563,5,441,2020-11-07
74033,553,6,490,2020-11-07
74447,552,7,460,2020-11-07
73044,552,0,481,2020-11-07
74021,548,3,444,2020-11-07
74128,547,6,503,2020-11-07
73503,545,1,539,2020-11-07
74953,536,7,466,2020-11-07
73501,531,4,445,2020-11-07
74107,528,10,474,2020-11-07
74344,524,18,446,2020-11-07
73644,520,6,438,2020-11-07
73115,520,4,411,2020-11-07
73102,519,3,499,2020-11-07
73096,517,5,454,2020-11-07
74106,517,6,472,2020-11-07
74035,511,2,496,2020-11-07
74601,497,7,430,2020-11-07
74070,492,8,425,2020-11-07
74429,489,15,401,2020-11-07
74868,485,4,390,2020-11-07
73005,479,9,416,2020-11-07
73169,477,1,454,2020-11-07
73142,472,8,394,2020-11-07
73080,460,7,361,2020-11-07
74851,458,1,405,2020-11-07
74114,449,4,392,2020-11-07
74401,447,7,329,2020-11-07
73065,445,4,365,2020-11-07
74104,435,1,378,2020-11-07
74437,429,7,347,2020-11-07
73122,425,4,356,2020-11-07
73106,423,2,362,2020-11-07
74127,419,3,362,2020-11-07
73662,417,8,370,2020-11-07
74525,416,0,363,2020-11-07
73089,414,5,321,2020-11-07
73507,412,4,323,2020-11-07
73025,383,0,321,2020-11-07
74132,373,3,333,2020-11-07
73118,368,3,306,2020-11-07
74743,362,2,294,2020-11-07
73801,362,3,283,2020-11-07
74361,356,8,306,2020-11-07
74467,356,6,303,2020-11-07
74873,354,1,305,2020-11-07
73075,348,2,253,2020-11-07
73068,344,5,284,2020-11-07
74346,343,2,287,2020-11-07
74948,337,3,272,2020-11-07
74023,335,3,286,2020-11-07
73078,327,3,275,2020-11-07
73111,317,2,261,2020-11-07
73045,311,3,259,2020-11-07
74848,311,4,269,2020-11-07
74003,310,8,267,2020-11-07
74462,309,4,225,2020-11-07
73026,301,4,246,2020-11-07
73116,301,4,255,2020-11-07
74829,299,4,270,2020-11-07
74937,286,6,252,2020-11-07
74959,280,1,245,2020-11-07
74426,279,5,243,2020-11-07
73750,276,1,234,2020-11-07
74884,269,1,220,2020-11-07
74604,266,6,218,2020-11-07
74432,264,6,213,2020-11-07
73179,260,2,229,2020-11-07
74010,259,9,218,2020-11-07
74108,257,1,234,2020-11-07
74434,254,4,194,2020-11-07
73086,253,3,190,2020-11-07
73446,240,1,175,2020-11-07
74126,240,2,212,2020-11-07
73047,233,0,205,2020-11-07
74730,230,1,184,2020-11-07
74352,227,0,195,2020-11-07
74103,226,0,205,2020-11-07
73165,220,1,182,2020-11-07
74962,219,3,177,2020-11-07
73448,217,0,181,2020-11-07
73717,216,0,158,2020-11-07
73134,212,2,171,2020-11-07
74857,211,2,170,2020-11-07
74015,210,2,174,2020-11-07
73052,206,2,146,2020-11-07
74331,206,2,171,2020-11-07
74016,203,3,175,2020-11-07
73128,201,0,167,2020-11-07
73742,201,2,187,2020-11-07
74834,200,10,168,2020-11-07
74859,200,3,134,2020-11-07
73084,194,2,165,2020-11-07
74864,191,1,145,2020-11-07
74523,186,6,147,2020-11-07
74116,185,0,169,2020-11-07
74365,185,1,149,2020-11-07
74048,183,3,161,2020-11-07
73460,179,3,150,2020-11-07
73149,175,0,150,2020-11-07
73945,175,0,154,2020-11-07
74073,173,2,149,2020-11-07
74047,172,3,147,2020-11-07
73055,171,1,107,2020-11-07
74855,171,10,142,2020-11-07
74020,170,3,149,2020-11-07
74044,165,4,138,2020-11-07
74965,163,2,123,2020-11-07
74954,163,1,139,2020-11-07
73117,159,0,136,2020-11-07
74036,159,3,144,2020-11-07
74120,156,0,138,2020-11-07
73737,155,0,106,2020-11-07
74059,153,2,123,2020-11-07
74029,153,1,134,2020-11-07
73103,153,1,129,2020-11-07
73093,152,0,126,2020-11-07
73173,150,1,122,2020-11-07
73105,149,0,132,2020-11-07
73049,149,2,124,2020-11-07
74056,149,2,118,2020-11-07
74764,146,3,121,2020-11-07
74902,145,3,127,2020-11-07
74445,144,0,121,2020-11-07
73542,142,4,112,2020-11-07
74053,142,1,130,2020-11-07
74337,141,6,114,2020-11-07
73554,140,8,114,2020-11-07
74966,140,1,120,2020-11-07
74058,139,1,108,2020-11-07
74436,139,1,111,2020-11-07
73098,138,1,98,2020-11-07
74571,138,6,113,2020-11-07
74421,134,0,109,2020-11-07
73538,130,1,93,2020-11-07
74451,129,1,109,2020-11-07
73527,125,0,92,2020-11-07
73030,125,0,94,2020-11-07
74441,125,2,106,2020-11-07
74119,124,0,107,2020-11-07
73439,122,1,87,2020-11-07
74578,122,1,96,2020-11-07
74079,122,0,104,2020-11-07
74347,121,3,94,2020-11-07
73529,120,3,99,2020-11-07
74338,119,1,96,2020-11-07
74370,119,1,105,2020-11-07
74631,119,1,81,2020-11-07
74339,119,2,109,2020-11-07
73121,118,0,99,2020-11-07
74538,117,0,72,2020-11-07
74872,117,0,82,2020-11-07
74940,114,0,108,2020-11-07
74435,114,3,86,2020-11-07
73054,112,2,82,2020-11-07
73104,111,0,99,2020-11-07
