City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,17374,184,15188,2020-10-18
TULSA,13452,129,11886,2020-10-18
NORMAN,3952,42,3449,2020-10-18
BROKEN ARROW,3829,37,3333,2020-10-18
EDMOND,3593,25,3010,2020-10-18
OTHER***,2403,16,2033,2020-10-18
STILLWATER,2212,7,2045,2020-10-18
ENID,2043,23,1699,2020-10-18
YUKON,1637,7,1352,2020-10-18
GUYMON,1366,10,1285,2020-10-18
MOORE,1346,15,1131,2020-10-18
LAWTON,1339,13,1136,2020-10-18
CLAREMORE,1317,49,1119,2020-10-18
OWASSO,1083,3,925,2020-10-18
SHAWNEE,1074,11,885,2020-10-18
BARTLESVILLE,995,38,838,2020-10-18
MUSKOGEE,988,21,792,2020-10-18
TAHLEQUAH,968,4,818,2020-10-18
JENKS,927,6,843,2020-10-18
ALTUS,900,11,773,2020-10-18
MCALESTER,898,18,747,2020-10-18
FORT SUPPLY,885,2,866,2020-10-18
DURANT,837,8,680,2020-10-18
BIXBY,821,5,709,2020-10-18
TAFT,746,2,734,2020-10-18
CHICKASHA,732,9,643,2020-10-18
EL RENO,707,8,460,2020-10-18
MIAMI,689,6,572,2020-10-18
SAPULPA,653,12,554,2020-10-18
PONCA CITY,620,12,546,2020-10-18
SAND SPRINGS,606,5,529,2020-10-18
BROKEN BOW,597,22,522,2020-10-18
ARDMORE,596,7,494,2020-10-18
MUSTANG,554,4,469,2020-10-18
ADA,514,1,407,2020-10-18
VINITA,512,1,452,2020-10-18
CHOCTAW,510,4,428,2020-10-18
BETHANY,505,5,439,2020-10-18
IDABEL,493,8,414,2020-10-18
HOMINY,492,2,462,2020-10-18
BLANCHARD,491,1,387,2020-10-18
STILWELL,483,9,373,2020-10-18
CLINTON,482,0,399,2020-10-18
GLENPOOL,476,5,409,2020-10-18
LEXINGTON,467,5,378,2020-10-18
SALLISAW,441,4,359,2020-10-18
GROVE,439,19,333,2020-10-18
ELK CITY,429,5,354,2020-10-18
POTEAU,425,5,345,2020-10-18
COLLINSVILLE,422,1,363,2020-10-18
WEATHERFORD,420,3,354,2020-10-18
ANADARKO,417,7,351,2020-10-18
OKMULGEE,417,5,348,2020-10-18
GUTHRIE,413,0,335,2020-10-18
SKIATOOK,401,8,342,2020-10-18
DUNCAN,392,4,306,2020-10-18
MCLOUD,384,1,352,2020-10-18
COWETA,384,14,332,2020-10-18
SEMINOLE,357,4,278,2020-10-18
SAYRE,352,5,256,2020-10-18
PURCELL,342,4,285,2020-10-18
ATOKA,334,0,288,2020-10-18
HENRYETTA,323,3,253,2020-10-18
NEWCASTLE,317,3,269,2020-10-18
TUTTLE,288,4,242,2020-10-18
WAGONER,281,6,237,2020-10-18
PRYOR CREEK,281,4,232,2020-10-18
JAY,277,1,196,2020-10-18
HUGO,277,2,246,2020-10-18
TECUMSEH,275,0,220,2020-10-18
MULDROW,269,3,235,2020-10-18
NOBLE,262,3,224,2020-10-18
CUSHING,255,2,223,2020-10-18
HEAVENER,254,6,224,2020-10-18
HOLDENVILLE,252,3,207,2020-10-18
PIEDMONT,250,2,212,2020-10-18
WOODWARD,234,2,200,2020-10-18
SPIRO,223,1,206,2020-10-18
HARRAH,223,1,182,2020-10-18
BRISTOW,222,9,191,2020-10-18
CHECOTAH,216,3,175,2020-10-18
WEWOKA,209,1,179,2020-10-18
PAULS VALLEY,206,2,169,2020-10-18
STIGLER,205,4,172,2020-10-18
EUFAULA,205,6,163,2020-10-18
MIDWEST CITY,203,8,173,2020-10-18
HINTON,197,0,169,2020-10-18
LOCUST GROVE,191,0,139,2020-10-18
WARR ACRES,191,0,178,2020-10-18
HENNESSEY,185,2,168,2020-10-18
KINGFISHER,182,0,150,2020-10-18
FORT GIBSON,174,4,136,2020-10-18
CHANDLER,173,9,137,2020-10-18
MARIETTA,169,0,147,2020-10-18
CALERA,168,1,140,2020-10-18
SULPHUR,164,2,127,2020-10-18
VIAN,163,3,136,2020-10-18
SPENCER,163,2,138,2020-10-18
MADILL,160,1,126,2020-10-18
CHELSEA,151,1,124,2020-10-18
CATOOSA,151,2,134,2020-10-18
AFTON,150,1,127,2020-10-18
CLEVELAND,148,3,139,2020-10-18
SALINA,144,1,113,2020-10-18
MOUNDS,142,3,122,2020-10-18
TISHOMINGO,142,3,116,2020-10-18
DEL CITY,140,0,120,2020-10-18
INOLA,140,3,117,2020-10-18
NOWATA,139,3,95,2020-10-18
MEEKER,138,2,94,2020-10-18
ANTLERS,137,4,107,2020-10-18
ROLAND,136,0,113,2020-10-18
SPERRY,135,2,119,2020-10-18
MANNFORD,134,4,114,2020-10-18
HOOKER,125,0,116,2020-10-18
ALVA,124,0,105,2020-10-18
POCOLA,124,3,106,2020-10-18
WESTVILLE,120,2,108,2020-10-18
DEWEY,119,1,99,2020-10-18
LINDSAY,119,2,99,2020-10-18
PERKINS,116,1,98,2020-10-18
VALLIANT,115,3,94,2020-10-18
NICHOLS HILLS,114,0,104,2020-10-18
JONES,114,2,93,2020-10-18
HASKELL,113,1,101,2020-10-18
CHOUTEAU,113,6,98,2020-10-18
TALIHINA,111,3,84,2020-10-18
OOLOGAH,111,0,94,2020-10-18
PAWHUSKA,110,0,75,2020-10-18
MORRIS,110,0,87,2020-10-18
FREDERICK,109,2,96,2020-10-18
PRAGUE,109,0,97,2020-10-18
WASHINGTON,108,0,86,2020-10-18
HOWE,108,0,97,2020-10-18
COMMERCE,107,1,94,2020-10-18
WISTER,107,1,97,2020-10-18
MANGUM,105,8,86,2020-10-18
OKEMAH,104,3,82,2020-10-18
HULBERT,103,2,91,2020-10-18
BEGGS,101,0,85,2020-10-18
WRIGHT CITY,100,0,80,2020-10-18
WYANDOTTE,98,1,83,2020-10-18
MARLOW,97,1,79,2020-10-18
PAWNEE,96,1,75,2020-10-18
STROUD,94,0,65,2020-10-18
COMANCHE,91,2,73,2020-10-18
GORE,90,3,79,2020-10-18
HAWORTH,89,2,69,2020-10-18
KINGSTON,87,1,73,2020-10-18
KANSAS,85,3,73,2020-10-18
COLCORD,84,1,68,2020-10-18
WILBURTON,83,1,73,2020-10-18
BOLEY,82,2,33,2020-10-18
HOBART,81,1,47,2020-10-18
TEXHOMA,80,0,76,2020-10-18
DAVIS,79,0,60,2020-10-18
ELGIN,78,1,61,2020-10-18
BARNSDALL,78,2,63,2020-10-18
FAIRLAND,76,0,61,2020-10-18
LUTHER,75,2,63,2020-10-18
APACHE,74,2,55,2020-10-18
KEOTA,74,0,70,2020-10-18
KELLYVILLE,73,2,65,2020-10-18
CARNEGIE,72,2,51,2020-10-18
GOODWELL,72,0,68,2020-10-18
FAIRVIEW,71,0,54,2020-10-18
MEAD,69,1,53,2020-10-18
WALTERS,69,1,53,2020-10-18
PERRY,69,1,62,2020-10-18
WYNNEWOOD,69,1,49,2020-10-18
FORT COBB,69,0,63,2020-10-18
BINGER,67,9,54,2020-10-18
QUAPAW,66,0,57,2020-10-18
COLBERT,65,0,44,2020-10-18
CACHE,65,0,61,2020-10-18
HARTSHORNE,65,0,61,2020-10-18
KIEFER,65,0,59,2020-10-18
STRATFORD,65,0,43,2020-10-18
NEWKIRK,64,1,52,2020-10-18
BLACKWELL,63,1,52,2020-10-18
DRUMRIGHT,63,1,52,2020-10-18
WATONGA,63,0,53,2020-10-18
CADDO,63,0,56,2020-10-18
CAMERON,60,0,53,2020-10-18
HOLLIS,59,0,50,2020-10-18
PORTER,59,0,52,2020-10-18
HELENA,59,0,52,2020-10-18
BOKOSHE,58,0,52,2020-10-18
TALALA,58,0,52,2020-10-18
MAYSVILLE,58,2,45,2020-10-18
COALGATE,57,0,54,2020-10-18
WETUMKA,56,0,50,2020-10-18
ELMORE CITY,56,0,39,2020-10-18
WELLSTON,56,0,35,2020-10-18
MINCO,56,0,38,2020-10-18
ALEX,55,0,50,2020-10-18
KONAWA,55,1,40,2020-10-18
PADEN,54,0,30,2020-10-18
OKARCHE,54,0,44,2020-10-18
LONE GROVE,53,1,40,2020-10-18
CRESCENT,52,1,44,2020-10-18
WATTS,51,0,47,2020-10-18
WARNER,51,0,40,2020-10-18
BOKCHITO,51,1,37,2020-10-18
BLAIR,50,0,38,2020-10-18
HYDRO,49,0,42,2020-10-18
ARCADIA,49,0,38,2020-10-18
EARLSBORO,49,0,42,2020-10-18
YALE,48,1,42,2020-10-18
RED ROCK,47,1,43,2020-10-18
FLETCHER,46,0,32,2020-10-18
TONKAWA,44,0,39,2020-10-18
CEMENT,44,0,35,2020-10-18
QUINTON,44,0,40,2020-10-18
PORUM,43,1,35,2020-10-18
WILSON,43,0,37,2020-10-18
BOSWELL,42,0,37,2020-10-18
BIG CABIN,41,1,33,2020-10-18
FORT TOWSON,41,0,34,2020-10-18
WAYNE,41,1,38,2020-10-18
MOORELAND,41,1,36,2020-10-18
ADAIR,41,0,36,2020-10-18
WEBBERS FALLS,40,0,28,2020-10-18
NEW CORDELL,40,0,29,2020-10-18
NINNEKAH,40,0,34,2020-10-18
WAUKOMIS,38,0,23,2020-10-18
CYRIL,38,1,30,2020-10-18
CHEYENNE,37,1,28,2020-10-18
TYRONE,36,0,31,2020-10-18
THOMAS,36,0,32,2020-10-18
GEARY,35,0,27,2020-10-18
OCHELATA,35,1,32,2020-10-18
CASHION,35,0,25,2020-10-18
WELCH,35,0,34,2020-10-18
FAIRFAX,35,0,30,2020-10-18
MCCURTAIN,35,1,33,2020-10-18
HAMMON,34,0,30,2020-10-18
GARBER,34,0,32,2020-10-18
