City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,3790,66,2753,2020-07-12
TULSA,3519,59,2722,2020-07-12
GUYMON,837,6,820,2020-07-12
EDMOND,771,10,565,2020-07-12
BROKEN ARROW,729,15,510,2020-07-12
NORMAN,679,23,543,2020-07-12
JENKS,447,0,415,2020-07-12
STILLWATER,409,0,356,2020-07-12
LAWTON,398,8,332,2020-07-12
BARTLESVILLE,367,37,303,2020-07-12
OTHER***,331,4,264,2020-07-12
MOORE,307,9,246,2020-07-12
BROKEN BOW,284,8,211,2020-07-12
YUKON,263,1,185,2020-07-12
IDABEL,197,2,146,2020-07-12
CLAREMORE,193,6,123,2020-07-12
OWASSO,171,1,130,2020-07-12
GLENPOOL,156,0,137,2020-07-12
ARDMORE,154,1,108,2020-07-12
BIXBY,144,0,107,2020-07-12
MUSKOGEE,143,11,80,2020-07-12
CHICKASHA,140,4,77,2020-07-12
GROVE,123,16,86,2020-07-12
SKIATOOK,118,7,102,2020-07-12
BETHANY,117,1,79,2020-07-12
PURCELL,115,3,104,2020-07-12
PONCA CITY,113,6,91,2020-07-12
SHAWNEE,108,4,82,2020-07-12
HUGO,107,1,97,2020-07-12
COWETA,106,12,84,2020-07-12
DURANT,105,0,61,2020-07-12
ENID,98,2,76,2020-07-12
SAND SPRINGS,97,2,78,2020-07-12
COLLINSVILLE,93,1,67,2020-07-12
SAPULPA,93,3,71,2020-07-12
HOOKER,91,0,90,2020-07-12
TAHLEQUAH,90,1,69,2020-07-12
HINTON,90,0,88,2020-07-12
MIAMI,90,2,66,2020-07-12
MUSTANG,87,1,55,2020-07-12
EL RENO,84,1,56,2020-07-12
STILWELL,72,4,60,2020-07-12
BLANCHARD,69,0,57,2020-07-12
CHOCTAW,69,1,50,2020-07-12
WAGONER,67,4,56,2020-07-12
MANGUM,67,7,57,2020-07-12
DUNCAN,58,0,44,2020-07-12
PAULS VALLEY,55,1,44,2020-07-12
MIDWEST CITY,55,2,38,2020-07-12
GUTHRIE,55,0,35,2020-07-12
OKMULGEE,54,0,36,2020-07-12
ADA,53,0,38,2020-07-12
JAY,51,0,35,2020-07-12
ALTUS,50,3,35,2020-07-12
