Zip,Cases,Deaths,Recovered,ReportDate
73099,4340,15,3748,2020-12-11
74012,3797,44,3256,2020-12-11
73160,3238,18,2674,2020-12-11
Other***,2909,29,2494,2020-12-11
73072,2897,22,2538,2020-12-11
73013,2814,27,2336,2020-12-11
74133,2642,23,2224,2020-12-11
73170,2605,28,2128,2020-12-11
74055,2513,6,2093,2020-12-11
73119,2493,30,2116,2020-12-11
73034,2391,10,2010,2020-12-11
73071,2377,37,2009,2020-12-11
74014,2360,14,1980,2020-12-11
73159,2109,8,1778,2020-12-11
73703,2080,12,1833,2020-12-11
74074,2025,9,1822,2020-12-11
73505,2017,16,1718,2020-12-11
73942,1968,13,1826,2020-12-11
73120,1955,27,1643,2020-12-11
73012,1922,6,1627,2020-12-11
73701,1900,23,1687,2020-12-11
74820,1898,11,1619,2020-12-11
74464,1894,8,1550,2020-12-11
74701,1822,13,1583,2020-12-11
74136,1806,26,1571,2020-12-11
74017,1788,53,1448,2020-12-11
73069,1771,10,1576,2020-12-11
73521,1737,33,1565,2020-12-11
73109,1720,10,1490,2020-12-11
74011,1707,12,1454,2020-12-11
74008,1672,9,1420,2020-12-11
74137,1639,9,1416,2020-12-11
73107,1636,8,1396,2020-12-11
74403,1606,19,1263,2020-12-11
73112,1564,17,1336,2020-12-11
73036,1550,9,1361,2020-12-11
74037,1550,12,1368,2020-12-11
74063,1538,12,1301,2020-12-11
74463,1525,2,1305,2020-12-11
73162,1521,18,1294,2020-12-11
73110,1509,16,1192,2020-12-11
73401,1508,11,1305,2020-12-11
74501,1478,17,1289,2020-12-11
74134,1460,7,1258,2020-12-11
74006,1431,36,1238,2020-12-11
73129,1427,13,1195,2020-12-11
74066,1426,21,1233,2020-12-11
73132,1398,12,1194,2020-12-11
73127,1384,8,1192,2020-12-11
73064,1381,11,1190,2020-12-11
73018,1374,14,1178,2020-12-11
74804,1360,13,1158,2020-12-11
73533,1321,10,1089,2020-12-11
74105,1299,12,1129,2020-12-11
74115,1252,12,1110,2020-12-11
74075,1231,3,1098,2020-12-11
74801,1225,7,1039,2020-12-11
74146,1198,5,1037,2020-12-11
73108,1185,0,1040,2020-12-11
73044,1182,2,911,2020-12-11
74019,1181,5,1009,2020-12-11
73010,1169,5,998,2020-12-11
74354,1164,17,1003,2020-12-11
73020,1151,9,961,2020-12-11
73008,1147,8,964,2020-12-11
73601,1146,7,1004,2020-12-11
73139,1133,8,930,2020-12-11
73135,1098,11,873,2020-12-11
73003,1066,7,858,2020-12-11
74021,1063,5,885,2020-12-11
74601,1034,7,861,2020-12-11
74129,1032,8,908,2020-12-11
73130,1027,12,855,2020-12-11
74145,1007,5,864,2020-12-11
73114,994,8,835,2020-12-11
74960,981,11,745,2020-12-11
73096,975,8,848,2020-12-11
74135,974,13,833,2020-12-11
73115,950,5,752,2020-12-11
74301,932,3,777,2020-12-11
73801,928,5,797,2020-12-11
73841,926,2,917,2020-12-11
74112,904,11,763,2020-12-11
73501,902,11,800,2020-12-11
74728,895,26,795,2020-12-11
73507,867,5,753,2020-12-11
74429,861,15,736,2020-12-11
74953,855,8,748,2020-12-11
74745,854,15,773,2020-12-11
74110,849,14,762,2020-12-11
74107,847,12,725,2020-12-11
73142,838,14,717,2020-12-11
74070,826,8,719,2020-12-11
73644,825,7,714,2020-12-11
74447,821,13,692,2020-12-11
73080,817,9,709,2020-12-11
