Zip,Cases,Deaths,Recovered,ReportDate
74012,947,14,726,2020-08-10
73942,864,7,847,2020-08-10
73119,790,10,643,2020-08-10
74136,717,15,637,2020-08-10
74133,687,5,599,2020-08-10
73099,655,4,566,2020-08-10
73160,640,11,563,2020-08-10
74037,605,0,579,2020-08-10
73107,574,4,489,2020-08-10
73072,564,14,501,2020-08-10
73109,562,4,448,2020-08-10
Other***,561,10,408,2020-08-10
73159,542,4,464,2020-08-10
74014,511,6,416,2020-08-10
73013,509,15,436,2020-08-10
73129,480,2,389,2020-08-10
73071,471,7,418,2020-08-10
73521,470,7,406,2020-08-10
74115,465,2,386,2020-08-10
74055,440,2,377,2020-08-10
74137,436,5,384,2020-08-10
74146,435,2,371,2020-08-10
73112,434,8,380,2020-08-10
73127,417,2,363,2020-08-10
73120,417,12,342,2020-08-10
73108,402,0,316,2020-08-10
73170,397,11,339,2020-08-10
74017,386,10,270,2020-08-10
73012,384,0,352,2020-08-10
74728,379,21,338,2020-08-10
73034,377,1,319,2020-08-10
74134,375,1,301,2020-08-10
74006,371,29,308,2020-08-10
74110,369,5,322,2020-08-10
74008,366,2,319,2020-08-10
74011,360,4,291,2020-08-10
74129,352,3,308,2020-08-10
74105,350,4,307,2020-08-10
73069,327,7,286,2020-08-10
74074,327,2,289,2020-08-10
74464,320,2,196,2020-08-10
74128,315,3,261,2020-08-10
73132,309,4,263,2020-08-10
73139,302,5,253,2020-08-10
73162,301,6,249,2020-08-10
74112,289,5,241,2020-08-10
74745,288,5,245,2020-08-10
74145,288,1,241,2020-08-10
74701,283,0,223,2020-08-10
74066,282,4,234,2020-08-10
74135,276,9,237,2020-08-10
73401,273,2,230,2020-08-10
74033,263,1,233,2020-08-10
73110,262,1,210,2020-08-10
74501,257,3,130,2020-08-10
73505,256,5,218,2020-08-10
73008,250,1,222,2020-08-10
74063,242,3,184,2020-08-10
73701,233,4,154,2020-08-10
73135,232,3,191,2020-08-10
74403,228,10,165,2020-08-10
74106,228,4,183,2020-08-10
74960,226,5,149,2020-08-10
73114,226,1,187,2020-08-10
73018,225,4,202,2020-08-10
73501,224,2,215,2020-08-10
74107,220,5,184,2020-08-10
74075,219,1,199,2020-08-10
73122,217,2,184,2020-08-10
74429,212,13,167,2020-08-10
74019,208,3,160,2020-08-10
74070,200,7,170,2020-08-10
73064,198,1,173,2020-08-10
74354,197,3,184,2020-08-10
73703,193,1,151,2020-08-10
74021,187,1,158,2020-08-10
73115,184,2,152,2020-08-10
73106,184,2,162,2020-08-10
73036,183,1,145,2020-08-10
74132,181,1,164,2020-08-10
74447,180,2,148,2020-08-10
74114,177,4,139,2020-08-10
73142,177,5,151,2020-08-10
74344,176,15,147,2020-08-10
73080,176,3,149,2020-08-10
73051,176,1,159,2020-08-10
73130,174,2,147,2020-08-10
74801,174,1,130,2020-08-10
74127,170,1,141,2020-08-10
73003,168,2,146,2020-08-10
74104,167,1,145,2020-08-10
73020,161,2,134,2020-08-10
73118,155,2,135,2020-08-10
74820,155,0,125,2020-08-10
73005,155,3,122,2020-08-10
73102,153,0,63,2020-08-10
74743,152,1,133,2020-08-10
74437,146,1,121,2020-08-10
73169,141,1,107,2020-08-10
74003,136,8,108,2020-08-10
73503,135,1,122,2020-08-10
73010,134,1,120,2020-08-10
74955,134,1,92,2020-08-10
74467,131,5,101,2020-08-10
73533,129,1,98,2020-08-10
74108,128,0,105,2020-08-10
73601,122,0,107,2020-08-10
73111,122,2,97,2020-08-10
74804,120,6,95,2020-08-10
73116,118,0,108,2020-08-10
73044,116,0,99,2020-08-10
74401,114,2,83,2020-08-10
74116,114,0,96,2020-08-10
73068,113,1,93,2020-08-10
73065,113,1,99,2020-08-10
73047,112,0,101,2020-08-10
73507,112,2,96,2020-08-10
74601,112,4,98,2020-08-10
73025,112,0,99,2020-08-10
74884,106,1,76,2020-08-10
74126,106,0,85,2020-08-10
73945,105,0,105,2020-08-10
74361,104,1,87,2020-08-10
73089,104,2,88,2020-08-10
73179,103,1,87,2020-08-10
73075,101,1,93,2020-08-10
74948,95,1,61,2020-08-10
74010,92,2,50,2020-08-10
74848,91,2,66,2020-08-10
74868,88,3,58,2020-08-10
74426,88,1,74,2020-08-10
73026,85,3,68,2020-08-10
74604,84,4,72,2020-08-10
74015,84,0,61,2020-08-10
74346,84,1,79,2020-08-10
74023,84,1,62,2020-08-10
73128,83,0,72,2020-08-10
73149,82,0,67,2020-08-10
73078,82,1,73,2020-08-10
74937,81,0,36,2020-08-10
74432,80,0,61,2020-08-10
