City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,14341,162,12288,2020-09-26
TULSA,11266,113,10255,2020-09-26
NORMAN,3205,36,2753,2020-09-26
BROKEN ARROW,3107,33,2779,2020-09-26
EDMOND,2625,23,2228,2020-09-26
OTHER***,1922,13,1628,2020-09-26
STILLWATER,1851,4,1547,2020-09-26
ENID,1529,20,1209,2020-09-26
GUYMON,1202,9,1060,2020-09-26
CLAREMORE,1116,46,867,2020-09-26
YUKON,1089,6,896,2020-09-26
MOORE,1015,13,858,2020-09-26
LAWTON,965,11,810,2020-09-26
OWASSO,836,2,733,2020-09-26
FORT SUPPLY,834,1,25,2020-09-26
BARTLESVILLE,819,37,735,2020-09-26
JENKS,800,4,727,2020-09-26
TAHLEQUAH,785,4,625,2020-09-26
TAFT,746,2,734,2020-09-26
MUSKOGEE,743,15,544,2020-09-26
MCALESTER,732,17,605,2020-09-26
SHAWNEE,729,9,569,2020-09-26
ALTUS,679,10,602,2020-09-26
BIXBY,652,5,576,2020-09-26
DURANT,595,1,482,2020-09-26
CHICKASHA,564,6,391,2020-09-26
BROKEN BOW,523,22,445,2020-09-26
MIAMI,510,4,437,2020-09-26
SAPULPA,497,11,429,2020-09-26
PONCA CITY,465,10,324,2020-09-26
SAND SPRINGS,462,5,401,2020-09-26
ARDMORE,456,6,391,2020-09-26
VINITA,436,1,331,2020-09-26
EL RENO,425,8,336,2020-09-26
IDABEL,409,6,359,2020-09-26
STILWELL,409,8,304,2020-09-26
BETHANY,407,5,336,2020-09-26
LEXINGTON,390,4,342,2020-09-26
GLENPOOL,388,4,343,2020-09-26
MUSTANG,383,2,303,2020-09-26
CHOCTAW,356,3,269,2020-09-26
SALLISAW,341,4,266,2020-09-26
COLLINSVILLE,334,1,283,2020-09-26
COWETA,331,13,290,2020-09-26
CLINTON,330,0,240,2020-09-26
ANADARKO,329,6,279,2020-09-26
OKMULGEE,328,4,282,2020-09-26
ADA,326,1,249,2020-09-26
MCLOUD,325,1,299,2020-09-26
BLANCHARD,323,1,235,2020-09-26
SKIATOOK,318,8,288,2020-09-26
GROVE,310,18,246,2020-09-26
DUNCAN,288,3,212,2020-09-26
HOMINY,280,2,188,2020-09-26
PURCELL,275,3,244,2020-09-26
ELK CITY,269,1,119,2020-09-26
WEATHERFORD,265,0,147,2020-09-26
POTEAU,257,3,203,2020-09-26
HENRYETTA,245,3,211,2020-09-26
ATOKA,244,0,209,2020-09-26
HUGO,234,2,203,2020-09-26
GUTHRIE,232,0,178,2020-09-26
WAGONER,229,6,200,2020-09-26
NEWCASTLE,215,3,162,2020-09-26
TUTTLE,210,4,161,2020-09-26
HEAVENER,210,6,188,2020-09-26
CUSHING,210,2,187,2020-09-26
SEMINOLE,208,4,156,2020-09-26
NOBLE,206,3,184,2020-09-26
MULDROW,205,3,166,2020-09-26
HOLDENVILLE,204,3,178,2020-09-26
PRYOR CREEK,192,4,147,2020-09-26
