Zip,Cases,Deaths,Recovered,ReportDate
73942,832,6,815,2020-07-12
74136,468,12,409,2020-07-12
74037,457,0,424,2020-07-12
74012,377,9,254,2020-07-12
74133,343,4,256,2020-07-12
73160,311,10,246,2020-07-12
73119,291,8,203,2020-07-12
73072,287,12,227,2020-07-12
73013,287,8,209,2020-07-12
74728,285,8,212,2020-07-12
74006,274,29,226,2020-07-12
73107,268,2,194,2020-07-12
73099,263,1,186,2020-07-12
74137,241,5,189,2020-07-12
74074,234,0,208,2020-07-12
73012,231,0,179,2020-07-12
73112,229,8,173,2020-07-12
74146,226,1,179,2020-07-12
73159,224,2,170,2020-07-12
73120,212,7,162,2020-07-12
73071,210,5,168,2020-07-12
74014,199,3,141,2020-07-12
74745,197,2,146,2020-07-12
73109,196,2,128,2020-07-12
73170,193,8,147,2020-07-12
Other***,192,6,133,2020-07-12
73501,189,2,174,2020-07-12
73129,189,1,121,2020-07-12
74110,189,2,147,2020-07-12
74115,183,2,150,2020-07-12
73127,172,0,115,2020-07-12
74055,170,1,129,2020-07-12
73034,160,1,115,2020-07-12
74033,156,0,137,2020-07-12
74105,156,4,115,2020-07-12
74075,154,0,130,2020-07-12
74135,154,7,123,2020-07-12
74129,153,1,112,2020-07-12
74011,151,3,114,2020-07-12
73401,150,1,105,2020-07-12
74008,148,0,107,2020-07-12
73108,144,0,90,2020-07-12
73132,143,1,100,2020-07-12
74145,139,0,106,2020-07-12
74134,139,1,96,2020-07-12
73018,138,4,77,2020-07-12
74128,137,2,105,2020-07-12
73505,135,4,96,2020-07-12
73069,133,5,108,2020-07-12
74344,122,15,87,2020-07-12
74106,121,2,100,2020-07-12
74070,118,7,102,2020-07-12
73139,117,5,86,2020-07-12
73008,117,1,78,2020-07-12
73110,116,1,74,2020-07-12
73080,114,3,103,2020-07-12
74132,114,0,103,2020-07-12
73162,112,2,90,2020-07-12
74743,108,1,98,2020-07-12
74112,105,4,78,2020-07-12
74429,105,12,83,2020-07-12
73945,104,0,103,2020-07-12
74701,104,0,61,2020-07-12
74403,103,9,55,2020-07-12
74017,99,3,54,2020-07-12
73142,98,5,78,2020-07-12
73122,97,2,68,2020-07-12
74063,96,2,77,2020-07-12
73135,95,2,58,2020-07-12
74066,94,3,72,2020-07-12
74021,93,1,67,2020-07-12
74107,93,4,71,2020-07-12
74003,92,8,76,2020-07-12
73114,92,0,63,2020-07-12
74019,90,3,66,2020-07-12
73047,89,0,87,2020-07-12
74464,88,1,67,2020-07-12
73064,87,1,55,2020-07-12
73106,87,0,64,2020-07-12
74354,87,2,64,2020-07-12
73169,84,1,76,2020-07-12
73036,83,1,56,2020-07-12
73115,80,2,50,2020-07-12
73118,77,2,67,2020-07-12
73003,77,1,62,2020-07-12
73503,76,1,72,2020-07-12
73130,75,2,52,2020-07-12
74127,74,1,56,2020-07-12
73116,74,0,65,2020-07-12
74104,74,1,43,2020-07-12
74960,72,4,60,2020-07-12
74114,71,3,42,2020-07-12
73010,69,0,57,2020-07-12
73020,69,1,50,2020-07-12
74467,67,4,55,2020-07-12
73554,67,7,57,2020-07-12
74116,66,0,49,2020-07-12
73111,65,2,46,2020-07-12
74801,63,0,48,2020-07-12
74601,62,2,52,2020-07-12
74126,57,0,46,2020-07-12
73075,55,1,44,2020-07-12
73025,55,0,39,2020-07-12
73044,55,0,35,2020-07-12
74447,55,0,37,2020-07-12
73533,55,0,43,2020-07-12
74108,54,0,34,2020-07-12
73507,53,2,41,2020-07-12
73701,53,2,45,2020-07-12
74604,52,4,40,2020-07-12
74820,52,0,38,2020-07-12
73089,50,1,37,2020-07-12
74437,50,0,12,2020-07-12
74346,49,0,35,2020-07-12
73521,49,3,35,2020-07-12
73134,47,1,35,2020-07-12
73068,46,1,36,2020-07-12
74426,46,1,29,2020-07-12
73096,46,0,42,2020-07-12
74501,45,3,39,2020-07-12
73179,44,0,31,2020-07-12
73065,44,1,30,2020-07-12
73703,44,0,30,2020-07-12
74804,44,3,33,2020-07-12
73009,41,8,32,2020-07-12
74020,40,3,33,2020-07-12
74401,39,2,25,2020-07-12
74965,39,0,37,2020-07-12
73026,38,1,31,2020-07-12
73052,37,1,22,2020-07-12
74361,37,1,25,2020-07-12
73084,37,1,21,2020-07-12
74023,36,1,23,2020-07-12
73005,36,1,29,2020-07-12
73078,36,0,27,2020-07-12
74432,35,0,24,2020-07-12
74766,35,0,31,2020-07-12
74029,35,1,33,2020-07-12
73103,34,0,30,2020-07-12
74868,32,2,17,2020-07-12
73165,31,1,22,2020-07-12
73448,31,0,28,2020-07-12
73149,30,0,26,2020-07-12
74039,30,2,26,2020-07-12
73051,30,0,25,2020-07-12
73128,29,0,22,2020-07-12
73117,29,0,20,2020-07-12
74015,29,0,20,2020-07-12
74764,29,0,27,2020-07-12
74857,28,0,20,2020-07-12
73601,28,0,15,2020-07-12
73949,28,0,28,2020-07-12
74338,28,0,23,2020-07-12
74035,28,0,23,2020-07-12
74073,28,0,21,2020-07-12
74884,27,0,19,2020-07-12
74525,26,0,17,2020-07-12
74337,26,3,16,2020-07-12
73104,26,0,22,2020-07-12
74120,25,0,14,2020-07-12
74339,25,0,8,2020-07-12
74740,25,0,21,2020-07-12
74651,24,1,21,2020-07-12
73045,24,0,21,2020-07-12
73141,24,0,19,2020-07-12
74119,24,0,20,2020-07-12
74352,24,0,20,2020-07-12
73105,24,0,17,2020-07-12
74955,24,0,20,2020-07-12
74036,24,0,19,2020-07-12
74434,23,2,12,2020-07-12
74365,23,1,12,2020-07-12
74301,23,0,19,2020-07-12
73542,23,1,22,2020-07-12
74051,23,1,22,2020-07-12
74048,22,1,20,2020-07-12
73446,22,0,18,2020-07-12
74331,22,0,18,2020-07-12
74103,21,0,11,2020-07-12
73173,21,0,18,2020-07-12
73439,21,0,17,2020-07-12
74948,21,1,18,2020-07-12
74047,21,1,14,2020-07-12
73049,20,0,13,2020-07-12
74851,20,0,14,2020-07-12
73086,20,0,18,2020-07-12
73093,19,0,17,2020-07-12
74053,19,0,14,2020-07-12
74059,19,0,14,2020-07-12
74058,19,0,17,2020-07-12
73750,19,0,12,2020-07-12
74436,18,0,12,2020-07-12
74730,18,0,10,2020-07-12
73077,18,0,12,2020-07-12
73951,17,0,15,2020-07-12
73644,17,0,7,2020-07-12
74044,17,0,7,2020-07-12
73102,17,0,13,2020-07-12
74873,17,0,11,2020-07-12
73950,16,0,16,2020-07-12
73121,16,0,12,2020-07-12
74445,16,0,4,2020-07-12
74733,16,0,8,2020-07-12
74964,15,0,15,2020-07-12
74421,15,0,12,2020-07-12
74016,15,0,5,2020-07-12
74130,15,1,6,2020-07-12
74131,15,0,14,2020-07-12
73538,14,0,12,2020-07-12
74056,14,0,14,2020-07-12
73150,14,0,11,2020-07-12
74010,14,0,10,2020-07-12
73939,13,0,13,2020-07-12
73801,13,0,10,2020-07-12
74002,13,2,8,2020-07-12
74578,13,1,9,2020-07-12
74834,13,1,9,2020-07-12
73762,13,0,7,2020-07-12
73529,12,1,11,2020-07-12
74441,12,0,9,2020-07-12
74571,12,1,3,2020-07-12
73055,12,0,7,2020-07-12
74061,12,0,10,2020-07-12
73007,12,0,11,2020-07-12
74859,12,0,9,2020-07-12
73095,12,0,12,2020-07-12
73449,11,1,4,2020-07-12
73742,11,0,9,2020-07-12
74032,10,0,2,2020-07-12
73151,10,0,7,2020-07-12
74736,10,0,7,2020-07-12
73057,10,0,8,2020-07-12
74041,10,0,9,2020-07-12
73453,10,0,10,2020-07-12
74435,10,1,7,2020-07-12
73443,9,0,4,2020-07-12
73717,9,0,6,2020-07-12
74848,9,0,7,2020-07-12
73527,9,0,5,2020-07-12
74342,9,0,8,2020-07-12
74959,9,0,3,2020-07-12
74637,9,0,7,2020-07-12
74931,9,0,7,2020-07-12
73038,9,0,9,2020-07-12
74451,9,0,8,2020-07-12
74729,9,0,6,2020-07-12
73006,9,0,8,2020-07-12
73098,9,1,8,2020-07-12
73772,9,0,7,2020-07-12
73145,8,0,5,2020-07-12
73131,8,0,8,2020-07-12
74538,8,0,6,2020-07-12
74864,8,0,6,2020-07-12
74723,8,0,7,2020-07-12
