City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,3936,66,2853,2020-07-13
TULSA,3643,59,2761,2020-07-13
GUYMON,838,6,821,2020-07-13
EDMOND,793,10,585,2020-07-13
BROKEN ARROW,754,15,530,2020-07-13
NORMAN,695,23,553,2020-07-13
JENKS,451,0,416,2020-07-13
STILLWATER,411,1,364,2020-07-13
LAWTON,402,8,333,2020-07-13
BARTLESVILLE,368,37,309,2020-07-13
OTHER***,337,4,268,2020-07-13
MOORE,316,9,259,2020-07-13
BROKEN BOW,286,8,216,2020-07-13
YUKON,274,1,190,2020-07-13
CLAREMORE,202,6,129,2020-07-13
IDABEL,201,2,149,2020-07-13
OWASSO,181,1,132,2020-07-13
GLENPOOL,161,0,139,2020-07-13
ARDMORE,154,1,111,2020-07-13
BIXBY,148,0,110,2020-07-13
MUSKOGEE,147,11,81,2020-07-13
CHICKASHA,140,4,77,2020-07-13
BETHANY,124,1,82,2020-07-13
GROVE,123,16,87,2020-07-13
SKIATOOK,121,7,103,2020-07-13
PURCELL,116,3,105,2020-07-13
PONCA CITY,115,6,94,2020-07-13
HUGO,109,1,97,2020-07-13
SHAWNEE,108,4,82,2020-07-13
DURANT,106,0,62,2020-07-13
COWETA,106,13,86,2020-07-13
ENID,101,2,76,2020-07-13
SAND SPRINGS,98,2,80,2020-07-13
MIAMI,97,2,67,2020-07-13
SAPULPA,96,3,72,2020-07-13
COLLINSVILLE,93,1,68,2020-07-13
HOOKER,91,0,90,2020-07-13
TAHLEQUAH,90,1,70,2020-07-13
HINTON,90,0,88,2020-07-13
MUSTANG,90,1,58,2020-07-13
EL RENO,86,1,57,2020-07-13
CHOCTAW,72,1,52,2020-07-13
STILWELL,72,4,60,2020-07-13
BLANCHARD,69,0,59,2020-07-13
MANGUM,67,7,57,2020-07-13
WAGONER,67,4,57,2020-07-13
DUNCAN,59,0,47,2020-07-13
MIDWEST CITY,58,2,38,2020-07-13
GUTHRIE,56,0,35,2020-07-13
OKMULGEE,56,0,37,2020-07-13
PAULS VALLEY,55,1,44,2020-07-13
ADA,55,0,39,2020-07-13
JAY,52,0,36,2020-07-13
MCALESTER,51,3,42,2020-07-13
HENRYETTA,50,0,12,2020-07-13
ALTUS,50,3,36,2020-07-13
TUTTLE,49,1,38,2020-07-13
CHECOTAH,47,1,30,2020-07-13
WARR ACRES,46,0,34,2020-07-13
NOBLE,46,1,36,2020-07-13
WEATHERFORD,45,0,42,2020-07-13
NEWCASTLE,45,1,30,2020-07-13
BINGER,42,9,32,2020-07-13
CLEVELAND,42,3,34,2020-07-13
PRYOR CREEK,40,1,27,2020-07-13
WESTVILLE,40,0,38,2020-07-13
NICHOLS HILLS,38,0,32,2020-07-13
CUSHING,37,1,25,2020-07-13
PIEDMONT,37,0,28,2020-07-13
SPENCER,37,1,23,2020-07-13
ANADARKO,37,1,29,2020-07-13
LINDSAY,37,1,23,2020-07-13
WRIGHT CITY,36,0,31,2020-07-13
EUFAULA,36,0,25,2020-07-13
