City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,25045,219,19843,2020-11-18
TULSA,17760,168,15276,2020-11-18
EDMOND,5892,33,4591,2020-11-18
NORMAN,5618,67,4686,2020-11-18
BROKEN ARROW,5578,52,4455,2020-11-18
OTHER***,3514,23,2883,2020-11-18
YUKON,2889,9,2270,2020-11-18
STILLWATER,2889,8,2484,2020-11-18
ENID,2866,33,2365,2020-11-18
LAWTON,2514,22,1900,2020-11-18
MOORE,2090,18,1658,2020-11-18
CLAREMORE,2083,50,1558,2020-11-18
SHAWNEE,1721,18,1455,2020-11-18
OWASSO,1697,5,1358,2020-11-18
GUYMON,1679,11,1511,2020-11-18
MUSKOGEE,1616,22,1195,2020-11-18
DURANT,1440,9,1118,2020-11-18
BARTLESVILLE,1385,39,1185,2020-11-18
ALTUS,1368,22,1110,2020-11-18
TAHLEQUAH,1358,5,1071,2020-11-18
ADA,1231,6,903,2020-11-18
TAFT,1223,2,762,2020-11-18
BIXBY,1213,7,997,2020-11-18
MCALESTER,1200,19,1027,2020-11-18
EL RENO,1197,8,974,2020-11-18
JENKS,1182,9,1016,2020-11-18
ARDMORE,1030,10,813,2020-11-18
SAPULPA,1011,17,812,2020-11-18
CHICKASHA,999,12,835,2020-11-18
SAND SPRINGS,993,9,742,2020-11-18
MUSTANG,949,5,730,2020-11-18
PONCA CITY,947,13,754,2020-11-18
MIAMI,915,14,798,2020-11-18
FORT SUPPLY,900,2,890,2020-11-18
BLANCHARD,800,3,614,2020-11-18
DUNCAN,791,7,620,2020-11-18
BETHANY,788,7,597,2020-11-18
CHOCTAW,772,6,619,2020-11-18
CLINTON,762,2,596,2020-11-18
BROKEN BOW,758,25,650,2020-11-18
STILWELL,714,11,530,2020-11-18
IDABEL,712,11,528,2020-11-18
COLLINSVILLE,696,3,516,2020-11-18
VINITA,662,2,558,2020-11-18
LEXINGTON,658,6,556,2020-11-18
GUTHRIE,654,0,524,2020-11-18
SALLISAW,640,4,532,2020-11-18
GLENPOOL,634,7,530,2020-11-18
POTEAU,622,6,507,2020-11-18
GROVE,617,27,507,2020-11-18
ELK CITY,615,7,519,2020-11-18
SEMINOLE,602,6,511,2020-11-18
OKMULGEE,596,7,515,2020-11-18
PURCELL,595,7,449,2020-11-18
WEATHERFORD,592,8,499,2020-11-18
ATOKA,586,0,412,2020-11-18
SKIATOOK,583,8,479,2020-11-18
WOODWARD,582,3,398,2020-11-18
COWETA,574,15,465,2020-11-18
ANADARKO,545,11,441,2020-11-18
HOMINY,532,2,510,2020-11-18
NEWCASTLE,517,4,429,2020-11-18
TUTTLE,498,5,400,2020-11-18
MCLOUD,495,1,442,2020-11-18
HENRYETTA,487,7,401,2020-11-18
SAYRE,459,10,410,2020-11-18
PRYOR CREEK,445,9,340,2020-11-18
PAULS VALLEY,439,3,346,2020-11-18
TECUMSEH,425,1,353,2020-11-18
BOLEY,422,7,282,2020-11-18
NOBLE,406,5,325,2020-11-18
WAGONER,403,6,337,2020-11-18
CUSHING,402,4,318,2020-11-18
HUGO,399,3,342,2020-11-18
PIEDMONT,397,3,311,2020-11-18
JAY,396,2,330,2020-11-18
MADILL,368,1,270,2020-11-18
STIGLER,358,5,274,2020-11-18
ALVA,357,1,204,2020-11-18
HARRAH,355,4,291,2020-11-18
MULDROW,354,3,310,2020-11-18
HOLDENVILLE,342,4,295,2020-11-18
CHECOTAH,330,6,264,2020-11-18
SULPHUR,317,4,245,2020-11-18
EUFAULA,315,7,242,2020-11-18
HEAVENER,310,8,283,2020-11-18
MARIETTA,309,0,220,2020-11-18
KINGFISHER,309,1,269,2020-11-18
BRISTOW,304,9,246,2020-11-18
FORT GIBSON,303,5,223,2020-11-18
SPIRO,300,1,275,2020-11-18
WEWOKA,295,1,252,2020-11-18
LINDSAY,283,3,197,2020-11-18
CALERA,277,1,229,2020-11-18
MIDWEST CITY,273,9,223,2020-11-18
LOCUST GROVE,270,0,210,2020-11-18
WARR ACRES,259,1,211,2020-11-18
HINTON,257,0,232,2020-11-18
CATOOSA,256,3,204,2020-11-18
