City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,18609,192,16168,2020-10-25
TULSA,14233,138,12662,2020-10-25
NORMAN,4314,46,3739,2020-10-25
BROKEN ARROW,4109,42,3571,2020-10-25
EDMOND,4020,26,3332,2020-10-25
OTHER***,2569,18,2212,2020-10-25
STILLWATER,2270,8,2138,2020-10-25
ENID,2194,27,1863,2020-10-25
YUKON,1861,8,1583,2020-10-25
LAWTON,1536,14,1265,2020-10-25
MOORE,1463,15,1239,2020-10-25
GUYMON,1406,10,1334,2020-10-25
CLAREMORE,1404,49,1190,2020-10-25
SHAWNEE,1296,13,992,2020-10-25
OWASSO,1158,3,1020,2020-10-25
MUSKOGEE,1074,21,859,2020-10-25
BARTLESVILLE,1069,38,917,2020-10-25
TAHLEQUAH,1029,4,875,2020-10-25
ALTUS,976,13,856,2020-10-25
JENKS,967,6,887,2020-10-25
MCALESTER,935,18,817,2020-10-25
DURANT,927,8,749,2020-10-25
FORT SUPPLY,892,2,882,2020-10-25
BIXBY,889,5,760,2020-10-25
EL RENO,844,8,518,2020-10-25
CHICKASHA,797,10,689,2020-10-25
TAFT,748,2,734,2020-10-25
MIAMI,745,7,642,2020-10-25
SAPULPA,703,13,600,2020-10-25
ARDMORE,674,8,548,2020-10-25
PONCA CITY,658,13,594,2020-10-25
MUSTANG,649,4,533,2020-10-25
SAND SPRINGS,649,6,575,2020-10-25
ADA,641,1,463,2020-10-25
BROKEN BOW,633,23,541,2020-10-25
LEXINGTON,574,5,409,2020-10-25
CHOCTAW,553,4,465,2020-10-25
BETHANY,543,6,474,2020-10-25
BLANCHARD,535,2,444,2020-10-25
CLINTON,533,1,460,2020-10-25
VINITA,527,1,484,2020-10-25
STILWELL,525,9,391,2020-10-25
IDABEL,513,9,447,2020-10-25
GLENPOOL,502,5,426,2020-10-25
HOMINY,500,2,484,2020-10-25
SALLISAW,496,4,387,2020-10-25
ELK CITY,477,6,396,2020-10-25
OKMULGEE,476,5,363,2020-10-25
DUNCAN,475,4,351,2020-10-25
GUTHRIE,470,0,381,2020-10-25
GROVE,469,19,392,2020-10-25
POTEAU,459,5,399,2020-10-25
WEATHERFORD,454,3,401,2020-10-25
COLLINSVILLE,447,2,396,2020-10-25
ANADARKO,439,9,382,2020-10-25
SEMINOLE,425,4,323,2020-10-25
SKIATOOK,423,8,369,2020-10-25
MCLOUD,408,1,370,2020-10-25
COWETA,407,14,363,2020-10-25
SAYRE,382,5,276,2020-10-25
PURCELL,376,4,315,2020-10-25
HENRYETTA,372,3,278,2020-10-25
NEWCASTLE,363,3,305,2020-10-25
ATOKA,362,0,308,2020-10-25
TUTTLE,323,5,268,2020-10-25
PRYOR CREEK,319,6,254,2020-10-25
WAGONER,316,6,257,2020-10-25
TECUMSEH,301,0,255,2020-10-25
JAY,301,1,247,2020-10-25
HUGO,296,2,255,2020-10-25
CUSHING,291,2,232,2020-10-25
NOBLE,288,3,246,2020-10-25
MULDROW,284,3,246,2020-10-25
BOLEY,284,2,40,2020-10-25
HOLDENVILLE,276,3,229,2020-10-25
WOODWARD,273,2,221,2020-10-25
PIEDMONT,268,3,236,2020-10-25
HEAVENER,264,7,239,2020-10-25
CHECOTAH,250,4,199,2020-10-25
HARRAH,242,2,205,2020-10-25
SPIRO,235,1,218,2020-10-25
BRISTOW,234,9,203,2020-10-25
PAULS VALLEY,234,2,191,2020-10-25
EUFAULA,228,6,180,2020-10-25
WEWOKA,227,1,190,2020-10-25
STIGLER,220,4,186,2020-10-25
MIDWEST CITY,218,8,178,2020-10-25
KINGFISHER,217,1,172,2020-10-25
LOCUST GROVE,210,0,171,2020-10-25
WARR ACRES,204,0,182,2020-10-25
HINTON,204,0,187,2020-10-25
SULPHUR,194,2,155,2020-10-25
FORT GIBSON,192,4,149,2020-10-25
HENNESSEY,190,2,177,2020-10-25
VIAN,184,3,152,2020-10-25
CALERA,183,1,157,2020-10-25
