Zip,Cases,Deaths,Recovered,ReportDate
73099,2488,9,2032,2020-11-12
74012,2480,29,2109,2020-11-12
Other***,1995,26,1672,2020-11-12
73072,1903,19,1590,2020-11-12
73160,1865,17,1521,2020-11-12
74133,1762,14,1514,2020-11-12
73119,1740,27,1483,2020-11-12
73013,1630,18,1295,2020-11-12
73942,1590,11,1449,2020-11-12
73071,1572,28,1349,2020-11-12
74055,1519,5,1258,2020-11-12
73170,1514,21,1231,2020-11-12
74074,1470,5,1291,2020-11-12
73034,1447,4,1180,2020-11-12
74014,1427,10,1178,2020-11-12
74136,1356,23,1198,2020-11-12
73701,1333,21,1148,2020-11-12
73703,1281,11,1103,2020-11-12
73159,1277,6,1049,2020-11-12
73069,1267,10,1110,2020-11-12
74701,1256,9,964,2020-11-12
73109,1218,9,1026,2020-11-12
74464,1202,4,992,2020-11-12
73120,1199,21,948,2020-11-12
73521,1180,19,994,2020-11-12
73012,1152,2,923,2020-11-12
74017,1136,43,902,2020-11-12
74008,1119,5,932,2020-11-12
74137,1117,8,962,2020-11-12
74037,1110,9,985,2020-11-12
73107,1109,7,951,2020-11-12
73505,1065,9,858,2020-11-12
73036,1052,8,896,2020-11-12
74011,1046,10,883,2020-11-12
74501,1046,16,914,2020-11-12
74820,1039,6,733,2020-11-12
74134,976,4,821,2020-11-12
73112,972,15,784,2020-11-12
73129,969,11,811,2020-11-12
74006,951,30,822,2020-11-12
74403,925,13,696,2020-11-12
74115,920,9,840,2020-11-12
74105,909,9,802,2020-11-12
73132,908,7,706,2020-11-12
73127,906,4,772,2020-11-12
73841,906,2,900,2020-11-12
73162,891,14,716,2020-11-12
73401,887,10,716,2020-11-12
73110,879,10,699,2020-11-12
73018,878,11,776,2020-11-12
74066,868,14,718,2020-11-12
74146,865,4,772,2020-11-12
74063,842,7,679,2020-11-12
74354,838,13,743,2020-11-12
74075,821,3,706,2020-11-12
73108,813,0,678,2020-11-12
73064,800,4,676,2020-11-12
74804,798,11,703,2020-11-12
74463,788,2,742,2020-11-12
74801,743,6,643,2020-11-12
74129,731,6,643,2020-11-12
74728,728,24,623,2020-11-12
73139,726,8,585,2020-11-12
73533,693,4,525,2020-11-12
73020,691,6,566,2020-11-12
74145,688,4,605,2020-11-12
73010,686,3,556,2020-11-12
73008,685,7,548,2020-11-12
74135,675,13,566,2020-11-12
73601,675,2,552,2020-11-12
74960,673,11,494,2020-11-12
74110,665,14,600,2020-11-12
74019,664,5,521,2020-11-12
73135,662,7,545,2020-11-12
74745,635,10,504,2020-11-12
73130,629,10,508,2020-11-12
74112,616,10,533,2020-11-12
73051,613,6,512,2020-11-12
74301,608,2,535,2020-11-12
73003,606,5,472,2020-11-12
74021,603,3,477,2020-11-12
73114,602,3,511,2020-11-12
74955,595,4,496,2020-11-12
74033,576,6,510,2020-11-12
73044,575,0,500,2020-11-12
74447,569,7,481,2020-11-12
73501,568,5,471,2020-11-12
74128,565,6,520,2020-11-12
74107,563,10,481,2020-11-12
74953,561,7,488,2020-11-12
73115,559,4,429,2020-11-12
73503,555,1,542,2020-11-12
74344,548,19,461,2020-11-12
73096,547,5,465,2020-11-12
74601,545,7,446,2020-11-12
74106,540,6,486,2020-11-12
73644,533,6,459,2020-11-12
73102,525,3,506,2020-11-12
74429,524,15,437,2020-11-12
74070,522,8,446,2020-11-12
74035,521,2,498,2020-11-12
73005,510,10,421,2020-11-12
73142,510,8,414,2020-11-12
73080,504,7,388,2020-11-12
74868,504,4,415,2020-11-12
73169,487,1,463,2020-11-12
74401,486,8,353,2020-11-12
74114,480,4,409,2020-11-12
73065,476,4,389,2020-11-12
74851,473,1,421,2020-11-12
74104,469,1,398,2020-11-12
73122,458,4,369,2020-11-12
73106,457,2,371,2020-11-12
74525,452,0,380,2020-11-12
73507,451,4,355,2020-11-12
74437,449,7,359,2020-11-12
74127,445,3,379,2020-11-12
73089,436,5,354,2020-11-12
73662,427,9,383,2020-11-12
73801,413,3,311,2020-11-12
73025,409,1,339,2020-11-12
74361,394,8,315,2020-11-12
