Zip,Cases,Deaths,Recovered,ReportDate
74012,1735,21,1540,2020-10-06
Other***,1400,20,1196,2020-10-06
73119,1358,16,1225,2020-10-06
73942,1293,10,1171,2020-10-06
73099,1272,6,1067,2020-10-06
74133,1268,9,1133,2020-10-06
73072,1238,16,1120,2020-10-06
73160,1146,13,963,2020-10-06
74074,1137,4,1023,2020-10-06
73071,1068,10,921,2020-10-06
74136,1053,18,954,2020-10-06
73013,953,16,814,2020-10-06
74014,948,7,843,2020-10-06
73701,937,12,773,2020-10-06
74055,919,3,807,2020-10-06
73069,915,9,800,2020-10-06
73170,910,16,707,2020-10-06
73109,909,7,820,2020-10-06
73841,881,2,828,2020-10-06
73159,877,6,790,2020-10-06
74464,860,4,692,2020-10-06
74037,858,4,795,2020-10-06
73107,842,6,758,2020-10-06
73034,838,3,686,2020-10-06
73703,821,10,640,2020-10-06
74017,798,42,647,2020-10-06
74137,788,7,724,2020-10-06
73521,763,10,650,2020-10-06
74463,750,2,737,2020-10-06
73129,745,10,652,2020-10-06
74008,735,5,643,2020-10-06
74501,730,15,628,2020-10-06
73120,721,21,620,2020-10-06
74115,716,5,658,2020-10-06
74011,683,6,598,2020-10-06
74701,678,2,559,2020-10-06
73127,678,4,608,2020-10-06
74146,678,3,619,2020-10-06
74134,666,4,585,2020-10-06
73112,655,12,577,2020-10-06
73012,654,0,581,2020-10-06
74006,641,30,564,2020-10-06
73018,639,6,516,2020-10-06
73108,630,0,565,2020-10-06
74105,628,4,558,2020-10-06
74075,614,1,518,2020-10-06
74129,575,4,529,2020-10-06
73162,568,13,481,2020-10-06
74728,558,21,491,2020-10-06
73132,556,6,483,2020-10-06
74403,551,11,417,2020-10-06
74066,550,10,467,2020-10-06
74354,549,5,472,2020-10-06
73505,548,6,423,2020-10-06
74110,548,13,494,2020-10-06
74063,540,5,447,2020-10-06
73110,520,9,425,2020-10-06
73139,501,6,423,2020-10-06
74145,499,2,454,2020-10-06
73401,497,7,419,2020-10-06
73102,497,2,477,2020-10-06
74135,486,12,430,2020-10-06
73036,483,8,387,2020-10-06
74301,468,1,425,2020-10-06
74035,465,2,204,2020-10-06
74112,463,7,420,2020-10-06
74128,462,4,421,2020-10-06
74801,460,2,362,2020-10-06
73503,449,1,444,2020-10-06
73008,448,5,374,2020-10-06
73064,447,2,375,2020-10-06
74745,439,7,382,2020-10-06
74960,438,8,345,2020-10-06
73135,436,4,359,2020-10-06
73051,422,5,357,2020-10-06
74804,420,6,316,2020-10-06
73130,419,6,362,2020-10-06
74033,419,4,372,2020-10-06
73020,418,3,339,2020-10-06
73114,414,3,365,2020-10-06
74107,408,9,337,2020-10-06
73169,402,1,366,2020-10-06
74820,400,1,307,2020-10-06
74019,396,5,339,2020-10-06
73010,386,1,301,2020-10-06
73601,380,0,310,2020-10-06
74106,380,4,343,2020-10-06
74601,376,6,295,2020-10-06
74955,376,4,312,2020-10-06
73005,374,6,306,2020-10-06
74021,373,1,321,2020-10-06
