City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,3307,65,2405,2020-07-09
TULSA,3213,56,2466,2020-07-09
GUYMON,833,6,817,2020-07-09
EDMOND,674,10,504,2020-07-09
BROKEN ARROW,655,15,450,2020-07-09
NORMAN,624,23,500,2020-07-09
JENKS,433,0,395,2020-07-09
STILLWATER,400,0,326,2020-07-09
LAWTON,379,7,321,2020-07-09
BARTLESVILLE,357,37,295,2020-07-09
OTHER***,320,3,252,2020-07-09
BROKEN BOW,280,6,189,2020-07-09
MOORE,278,9,225,2020-07-09
YUKON,223,1,163,2020-07-09
IDABEL,189,2,137,2020-07-09
CLAREMORE,175,6,101,2020-07-09
OWASSO,161,1,116,2020-07-09
GLENPOOL,148,0,125,2020-07-09
ARDMORE,136,1,84,2020-07-09
BIXBY,130,0,92,2020-07-09
CHICKASHA,128,4,72,2020-07-09
MUSKOGEE,124,10,73,2020-07-09
GROVE,116,16,80,2020-07-09
PURCELL,115,3,98,2020-07-09
SKIATOOK,113,7,97,2020-07-09
PONCA CITY,110,6,83,2020-07-09
HUGO,108,1,95,2020-07-09
BETHANY,104,1,55,2020-07-09
COWETA,104,12,79,2020-07-09
SHAWNEE,95,4,74,2020-07-09
SAND SPRINGS,91,2,70,2020-07-09
SAPULPA,91,3,63,2020-07-09
HOOKER,91,0,90,2020-07-09
HINTON,90,0,88,2020-07-09
ENID,89,2,66,2020-07-09
DURANT,87,0,52,2020-07-09
MIAMI,82,2,55,2020-07-09
COLLINSVILLE,79,1,59,2020-07-09
TAHLEQUAH,77,1,62,2020-07-09
EL RENO,75,1,49,2020-07-09
MUSTANG,74,1,50,2020-07-09
STILWELL,70,4,58,2020-07-09
MANGUM,66,7,57,2020-07-09
WAGONER,66,4,55,2020-07-09
BLANCHARD,66,0,43,2020-07-09
CHOCTAW,57,1,40,2020-07-09
MIDWEST CITY,54,2,36,2020-07-09
DUNCAN,54,0,42,2020-07-09
ADA,51,0,34,2020-07-09
ALTUS,47,3,31,2020-07-09
GUTHRIE,47,0,32,2020-07-09
MCALESTER,47,3,40,2020-07-09
OKMULGEE,46,0,32,2020-07-09
PAULS VALLEY,45,0,37,2020-07-09
NOBLE,45,1,32,2020-07-09
TUTTLE,45,1,32,2020-07-09
CHECOTAH,43,1,29,2020-07-09
WEATHERFORD,43,0,41,2020-07-09
BINGER,42,9,32,2020-07-09
WESTVILLE,40,0,36,2020-07-09
NEWCASTLE,39,1,28,2020-07-09
JAY,38,0,30,2020-07-09
CLEVELAND,38,3,29,2020-07-09
WARR ACRES,37,0,29,2020-07-09
WRIGHT CITY,36,0,29,2020-07-09
DEWEY,35,1,33,2020-07-09
ANADARKO,34,1,28,2020-07-09
HENRYETTA,34,0,11,2020-07-09
NICHOLS HILLS,34,0,31,2020-07-09
LINDSAY,33,1,20,2020-07-09
PIEDMONT,32,0,27,2020-07-09
CUSHING,32,1,22,2020-07-09
EUFAULA,32,0,22,2020-07-09
PRYOR CREEK,32,1,25,2020-07-09
KELLYVILLE,30,2,26,2020-07-09
DEL CITY,30,0,19,2020-07-09
VALLIANT,29,0,26,2020-07-09
MARIETTA,29,0,23,2020-07-09
TEXHOMA,28,0,28,2020-07-09
SPERRY,28,0,20,2020-07-09
HOMINY,27,0,24,2020-07-09
SPENCER,27,0,20,2020-07-09
LEXINGTON,26,0,23,2020-07-09
SEMINOLE,25,2,16,2020-07-09
HAWORTH,25,0,18,2020-07-09
ATOKA,24,0,14,2020-07-09
VINITA,24,0,19,2020-07-09
SALLISAW,24,0,15,2020-07-09
COLCORD,24,0,20,2020-07-09
CHOUTEAU,23,3,16,2020-07-09
FREDERICK,23,1,22,2020-07-09
CLINTON,23,0,13,2020-07-09
CATOOSA,23,0,13,2020-07-09
MADILL,22,0,16,2020-07-09
