City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,15393,165,13457,10/5/2020
TULSA,11989,119,10827,10/5/2020
NORMAN,3471,39,3029,10/5/2020
BROKEN ARROW,3348,34,2985,10/5/2020
EDMOND,2928,23,2482,10/5/2020
OTHER***,2073,15,1781,10/5/2020
STILLWATER,2026,5,1773,10/5/2020
ENID,1716,22,1381,10/5/2020
GUYMON,1272,10,1160,10/5/2020
YUKON,1266,6,1066,10/5/2020
CLAREMORE,1191,48,982,10/5/2020
MOORE,1131,14,941,10/5/2020
LAWTON,1127,11,910,10/5/2020
OWASSO,902,3,801,10/5/2020
SHAWNEE,877,9,676,10/5/2020
TAHLEQUAH,871,4,693,10/5/2020
FORT SUPPLY,869,2,827,10/5/2020
BARTLESVILLE,860,38,760,10/5/2020
JENKS,839,4,767,10/5/2020
MUSKOGEE,839,18,610,10/5/2020
MCALESTER,764,18,652,10/5/2020
ALTUS,751,10,642,10/5/2020
TAFT,746,2,733,10/5/2020
BIXBY,717,5,624,10/5/2020
DURANT,673,2,553,10/5/2020
CHICKASHA,636,6,508,10/5/2020
MIAMI,558,5,479,10/5/2020
SAPULPA,555,12,467,10/5/2020
BROKEN BOW,548,22,481,10/5/2020
PONCA CITY,547,11,423,10/5/2020
SAND SPRINGS,519,5,443,10/5/2020
ARDMORE,505,7,423,10/5/2020
EL RENO,474,8,386,10/5/2020
HOMINY,466,2,206,10/5/2020
VINITA,460,1,420,10/5/2020
MUSTANG,446,2,368,10/5/2020
BETHANY,443,5,370,10/5/2020
STILWELL,435,8,337,10/5/2020
IDABEL,435,6,378,10/5/2020
CHOCTAW,419,3,333,10/5/2020
GLENPOOL,418,4,367,10/5/2020
LEXINGTON,409,4,351,10/5/2020
ADA,394,1,305,10/5/2020
BLANCHARD,379,1,288,10/5/2020
SALLISAW,374,4,308,10/5/2020
CLINTON,371,0,306,10/5/2020
ANADARKO,366,6,300,10/5/2020
COLLINSVILLE,361,1,316,10/5/2020
OKMULGEE,353,5,299,10/5/2020
ELK CITY,349,3,237,10/5/2020
MCLOUD,348,1,313,10/5/2020
COWETA,348,13,311,10/5/2020
GROVE,345,18,270,10/5/2020
WEATHERFORD,335,0,227,10/5/2020
SKIATOOK,334,8,305,10/5/2020
POTEAU,327,4,237,10/5/2020
GUTHRIE,322,0,215,10/5/2020
DUNCAN,310,3,258,10/5/2020
PURCELL,291,3,256,10/5/2020
ATOKA,277,0,241,10/5/2020
SAYRE,270,3,98,10/5/2020
SEMINOLE,264,4,184,10/5/2020
NEWCASTLE,263,3,193,10/5/2020
HENRYETTA,262,3,224,10/5/2020
HUGO,252,2,218,10/5/2020
WAGONER,246,6,212,10/5/2020
TUTTLE,242,4,191,10/5/2020
MULDROW,242,3,181,10/5/2020
PRYOR CREEK,230,4,170,10/5/2020
NOBLE,229,3,196,10/5/2020
CUSHING,228,2,201,10/5/2020
HEAVENER,226,6,198,10/5/2020
TECUMSEH,217,0,162,10/5/2020
HOLDENVILLE,208,3,192,10/5/2020
PIEDMONT,202,1,156,10/5/2020
BRISTOW,197,9,171,10/5/2020
JAY,197,1,134,10/5/2020
SPIRO,197,1,178,10/5/2020
WOODWARD,193,2,151,10/5/2020
MIDWEST CITY,185,7,160,10/5/2020
WEWOKA,185,1,159,10/5/2020
WARR ACRES,179,0,166,10/5/2020
EUFAULA,177,3,140,10/5/2020
STIGLER,176,3,142,10/5/2020
HARRAH,175,0,132,10/5/2020
HENNESSEY,171,2,150,10/5/2020
CHECOTAH,167,3,140,10/5/2020
HINTON,160,0,138,10/5/2020
PAULS VALLEY,157,1,141,10/5/2020
CHANDLER,147,9,111,10/5/2020
LOCUST GROVE,147,0,113,10/5/2020
MARIETTA,146,0,104,10/5/2020
SPENCER,144,2,122,10/5/2020
FORT GIBSON,144,4,101,10/5/2020
VIAN,144,3,129,10/5/2020
CLEVELAND,143,3,130,10/5/2020
KINGFISHER,141,0,112,10/5/2020
CATOOSA,136,2,122,10/5/2020
CALERA,129,1,107,10/5/2020
DEL CITY,127,0,104,10/5/2020
AFTON,126,1,108,10/5/2020
SALINA,126,1,83,10/5/2020
MOUNDS,125,3,108,10/5/2020
MADILL,122,1,111,10/5/2020
CHELSEA,121,1,105,10/5/2020
INOLA,119,3,102,10/5/2020
SPERRY,119,2,109,10/5/2020
MANNFORD,118,3,96,10/5/2020
HOOKER,116,0,108,10/5/2020
WESTVILLE,115,2,93,10/5/2020
TISHOMINGO,115,3,83,10/5/2020
SULPHUR,105,1,76,10/5/2020
HASKELL,105,1,90,10/5/2020
ANTLERS,105,2,70,10/5/2020
NICHOLS HILLS,105,0,97,10/5/2020
ALVA,102,0,87,10/5/2020
CHOUTEAU,101,6,82,10/5/2020
PERKINS,100,1,84,10/5/2020
POCOLA,100,3,80,10/5/2020
LINDSAY,99,2,82,10/5/2020
ROLAND,99,0,90,10/5/2020
WISTER,98,0,81,10/5/2020
DEWEY,96,1,89,10/5/2020
COMMERCE,96,1,88,10/5/2020
HULBERT,95,2,82,10/5/2020
JONES,94,2,77,10/5/2020
VALLIANT,94,2,77,10/5/2020
WRIGHT CITY,93,0,75,10/5/2020
MANGUM,93,8,76,10/5/2020
HOWE,92,0,73,10/5/2020
NOWATA,91,3,82,10/5/2020
OOLOGAH,89,0,71,10/5/2020
PRAGUE,88,0,76,10/5/2020
MEEKER,87,0,52,10/5/2020
FREDERICK,87,2,67,10/5/2020
BEGGS,86,0,80,10/5/2020
GORE,86,2,65,10/5/2020
MORRIS,85,0,74,10/5/2020
WYANDOTTE,85,1,76,10/5/2020
TALIHINA,84,3,76,10/5/2020
WASHINGTON,84,0,72,10/5/2020
OKEMAH,84,3,69,10/5/2020
MARLOW,83,0,59,10/5/2020
KANSAS,77,3,60,10/5/2020
HAWORTH,75,2,60,10/5/2020
TEXHOMA,75,0,69,10/5/2020
