City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,29098,233,23401,2020-11-26
TULSA,19781,178,17076,2020-11-26
EDMOND,7073,41,5601,2020-11-26
NORMAN,6394,71,5359,2020-11-26
BROKEN ARROW,6394,58,5271,2020-11-26
OTHER***,3944,24,3289,2020-11-26
YUKON,3440,11,2797,2020-11-26
ENID,3419,35,2734,2020-11-26
STILLWATER,3212,9,2845,2020-11-26
LAWTON,3089,26,2376,2020-11-26
MOORE,2476,19,2000,2020-11-26
CLAREMORE,2427,53,1921,2020-11-26
SHAWNEE,2073,20,1639,2020-11-26
OWASSO,1954,6,1621,2020-11-26
MUSKOGEE,1928,24,1461,2020-11-26
GUYMON,1797,12,1631,2020-11-26
DURANT,1634,10,1344,2020-11-26
BARTLESVILLE,1596,42,1329,2020-11-26
TAHLEQUAH,1594,5,1229,2020-11-26
ADA,1583,7,1168,2020-11-26
ALTUS,1551,28,1301,2020-11-26
BIXBY,1347,8,1139,2020-11-26
MCALESTER,1335,19,1170,2020-11-26
TAFT,1313,2,925,2020-11-26
JENKS,1304,10,1136,2020-11-26
EL RENO,1301,9,1140,2020-11-26
PONCA CITY,1250,13,982,2020-11-26
ARDMORE,1239,10,980,2020-11-26
SAND SPRINGS,1221,11,963,2020-11-26
SAPULPA,1217,19,954,2020-11-26
CHICKASHA,1163,13,966,2020-11-26
MUSTANG,1106,5,927,2020-11-26
DUNCAN,1018,10,758,2020-11-26
MIAMI,998,14,889,2020-11-26
CLINTON,942,4,731,2020-11-26
BLANCHARD,932,3,749,2020-11-26
BETHANY,927,7,738,2020-11-26
CHOCTAW,911,8,731,2020-11-26
FORT SUPPLY,909,2,896,2020-11-26
COLLINSVILLE,836,3,654,2020-11-26
GUTHRIE,818,0,630,2020-11-26
BROKEN BOW,818,26,702,2020-11-26
IDABEL,794,12,665,2020-11-26
STILWELL,788,11,618,2020-11-26
WOODWARD,786,4,571,2020-11-26
ELK CITY,746,7,580,2020-11-26
VINITA,744,2,624,2020-11-26
WEATHERFORD,734,8,608,2020-11-26
SALLISAW,731,4,603,2020-11-26
COWETA,715,15,568,2020-11-26
LEXINGTON,709,7,605,2020-11-26
GROVE,706,28,571,2020-11-26
GLENPOOL,696,7,582,2020-11-26
POTEAU,694,6,590,2020-11-26
PURCELL,691,8,558,2020-11-26
OKMULGEE,686,9,559,2020-11-26
SKIATOOK,685,8,564,2020-11-26
ATOKA,653,0,511,2020-11-26
SEMINOLE,636,7,560,2020-11-26
ANADARKO,628,13,499,2020-11-26
TUTTLE,604,5,477,2020-11-26
NEWCASTLE,589,4,501,2020-11-26
PRYOR CREEK,558,9,424,2020-11-26
MCLOUD,548,1,478,2020-11-26
HOMINY,546,2,526,2020-11-26
BOLEY,529,7,332,2020-11-26
PAULS VALLEY,516,5,424,2020-11-26
HENRYETTA,514,9,453,2020-11-26
SAYRE,505,10,445,2020-11-26
TECUMSEH,503,1,404,2020-11-26
MADILL,481,2,367,2020-11-26
NOBLE,475,5,383,2020-11-26
WAGONER,473,6,376,2020-11-26
PIEDMONT,468,3,386,2020-11-26
ALVA,463,1,336,2020-11-26
