Zip,Cases,Deaths,Recovered,ReportDate
74012,1336,17,1161,2020-09-07
73119,1061,12,944,2020-09-07
73942,987,7,903,2020-09-07
Other***,949,15,682,2020-09-07
74133,946,5,827,2020-09-07
73072,890,14,637,2020-09-07
74136,870,15,781,2020-09-07
73099,809,6,731,2020-09-07
73160,809,13,714,2020-09-07
73109,741,6,652,2020-09-07
74014,728,6,644,2020-09-07
74074,720,2,441,2020-09-07
74037,708,2,648,2020-09-07
73071,705,9,557,2020-09-07
73107,700,7,629,2020-09-07
74463,700,0,38,2020-09-07
73159,685,6,623,2020-09-07
73013,663,16,565,2020-09-07
74055,657,2,563,2020-09-07
74115,612,3,560,2020-09-07
73129,611,7,545,2020-09-07
74137,608,6,508,2020-09-07
73069,602,8,411,2020-09-07
73701,594,6,400,2020-09-07
74017,592,34,461,2020-09-07
74146,575,3,528,2020-09-07
74464,566,3,401,2020-09-07
73521,558,9,507,2020-09-07
73170,547,13,465,2020-09-07
73120,544,19,471,2020-09-07
74006,540,29,433,2020-09-07
74008,538,4,472,2020-09-07
74134,529,2,458,2020-09-07
73034,526,1,443,2020-09-07
73112,518,11,469,2020-09-07
73108,515,0,458,2020-09-07
73127,514,4,468,2020-09-07
74011,506,6,433,2020-09-07
73703,500,8,338,2020-09-07
74105,498,4,440,2020-09-07
74129,484,3,426,2020-09-07
73012,478,0,435,2020-09-07
74110,475,9,413,2020-09-07
74728,458,21,379,2020-09-07
74501,440,13,362,2020-09-07
73102,424,2,357,2020-09-07
74145,417,1,371,2020-09-07
73162,411,13,347,2020-09-07
73132,409,6,357,2020-09-07
73503,402,1,377,2020-09-07
74701,398,1,343,2020-09-07
74135,389,10,325,2020-09-07
74066,388,7,327,2020-09-07
73110,384,5,316,2020-09-07
73139,384,6,340,2020-09-07
74112,384,6,344,2020-09-07
74128,384,4,356,2020-09-07
74075,369,1,261,2020-09-07
74745,368,6,309,2020-09-07
74063,360,4,289,2020-09-07
73051,355,3,244,2020-09-07
73401,351,5,311,2020-09-07
74354,345,3,258,2020-09-07
74403,344,10,263,2020-09-07
73505,337,5,304,2020-09-07
74033,337,4,285,2020-09-07
74960,335,8,238,2020-09-07
73008,324,3,278,2020-09-07
74106,311,4,277,2020-09-07
73036,307,4,256,2020-09-07
73114,306,2,264,2020-09-07
73135,297,4,257,2020-09-07
74107,293,8,253,2020-09-07
73169,291,1,223,2020-09-07
74851,285,1,255,2020-09-07
74429,284,13,250,2020-09-07
74019,279,4,241,2020-09-07
73064,275,2,237,2020-09-07
74447,272,3,214,2020-09-07
73005,271,5,223,2020-09-07
73018,268,4,238,2020-09-07
74070,268,8,225,2020-09-07
74801,267,1,212,2020-09-07
73501,261,3,237,2020-09-07
73130,260,5,214,2020-09-07
73122,258,2,233,2020-09-07
74021,256,1,233,2020-09-07
73106,255,2,209,2020-09-07
74114,244,4,208,2020-09-07
74344,241,16,197,2020-09-07
74955,234,2,190,2020-09-07
73115,233,2,195,2020-09-07
74104,233,1,207,2020-09-07
74804,233,6,169,2020-09-07
73142,232,5,205,2020-09-07
73020,229,2,198,2020-09-07
73080,228,3,200,2020-09-07
74127,226,1,200,2020-09-07
74132,225,2,197,2020-09-07
73118,213,3,183,2020-09-07
74820,210,1,174,2020-09-07
73003,208,4,176,2020-09-07
74437,202,2,182,2020-09-07
73010,200,1,157,2020-09-07
73601,199,0,178,2020-09-07
74743,193,2,164,2020-09-07
74003,193,8,163,2020-09-07
74467,192,5,160,2020-09-07
74953,181,2,142,2020-09-07
74035,179,2,162,2020-09-07
73533,176,1,147,2020-09-07
74601,175,4,125,2020-09-07
73044,167,0,136,2020-09-07
73111,167,2,150,2020-09-07
74937,165,2,132,2020-09-07
74023,165,2,117,2020-09-07
74108,165,0,152,2020-09-07
73068,163,2,134,2020-09-07
74848,162,3,132,2020-09-07
74948,158,3,133,2020-09-07
74401,157,2,120,2020-09-07
73089,155,2,121,2020-09-07
73025,153,0,127,2020-09-07
73065,152,1,128,2020-09-07
73116,149,0,132,2020-09-07
74884,148,1,124,2020-09-07
74126,147,2,127,2020-09-07
73507,145,2,132,2020-09-07
74116,144,0,134,2020-09-07
74010,143,5,120,2020-09-07
74361,138,3,121,2020-09-07
73742,136,2,111,2020-09-07
74868,136,3,115,2020-09-07
74525,131,0,92,2020-09-07
73179,131,1,115,2020-09-07
74432,126,2,108,2020-09-07
73047,124,0,118,2020-09-07
74020,124,3,104,2020-09-07
73075,122,1,114,2020-09-07
74301,119,1,74,2020-09-07
74462,119,3,104,2020-09-07
73026,116,3,102,2020-09-07
73945,115,0,109,2020-09-07
74346,113,1,106,2020-09-07
73096,113,0,97,2020-09-07
74426,112,2,101,2020-09-07
74015,109,0,96,2020-09-07
74604,108,5,93,2020-09-07
74959,108,1,68,2020-09-07
73078,107,1,91,2020-09-07
73084,106,1,86,2020-09-07
74962,106,2,93,2020-09-07
73149,105,0,96,2020-09-07
73128,104,0,97,2020-09-07
74331,103,0,94,2020-09-07
74834,103,8,88,2020-09-07
74352,101,0,78,2020-09-07
74873,101,0,66,2020-09-07
73750,99,0,79,2020-09-07
73134,98,1,89,2020-09-07
73446,94,1,87,2020-09-07
74120,93,0,81,2020-09-07
74073,89,2,76,2020-09-07
74434,88,4,74,2020-09-07
73105,87,0,76,2020-09-07
74047,86,2,70,2020-09-07
74857,86,2,75,2020-09-07
73644,84,1,71,2020-09-07
73554,84,8,71,2020-09-07
74036,83,3,67,2020-09-07
73448,82,0,62,2020-09-07
73045,82,0,69,2020-09-07
74965,81,2,66,2020-09-07
73801,81,0,55,2020-09-07
74016,81,0,69,2020-09-07
74730,80,0,69,2020-09-07
73103,79,1,66,2020-09-07
74365,79,1,62,2020-09-07
74029,78,1,67,2020-09-07
74044,78,1,60,2020-09-07
74436,77,1,71,2020-09-07
74103,76,0,63,2020-09-07
74337,76,5,55,2020-09-07
74766,73,0,60,2020-09-07
74571,72,2,63,2020-09-07
74048,72,1,52,2020-09-07
73052,71,2,62,2020-09-07
73117,71,0,63,2020-09-07
74954,70,0,44,2020-09-07
74119,67,0,59,2020-09-07
73165,66,1,61,2020-09-07
74370,66,1,51,2020-09-07
74451,66,1,55,2020-09-07
73049,65,2,49,2020-09-07
74059,65,1,47,2020-09-07
74058,65,0,62,2020-09-07
74864,64,0,58,2020-09-07
74764,63,1,48,2020-09-07
74339,63,0,56,2020-09-07
74441,62,2,44,2020-09-07
73104,62,0,54,2020-09-07
74445,62,0,54,2020-09-07
74902,61,2,50,2020-09-07
73460,60,2,32,2020-09-07
73949,59,0,57,2020-09-07
74039,59,2,54,2020-09-07
73093,58,0,46,2020-09-07
73542,58,1,50,2020-09-07
74859,58,1,42,2020-09-07
74523,58,1,54,2020-09-07
73086,57,1,52,2020-09-07
74338,57,1,53,2020-09-07
74578,56,1,53,2020-09-07
74130,56,1,50,2020-09-07
74421,55,0,47,2020-09-07
74547,55,0,51,2020-09-07
74053,54,0,50,2020-09-07
74740,53,2,43,2020-09-07
74079,51,0,44,2020-09-07
73009,49,8,38,2020-09-07
74931,49,0,32,2020-09-07
73662,48,0,41,2020-09-07
74966,48,0,39,2020-09-07
73077,47,0,38,2020-09-07
74056,46,0,41,2020-09-07
74343,45,0,38,2020-09-07
74538,45,0,35,2020-09-07
73145,44,0,31,2020-09-07
73121,44,0,42,2020-09-07
74131,44,0,39,2020-09-07
73173,44,0,40,2020-09-07
74347,44,2,28,2020-09-07
73939,43,0,20,2020-09-07
74883,43,0,34,2020-09-07
73439,42,0,35,2020-09-07
73141,42,0,40,2020-09-07
73055,42,0,36,2020-09-07
73150,41,1,30,2020-09-07
73772,41,0,28,2020-09-07
73529,40,1,34,2020-09-07
74041,39,0,34,2020-09-07
74631,39,1,31,2020-09-07
73550,39,0,33,2020-09-07
73449,38,1,32,2020-09-07
74964,37,0,27,2020-09-07
74940,37,0,33,2020-09-07
73028,37,0,33,2020-09-07
73527,37,0,33,2020-09-07
74435,37,1,25,2020-09-07
74651,36,1,29,2020-09-07
73538,36,0,34,2020-09-07
74729,36,0,33,2020-09-07
73030,36,0,33,2020-09-07
73006,35,1,24,2020-09-07
73572,35,0,16,2020-09-07
74454,35,0,29,2020-09-07
74733,35,0,30,2020-09-07
73054,35,0,30,2020-09-07
74030,35,0,23,2020-09-07
73095,35,0,35,2020-09-07
73762,35,0,31,2020-09-07
74930,34,0,30,2020-09-07
74363,34,0,21,2020-09-07
74855,33,0,28,2020-09-07
74849,33,1,20,2020-09-07
74002,32,2,21,2020-09-07
74455,31,1,26,2020-09-07
73737,30,0,24,2020-09-07
74941,30,0,23,2020-09-07
74364,29,0,20,2020-09-07
73098,29,1,18,2020-09-07
74561,29,0,26,2020-09-07
74051,29,1,27,2020-09-07
73015,29,1,22,2020-09-07
73463,28,0,24,2020-09-07
74342,28,0,25,2020-09-07
73852,28,0,22,2020-09-07
73057,28,0,23,2020-09-07
74637,27,0,27,2020-09-07
74469,27,0,19,2020-09-07
73131,27,0,22,2020-09-07
74080,27,0,23,2020-09-07
74061,26,1,18,2020-09-07
73007,26,0,24,2020-09-07
74727,24,0,22,2020-09-07
73151,24,0,20,2020-09-07
74536,24,0,22,2020-09-07
74431,24,0,20,2020-09-07
73038,24,0,20,2020-09-07
73717,24,0,18,2020-09-07
74332,23,1,20,2020-09-07
74840,23,0,17,2020-09-07
74932,23,0,19,2020-09-07
74450,23,0,16,2020-09-07
74330,23,0,17,2020-09-07
74860,23,0,22,2020-09-07
74022,23,0,23,2020-09-07
73651,22,0,15,2020-09-07
74050,22,0,20,2020-09-07
74726,22,1,17,2020-09-07
74957,22,1,19,2020-09-07
73526,22,0,20,2020-09-07
74369,21,0,14,2020-09-07
73950,21,0,21,2020-09-07
73433,21,0,21,2020-09-07
74470,21,0,14,2020-09-07
73443,21,1,20,2020-09-07
73543,21,0,19,2020-09-07
74028,21,1,19,2020-09-07
74032,21,0,19,2020-09-07
74735,20,0,15,2020-09-07
74854,20,0,16,2020-09-07
73042,20,1,19,2020-09-07
74027,20,0,12,2020-09-07
74736,20,0,16,2020-09-07
74452,19,0,15,2020-09-07
73560,18,0,14,2020-09-07
74881,18,0,15,2020-09-07
74880,18,1,13,2020-09-07
73738,18,0,15,2020-09-07
74078,18,0,7,2020-09-07
73951,18,0,16,2020-09-07
73724,17,1,7,2020-09-07
74653,17,0,14,2020-09-07
73016,17,0,16,2020-09-07
73017,17,0,16,2020-09-07
74038,17,0,15,2020-09-07
74944,17,1,9,2020-09-07
74085,17,0,14,2020-09-07
74901,17,0,16,2020-09-07
73059,17,0,14,2020-09-07
73430,17,0,3,2020-09-07
73568,16,2,9,2020-09-07
73450,16,0,11,2020-09-07
74546,16,0,14,2020-09-07
74554,16,1,10,2020-09-07
74936,16,0,12,2020-09-07
74871,16,1,15,2020-09-07
74081,16,0,13,2020-09-07
74872,16,0,11,2020-09-07
73573,15,0,14,2020-09-07
73432,15,0,9,2020-09-07
74647,15,1,12,2020-09-07
73541,15,0,14,2020-09-07
73552,15,0,11,2020-09-07
73061,15,0,12,2020-09-07
73040,15,0,14,2020-09-07
74471,15,0,10,2020-09-07
74425,15,0,10,2020-09-07
73932,14,0,12,2020-09-07
73669,14,0,8,2020-09-07
74333,14,0,4,2020-09-07
74826,14,0,13,2020-09-07
73002,14,0,12,2020-09-07
74563,14,0,13,2020-09-07
74963,14,0,10,2020-09-07
74825,14,1,13,2020-09-07
73456,14,0,12,2020-09-07
73082,14,0,12,2020-09-07
74956,14,0,11,2020-09-07
73029,14,1,13,2020-09-07
74553,14,1,12,2020-09-07
73768,14,0,9,2020-09-07
73741,13,0,8,2020-09-07
73933,13,0,13,2020-09-07
73773,13,0,10,2020-09-07
74951,13,1,9,2020-09-07
74852,13,0,10,2020-09-07
73074,13,0,11,2020-09-07
73453,13,0,12,2020-09-07
74366,13,0,6,2020-09-07
73566,13,0,10,2020-09-07
74731,13,0,10,2020-09-07
74720,12,0,8,2020-09-07
73459,12,1,9,2020-09-07
74865,12,0,9,2020-09-07
73632,12,0,10,2020-09-07
73620,12,0,12,2020-09-07
73663,12,0,11,2020-09-07
74533,12,0,10,2020-09-07
73048,12,0,8,2020-09-07
74574,12,0,12,2020-09-07
73624,12,0,11,2020-09-07
74867,11,0,9,2020-09-07
73834,11,0,8,2020-09-07
74358,11,0,10,2020-09-07
74641,11,1,10,2020-09-07
73570,11,0,11,2020-09-07
74062,11,0,9,2020-09-07
74723,10,0,10,2020-09-07
74832,10,0,9,2020-09-07
73447,10,0,9,2020-09-07
74054,10,0,8,2020-09-07
73053,10,2,7,2020-09-07
73759,10,0,6,2020-09-07
73848,10,0,9,2020-09-07
74552,10,0,6,2020-09-07
74072,10,0,9,2020-09-07
74565,10,0,10,2020-09-07
74734,10,0,9,2020-09-07
74878,10,0,8,2020-09-07
73628,10,1,8,2020-09-07
73004,10,0,10,2020-09-07
73062,10,1,8,2020-09-07
74556,9,0,8,2020-09-07
74052,9,1,5,2020-09-07
74738,9,0,8,2020-09-07
73754,9,0,7,2020-09-07
74349,9,0,9,2020-09-07
74350,9,0,7,2020-09-07
74939,9,0,7,2020-09-07
74460,9,0,9,2020-09-07
73841,9,0,1,2020-09-07
73565,9,0,8,2020-09-07
73438,9,0,6,2020-09-07
74741,8,0,8,2020-09-07
74423,8,0,8,2020-09-07
74829,8,1,6,2020-09-07
73014,8,0,7,2020-09-07
73079,8,0,8,2020-09-07
74430,8,0,7,2020-09-07
74748,8,0,7,2020-09-07
73734,8,0,7,2020-09-07
73458,7,1,6,2020-09-07
74001,7,0,6,2020-09-07
74060,7,0,7,2020-09-07
73455,7,0,5,2020-09-07
74824,7,1,6,2020-09-07
73050,7,0,3,2020-09-07
74724,7,0,7,2020-09-07
74340,7,0,7,2020-09-07
74422,7,0,5,2020-09-07
74827,7,1,5,2020-09-07
73838,7,1,5,2020-09-07
74633,7,0,6,2020-09-07
73067,7,0,7,2020-09-07
74472,7,0,6,2020-09-07
74833,7,0,7,2020-09-07
74759,7,0,7,2020-09-07
73090,7,0,7,2020-09-07
73547,7,0,5,2020-09-07
73073,7,0,5,2020-09-07
74630,7,1,6,2020-09-07
73092,7,0,7,2020-09-07
74562,7,0,6,2020-09-07
74557,6,0,6,2020-09-07
73944,6,0,6,2020-09-07
73639,6,0,6,2020-09-07
74875,6,0,4,2020-09-07
74083,6,0,6,2020-09-07
74543,6,0,5,2020-09-07
73755,6,0,6,2020-09-07
73625,6,0,4,2020-09-07
74643,6,0,6,2020-09-07
73766,6,0,5,2020-09-07
74869,6,0,4,2020-09-07
74427,6,0,4,2020-09-07
74839,6,0,4,2020-09-07
73491,6,1,5,2020-09-07
74569,6,1,5,2020-09-07
74531,5,0,5,2020-09-07
74042,5,0,5,2020-09-07
73027,5,0,5,2020-09-07
73858,5,0,5,2020-09-07
73730,5,0,5,2020-09-07
74457,5,0,4,2020-09-07
74521,5,0,5,2020-09-07
74558,5,0,3,2020-09-07
73481,5,0,5,2020-09-07
73549,5,0,5,2020-09-07
74945,5,0,4,2020-09-07
73641,5,0,5,2020-09-07
74428,5,0,4,2020-09-07
73024,5,0,5,2020-09-07
74560,5,0,4,2020-09-07
74570,5,0,4,2020-09-07
74367,5,0,3,2020-09-07
73931,5,0,5,2020-09-07
73063,4,0,3,2020-09-07
74756,4,0,3,2020-09-07
74026,4,0,1,2020-09-07
73532,4,0,4,2020-09-07
74555,4,0,3,2020-09-07
73753,4,0,1,2020-09-07
73744,4,0,4,2020-09-07
73859,4,0,4,2020-09-07
74850,4,0,4,2020-09-07
74034,4,0,4,2020-09-07
73853,4,0,4,2020-09-07
73664,4,0,4,2020-09-07
73720,4,0,2,2020-09-07
73842,4,0,4,2020-09-07
73763,4,0,3,2020-09-07
73058,4,0,4,2020-09-07
74722,4,0,3,2020-09-07
73938,4,0,4,2020-09-07
74442,4,0,3,2020-09-07
74084,4,0,4,2020-09-07
73647,3,0,2,2020-09-07
73658,3,0,0,2020-09-07
73559,3,0,3,2020-09-07
74644,3,0,3,2020-09-07
74842,3,0,3,2020-09-07
74359,3,0,2,2020-09-07
73056,3,0,3,2020-09-07
74830,3,0,3,2020-09-07
74577,3,0,3,2020-09-07
73718,3,0,2,2020-09-07
73736,3,0,1,2020-09-07
73655,3,0,3,2020-09-07
73461,3,0,3,2020-09-07
73749,3,0,2,2020-09-07
73771,3,0,3,2020-09-07
74845,3,0,2,2020-09-07
74572,3,0,3,2020-09-07
73735,3,0,3,2020-09-07
74652,3,0,2,2020-09-07
74446,3,0,3,2020-09-07
74750,3,0,2,2020-09-07
73728,3,0,1,2020-09-07
73851,3,0,3,2020-09-07
74456,3,0,3,2020-09-07
73544,3,0,3,2020-09-07
73901,3,0,3,2020-09-07
73011,3,0,3,2020-09-07
74760,2,0,2,2020-09-07
73729,2,0,1,2020-09-07
73556,2,0,2,2020-09-07
73537,2,0,1,2020-09-07
73645,2,0,2,2020-09-07
73033,2,0,2,2020-09-07
74522,2,0,1,2020-09-07
74844,2,0,2,2020-09-07
73528,2,0,2,2020-09-07
74528,2,0,2,2020-09-07
73626,2,0,2,2020-09-07
73654,2,1,1,2020-09-07
74942,2,1,0,2020-09-07
73743,2,0,2,2020-09-07
73564,2,0,2,2020-09-07
74843,2,0,2,2020-09-07
73444,2,0,0,2020-09-07
73650,2,0,2,2020-09-07
73747,2,0,2,2020-09-07
73548,2,0,2,2020-09-07
74071,2,0,2,2020-09-07
73546,2,0,0,2020-09-07
74754,2,0,2,2020-09-07
73043,2,0,2,2020-09-07
73760,2,0,2,2020-09-07
74856,2,0,2,2020-09-07
73739,1,0,1,2020-09-07
74837,1,0,0,2020-09-07
73761,1,0,1,2020-09-07
73705,1,0,1,2020-09-07
74946,1,0,1,2020-09-07
73021,1,0,1,2020-09-07
74045,1,0,1,2020-09-07
74046,1,0,1,2020-09-07
74650,1,0,1,2020-09-07
73622,1,0,1,2020-09-07
73661,1,0,1,2020-09-07
73434,1,0,1,2020-09-07
73442,1,0,1,2020-09-07
73041,1,0,1,2020-09-07
73638,1,0,1,2020-09-07
73539,1,0,1,2020-09-07
74540,1,0,1,2020-09-07
73947,1,0,1,2020-09-07
73722,1,0,1,2020-09-07
74943,1,0,1,2020-09-07
74831,1,0,0,2020-09-07
73659,1,0,1,2020-09-07
73843,1,0,1,2020-09-07
74535,1,0,1,2020-09-07
74636,1,0,1,2020-09-07
73857,1,0,1,2020-09-07
73557,1,0,1,2020-09-07
74949,1,0,1,2020-09-07
74438,1,0,1,2020-09-07
73567,1,0,1,2020-09-07
