Zip,Cases,Deaths,Recovered,ReportDate
74012,2155,26,1910,2020-10-30
73099,1999,8,1683,2020-10-30
Other***,1716,22,1483,2020-10-30
73072,1576,18,1403,2020-10-30
73119,1547,23,1383,2020-10-30
74133,1534,14,1397,2020-10-30
73160,1533,16,1307,2020-10-30
73942,1443,10,1354,2020-10-30
73071,1377,25,1200,2020-10-30
73013,1327,18,1088,2020-10-30
74074,1280,5,1229,2020-10-30
73170,1249,18,1053,2020-10-30
74136,1231,21,1121,2020-10-30
74055,1228,3,1081,2020-10-30
74014,1198,9,1053,2020-10-30
73034,1194,3,1013,2020-10-30
73701,1160,18,1018,2020-10-30
73069,1128,10,1019,2020-10-30
73703,1094,10,949,2020-10-30
73159,1073,6,965,2020-10-30
73109,1064,9,955,2020-10-30
74464,1026,4,880,2020-10-30
73521,1005,13,896,2020-10-30
74037,996,8,926,2020-10-30
73107,995,7,873,2020-10-30
73120,973,22,806,2020-10-30
74137,963,8,871,2020-10-30
74701,953,8,797,2020-10-30
74008,946,5,827,2020-10-30
74017,937,43,786,2020-10-30
74501,924,16,792,2020-10-30
73012,922,0,791,2020-10-30
73036,905,8,670,2020-10-30
73841,904,2,897,2020-10-30
74011,889,9,759,2020-10-30
73129,851,11,750,2020-10-30
74115,846,8,777,2020-10-30
74006,833,30,726,2020-10-30
74134,829,4,732,2020-10-30
73505,824,7,673,2020-10-30
73112,812,14,700,2020-10-30
73127,794,4,715,2020-10-30
74105,793,7,714,2020-10-30
73018,782,10,700,2020-10-30
74146,775,3,719,2020-10-30
74354,755,11,669,2020-10-30
74463,754,2,739,2020-10-30
73110,737,10,592,2020-10-30
73162,726,13,639,2020-10-30
74066,720,12,625,2020-10-30
74403,720,13,600,2020-10-30
73401,717,8,584,2020-10-30
73132,711,6,613,2020-10-30
74804,709,7,508,2020-10-30
73108,702,0,641,2020-10-30
74075,700,3,651,2020-10-30
74820,689,1,520,2020-10-30
74063,677,7,605,2020-10-30
73064,677,4,572,2020-10-30
74129,655,5,595,2020-10-30
74728,654,24,563,2020-10-30
74801,651,5,541,2020-10-30
74110,618,13,563,2020-10-30
73139,614,8,517,2020-10-30
74145,609,3,547,2020-10-30
74135,584,13,522,2020-10-30
73020,570,5,498,2020-10-30
73135,570,7,475,2020-10-30
73008,563,6,491,2020-10-30
74960,560,9,424,2020-10-30
73010,557,2,478,2020-10-30
73051,553,6,458,2020-10-30
73601,552,1,501,2020-10-30
74112,550,9,488,2020-10-30
74301,546,2,499,2020-10-30
74745,528,10,466,2020-10-30
74128,525,6,476,2020-10-30
74033,524,5,457,2020-10-30
73130,518,9,467,2020-10-30
73114,517,3,459,2020-10-30
73533,514,3,387,2020-10-30
73102,512,2,491,2020-10-30
74955,504,4,420,2020-10-30
74447,502,6,406,2020-10-30
73503,501,1,495,2020-10-30
74019,501,5,439,2020-10-30
73044,499,0,418,2020-10-30
74035,497,2,490,2020-10-30
74106,496,5,440,2020-10-30
74107,494,9,451,2020-10-30
74953,484,6,430,2020-10-30
73003,481,5,393,2020-10-30
74344,479,18,407,2020-10-30
73501,471,3,385,2020-10-30
74021,471,2,418,2020-10-30
73169,467,1,428,2020-10-30
73644,464,5,393,2020-10-30
73096,461,5,421,2020-10-30
74601,444,7,397,2020-10-30
73005,443,9,396,2020-10-30
73115,442,3,375,2020-10-30
74070,436,8,393,2020-10-30
74429,433,15,376,2020-10-30
74868,428,4,349,2020-10-30
73142,425,8,356,2020-10-30
74851,416,1,382,2020-10-30
74114,401,4,359,2020-10-30
74104,396,1,361,2020-10-30
73662,394,5,285,2020-10-30
73080,388,5,331,2020-10-30
73065,388,4,325,2020-10-30
73122,386,3,339,2020-10-30
74127,386,2,328,2020-10-30
73106,383,2,340,2020-10-30
74525,381,0,333,2020-10-30
74401,376,7,289,2020-10-30
74437,375,6,300,2020-10-30
74132,349,3,315,2020-10-30
73089,349,5,290,2020-10-30
73507,341,4,273,2020-10-30
73025,340,0,291,2020-10-30
74467,329,6,281,2020-10-30
73118,328,3,280,2020-10-30
74873,327,0,268,2020-10-30
74361,321,6,276,2020-10-30
74743,311,2,267,2020-10-30
73068,310,4,261,2020-10-30
74346,307,2,261,2020-10-30
74948,297,3,255,2020-10-30
74023,295,3,252,2020-10-30
73801,295,2,228,2020-10-30
74848,286,4,240,2020-10-30
74829,286,4,52,2020-10-30
73111,284,2,242,2020-10-30
74003,280,8,249,2020-10-30
73078,278,3,248,2020-10-30
73116,272,2,228,2020-10-30
73026,271,4,231,2020-10-30
74937,267,6,235,2020-10-30
73075,260,2,208,2020-10-30
74426,253,4,217,2020-10-30
74959,250,1,224,2020-10-30
73045,249,2,221,2020-10-30
74108,246,1,225,2020-10-30
74884,243,1,208,2020-10-30
74462,242,4,199,2020-10-30
73179,240,2,212,2020-10-30
74432,237,6,195,2020-10-30
73750,234,1,183,2020-10-30
74010,233,9,210,2020-10-30
74604,228,6,208,2020-10-30
74126,223,2,202,2020-10-30
74352,212,0,186,2020-10-30
73047,211,0,193,2020-10-30
73086,210,3,168,2020-10-30
74434,209,4,169,2020-10-30
74103,196,0,188,2020-10-30
74730,194,1,164,2020-10-30
73742,194,2,181,2020-10-30
74962,192,3,158,2020-10-30
73165,190,1,158,2020-10-30
74015,190,2,152,2020-10-30
73448,189,0,171,2020-10-30
73446,187,1,161,2020-10-30
73134,184,1,154,2020-10-30
74857,182,2,154,2020-10-30
74834,182,10,165,2020-10-30
74331,181,2,161,2020-10-30
73128,181,0,154,2020-10-30
74016,179,3,153,2020-10-30
73084,178,2,159,2020-10-30
74116,177,0,168,2020-10-30
74365,170,1,133,2020-10-30
73149,164,0,138,2020-10-30
73460,163,3,139,2020-10-30
74048,163,3,146,2020-10-30
