Zip,Cases,Deaths,Recovered,ReportDate
73099,4536,15,3875,2020-12-13
74012,3910,45,3346,2020-12-13
73160,3374,19,2764,2020-12-13
Other***,2996,30,2545,2020-12-13
73072,2968,22,2593,2020-12-13
73013,2894,28,2397,2020-12-13
74133,2720,24,2297,2020-12-13
73170,2719,29,2246,2020-12-13
74055,2591,7,2161,2020-12-13
73119,2555,30,2160,2020-12-13
73034,2463,11,2061,2020-12-13
73071,2448,37,2053,2020-12-13
74014,2432,15,2026,2020-12-13
73159,2171,8,1843,2020-12-13
73703,2161,13,1870,2020-12-13
73505,2123,17,1770,2020-12-13
74074,2077,9,1844,2020-12-13
74464,2047,8,1570,2020-12-13
73942,2044,13,1851,2020-12-13
73120,2015,28,1682,2020-12-13
73012,1984,6,1662,2020-12-13
74820,1969,11,1665,2020-12-13
73701,1961,24,1705,2020-12-13
74701,1880,13,1616,2020-12-13
74017,1852,54,1482,2020-12-13
74136,1838,26,1601,2020-12-13
73069,1812,11,1605,2020-12-13
73521,1805,33,1601,2020-12-13
74011,1766,12,1492,2020-12-13
73109,1745,10,1515,2020-12-13
74008,1720,10,1471,2020-12-13
74403,1705,19,1301,2020-12-13
74137,1683,10,1454,2020-12-13
73107,1665,8,1420,2020-12-13
73112,1609,17,1370,2020-12-13
73401,1594,11,1336,2020-12-13
73036,1594,9,1404,2020-12-13
74037,1584,13,1383,2020-12-13
74063,1581,13,1354,2020-12-13
73162,1569,18,1342,2020-12-13
73110,1561,16,1229,2020-12-13
74501,1537,18,1319,2020-12-13
74463,1531,2,1307,2020-12-13
74134,1504,7,1281,2020-12-13
74066,1497,22,1257,2020-12-13
73129,1492,14,1230,2020-12-13
74006,1488,36,1267,2020-12-13
73064,1447,12,1244,2020-12-13
73132,1447,12,1225,2020-12-13
74804,1431,13,1198,2020-12-13
73127,1429,8,1213,2020-12-13
73018,1425,17,1213,2020-12-13
73533,1381,11,1137,2020-12-13
74105,1330,12,1150,2020-12-13
74115,1292,12,1128,2020-12-13
74801,1279,7,1070,2020-12-13
74075,1276,3,1113,2020-12-13
73044,1257,2,950,2020-12-13
74019,1224,6,1040,2020-12-13
74146,1217,5,1059,2020-12-13
73108,1215,0,1054,2020-12-13
73010,1204,7,1027,2020-12-13
74354,1198,17,1021,2020-12-13
73008,1194,10,989,2020-12-13
73020,1190,9,994,2020-12-13
73601,1184,7,1024,2020-12-13
73139,1176,8,967,2020-12-13
73135,1134,11,901,2020-12-13
74021,1107,5,908,2020-12-13
73003,1098,7,876,2020-12-13
74601,1077,7,899,2020-12-13
73130,1069,13,877,2020-12-13
74129,1059,8,928,2020-12-13
73096,1048,9,865,2020-12-13
74145,1037,5,883,2020-12-13
73114,1027,8,857,2020-12-13
74960,1022,11,754,2020-12-13
74135,1006,13,852,2020-12-13
73801,982,5,832,2020-12-13
73115,977,6,782,2020-12-13
74301,965,3,786,2020-12-13
74112,944,11,788,2020-12-13
73841,928,2,917,2020-12-13
73501,921,12,811,2020-12-13
74728,913,26,808,2020-12-13
74429,902,15,760,2020-12-13
73507,900,6,788,2020-12-13
73644,889,7,725,2020-12-13
74953,877,8,768,2020-12-13
73142,872,15,732,2020-12-13
74110,871,14,768,2020-12-13
74107,868,12,738,2020-12-13
74745,866,15,776,2020-12-13
74070,857,8,737,2020-12-13
74447,845,13,707,2020-12-13
74344,839,28,699,2020-12-13
73080,839,9,723,2020-12-13
74401,832,12,649,2020-12-13
74955,832,6,729,2020-12-13
73005,829,14,676,2020-12-13
74033,827,8,712,2020-12-13
74525,802,1,696,2020-12-13
74128,800,7,693,2020-12-13
73051,789,7,684,2020-12-13
73089,774,6,693,2020-12-13
73122,767,7,638,2020-12-13
73106,746,2,640,2020-12-13
73025,744,2,629,2020-12-13
73065,738,5,643,2020-12-13
74106,736,7,646,2020-12-13
74114,733,4,647,2020-12-13
74361,724,10,592,2020-12-13
74868,717,9,614,2020-12-13
74127,696,5,604,2020-12-13
74604,686,7,548,2020-12-13
73118,684,4,576,2020-12-13
74104,680,4,608,2020-12-13
74851,662,2,584,2020-12-13
74873,647,1,544,2020-12-13
73068,639,6,522,2020-12-13
73717,632,3,490,2020-12-13
74023,631,4,511,2020-12-13
73075,625,5,548,2020-12-13
73078,612,5,529,2020-12-13
73446,610,2,535,2020-12-13
74035,605,2,552,2020-12-13
74467,605,9,495,2020-12-13
73111,604,5,447,2020-12-13
73503,600,1,587,2020-12-13
73116,598,9,508,2020-12-13
73102,589,3,561,2020-12-13
74437,587,9,504,2020-12-13
74132,579,4,506,2020-12-13
73662,573,10,512,2020-12-13
73086,568,5,441,2020-12-13
73045,567,4,435,2020-12-13
73169,565,1,539,2020-12-13
73026,552,5,457,2020-12-13
74829,547,7,522,2020-12-13
74743,539,5,463,2020-12-13
73055,527,3,404,2020-12-13
74346,523,2,436,2020-12-13
73448,509,0,437,2020-12-13
74003,505,9,444,2020-12-13
74432,491,8,374,2020-12-13
74426,491,6,398,2020-12-13
74434,488,5,370,2020-12-13
73179,488,2,410,2020-12-13
74010,456,11,369,2020-12-13
74462,455,6,388,2020-12-13
73165,454,1,365,2020-12-13
73750,450,1,385,2020-12-13
74948,439,3,382,2020-12-13
74848,433,4,386,2020-12-13
74857,432,2,362,2020-12-13
73741,425,1,232,2020-12-13
73052,420,4,366,2020-12-13
74834,406,11,326,2020-12-13
74015,403,6,338,2020-12-13
74937,402,7,340,2020-12-13
73134,394,3,340,2020-12-13
74859,392,5,300,2020-12-13
74730,391,1,333,2020-12-13
74959,391,1,348,2020-12-13
73737,387,2,339,2020-12-13
74884,381,3,319,2020-12-13
74108,379,1,331,2020-12-13
74331,372,2,319,2020-12-13
73742,370,2,326,2020-12-13
74352,366,0,307,2020-12-13
73084,364,5,293,2020-12-13
73128,362,0,294,2020-12-13
74103,361,0,334,2020-12-13
74126,356,2,325,2020-12-13
73538,349,3,301,2020-12-13
73527,349,2,288,2020-12-13
74020,344,5,281,2020-12-13
73077,333,3,212,2020-12-13
73047,328,0,304,2020-12-13
73439,327,2,259,2020-12-13
74864,326,2,277,2020-12-13
73049,324,2,255,2020-12-13
74044,323,5,276,2020-12-13
74047,321,6,270,2020-12-13
74016,317,5,255,2020-12-13
74365,312,2,252,2020-12-13
73149,311,1,253,2020-12-13
74855,311,12,253,2020-12-13
73103,305,1,252,2020-12-13
73460,304,3,258,2020-12-13
