Zip,Cases,Deaths,Recovered,ReportDate
74012,1139,15,968,2020-08-22
73119,942,10,803,2020-08-22
73942,890,7,871,2020-08-22
74133,808,5,690,2020-08-22
74136,772,15,711,2020-08-22
73099,733,6,650,2020-08-22
73160,717,13,623,2020-08-22
Other***,697,13,536,2020-08-22
73109,663,5,551,2020-08-22
74037,644,2,602,2020-08-22
73159,640,4,548,2020-08-22
73107,640,7,554,2020-08-22
73072,632,14,565,2020-08-22
74014,615,6,530,2020-08-22
73013,566,16,495,2020-08-22
73129,563,5,478,2020-08-22
73071,545,9,470,2020-08-22
74115,544,3,480,2020-08-22
74055,537,2,460,2020-08-22
74146,514,3,443,2020-08-22
73521,503,7,472,2020-08-22
74137,494,6,446,2020-08-22
73112,489,11,416,2020-08-22
74017,483,18,352,2020-08-22
73120,474,13,402,2020-08-22
73127,472,4,418,2020-08-22
73170,469,12,391,2020-08-22
73108,463,0,396,2020-08-22
74008,457,3,381,2020-08-22
74134,442,1,377,2020-08-22
74006,438,29,354,2020-08-22
73034,433,1,379,2020-08-22
74011,423,5,364,2020-08-22
73012,418,0,389,2020-08-22
74129,416,3,353,2020-08-22
74110,415,7,365,2020-08-22
74728,412,21,343,2020-08-22
74464,408,2,308,2020-08-22
74105,407,4,349,2020-08-22
73069,394,8,338,2020-08-22
74074,388,2,334,2020-08-22
73701,373,4,252,2020-08-22
73162,364,10,300,2020-08-22
73132,363,4,298,2020-08-22
74501,360,11,272,2020-08-22
74128,350,4,312,2020-08-22
73139,349,6,310,2020-08-22
74145,343,1,295,2020-08-22
74112,339,6,290,2020-08-22
74066,337,6,291,2020-08-22
74701,337,1,284,2020-08-22
73102,336,0,181,2020-08-22
74135,329,10,287,2020-08-22
73110,327,5,259,2020-08-22
73401,318,4,273,2020-08-22
73703,312,5,196,2020-08-22
74745,312,5,271,2020-08-22
73505,297,5,259,2020-08-22
74033,285,3,253,2020-08-22
73008,284,1,246,2020-08-22
74403,282,10,207,2020-08-22
74063,278,4,242,2020-08-22
74106,273,4,228,2020-08-22
74960,273,5,193,2020-08-22
73135,264,4,226,2020-08-22
74107,261,5,218,2020-08-22
73114,261,1,230,2020-08-22
74429,260,13,217,2020-08-22
73051,257,2,180,2020-08-22
74354,245,3,205,2020-08-22
74075,244,1,217,2020-08-22
74019,243,3,208,2020-08-22
73018,242,4,223,2020-08-22
73501,237,3,227,2020-08-22
73036,235,1,176,2020-08-22
73122,235,2,208,2020-08-22
73064,234,2,206,2020-08-22
74021,227,1,192,2020-08-22
74070,221,7,192,2020-08-22
74447,215,2,182,2020-08-22
73503,215,1,159,2020-08-22
73005,210,5,152,2020-08-22
73130,207,2,177,2020-08-22
73115,206,2,170,2020-08-22
74801,206,1,173,2020-08-22
74344,205,16,164,2020-08-22
73142,205,5,173,2020-08-22
73106,205,2,181,2020-08-22
74127,203,1,171,2020-08-22
74114,201,4,174,2020-08-22
74104,199,1,169,2020-08-22
74132,196,2,180,2020-08-22
73020,196,2,161,2020-08-22
73080,195,3,173,2020-08-22
73169,192,1,140,2020-08-22
74955,190,1,139,2020-08-22
73118,184,3,150,2020-08-22
74851,182,1,61,2020-08-22
73003,181,3,164,2020-08-22
74437,178,2,154,2020-08-22
74820,171,0,151,2020-08-22
74743,165,1,149,2020-08-22
74003,162,8,136,2020-08-22
74804,161,6,119,2020-08-22
74035,160,2,53,2020-08-22
74467,160,5,126,2020-08-22
73010,152,1,134,2020-08-22
73111,152,2,122,2020-08-22
73601,149,0,124,2020-08-22
74108,147,0,129,2020-08-22
73533,146,1,122,2020-08-22
73044,134,0,115,2020-08-22
73068,133,1,116,2020-08-22
74948,133,1,94,2020-08-22
74848,132,2,99,2020-08-22
73065,132,1,114,2020-08-22
74116,131,0,115,2020-08-22
74401,130,2,100,2020-08-22
73116,130,0,117,2020-08-22
73507,127,2,113,2020-08-22
74010,127,4,108,2020-08-22
74601,126,4,107,2020-08-22
73089,126,2,103,2020-08-22
73025,124,0,116,2020-08-22
74953,124,0,79,2020-08-22
74126,124,2,110,2020-08-22
74884,123,1,105,2020-08-22
74361,121,2,105,2020-08-22
73047,120,0,113,2020-08-22
74868,118,3,84,2020-08-22
73179,116,1,99,2020-08-22
73075,114,1,100,2020-08-22
74023,113,1,86,2020-08-22
74937,112,1,87,2020-08-22
74432,109,2,84,2020-08-22
73945,107,0,104,2020-08-22
74462,106,2,42,2020-08-22
74020,106,3,73,2020-08-22
74346,105,1,92,2020-08-22
74426,103,2,90,2020-08-22
73026,100,3,86,2020-08-22
73128,99,0,86,2020-08-22
73149,99,0,84,2020-08-22
74604,98,4,81,2020-08-22
74015,96,0,87,2020-08-22
74962,94,2,81,2020-08-22
73078,91,1,82,2020-08-22
74834,91,4,38,2020-08-22
74331,89,0,80,2020-08-22
73096,89,0,73,2020-08-22
73446,88,1,75,2020-08-22
73134,87,1,77,2020-08-22
73742,85,0,42,2020-08-22
73084,85,1,69,2020-08-22
73554,81,8,67,2020-08-22
74352,79,0,67,2020-08-22
74120,78,0,71,2020-08-22
73750,77,0,65,2020-08-22
74434,76,3,61,2020-08-22
74073,74,1,65,2020-08-22
74766,73,0,51,2020-08-22
74365,72,1,51,2020-08-22
74965,72,1,61,2020-08-22
74036,71,3,60,2020-08-22
74857,71,1,62,2020-08-22
73105,71,1,56,2020-08-22
73644,69,1,47,2020-08-22
74436,69,0,43,2020-08-22
73103,69,1,58,2020-08-22
73045,69,0,52,2020-08-22
74525,69,0,56,2020-08-22
74016,68,0,57,2020-08-22
74047,67,1,56,2020-08-22
74029,67,1,60,2020-08-22
74959,67,1,50,2020-08-22
74301,66,1,59,2020-08-22
73052,65,2,58,2020-08-22
74571,64,2,57,2020-08-22
74103,63,0,50,2020-08-22
74730,62,0,56,2020-08-22
74337,62,4,43,2020-08-22
73117,61,0,52,2020-08-22
73165,60,1,56,2020-08-22
74044,60,1,50,2020-08-22
74058,59,0,50,2020-08-22
73448,58,0,50,2020-08-22
74873,58,0,44,2020-08-22
74864,57,0,39,2020-08-22
74119,57,0,56,2020-08-22
73949,55,0,48,2020-08-22
73104,55,0,49,2020-08-22
74451,55,0,38,2020-08-22
74339,54,0,50,2020-08-22
74523,54,0,45,2020-08-22
74578,53,1,48,2020-08-22
73086,53,0,48,2020-08-22
74445,52,0,44,2020-08-22
74039,52,2,47,2020-08-22
73049,51,2,43,2020-08-22
74370,51,1,45,2020-08-22
73801,51,0,37,2020-08-22
74338,50,1,44,2020-08-22
74130,50,1,44,2020-08-22
74547,48,0,33,2020-08-22
73542,48,1,46,2020-08-22
74053,48,0,42,2020-08-22
74421,47,0,46,2020-08-22
74740,47,2,37,2020-08-22
74079,46,0,41,2020-08-22
73009,46,8,38,2020-08-22
74441,45,1,39,2020-08-22
73093,44,0,37,2020-08-22
74902,43,0,26,2020-08-22
74764,43,0,41,2020-08-22
74048,43,1,31,2020-08-22
74859,42,1,31,2020-08-22
73662,41,0,14,2020-08-22
74059,41,0,36,2020-08-22
73173,40,0,38,2020-08-22
73141,40,0,38,2020-08-22
74056,39,0,31,2020-08-22
73121,38,0,28,2020-08-22
73055,37,0,35,2020-08-22
73077,37,0,33,2020-08-22
