City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,14437,162,12360,2020-09-27
TULSA,11313,113,10295,2020-09-27
NORMAN,3225,36,2773,2020-09-27
BROKEN ARROW,3130,33,2793,2020-09-27
EDMOND,2666,23,2250,2020-09-27
OTHER***,1937,14,1642,2020-09-27
STILLWATER,1865,4,1563,2020-09-27
ENID,1548,20,1232,2020-09-27
GUYMON,1212,9,1072,2020-09-27
CLAREMORE,1124,46,875,2020-09-27
YUKON,1121,6,902,2020-09-27
MOORE,1026,13,869,2020-09-27
LAWTON,985,11,818,2020-09-27
OWASSO,837,2,741,2020-09-27
FORT SUPPLY,834,1,26,2020-09-27
BARTLESVILLE,820,37,736,2020-09-27
JENKS,802,4,729,2020-09-27
TAHLEQUAH,789,4,631,2020-09-27
TAFT,746,2,734,2020-09-27
MUSKOGEE,744,15,549,2020-09-27
SHAWNEE,742,9,573,2020-09-27
MCALESTER,733,17,607,2020-09-27
ALTUS,685,10,604,2020-09-27
BIXBY,659,5,580,2020-09-27
DURANT,614,1,488,2020-09-27
CHICKASHA,571,6,401,2020-09-27
BROKEN BOW,523,22,446,2020-09-27
MIAMI,518,4,439,2020-09-27
SAPULPA,503,11,432,2020-09-27
PONCA CITY,472,10,329,2020-09-27
SAND SPRINGS,470,5,403,2020-09-27
ARDMORE,458,6,394,2020-09-27
VINITA,438,1,330,2020-09-27
EL RENO,433,8,340,2020-09-27
STILWELL,414,8,306,2020-09-27
IDABEL,413,6,359,2020-09-27
BETHANY,408,5,337,2020-09-27
MUSTANG,397,2,306,2020-09-27
LEXINGTON,392,4,342,2020-09-27
GLENPOOL,389,4,347,2020-09-27
CHOCTAW,365,3,276,2020-09-27
SALLISAW,344,4,267,2020-09-27
ADA,337,1,256,2020-09-27
COLLINSVILLE,337,1,285,2020-09-27
COWETA,335,13,291,2020-09-27
CLINTON,331,0,243,2020-09-27
ANADARKO,328,6,280,2020-09-27
OKMULGEE,327,4,282,2020-09-27
MCLOUD,326,1,299,2020-09-27
BLANCHARD,325,1,240,2020-09-27
SKIATOOK,319,8,290,2020-09-27
GROVE,312,18,248,2020-09-27
DUNCAN,289,3,222,2020-09-27
HOMINY,280,2,188,2020-09-27
ELK CITY,277,2,124,2020-09-27
PURCELL,275,3,246,2020-09-27
WEATHERFORD,268,0,150,2020-09-27
POTEAU,263,3,205,2020-09-27
ATOKA,252,0,209,2020-09-27
GUTHRIE,248,0,180,2020-09-27
HENRYETTA,245,3,211,2020-09-27
HUGO,238,2,204,2020-09-27
WAGONER,232,6,200,2020-09-27
SAYRE,220,0,65,2020-09-27
NEWCASTLE,218,3,166,2020-09-27
TUTTLE,213,4,162,2020-09-27
CUSHING,212,2,187,2020-09-27
HEAVENER,210,6,188,2020-09-27
SEMINOLE,210,4,157,2020-09-27
MULDROW,209,3,167,2020-09-27
NOBLE,207,3,185,2020-09-27
HOLDENVILLE,203,3,179,2020-09-27
PRYOR CREEK,193,4,147,2020-09-27
BRISTOW,185,9,149,2020-09-27
TECUMSEH,182,0,128,2020-09-27
SPIRO,181,1,150,2020-09-27
MIDWEST CITY,180,7,148,2020-09-27
WARR ACRES,174,0,153,2020-09-27
WEWOKA,172,1,149,2020-09-27
PIEDMONT,168,1,127,2020-09-27
WOODWARD,164,2,112,2020-09-27
EUFAULA,161,2,129,2020-09-27
HENNESSEY,155,2,138,2020-09-27
STIGLER,154,3,124,2020-09-27
CHECOTAH,150,3,128,2020-09-27
PAULS VALLEY,147,1,131,2020-09-27
HARRAH,144,0,108,2020-09-27
HINTON,142,0,128,2020-09-27
JAY,141,1,125,2020-09-27
LOCUST GROVE,140,0,103,2020-09-27
VIAN,139,3,117,2020-09-27
CLEVELAND,135,3,128,2020-09-27
SPENCER,135,2,107,2020-09-27
CATOOSA,129,1,110,2020-09-27
CHANDLER,127,9,99,2020-09-27
CALERA,120,1,96,2020-09-27
DEL CITY,120,0,90,2020-09-27
KINGFISHER,119,0,108,2020-09-27
CHELSEA,118,1,88,2020-09-27
AFTON,117,0,104,2020-09-27
MOUNDS,117,3,95,2020-09-27
MADILL,116,1,108,2020-09-27
FORT GIBSON,115,4,90,2020-09-27
INOLA,114,3,86,2020-09-27
SPERRY,113,2,99,2020-09-27
SALINA,110,1,69,2020-09-27
MARIETTA,110,0,89,2020-09-27
HOOKER,109,0,105,2020-09-27
WESTVILLE,108,2,82,2020-09-27
MANNFORD,106,3,86,2020-09-27
HASKELL,101,1,85,2020-09-27
NICHOLS HILLS,99,0,91,2020-09-27
CHOUTEAU,95,6,72,2020-09-27
ALVA,94,0,32,2020-09-27
COMMERCE,93,1,81,2020-09-27
