Zip,Cases,Deaths,Recovered,ReportDate
74012,1250,16,1094,2020-09-01
73119,1018,11,899,2020-09-01
73942,927,7,884,2020-09-01
74133,876,5,780,2020-09-01
74136,826,15,740,2020-09-01
Other***,797,15,609,2020-09-01
73099,780,6,700,2020-09-01
73160,778,13,678,2020-09-01
73072,720,14,601,2020-09-01
73109,710,5,616,2020-09-01
74014,689,6,595,2020-09-01
73107,680,7,603,2020-09-01
74037,673,2,631,2020-09-01
73159,668,6,602,2020-09-01
74463,659,0,27,2020-09-01
73013,619,16,542,2020-09-01
73071,615,9,518,2020-09-01
74055,606,2,524,2020-09-01
74115,598,3,534,2020-09-01
73129,593,6,531,2020-09-01
74146,559,3,502,2020-09-01
74137,557,6,472,2020-09-01
74074,542,2,377,2020-09-01
74017,542,33,411,2020-09-01
73521,534,9,503,2020-09-01
73170,523,13,437,2020-09-01
73120,518,13,445,2020-09-01
74008,510,4,437,2020-09-01
73112,502,11,452,2020-09-01
73701,501,5,339,2020-09-01
73127,498,4,453,2020-09-01
74464,497,3,368,2020-09-01
73108,495,0,431,2020-09-01
74134,492,2,428,2020-09-01
73034,484,1,415,2020-09-01
74006,484,29,410,2020-09-01
74011,467,5,410,2020-09-01
74105,467,4,393,2020-09-01
73069,455,8,386,2020-09-01
74129,452,3,389,2020-09-01
74110,450,7,396,2020-09-01
73012,448,0,412,2020-09-01
73703,426,7,279,2020-09-01
74728,426,21,365,2020-09-01
74501,405,12,338,2020-09-01
73132,397,6,344,2020-09-01
73102,394,2,317,2020-09-01
73162,392,12,341,2020-09-01
74145,392,1,325,2020-09-01
73503,390,1,363,2020-09-01
73139,375,6,328,2020-09-01
74128,370,4,339,2020-09-01
74066,368,7,317,2020-09-01
74701,368,1,321,2020-09-01
74112,367,6,324,2020-09-01
73110,365,5,297,2020-09-01
74135,355,10,309,2020-09-01
74745,349,6,282,2020-09-01
73051,349,2,234,2020-09-01
73401,337,4,301,2020-09-01
73505,331,5,298,2020-09-01
74063,317,4,268,2020-09-01
74403,314,10,239,2020-09-01
74033,312,4,270,2020-09-01
74960,308,8,222,2020-09-01
73008,308,2,268,2020-09-01
74075,297,1,235,2020-09-01
74106,296,4,259,2020-09-01
73114,293,2,248,2020-09-01
73036,285,3,200,2020-09-01
74354,283,3,239,2020-09-01
74107,277,8,243,2020-09-01
73135,275,4,251,2020-09-01
74851,274,1,171,2020-09-01
73169,273,1,176,2020-09-01
74429,271,13,241,2020-09-01
74019,258,4,230,2020-09-01
73501,257,3,235,2020-09-01
73005,256,5,197,2020-09-01
73064,255,2,223,2020-09-01
73018,252,4,229,2020-09-01
73122,250,2,223,2020-09-01
73106,247,2,197,2020-09-01
74070,245,8,212,2020-09-01
74801,245,1,193,2020-09-01
74021,245,1,221,2020-09-01
74447,242,2,207,2020-09-01
73130,234,4,202,2020-09-01
74344,226,16,186,2020-09-01
74114,222,4,196,2020-09-01
73115,221,2,185,2020-09-01
73080,220,3,190,2020-09-01
73142,220,5,199,2020-09-01
74104,219,1,197,2020-09-01
73020,217,2,188,2020-09-01
74127,217,1,192,2020-09-01
74955,211,2,167,2020-09-01
74132,205,2,190,2020-09-01
74804,202,6,149,2020-09-01
73118,201,3,172,2020-09-01
74437,198,2,166,2020-09-01
73003,192,3,168,2020-09-01
74820,191,1,166,2020-09-01
73601,188,0,143,2020-09-01
74743,184,1,158,2020-09-01
74467,183,5,151,2020-09-01
73010,175,1,148,2020-09-01
74003,171,8,152,2020-09-01
74035,170,2,160,2020-09-01
74953,167,1,119,2020-09-01
73533,164,1,138,2020-09-01
73111,161,2,140,2020-09-01
74108,159,0,144,2020-09-01
