City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,16808,177,14665,2020-10-14
TULSA,13045,127,11558,2020-10-14
NORMAN,3810,41,3332,2020-10-14
BROKEN ARROW,3703,36,3212,2020-10-14
EDMOND,3368,25,2841,2020-10-14
OTHER***,2280,16,1949,2020-10-14
STILLWATER,2157,6,1979,2020-10-14
ENID,1932,23,1609,2020-10-14
YUKON,1530,6,1275,2020-10-14
GUYMON,1346,10,1251,2020-10-14
CLAREMORE,1285,49,1089,2020-10-14
MOORE,1282,15,1082,2020-10-14
LAWTON,1270,12,1078,2020-10-14
SHAWNEE,1041,10,804,2020-10-14
OWASSO,1039,3,892,2020-10-14
BARTLESVILLE,954,38,807,2020-10-14
MUSKOGEE,942,20,730,2020-10-14
TAHLEQUAH,942,4,778,2020-10-14
JENKS,897,6,819,2020-10-14
FORT SUPPLY,883,2,865,2020-10-14
ALTUS,868,11,731,2020-10-14
MCALESTER,841,18,719,2020-10-14
BIXBY,780,5,689,2020-10-14
DURANT,777,2,641,2020-10-14
TAFT,747,2,733,2020-10-14
CHICKASHA,710,8,610,2020-10-14
MIAMI,656,6,532,2020-10-14
SAPULPA,625,12,529,2020-10-14
PONCA CITY,606,12,516,2020-10-14
SAND SPRINGS,588,5,502,2020-10-14
BROKEN BOW,586,22,504,2020-10-14
ARDMORE,568,7,472,2020-10-14
EL RENO,539,8,443,2020-10-14
MUSTANG,521,3,446,2020-10-14
VINITA,498,1,444,2020-10-14
BETHANY,487,5,425,2020-10-14
HOMINY,486,2,361,2020-10-14
CHOCTAW,482,4,397,2020-10-14
ADA,479,1,373,2020-10-14
IDABEL,468,8,404,2020-10-14
STILWELL,467,9,367,2020-10-14
BLANCHARD,461,1,362,2020-10-14
CLINTON,457,0,360,2020-10-14
LEXINGTON,449,5,372,2020-10-14
GLENPOOL,449,5,401,2020-10-14
ELK CITY,411,3,312,2020-10-14
GROVE,409,18,319,2020-10-14
SALLISAW,408,4,353,2020-10-14
COLLINSVILLE,406,1,353,2020-10-14
WEATHERFORD,405,2,324,2020-10-14
ANADARKO,404,7,339,2020-10-14
POTEAU,400,5,308,2020-10-14
OKMULGEE,387,5,339,2020-10-14
GUTHRIE,384,0,305,2020-10-14
MCLOUD,383,1,339,2020-10-14
COWETA,379,14,327,2020-10-14
SKIATOOK,374,8,326,2020-10-14
DUNCAN,356,4,294,2020-10-14
SEMINOLE,341,4,244,2020-10-14
PURCELL,336,4,273,2020-10-14
ATOKA,307,0,261,2020-10-14
NEWCASTLE,306,3,255,2020-10-14
SAYRE,293,5,238,2020-10-14
HENRYETTA,290,3,244,2020-10-14
TECUMSEH,275,0,201,2020-10-14
WAGONER,275,6,226,2020-10-14
TUTTLE,272,4,225,2020-10-14
HUGO,269,2,237,2020-10-14
PRYOR CREEK,266,4,218,2020-10-14
MULDROW,258,3,223,2020-10-14
JAY,257,1,165,2020-10-14
NOBLE,257,3,210,2020-10-14
HEAVENER,244,6,213,2020-10-14
CUSHING,242,2,218,2020-10-14
HOLDENVILLE,238,3,196,2020-10-14
PIEDMONT,232,2,196,2020-10-14
WOODWARD,224,2,186,2020-10-14
SPIRO,218,1,194,2020-10-14
BRISTOW,215,9,184,2020-10-14
HARRAH,204,1,167,2020-10-14
WEWOKA,204,1,172,2020-10-14
STIGLER,199,4,156,2020-10-14
MIDWEST CITY,198,7,173,2020-10-14
EUFAULA,198,5,155,2020-10-14
CHECOTAH,198,3,161,2020-10-14
WARR ACRES,189,0,176,2020-10-14
PAULS VALLEY,187,2,160,2020-10-14
HINTON,186,0,158,2020-10-14
LOCUST GROVE,180,0,133,2020-10-14
HENNESSEY,177,2,164,2020-10-14
KINGFISHER,169,0,142,2020-10-14
CHANDLER,162,9,132,2020-10-14
FORT GIBSON,162,4,126,2020-10-14
MARIETTA,161,0,141,2020-10-14
SPENCER,158,2,134,2020-10-14
CALERA,156,1,127,2020-10-14
VIAN,154,3,134,2020-10-14
SULPHUR,150,2,109,2020-10-14
CATOOSA,149,2,134,2020-10-14
