Zip,Cases,Deaths,Recovered,ReportDate
73099,4270,14,3709,2020-12-10
74012,3742,43,3246,2020-12-10
73160,3171,18,2646,2020-12-10
Other***,2868,29,2480,2020-12-10
73072,2853,22,2511,2020-12-10
73013,2734,27,2317,2020-12-10
74133,2600,22,2212,2020-12-10
73170,2550,28,2118,2020-12-10
74055,2472,6,2080,2020-12-10
73119,2466,30,2109,2020-12-10
73034,2340,10,1996,2020-12-10
73071,2327,37,1980,2020-12-10
74014,2310,14,1969,2020-12-10
73159,2082,8,1776,2020-12-10
73703,2064,12,1829,2020-12-10
74074,2002,8,1818,2020-12-10
73505,1978,15,1688,2020-12-10
73942,1956,13,1818,2020-12-10
73120,1901,27,1628,2020-12-10
73701,1879,23,1681,2020-12-10
73012,1876,6,1624,2020-12-10
74820,1873,11,1599,2020-12-10
74464,1856,8,1532,2020-12-10
74701,1796,13,1574,2020-12-10
74136,1788,25,1563,2020-12-10
74017,1770,52,1438,2020-12-10
73069,1752,10,1567,2020-12-10
73521,1728,33,1557,2020-12-10
73109,1703,10,1486,2020-12-10
74011,1685,12,1450,2020-12-10
74008,1642,8,1411,2020-12-10
74137,1602,9,1406,2020-12-10
73107,1594,8,1389,2020-12-10
74403,1577,17,1253,2020-12-10
73112,1527,17,1332,2020-12-10
74037,1524,12,1361,2020-12-10
74463,1522,2,1306,2020-12-10
73036,1521,9,1352,2020-12-10
74063,1517,12,1292,2020-12-10
73162,1501,18,1285,2020-12-10
73110,1480,15,1185,2020-12-10
73401,1466,11,1294,2020-12-10
74501,1455,17,1280,2020-12-10
74134,1437,7,1256,2020-12-10
74006,1412,36,1235,2020-12-10
74066,1406,21,1230,2020-12-10
73129,1396,12,1187,2020-12-10
73132,1378,11,1191,2020-12-10
73018,1366,14,1165,2020-12-10
73064,1362,11,1177,2020-12-10
73127,1353,8,1184,2020-12-10
74804,1301,13,1148,2020-12-10
73533,1279,10,1069,2020-12-10
74105,1277,11,1121,2020-12-10
74115,1238,12,1104,2020-12-10
74075,1218,3,1093,2020-12-10
74146,1188,5,1033,2020-12-10
74801,1177,7,1027,2020-12-10
74019,1165,5,1002,2020-12-10
73108,1159,0,1037,2020-12-10
73044,1148,2,901,2020-12-10
73010,1146,5,981,2020-12-10
74354,1146,17,999,2020-12-10
73601,1132,7,1000,2020-12-10
73020,1126,9,956,2020-12-10
73008,1124,8,951,2020-12-10
73139,1123,8,922,2020-12-10
73135,1071,10,866,2020-12-10
74021,1040,5,875,2020-12-10
73003,1035,7,852,2020-12-10
74129,1017,8,905,2020-12-10
74601,1013,7,849,2020-12-10
74145,996,5,861,2020-12-10
73130,995,12,852,2020-12-10
73114,970,8,827,2020-12-10
74135,956,13,828,2020-12-10
73096,955,8,841,2020-12-10
74960,949,11,740,2020-12-10
73115,933,5,743,2020-12-10
73841,926,2,917,2020-12-10
74301,916,3,775,2020-12-10
73801,908,5,790,2020-12-10
74112,893,11,762,2020-12-10
73501,893,11,797,2020-12-10
74728,890,26,791,2020-12-10
73507,858,5,745,2020-12-10
74953,850,8,738,2020-12-10
74745,844,15,770,2020-12-10
74429,838,15,729,2020-12-10
74110,833,14,757,2020-12-10
74107,826,11,725,2020-12-10
74070,822,8,718,2020-12-10
73142,816,13,710,2020-12-10
73080,807,9,700,2020-12-10
73644,805,7,709,2020-12-10
74344,801,28,684,2020-12-10
74447,795,13,685,2020-12-10
73005,794,14,651,2020-12-10
74955,793,4,723,2020-12-10
74033,791,7,695,2020-12-10
74401,789,10,629,2020-12-10
73051,762,7,670,2020-12-10
74128,762,6,678,2020-12-10
73089,749,5,653,2020-12-10
74525,745,0,681,2020-12-10
73122,720,7,612,2020-12-10
73106,715,2,627,2020-12-10
73025,709,2,609,2020-12-10
74114,707,4,632,2020-12-10
73065,707,5,613,2020-12-10
74106,706,7,633,2020-12-10
74361,680,10,572,2020-12-10
74868,677,9,597,2020-12-10
74127,672,4,589,2020-12-10
74104,653,3,600,2020-12-10
74851,641,2,573,2020-12-10
73118,638,4,552,2020-12-10
74604,625,6,517,2020-12-10
73717,615,3,479,2020-12-10
73068,605,6,500,2020-12-10
74873,598,1,527,2020-12-10
73503,597,1,584,2020-12-10
73075,594,5,536,2020-12-10
74035,591,2,545,2020-12-10
74023,585,4,487,2020-12-10
73102,578,3,557,2020-12-10
73446,576,2,519,2020-12-10
74467,576,8,479,2020-12-10
74437,573,9,497,2020-12-10
73078,572,5,502,2020-12-10
74132,559,4,491,2020-12-10
73169,558,1,533,2020-12-10
73116,552,9,472,2020-12-10
73662,551,10,505,2020-12-10
74829,546,7,522,2020-12-10
73111,541,5,435,2020-12-10
73086,530,5,425,2020-12-10
73026,526,5,440,2020-12-10
73045,520,4,418,2020-12-10
74743,514,5,443,2020-12-10
74346,497,2,426,2020-12-10
74003,483,9,431,2020-12-10
73055,482,3,368,2020-12-10
73448,481,0,425,2020-12-10
73179,466,2,397,2020-12-10
74432,460,8,368,2020-12-10
74426,459,6,389,2020-12-10
74434,446,5,359,2020-12-10
74462,437,6,385,2020-12-10
74010,435,11,362,2020-12-10
73165,433,1,353,2020-12-10
73750,429,1,369,2020-12-10
74948,417,3,376,2020-12-10
74848,414,4,379,2020-12-10
74857,410,2,342,2020-12-10
73052,403,4,355,2020-12-10
73741,394,1,232,2020-12-10
73134,383,2,333,2020-12-10
74015,382,5,328,2020-12-10
73737,381,2,323,2020-12-10
74834,379,11,307,2020-12-10
74937,375,7,335,2020-12-10
74730,369,1,323,2020-12-10
74959,368,1,336,2020-12-10
74884,367,3,315,2020-12-10
74859,360,5,290,2020-12-10
74103,357,0,331,2020-12-10
74108,356,1,322,2020-12-10
74331,355,2,308,2020-12-10
73742,352,2,311,2020-12-10
74352,351,0,302,2020-12-10
74126,345,2,324,2020-12-10
73084,345,4,282,2020-12-10
73128,341,0,277,2020-12-10
73538,333,3,280,2020-12-10
74020,328,5,272,2020-12-10
73527,323,2,275,2020-12-10
73047,320,0,295,2020-12-10
74044,313,5,272,2020-12-10
73049,307,2,241,2020-12-10
74016,301,3,250,2020-12-10
74047,300,6,263,2020-12-10
73439,299,2,245,2020-12-10
73149,299,1,248,2020-12-10
74864,298,2,272,2020-12-10
74365,293,2,248,2020-12-10
74962,290,3,263,2020-12-10
73093,288,0,253,2020-12-10
74073,288,2,250,2020-12-10
73103,287,1,246,2020-12-10
73460,285,3,251,2020-12-10
73077,283,2,190,2020-12-10
74048,280,5,250,2020-12-10
74855,280,12,240,2020-12-10
73542,274,7,223,2020-12-10
73117,274,2,232,2020-12-10
73173,271,1,229,2020-12-10
74036,269,3,230,2020-12-10
74056,266,3,223,2020-12-10
74059,265,3,219,2020-12-10
74631,264,4,213,2020-12-10
74538,263,2,233,2020-12-10
74116,259,0,220,2020-12-10
73098,257,2,219,2020-12-10
73945,254,0,229,2020-12-10
73030,252,0,204,2020-12-10
74053,250,1,208,2020-12-10
73015,250,5,203,2020-12-10
74337,249,6,209,2020-12-10
74441,248,2,209,2020-12-10
74523,248,6,223,2020-12-10
73105,247,0,218,2020-12-10
74120,241,0,204,2020-12-10
74058,237,1,200,2020-12-10
74965,234,2,206,2020-12-10
74029,230,1,203,2020-12-10
73006,229,2,175,2020-12-10
73131,224,1,171,2020-12-10
74436,223,1,190,2020-12-10
74872,223,0,207,2020-12-10
73554,218,8,186,2020-12-10
73150,215,2,175,2020-12-10
74954,212,1,200,2020-12-10
74451,212,1,173,2020-12-10
74902,210,3,193,2020-12-10
74079,209,1,177,2020-12-10
74445,207,0,188,2020-12-10
73104,204,0,179,2020-12-10
73529,199,4,173,2020-12-10
74966,198,1,176,2020-12-10
74764,195,3,174,2020-12-10
74338,194,1,161,2020-12-10
74421,194,3,164,2020-12-10
74571,192,6,171,2020-12-10
74647,188,1,161,2020-12-10
73772,187,0,162,2020-12-10
73572,186,2,152,2020-12-10
74347,185,3,156,2020-12-10
74849,184,2,151,2020-12-10
73121,184,0,154,2020-12-10
73632,184,0,152,2020-12-10
73449,182,1,159,2020-12-10
74119,181,0,168,2020-12-10
74339,179,2,144,2020-12-10
73651,179,3,154,2020-12-10
74729,178,1,163,2020-12-10
73054,177,4,147,2020-12-10
74578,175,2,147,2020-12-10
74435,174,3,148,2020-12-10
74370,168,1,156,2020-12-10
74343,167,1,144,2020-12-10
73059,167,0,147,2020-12-10
74630,166,1,159,2020-12-10
74733,164,7,138,2020-12-10
73443,159,1,141,2020-12-10
74726,155,1,135,2020-12-10
74940,155,0,144,2020-12-10
74131,153,0,132,2020-12-10
74881,153,0,122,2020-12-10
74342,152,0,138,2020-12-10
73848,150,0,126,2020-12-10
73526,149,0,124,2020-12-10
73433,148,3,132,2020-12-10
73007,148,0,119,2020-12-10
74547,148,0,133,2020-12-10
74653,146,6,126,2020-12-10
74363,145,2,123,2020-12-10
73550,144,0,98,2020-12-10
74041,142,0,123,2020-12-10
73057,140,4,123,2020-12-10
73145,139,0,117,2020-12-10
73541,139,2,116,2020-12-10
74078,138,0,134,2020-12-10
73463,137,1,123,2020-12-10
74740,136,2,128,2020-12-10
73762,134,4,127,2020-12-10
73949,133,0,112,2020-12-10
74039,132,2,116,2020-12-10
74469,132,0,104,2020-12-10
73009,131,9,109,2020-12-10
74941,131,0,125,2020-12-10
74455,131,1,113,2020-12-10
73932,130,1,115,2020-12-10
73038,130,0,119,2020-12-10
74030,126,2,106,2020-12-10
73858,126,0,112,2020-12-10
73048,126,2,110,2020-12-10
73095,126,1,109,2020-12-10
74454,126,1,101,2020-12-10
74002,126,3,108,2020-12-10
74766,125,0,104,2020-12-10
74080,123,1,97,2020-12-10
74330,123,1,97,2020-12-10
73939,122,0,111,2020-12-10
73573,122,0,97,2020-12-10
74871,120,1,107,2020-12-10
74840,119,0,103,2020-12-10
73141,119,0,101,2020-12-10
73016,118,0,100,2020-12-10
74860,117,0,104,2020-12-10
73029,115,2,96,2020-12-10
74825,114,2,93,2020-12-10
74130,113,3,95,2020-12-10
73082,112,0,94,2020-12-10
74651,112,1,101,2020-12-10
73852,112,1,96,2020-12-10
73834,111,2,93,2020-12-10
74932,111,0,103,2020-12-10
73017,110,0,88,2020-12-10
73028,110,1,97,2020-12-10
73773,107,0,83,2020-12-10
74085,102,3,80,2020-12-10
74865,102,1,88,2020-12-10
73040,99,0,83,2020-12-10
74727,99,1,81,2020-12-10
73074,99,1,90,2020-12-10
73768,98,0,74,2020-12-10
74883,98,1,80,2020-12-10
74964,96,0,84,2020-12-10
73663,96,0,63,2020-12-10
73669,95,0,81,2020-12-10
73620,95,2,79,2020-12-10
73566,95,4,72,2020-12-10
73151,95,2,76,2020-12-10
74561,95,0,81,2020-12-10
74930,94,0,84,2020-12-10
73067,94,1,83,2020-12-10
73543,93,1,79,2020-12-10
74332,92,2,73,2020-12-10
74931,92,0,79,2020-12-10
74471,91,0,70,2020-12-10
74032,91,2,74,2020-12-10
73552,89,1,79,2020-12-10
73002,89,1,80,2020-12-10
74880,88,3,77,2020-12-10
74852,88,1,80,2020-12-10
74450,86,0,65,2020-12-10
73654,84,1,72,2020-12-10
73061,84,0,63,2020-12-10
73042,83,1,58,2020-12-10
74038,83,1,67,2020-12-10
74735,83,0,80,2020-12-10
74951,82,2,76,2020-12-10
74723,82,1,74,2020-12-10
73766,82,0,72,2020-12-10
73724,81,2,58,2020-12-10
73062,81,1,61,2020-12-10
74637,81,0,55,2020-12-10
73568,81,5,49,2020-12-10
74364,80,1,66,2020-12-10
73626,80,0,64,2020-12-10
74470,80,0,64,2020-12-10
74369,79,1,66,2020-12-10
74061,79,3,59,2020-12-10
73456,79,1,69,2020-12-10
74956,78,0,69,2020-12-10
73763,78,0,69,2020-12-10
73014,78,0,69,2020-12-10
73650,77,2,68,2020-12-10
73628,76,1,56,2020-12-10
73438,76,2,57,2020-12-10
73951,75,0,66,2020-12-10
74051,75,1,69,2020-12-10
73547,75,0,67,2020-12-10
74072,74,0,54,2020-12-10
73432,74,0,67,2020-12-10
73754,74,3,64,2020-12-10
73459,73,1,65,2020-12-10
74854,73,0,62,2020-12-10
74333,71,1,61,2020-12-10
73759,70,1,59,2020-12-10
73728,70,0,65,2020-12-10
74022,69,1,58,2020-12-10
73859,69,0,49,2020-12-10
73738,68,0,63,2020-12-10
73430,67,0,65,2020-12-10
73950,67,1,57,2020-12-10
73624,64,1,55,2020-12-10
73734,63,0,57,2020-12-10
74878,61,0,55,2020-12-10
73664,61,0,48,2020-12-10
74533,61,0,52,2020-12-10
74026,61,0,54,2020-12-10
73090,60,0,50,2020-12-10
74027,60,1,56,2020-12-10
74867,60,0,51,2020-12-10
73933,60,0,58,2020-12-10
74028,60,1,49,2020-12-10
74826,60,0,46,2020-12-10
73004,59,0,52,2020-12-10
74563,59,0,52,2020-12-10
73053,58,2,50,2020-12-10
74081,57,1,48,2020-12-10
74957,57,1,53,2020-12-10
74741,56,0,51,2020-12-10
